"codeSystemVersion","uuid:ID","code","decode","id","codeSystem"
"2023-09-29","7d213b92-570d-44f4-8c92-c59ae4206aaa","C82639","Parallel Study","Code_133","http://www.cdisc.org"
"2023-09-29","b90bf0ac-b272-4690-8ef0-8bd9bd46c43b","C25716","Visit","Code_75","http://www.cdisc.org"
"2023-09-29","01c98115-c6e6-43fc-b608-19f21d9614a5","C51282","Clinic","Code_76","http://www.cdisc.org"
"2023-09-29","bd8b4069-3c6a-4688-976e-47a6997ebd41","C175574","In Person","Code_77","http://www.cdisc.org"
"2023-09-29","ae2a5236-490a-44c5-aec3-08e74a3c99e4","C25716","Visit","Code_78","http://www.cdisc.org"
"2023-09-29","37595248-9bce-4125-91a5-9d6a2658bb55","C51282","Clinic","Code_79","http://www.cdisc.org"
"2023-09-29","0adc0174-8a0c-45d5-9604-d8537b95f70b","C175574","In Person","Code_80","http://www.cdisc.org"
"2023-09-29","082b7adf-d41f-4f3c-b35d-463580196c9f","C25716","Visit","Code_81","http://www.cdisc.org"
"2023-09-29","679548d4-d7a9-457b-8016-3a2f81cbd6e4","C51282","Clinic","Code_82","http://www.cdisc.org"
"2023-09-29","726cda45-5797-4d07-84fd-bd638337bbcd","C175574","In Person","Code_83","http://www.cdisc.org"
"2023-09-29","9aceea92-610d-4105-bebe-e4bf60b73e0d","C25716","Visit","Code_84","http://www.cdisc.org"
"2023-09-29","11ab98a9-f916-4278-a40c-52d7225fb63f","C51282","Clinic","Code_85","http://www.cdisc.org"
"2023-09-29","6d06e10c-ba86-41e0-8a1d-e2fa94614557","C175574","In Person","Code_86","http://www.cdisc.org"
"2023-09-29","1214ba3f-6fa4-4ebf-b32c-6f9879355e65","C25716","Visit","Code_87","http://www.cdisc.org"
"2023-09-29","25a5f080-7a61-4258-9db8-05a45f06eb73","C51282","Clinic","Code_88","http://www.cdisc.org"
"2023-09-29","55ca7683-7120-4527-88d1-854ea05df152","C175574","In Person","Code_89","http://www.cdisc.org"
"2023-09-29","3f70906d-a55e-481c-aef6-3bf13660db98","C25716","Visit","Code_90","http://www.cdisc.org"
"2023-09-29","532173f4-65dc-4c3a-badf-5e8c54773b7e","C51282","Clinic","Code_91","http://www.cdisc.org"
"2023-09-29","9afc385d-c524-4299-8176-5df262d3e873","C175574","In Person","Code_92","http://www.cdisc.org"
"2023-09-29","7e096e84-0a2b-41c4-a5d9-bd5c616ec510","C25716","Visit","Code_93","http://www.cdisc.org"
"2023-09-29","2c8610b1-b364-4580-a446-7e58ee4a8f56","C51282","Clinic","Code_94","http://www.cdisc.org"
"2023-09-29","a63b63fb-59a3-4190-a982-b62198e5d15a","C175574","In Person","Code_95","http://www.cdisc.org"
"2023-09-29","66092824-65ee-42e3-b536-bc173e3053ed","C171537","Telephone Call","Code_96","http://www.cdisc.org"
"2023-09-29","c42d5386-92bd-41a1-a246-5ac4b0b9ea04","C25716","Visit","Code_97","http://www.cdisc.org"
"2023-09-29","be987d77-2082-4c90-aa00-55fa7ad8e54c","C51282","Clinic","Code_98","http://www.cdisc.org"
"2023-09-29","2ace37cc-d46e-4bf4-afba-28772414dc76","C175574","In Person","Code_99","http://www.cdisc.org"
"2023-09-29","27d841a2-0c4f-4234-b7ec-c26d28bf2a83","C171537","Telephone Call","Code_100","http://www.cdisc.org"
"2023-09-29","ad885c77-b2ab-45bf-be03-18e4e8af010d","C25716","Visit","Code_101","http://www.cdisc.org"
"2023-09-29","5cd7a918-45c0-469c-b27d-15ffde714c97","C51282","Clinic","Code_102","http://www.cdisc.org"
"2023-09-29","35e1ece1-43bf-4dbc-9e54-a2f1a9f6ada5","C175574","In Person","Code_103","http://www.cdisc.org"
"2023-09-29","7e602c77-c350-4765-b32c-80c8734d7d97","C171537","Telephone Call","Code_104","http://www.cdisc.org"
"2023-09-29","a8305474-4f88-46fe-862f-fb95e25aaabd","C25716","Visit","Code_105","http://www.cdisc.org"
"2023-09-29","baad0b18-8538-4264-bcd3-606b48f41019","C51282","Clinic","Code_106","http://www.cdisc.org"
"2023-09-29","f2be574f-07d1-4f31-a304-b1838fb961e4","C175574","In Person","Code_107","http://www.cdisc.org"
"2023-09-29","69f6edfc-081c-424e-b399-fb4a1ad17d1d","C171537","Telephone Call","Code_108","http://www.cdisc.org"
"2023-09-29","084c7e20-e324-4cfa-9881-a573f47b72ab","C25716","Visit","Code_109","http://www.cdisc.org"
"2023-09-29","9e923502-f43c-43f9-a029-c650d172fe51","C51282","Clinic","Code_110","http://www.cdisc.org"
"2023-09-29","dc82b493-a13c-4298-808b-2be9eb87177b","C175574","In Person","Code_111","http://www.cdisc.org"
"2023-09-29","50dfd000-36c7-45a8-92ed-377f1aa3a05a","C25716","Visit","Code_112","http://www.cdisc.org"
"2023-09-29","840a93ae-1368-4006-94ab-ce3576485813","C51282","Clinic","Code_113","http://www.cdisc.org"
"2023-09-29","6e4574ea-512a-44ee-9459-81f97c8d0ea5","C175574","In Person","Code_114","http://www.cdisc.org"
"January 31, 2018","b11d9d42-89d2-485a-b497-af387c7131b4","383371000119108","CT of head without contrast","Code_72","SNOMED"
"12","11d6a2b5-6065-48ee-ac12-9b527633a397","123","Supine for 5 minutes","Code_73","SPONSOR"
"12","285bd296-1963-4229-8ab8-e08fe1c6bef0","124","Standingfor 1-3 minutes","Code_74","SPONSOR"
"","5adba939-9eb5-48fd-bf93-5a070d17fac2","C173522","Vital Signs Result","Code_252","NCI Thesaurus"
"2023-09-29","7fdbdb82-8d35-476a-b1df-40bb7a22e0b6","C42537","Kelvin","Code_253","http://www.cdisc.org"
"","52b33410-5ea1-459c-8b53-2213f3b1cc55","C44276","Unit of Temperature","Code_254","NCI Thesaurus"
"","c41aa304-9071-4a2c-9650-ab19ed0ed273","C83088","Vital Signs Location","Code_255","NCI Thesaurus"
"","fe527dac-5bdb-45d5-be76-abb9b7060597","C174446","Body Temperature","Code_251","NCI Thesaurus"
"","44fa90e6-5327-4d00-b9d1-d290d3c0edd6","C173522","Vital Signs Result","Code_257","NCI Thesaurus"
"2023-09-29","0ec1dad2-3bc4-48b6-b6a9-a6e776e072af","C28252","Kilogram","Code_258","http://www.cdisc.org"
"2023-09-29","9b15459d-2031-4f33-8bea-b292adf85473","C48155","Gram","Code_259","http://www.cdisc.org"
"2023-09-29","9c410757-28b8-449a-9ed4-6c293949ffaa","C48531","Pound","Code_260","http://www.cdisc.org"
"","3cb221d8-17d6-4f19-9a8b-4fb4e3749bca","C48208","Unit of Weight","Code_261","NCI Thesaurus"
"","e27ec74c-9d48-400b-a6fc-6111d7b07018","C81328","Body Weight","Code_256","NCI Thesaurus"
"","ca5a8bf5-79c8-4155-a926-caff6ffe0398","C173522","Vital Signs Result","Code_263","NCI Thesaurus"
"2023-09-29","1b41b10d-bce4-48cc-b54e-0e4cb1c340db","C49668","Centimeter","Code_264","http://www.cdisc.org"
"2023-09-29","910f4b57-3645-4f46-a904-89be2ed5a922","C48500","Inch","Code_265","http://www.cdisc.org"
"2023-09-29","ba4ae1a0-6ec0-46a7-8ff0-9fe71cf22bad","C28251","Millimeter","Code_266","http://www.cdisc.org"
"2023-09-29","7c855d95-771a-4d3d-b646-49b21813d7a0","C41139","Meter","Code_267","http://www.cdisc.org"
"","3870b535-9596-4eec-a5ea-204d8cfd1d16","C168688","Unit of Height","Code_268","NCI Thesaurus"
"","53c4eaaa-2c7d-408f-94f3-19ebd2e8902d","C164634","Body Height","Code_262","NCI Thesaurus"
"","5c7050ae-5155-465c-988d-51ce3ccbf986","C36292","Laboratory Test Result","Code_270","NCI Thesaurus"
"","2b816472-11ba-4bab-923e-c5580b084de6","C83309","Laboratory Test Fasting Status","Code_271","NCI Thesaurus"
"","8256aea5-9b76-468d-a011-f1f330134f03","C67365","Unit of Catalytic Activity Concentration","Code_272","NCI Thesaurus"
"","4245a31b-1a7f-4006-bf9c-5adb08c577ac","C70713","Biospecimen Type","Code_273","NCI Thesaurus"
"","9bf2f09b-bc8e-4d46-91c4-245352321461","C64433","Alanine Aminotransferase Measurement","Code_269","NCI Thesaurus"
"","aa3cae05-f40d-4321-8542-da05c4c35433","C36292","Laboratory Test Result","Code_275","NCI Thesaurus"
"","d41f4229-7ca2-4a28-a371-d52394af0ffd","C83309","Laboratory Test Fasting Status","Code_276","NCI Thesaurus"
"","45bb3c25-c4fd-4dfb-acc3-d75498651cf5","C48207","Unit of Concentration","Code_277","NCI Thesaurus"
"","5e96e3d0-6306-4d3b-921d-e6efd5c214e9","C70713","Biospecimen Type","Code_278","NCI Thesaurus"
"","a7e33e25-205c-48f4-8fba-ac62b1dfe9ac","C64431","Albumin Measurement","Code_274","NCI Thesaurus"
"","5fa760b7-b673-4bef-a967-451147bcb92f","C36292","Laboratory Test Result","Code_280","NCI Thesaurus"
"","89405be5-d27d-426a-a85f-4ce9dd5a4fef","C83309","Laboratory Test Fasting Status","Code_281","NCI Thesaurus"
"","6bb532d5-0cb4-4c3c-9d9c-e576ba550139","C67365","Unit of Catalytic Activity Concentration","Code_282","NCI Thesaurus"
"","2cf3daed-0963-4db8-aa60-8c304722dc44","C70713","Biospecimen Type","Code_283","NCI Thesaurus"
"","dfdf27ce-7527-4554-9d66-202af43980be","C64432","Alkaline Phosphatase Measurement","Code_279","NCI Thesaurus"
"","585578a0-efde-4630-8c0a-8f6962440570","C36292","Laboratory Test Result","Code_285","NCI Thesaurus"
"","c1687ce5-5622-4bd3-86f7-e0aa59e17566","C83309","Laboratory Test Fasting Status","Code_286","NCI Thesaurus"
"","087236ab-c6ee-468a-a41e-fd3f1d51ee7d","C67365","Unit of Catalytic Activity Concentration","Code_287","NCI Thesaurus"
"","9b63db1b-2901-499f-9641-f8989e4f20c2","C70713","Biospecimen Type","Code_288","NCI Thesaurus"
"","68765c28-9282-4cfc-b628-0f124683cf9c","C64467","Aspartate Aminotransferase Measurement","Code_284","NCI Thesaurus"
"","b226c4be-d1c8-484e-a462-8dc72479e46b","C36292","Laboratory Test Result","Code_290","NCI Thesaurus"
"","f2d181c4-bbac-484e-ac13-be89e2c2a992","C83309","Laboratory Test Fasting Status","Code_291","NCI Thesaurus"
"","c6530e7e-5ff6-4c82-b28d-9caac399697e","C48207","Unit of Concentration","Code_292","NCI Thesaurus"
"","61fb554b-9558-4677-8726-f241264cd930","C70713","Biospecimen Type","Code_293","NCI Thesaurus"
"","bf73cf70-c1cb-49a4-a3e2-18ed8d79edfa","C64547","Creatinine Measurement","Code_289","NCI Thesaurus"
"","41248ad6-9dc1-4258-9245-eab893d1ffef","C36292","Laboratory Test Result","Code_295","NCI Thesaurus"
"","454d92c0-a09c-428f-b96f-d22677549b0e","C83309","Laboratory Test Fasting Status","Code_296","NCI Thesaurus"
"","46ba8bce-7672-40b3-9965-e05e0f888680","C64567","Molarity Unit","Code_297","NCI Thesaurus"
"","873928b1-56a5-4d92-9c63-e6f3d313f868","C70713","Biospecimen Type","Code_298","NCI Thesaurus"
"","09260a7d-cea3-4437-8b5b-1a9857c44af4","C64853","Potassium Measurement","Code_294","NCI Thesaurus"
"","80172fd1-3aa5-40b3-a377-e657bf7cc586","C36292","Laboratory Test Result","Code_300","NCI Thesaurus"
"","da0ab4b7-42bc-496e-a55a-91407efa8e53","C83309","Laboratory Test Fasting Status","Code_301","NCI Thesaurus"
"","5f374690-05ee-43b9-a910-5ed977d6e78f","C64567","Molarity Unit","Code_302","NCI Thesaurus"
"","e0253604-46a2-4e9b-902d-377b2e8821a8","C70713","Biospecimen Type","Code_303","NCI Thesaurus"
"","3010a7b3-1106-4d16-9fa7-cec8e2baadbc","C64809","Sodium Measurement","Code_299","NCI Thesaurus"
"","8e2406c9-ea66-4af3-bcc2-b6c286db28ce","C78541","Adverse Event Verbatim Description","Code_135","NCI Thesaurus"
"","f5e2eba5-51b9-439c-b030-f2528d18b266","C83344","Adverse Event Dictionary Derived Term","Code_136","NCI Thesaurus"
"","24998061-214b-41d3-b28c-b185b79a799c","C83198","Adverse Event Category","Code_137","NCI Thesaurus"
"","5b93d7a6-91f8-49a9-a412-9af16807cf6f","C83212","Adverse Event Subcategory","Code_138","NCI Thesaurus"
"","e00f3a01-d1db-4181-9a06-4a2a19af1b79","C87840","Adverse Event Pre-specified","Code_139","NCI Thesaurus"
"","86d6e320-136a-4919-a3db-5bdce4d32518","C53253","Severity of Adverse Event","Code_140","NCI Thesaurus"
"","e14e9b75-78ce-428c-b718-effafc2ef06f","C78605","Adverse Event Toxicity Grade","Code_141","NCI Thesaurus"
"","492ba227-5f97-4d74-a7d2-2b7624c70c9c","C53252","Seriousness of Adverse Event","Code_142","NCI Thesaurus"
"","6830e00b-e313-470f-87ec-e32081df7f1c","C83013","Adverse Event Action Taken with Study Treatment","Code_143","NCI Thesaurus"
"","022738ea-d3d2-4467-b169-600936978ed7","C41358","Adverse Event Attribution to Product or Procedure","Code_144","NCI Thesaurus"
"2023-09-29","0b933e70-1702-4715-8d0b-c99f6f3029c3","C71325","Intermittent","Code_145","http://www.cdisc.org"
"","faf2b104-5083-4eb1-8c31-e3905a8abd86","C83208","Adverse Event Pattern","Code_146","NCI Thesaurus"
"","9c51663c-3d27-4b28-8a7d-c944f8b7a2d5","C49489","Adverse Event Outcome","Code_147","NCI Thesaurus"
"","3eba262f-d783-4dff-bba1-fd3c1b02d029","C83215","Adverse Event Start Date Time","Code_148","NCI Thesaurus"
"","d853b3e7-f590-4471-8f28-066acdb8dae7","C83201","Adverse Event End Date Time","Code_149","NCI Thesaurus"
"","88c7934c-e348-4038-b194-f9744ee5574c","C41331","Adverse Event","Code_134","NCI Thesaurus"
"","c1760b16-3250-49ce-bc06-7aacbe740943","C173522","Vital Signs Result","Code_151","NCI Thesaurus"
"2023-09-29","c8c42b71-e9b7-424e-9a81-9747171f2793","C42547","Pascal","Code_152","http://www.cdisc.org"
"","8c0aed6d-692f-46d8-8a16-57896c9497a6","C49669","Unit of Pressure","Code_153","NCI Thesaurus"
"","b0eb4e08-a032-47f8-80ba-45fa6d7728e5","C83088","Vital Signs Location","Code_154","NCI Thesaurus"
"","b4fc1c35-0438-4da7-93c5-9025f33c5988","C123975","Vital Signs Laterality","Code_155","NCI Thesaurus"
"","4e392cde-ef53-45d7-b0f3-a40896ef194e","C82535","Test Method","Code_156","NCI Thesaurus"
"","74efe7bf-ecfd-4b19-97b5-4a18d0e558c7","C83114","Vital Signs Position","Code_157","NCI Thesaurus"
"","34315d3a-680d-4edd-882e-24bc91236941","C25298","Systolic Blood Pressure","Code_150","NCI Thesaurus"
"","2fd69e3e-4040-407b-ae48-31633dad5d54","C173522","Vital Signs Result","Code_159","NCI Thesaurus"
"2023-09-29","d2eada09-d081-43e5-9a58-0252d51b1449","C42547","Pascal","Code_160","http://www.cdisc.org"
"","c47b27d9-2986-448d-ab18-9d4ca3adad7a","C49669","Unit of Pressure","Code_161","NCI Thesaurus"
"","ea0fd78c-27d6-4ed1-89d8-027d063303d6","C83088","Vital Signs Location","Code_162","NCI Thesaurus"
"","2d5a0278-2883-495c-a3a3-6df8922ecc06","C123975","Vital Signs Laterality","Code_163","NCI Thesaurus"
"","df38f4bb-c745-434f-844c-370c58ea1b22","C82535","Test Method","Code_164","NCI Thesaurus"
"","bfc87923-c6f6-411d-af47-a4276b63444f","C83114","Vital Signs Position","Code_165","NCI Thesaurus"
"","f7bfb548-c61c-4fd7-a10c-f806c180119b","C25299","Diastolic Blood Pressure","Code_158","NCI Thesaurus"
"","273b9374-d1e4-4b4f-970d-bb3bf144b122","C173522","Vital Signs Result","Code_167","NCI Thesaurus"
"2023-09-29","da07d9d7-01ae-4ad9-bdb4-4d89708ab6dd","C42537","Kelvin","Code_168","http://www.cdisc.org"
"","59564a50-390f-4515-bac9-a0b7c141feb6","C44276","Unit of Temperature","Code_169","NCI Thesaurus"
"","891b11d9-3090-4e3f-b446-bed1893cbc79","C83088","Vital Signs Location","Code_170","NCI Thesaurus"
"","8e41a8c5-d6a1-497c-86a0-2748b575add6","C174446","Body Temperature","Code_166","NCI Thesaurus"
"","8b87f866-3a8d-4eae-aa24-685e8ae3a9e3","C173522","Vital Signs Result","Code_172","NCI Thesaurus"
"2023-09-29","1333f51b-bde3-4147-b040-b36377d4b639","C28252","Kilogram","Code_173","http://www.cdisc.org"
"2023-09-29","d48f906a-38e9-4f82-bb6f-f994868d42b2","C48155","Gram","Code_174","http://www.cdisc.org"
"2023-09-29","1087707b-a490-4675-a4e0-9fe37162ce34","C48531","Pound","Code_175","http://www.cdisc.org"
"","a621c576-d74b-43e7-b48a-996879bca16c","C48208","Unit of Weight","Code_176","NCI Thesaurus"
"","5ece09c3-85a0-445c-b868-eb202ba5e81d","C81328","Body Weight","Code_171","NCI Thesaurus"
"","d18e6d86-0da3-42cf-946b-503ec3ca0462","C173522","Vital Signs Result","Code_178","NCI Thesaurus"
"2023-09-29","958de2ac-5c7e-4f78-afca-6bcc86ca4ca1","C49668","Centimeter","Code_179","http://www.cdisc.org"
"2023-09-29","895dddc1-229b-4e09-87a0-5a3574d75cad","C48500","Inch","Code_180","http://www.cdisc.org"
"2023-09-29","e96df615-d63a-45b4-9ed6-513637723f9d","C28251","Millimeter","Code_181","http://www.cdisc.org"
"2023-09-29","1f9ce886-ace0-4f51-9dbe-ed8274f5975d","C41139","Meter","Code_182","http://www.cdisc.org"
"","53966640-7307-430a-87ab-0667916508bd","C168688","Unit of Height","Code_183","NCI Thesaurus"
"","e90cc4ee-5d02-4407-9396-f01541e06b9e","C164634","Body Height","Code_177","NCI Thesaurus"
"","987f4553-54b3-412a-bc5c-400a6c766faa","C36292","Laboratory Test Result","Code_185","NCI Thesaurus"
"","12c9d913-cd15-4c53-8cfe-50e041e977dd","C83309","Laboratory Test Fasting Status","Code_186","NCI Thesaurus"
"","7ce31e5c-36f5-4e0b-9643-09d3fc50354d","C67365","Unit of Catalytic Activity Concentration","Code_187","NCI Thesaurus"
"","ae68e44a-dd62-411c-9bb5-1e3073f545c6","C70713","Biospecimen Type","Code_188","NCI Thesaurus"
"","649d3fbd-3af2-45eb-a972-d2911c15d6f8","C64433","Alanine Aminotransferase Measurement","Code_184","NCI Thesaurus"
"","534773a3-2435-4bbc-b25a-f85a979dcea2","C36292","Laboratory Test Result","Code_190","NCI Thesaurus"
"","96fdda44-8cf9-4c54-9448-ffeab546ee96","C83309","Laboratory Test Fasting Status","Code_191","NCI Thesaurus"
"","186b7782-62cd-493e-a74a-14934c602790","C48207","Unit of Concentration","Code_192","NCI Thesaurus"
"","9fead2ec-bc13-4da5-969e-c94df7183c86","C70713","Biospecimen Type","Code_193","NCI Thesaurus"
"","c6d1d122-dacc-4635-803e-1f2175c093d6","C64431","Albumin Measurement","Code_189","NCI Thesaurus"
"","57ad9609-0aed-4623-97f0-4498d18abd88","C36292","Laboratory Test Result","Code_195","NCI Thesaurus"
"","792e3f9b-0795-4e56-b37f-cecbfaceeada","C83309","Laboratory Test Fasting Status","Code_196","NCI Thesaurus"
"","2cc6655f-c337-494a-a9b2-400855c72a56","C67365","Unit of Catalytic Activity Concentration","Code_197","NCI Thesaurus"
"","59378d94-b28b-4a6e-8274-a0c525700d7f","C70713","Biospecimen Type","Code_198","NCI Thesaurus"
"","a82bfe76-9310-4363-ac0b-fda2025e4c6c","C64432","Alkaline Phosphatase Measurement","Code_194","NCI Thesaurus"
"","9969ce8c-ae37-48c9-98d1-94a6801f5de2","C36292","Laboratory Test Result","Code_200","NCI Thesaurus"
"","c697d10e-eb85-41de-bf8d-3224c08e1a18","C83309","Laboratory Test Fasting Status","Code_201","NCI Thesaurus"
"","751b43a0-f929-4d26-a58d-2c6fbe2fe04a","C67365","Unit of Catalytic Activity Concentration","Code_202","NCI Thesaurus"
"","c3c01bda-5145-4839-bfbb-bffcde241c5a","C70713","Biospecimen Type","Code_203","NCI Thesaurus"
"","8dda6023-896b-4fd7-8fd0-2f714a2b4359","C64467","Aspartate Aminotransferase Measurement","Code_199","NCI Thesaurus"
"","36b3e6fd-87dc-4d6e-816b-8cda2aa92b76","C36292","Laboratory Test Result","Code_205","NCI Thesaurus"
"","635fe8af-138e-4453-ae78-99fd59e6dc1b","C83309","Laboratory Test Fasting Status","Code_206","NCI Thesaurus"
"","2a10cad4-81e1-4d67-859a-f1dc3c23c3f8","C48207","Unit of Concentration","Code_207","NCI Thesaurus"
"","0d934490-8842-467b-b8c9-a8261b4471e9","C70713","Biospecimen Type","Code_208","NCI Thesaurus"
"","023bb6af-48a4-446b-be89-0b5a42d68dba","C64547","Creatinine Measurement","Code_204","NCI Thesaurus"
"","25ea83b0-7a21-4797-9f18-cc15e99c934c","C36292","Laboratory Test Result","Code_210","NCI Thesaurus"
"","64c75899-5f0c-40b3-9c4a-8fe2173c98d3","C83309","Laboratory Test Fasting Status","Code_211","NCI Thesaurus"
"","ba4d4879-b221-4032-a4fc-82831acf3bdf","C64567","Molarity Unit","Code_212","NCI Thesaurus"
"","60c27bbe-5817-4cc2-b2ea-dd750df9a0cc","C70713","Biospecimen Type","Code_213","NCI Thesaurus"
"","d66715d6-ddfe-4a00-9896-95c8b29157d8","C64853","Potassium Measurement","Code_209","NCI Thesaurus"
"","71dfb288-9fe8-47a7-b39d-9d0deba53fd0","C36292","Laboratory Test Result","Code_215","NCI Thesaurus"
"","78ddd702-c82a-42aa-a1c8-fedb74b3d2da","C83309","Laboratory Test Fasting Status","Code_216","NCI Thesaurus"
"","9f9de95a-e852-443c-a1b9-80f1be6ca6fe","C64567","Molarity Unit","Code_217","NCI Thesaurus"
"","d8aff6dd-c124-4ef3-afbf-406d52189a87","C70713","Biospecimen Type","Code_218","NCI Thesaurus"
"","19b98b4d-5abb-436c-a61f-3c88ca79e246","C64809","Sodium Measurement","Code_214","NCI Thesaurus"
"","232cf36b-48a5-45e8-89bb-f7a65bb67968","C173522","Vital Signs Result","Code_220","NCI Thesaurus"
"2023-09-29","73cc6702-9860-4265-b532-8d3fbc401e5e","C42547","Pascal","Code_221","http://www.cdisc.org"
"","088506d4-9174-4040-add7-2be5529c53c1","C49669","Unit of Pressure","Code_222","NCI Thesaurus"
"","974c622e-6d6e-4f97-8e13-a3ac545350e6","C83088","Vital Signs Location","Code_223","NCI Thesaurus"
"","4116b0ee-f754-4198-b33d-af783c8b1ca5","C123975","Vital Signs Laterality","Code_224","NCI Thesaurus"
"","807eba6c-d751-40da-82b9-8cdb46c71159","C82535","Test Method","Code_225","NCI Thesaurus"
"","06cadcfe-4188-4c1e-80af-4817bd3537c9","C83114","Vital Signs Position","Code_226","NCI Thesaurus"
"","8e62cb97-59aa-45b1-8e9c-96bd7920c140","C25298","Systolic Blood Pressure","Code_219","NCI Thesaurus"
"","eceb870a-5868-41ec-9b7e-150b1bf36e16","C173522","Vital Signs Result","Code_228","NCI Thesaurus"
"2023-09-29","489ee998-f5fc-4f21-b114-8d2d7a38194b","C42547","Pascal","Code_229","http://www.cdisc.org"
"","19c2997a-35c2-4e98-8d50-0c1a9af73ab5","C49669","Unit of Pressure","Code_230","NCI Thesaurus"
"","668aaa51-31fe-47e9-b87f-e19eeb004aed","C83088","Vital Signs Location","Code_231","NCI Thesaurus"
"","750df7df-220f-4bf3-bb07-27dd49fc305c","C123975","Vital Signs Laterality","Code_232","NCI Thesaurus"
"","6800db2a-6333-4de6-96ef-8721de3a17b6","C82535","Test Method","Code_233","NCI Thesaurus"
"","fcabb7d0-fb26-48d1-80b3-42724e62ff9f","C83114","Vital Signs Position","Code_234","NCI Thesaurus"
"","f47b6060-f1f3-4301-8341-a59ca8996d8a","C25299","Diastolic Blood Pressure","Code_227","NCI Thesaurus"
"","89a56533-9605-4775-b48b-9fdd439cd176","C173522","Vital Signs Result","Code_236","NCI Thesaurus"
"2023-09-29","020b5873-169c-4936-966d-3a4af0b0d8b5","C42547","Pascal","Code_237","http://www.cdisc.org"
"","ad958744-d070-4b9e-8335-e8ad463648f1","C49669","Unit of Pressure","Code_238","NCI Thesaurus"
"","24e0ddf3-14be-449e-8693-355a278b4bd3","C83088","Vital Signs Location","Code_239","NCI Thesaurus"
"","ee86afa1-416e-41a4-909a-7523df01c525","C123975","Vital Signs Laterality","Code_240","NCI Thesaurus"
"","b9a156c4-2cf9-49e2-aafe-cc94d3b83b26","C82535","Test Method","Code_241","NCI Thesaurus"
"","ea03825a-0e73-45a0-9ce7-2e67e28181eb","C83114","Vital Signs Position","Code_242","NCI Thesaurus"
"","e7ff9049-a62e-45ab-b212-344af6be80ff","C25298","Systolic Blood Pressure","Code_235","NCI Thesaurus"
"","6d8637fb-9197-4341-a1f8-262b15affc03","C173522","Vital Signs Result","Code_244","NCI Thesaurus"
"2023-09-29","88333958-786d-41df-a899-e98cb0b63902","C42547","Pascal","Code_245","http://www.cdisc.org"
"","eb5fe2ef-aa14-4451-a2e7-efe7f1a750cb","C49669","Unit of Pressure","Code_246","NCI Thesaurus"
"","3770f6f6-ee4f-48c6-bc7a-b37927ad0591","C83088","Vital Signs Location","Code_247","NCI Thesaurus"
"","11d27e48-06fa-433d-8954-9e89cdbde048","C123975","Vital Signs Laterality","Code_248","NCI Thesaurus"
"","8bae2107-b488-46c2-b5d1-df0d12cd3882","C82535","Test Method","Code_249","NCI Thesaurus"
"","bd2a69c7-2c8d-466c-a6c5-e4304154c441","C83114","Vital Signs Position","Code_250","NCI Thesaurus"
"","501ee38a-9398-4608-9733-78bc6fca21cc","C25299","Diastolic Blood Pressure","Code_243","NCI Thesaurus"
