"code","instanceType","codeSystem","decode","uuid:ID","codeSystemVersion","id"
"26929004","Code","SNOMED","Alzheimer's disease","cdc894b6-aef1-4f11-a446-ae53c928b753","January 31, 2018","Code_135"
"C99907x1","Code","http://www.cdisc.org","EXTENSION","30b8a129-9549-46c7-b274-e7d3deeffd27","2023-12-15","Code_143"
"C98704","Code","http://www.cdisc.org","ADAPTIVE","59053197-b9c7-49d3-a30b-dd87946e5176","2023-12-15","Code_144"
"C82639","Code","http://www.cdisc.org","Parallel Study","a88760e6-27d1-4cd5-b447-f3f638fe62db","2023-12-15","Code_141"
"C25716","Code","http://www.cdisc.org","Visit","729bec62-c35a-4f72-a2d4-d35fea24f4b7","2023-12-15","Code_83"
"C51282","Code","http://www.cdisc.org","Clinic","2cc87611-96db-4a8c-8451-ec21d17229ed","2023-12-15","Code_84"
"C175574","Code","http://www.cdisc.org","In Person","9709506d-69fd-4111-88c8-d5cc643246a4","2023-12-15","Code_85"
"C25716","Code","http://www.cdisc.org","Visit","61e89921-9c33-4b67-9874-a8e712c626e9","2023-12-15","Code_86"
"C51282","Code","http://www.cdisc.org","Clinic","18320c65-dfae-4ffc-83e6-aae0d6a8f587","2023-12-15","Code_87"
"C175574","Code","http://www.cdisc.org","In Person","661d53c6-16e6-450f-9c06-862bc36acffc","2023-12-15","Code_88"
"C25716","Code","http://www.cdisc.org","Visit","b44d7d68-5264-4834-b281-e2c8367c442c","2023-12-15","Code_89"
"C51282","Code","http://www.cdisc.org","Clinic","3eeb3656-3a4b-4195-bd9e-2cfe25d6bcfe","2023-12-15","Code_90"
"C175574","Code","http://www.cdisc.org","In Person","684e53d6-dd47-4dcc-adc3-a43d13204933","2023-12-15","Code_91"
"C25716","Code","http://www.cdisc.org","Visit","db5d569d-ae5b-414a-8e08-b5d6b42f4e4a","2023-12-15","Code_92"
"C51282","Code","http://www.cdisc.org","Clinic","102eca9a-a539-4afc-9281-64a0f38972ca","2023-12-15","Code_93"
"C175574","Code","http://www.cdisc.org","In Person","b8153adb-33be-48b9-b1ba-c96445728dd8","2023-12-15","Code_94"
"C25716","Code","http://www.cdisc.org","Visit","baaa5fb9-bd18-4290-81b8-6379f3e15b85","2023-12-15","Code_95"
"C51282","Code","http://www.cdisc.org","Clinic","f62153f1-9c9a-43f9-9764-66951b3426ee","2023-12-15","Code_96"
"C175574","Code","http://www.cdisc.org","In Person","72f36170-6cea-47fe-b347-49f4e0d338b0","2023-12-15","Code_97"
"C25716","Code","http://www.cdisc.org","Visit","517c03e4-967f-44a8-94c4-59c15586c26e","2023-12-15","Code_98"
"C51282","Code","http://www.cdisc.org","Clinic","499872f1-5930-466d-b5ae-bd33afeca84b","2023-12-15","Code_99"
"C175574","Code","http://www.cdisc.org","In Person","9eb38ae0-cd4b-4f9f-88ea-9c1f8c616a66","2023-12-15","Code_100"
"C25716","Code","http://www.cdisc.org","Visit","47d2ae4f-75ed-412a-86cc-f278b6d1e4c1","2023-12-15","Code_101"
"C51282","Code","http://www.cdisc.org","Clinic","85cbe3b6-b00c-45c3-a69a-86cc94605248","2023-12-15","Code_102"
"C175574","Code","http://www.cdisc.org","In Person","188f8792-2394-49dc-a3ba-aaf2a310e826","2023-12-15","Code_103"
"C171537","Code","http://www.cdisc.org","Telephone Call","805ee3da-6181-42d1-95b0-bee091c8d545","2023-12-15","Code_104"
"C25716","Code","http://www.cdisc.org","Visit","1285fc34-c564-455f-921b-42df86d6c8ae","2023-12-15","Code_105"
"C51282","Code","http://www.cdisc.org","Clinic","2f91cb9f-6964-4e3f-a0a5-3029a931717b","2023-12-15","Code_106"
"C175574","Code","http://www.cdisc.org","In Person","7a3a2722-54ee-4b46-8b2e-e8e43515e4f1","2023-12-15","Code_107"
"C171537","Code","http://www.cdisc.org","Telephone Call","08c8aba0-33f8-4f25-9ede-969a5a55d0d4","2023-12-15","Code_108"
"C25716","Code","http://www.cdisc.org","Visit","4e91a7e3-1f96-4743-a809-412b81c51c39","2023-12-15","Code_109"
"C51282","Code","http://www.cdisc.org","Clinic","d623e877-8d0f-4339-91fd-ae211167abf1","2023-12-15","Code_110"
"C175574","Code","http://www.cdisc.org","In Person","328c0680-ff88-48f4-bd78-3924a8c99d30","2023-12-15","Code_111"
"C171537","Code","http://www.cdisc.org","Telephone Call","dc41df39-6357-45c5-ad51-a51808c8b7e1","2023-12-15","Code_112"
"C25716","Code","http://www.cdisc.org","Visit","c0deff82-6e0d-467c-b468-e0545fd66233","2023-12-15","Code_113"
"C51282","Code","http://www.cdisc.org","Clinic","7d9afb30-f00c-4416-a330-6bbaa0be6981","2023-12-15","Code_114"
"C175574","Code","http://www.cdisc.org","In Person","84db40ab-04f2-46d6-8ab2-760049460fa0","2023-12-15","Code_115"
"C171537","Code","http://www.cdisc.org","Telephone Call","26ede2a3-b9db-4512-8768-dd9f54e47e36","2023-12-15","Code_116"
"C25716","Code","http://www.cdisc.org","Visit","a5b4ed4f-f16f-4ce2-ac2b-fe8002f71d3b","2023-12-15","Code_117"
"C51282","Code","http://www.cdisc.org","Clinic","800ceca8-31c7-4e3e-a1a6-04b2ccb742c1","2023-12-15","Code_118"
"C175574","Code","http://www.cdisc.org","In Person","7fdc9d07-9389-40d6-a70e-a31c99438161","2023-12-15","Code_119"
"C25716","Code","http://www.cdisc.org","Visit","ca4b0ddc-9baf-42c5-9944-aed59ada76a8","2023-12-15","Code_120"
"C51282","Code","http://www.cdisc.org","Clinic","ec1a82d3-bbba-4a6d-89c7-34d5feca1afb","2023-12-15","Code_121"
"C175574","Code","http://www.cdisc.org","In Person","e0f08877-ed01-4db5-ac5c-e534b7c8bd12","2023-12-15","Code_122"
"383371000119108","Code","SNOMED","CT of head without contrast","600fefe6-483b-47fc-b065-c46a04dfdaa1","January 31, 2018","Code_80"
"123","Code","SPONSOR","Subject Supine","12f0324c-55a9-45cb-888a-30d75c716651","12","Code_81"
"124","Code","SPONSOR","Subject Standing","9686b2a3-07bd-4848-abd4-b5bf5531f865","12","Code_82"
"C82977","Code","http://www.cdisc.org","Dictionary-derived Term","4768d142-ec3b-4dbd-b1b2-e25d2b438ab0","2023-12-15","Code_429"
"C82571","Code","http://www.cdisc.org","Reported Event Term","16576c15-b5c1-49df-a031-1b3e10ae847b","2023-12-15","Code_430"
"C82517","Code","http://www.cdisc.org","Observation Start Date Time","b6b7e9e9-004a-4e84-a50c-13a5618f3267","2023-12-15","Code_431"
"C16735","Code","http://www.cdisc.org","Informed Consent","d51a2a57-dbb9-4bfa-be84-4190770701e8","2023-12-15","Code_432"
"C20197","Code","http://www.cdisc.org","Male","5df71cc9-d10b-4752-b069-f978c3feda0a","2023-12-15","Code_433"
"C16576","Code","http://www.cdisc.org","Female","098bb578-68ef-4b8c-aa20-5c46b258227a","2023-12-15","Code_434"
"C28421","Code","http://www.cdisc.org","Sex","6648af96-7e18-4e5c-8515-9b064b51474d","2023-12-15","Code_435"
"C28421","Code","http://www.cdisc.org","Sex","3a841935-d3a0-456c-bf64-c0b5b5b29940","2023-12-15","Code_436"
"C17049","Code","http://www.cdisc.org","Race","443cee7b-e0cc-40c0-aefb-a4feab271b14","2023-12-15","Code_437"
"C17049","Code","http://www.cdisc.org","Race","34200345-3553-4a00-9741-5e5a0d8fab4c","2023-12-15","Code_438"
"C174446","Code","http://www.cdisc.org","TEMP","44d58f46-c914-48f3-8d66-89b88295486e","2023-12-15","Code_439"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","7dfdcc35-fdb7-44ef-84a7-177cebbb4d96","2023-12-15","Code_440"
"C42559","Code","http://www.cdisc.org","Degree Celsius","c2d1b919-d808-449b-824d-555f78856212","2023-12-15","Code_441"
"C44277","Code","http://www.cdisc.org","Degree Fahrenheit","f01f8005-67a8-4d66-8cdf-3cd7bfc0737c","2023-12-15","Code_442"
"C42537","Code","http://www.cdisc.org","Kelvin","812923c1-5902-4fd2-837b-7bcfa48b150d","2023-12-15","Code_443"
"C44276","Code","http://www.cdisc.org","Unit of Temperature","93decc98-1aa1-4788-b10d-c6c04fd60186","2023-12-15","Code_444"
"C12674","Code","http://www.cdisc.org","Axilla","86688e3a-4e2f-42e7-bd02-6c9150feeee0","2023-12-15","Code_445"
"C12394","Code","http://www.cdisc.org","Ear","0e6cf075-f296-4fc0-a2dc-721d1a9f20ac","2023-12-15","Code_446"
"C89803","Code","http://www.cdisc.org","Forehead","9f26db54-ea82-474b-8526-779dde35c446","2023-12-15","Code_447"
"C12421","Code","http://www.cdisc.org","Oral Cavity","894280ff-7632-4a0c-873d-a3e8e0f2d690","2023-12-15","Code_448"
"C12390","Code","http://www.cdisc.org","Rectum","800e7de1-c2a2-4c10-863d-ac0b2abbfc59","2023-12-15","Code_449"
"C13717","Code","http://www.cdisc.org","Anatomic Site","483958ba-c796-45d0-a2a5-6d7722d51d35","2023-12-15","Code_450"
"C174446","Code","http://www.cdisc.org","TEMP","2ff13654-c087-4038-b9e7-85a4081038a0","2023-12-15","Code_451"
"C25208","Code","http://www.cdisc.org","WEIGHT","afb8266c-39d8-4a61-a65f-6775470fc7cc","2023-12-15","Code_452"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","6f44edad-b626-4451-b9ce-ba14a44c0919","2023-12-15","Code_453"
"C48531","Code","http://www.cdisc.org","Pound","613f972a-cffd-494d-af2a-defd29c59ec9","2023-12-15","Code_454"
"C48155","Code","http://www.cdisc.org","Gram","ae26fbd5-43cf-4419-9ec2-3d957031cd6a","2023-12-15","Code_455"
"C28252","Code","http://www.cdisc.org","Kilogram","b16a6864-1214-4274-a42f-254f9e4ab588","2023-12-15","Code_456"
"C48208","Code","http://www.cdisc.org","Unit of Weight","c8552fdd-44ee-4fb0-8906-7f93c035c177","2023-12-15","Code_457"
"C25208","Code","http://www.cdisc.org","WEIGHT","f28ed84b-5e9a-403f-8252-917874d9c7ef","2023-12-15","Code_458"
"C25347","Code","http://www.cdisc.org","HEIGHT","a0c81e7a-39e7-4bd5-9b87-ec46e91376bb","2023-12-15","Code_459"
"C77140","Code","http://www.cdisc.org","Clinical Test Result","d946a5d5-5b50-4afa-bc18-0eb27dd9eabc","2023-12-15","Code_460"
"C49668","Code","http://www.cdisc.org","Centimeter","916e0979-176e-47bf-8b53-cfa2686c7366","2023-12-15","Code_461"
"C48500","Code","http://www.cdisc.org","Inch","103d63a5-fe10-4ca9-9672-31df238929a6","2023-12-15","Code_462"
"C41139","Code","http://www.cdisc.org","Meter","0ca51add-75d5-47e4-b623-09a71c72f481","2023-12-15","Code_463"
"C168688","Code","http://www.cdisc.org","Unit of Height","fb944454-8125-48f8-9931-f8ae6971d31d","2023-12-15","Code_464"
"C25347","Code","http://www.cdisc.org","HEIGHT","0962da1c-f85b-4682-90df-8bce7168ddd4","2023-12-15","Code_465"
"C64433","Code","http://www.cdisc.org","ALT","896c4297-27a8-4aa1-871a-872ea92f4827","2023-12-15","Code_466"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","76bd68ff-87cd-4447-895d-ba5014cab182","2023-12-15","Code_467"
"C67456","Code","http://www.cdisc.org","Unit per Liter","80290e69-8d8a-4194-bd1b-1bc7fc8ccd54","2023-12-15","Code_468"
"C67397","Code","http://www.cdisc.org","Microkatal per Liter","3462567a-2d59-4d46-ac6e-7f68af021f0f","2023-12-15","Code_469"
"C67376","Code","http://www.cdisc.org","International Unit per Liter","28db08c2-33cd-479d-bf2f-adc9558f9355","2023-12-15","Code_470"
"C70510","Code","http://www.cdisc.org","Nanokatal per Liter","94e4154a-bfaf-45ce-9c47-e6fa0a664656","2023-12-15","Code_471"
"C67365","Code","http://www.cdisc.org","Unit of Catalytic Activity Concentration","53d21ccc-0b16-48e6-9d2c-d160dd9c77f7","2023-12-15","Code_472"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","74681780-fc1a-4045-bf8a-c3e1986563fa","2023-12-15","Code_473"
"C49487","Code","http://www.cdisc.org","No","eadb6ada-dac4-4bec-ac01-fd7123a348ed","2023-12-15","Code_474"
"C49488","Code","http://www.cdisc.org","Yes","80e5664c-a1b9-4079-9954-97eb0f9c5892","2023-12-15","Code_475"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","f6bcabdb-58c7-459f-874a-f792420b6153","2023-12-15","Code_476"
"C64433","Code","http://www.cdisc.org","ALT","2cc4aa4f-59bf-4624-9de2-2406ba246df5","2023-12-15","Code_477"
"C64431","Code","http://www.cdisc.org","ALB","a2ecc2d7-db95-4b36-a44f-adb663f90b2c","2023-12-15","Code_478"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","cc0eadef-d4f0-4278-a9a5-402286223944","2023-12-15","Code_479"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","b47f4358-3bc6-41b4-ae78-659f327c41a9","2023-12-15","Code_480"
"C49487","Code","http://www.cdisc.org","No","e8035666-f512-48ef-9949-e526029aa948","2023-12-15","Code_481"
"C49488","Code","http://www.cdisc.org","Yes","84f4a55a-242e-41a8-8144-ac75d8764da8","2023-12-15","Code_482"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","4f703fc3-7a56-441a-b7ec-e1456575ef01","2023-12-15","Code_483"
"C64431","Code","http://www.cdisc.org","ALB","58203de7-cc56-47c4-ab35-803e9a7cdc63","2023-12-15","Code_484"
"C64432","Code","http://www.cdisc.org","ALP","2eb31ef6-e436-461b-99d1-62baf9ddc158","2023-12-15","Code_485"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","79f35408-1807-41ef-b079-c9fd6ab570be","2023-12-15","Code_486"
"C67456","Code","http://www.cdisc.org","Unit per Liter","f3540ffa-06db-454e-929e-553e01cbd40a","2023-12-15","Code_487"
"C67397","Code","http://www.cdisc.org","Microkatal per Liter","ea810511-453c-4672-8959-2fe8d98e7fb6","2023-12-15","Code_488"
"C67376","Code","http://www.cdisc.org","International Unit per Liter","7c543ac6-bf25-40ad-98d9-487683edb5df","2023-12-15","Code_489"
"C67365","Code","http://www.cdisc.org","Unit of Catalytic Activity Concentration","2242b960-3ed5-4d1e-b4d5-b50bf681f292","2023-12-15","Code_490"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","d038ba25-443b-4c41-a2a3-9d4003bd62e5","2023-12-15","Code_491"
"C49487","Code","http://www.cdisc.org","No","39f6d6a3-6e53-4748-8393-49411eee72e2","2023-12-15","Code_492"
"C49488","Code","http://www.cdisc.org","Yes","f04f954c-bf59-4321-b467-cb38bf0c6ada","2023-12-15","Code_493"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","d9f568ef-a6fc-4909-b346-e0fd2cbf3c1d","2023-12-15","Code_494"
"C64432","Code","http://www.cdisc.org","ALP","02ae0145-8ffe-4899-8722-57afb69d07af","2023-12-15","Code_495"
"C64467","Code","http://www.cdisc.org","AST","ea1ad929-e036-48c5-b6c1-e91266a848c5","2023-12-15","Code_496"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","e8f8508d-76da-4aaa-8aac-e79501394dc9","2023-12-15","Code_497"
"C67456","Code","http://www.cdisc.org","Unit per Liter","2a8c3bab-55d7-477e-b0a3-9c54153ae4f6","2023-12-15","Code_498"
"C67397","Code","http://www.cdisc.org","Microkatal per Liter","ba363d4d-4d4b-4ac5-8e60-77e018818c39","2023-12-15","Code_499"
"C67376","Code","http://www.cdisc.org","International Unit per Liter","3289398a-33b5-4263-83a6-72db95677464","2023-12-15","Code_500"
"C67365","Code","http://www.cdisc.org","Unit of Catalytic Activity Concentration","402a59c4-b1a9-4326-915e-bcd87527ed2e","2023-12-15","Code_501"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","b642ce22-cd56-49b8-9c1e-48a1633f399d","2023-12-15","Code_502"
"C49487","Code","http://www.cdisc.org","No","b8fbb8c5-c68c-490e-a508-bdc219a8c03e","2023-12-15","Code_503"
"C49488","Code","http://www.cdisc.org","Yes","49e50d97-3bda-4ab7-ae37-1500c8a2b0f6","2023-12-15","Code_504"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","62a19a41-ead3-4355-9e11-45b736b06e0e","2023-12-15","Code_505"
"C64467","Code","http://www.cdisc.org","AST","90244613-0553-47d1-bc05-b9f4543dd816","2023-12-15","Code_506"
"C64547","Code","http://www.cdisc.org","CREAT","1bd6dece-7ebb-48d3-9f28-0381b101f2b8","2023-12-15","Code_507"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","38c01488-3607-46f1-bc39-63b89c5c1b49","2023-12-15","Code_508"
"C67015","Code","http://www.cdisc.org","Milligram per Deciliter","f3ed36e1-0418-4fda-bdd0-2a8a1499cc88","2023-12-15","Code_509"
"C64572","Code","http://www.cdisc.org","Microgram per Milliliter","07dff858-dd76-4603-a5fa-890fa1c556e5","2023-12-15","Code_510"
"C64387","Code","http://www.cdisc.org","Millimole per Liter","426db4ef-ae6b-4ab4-93a6-3939c82bb528","2023-12-15","Code_511"
"C48508","Code","http://www.cdisc.org","Micromole per Liter","0c932d1e-2ff9-4721-9944-5ff47e5a4dea","2023-12-15","Code_512"
"C48207","Code","http://www.cdisc.org","Unit of Concentration","488ca2a3-e2d0-4e70-aa89-80f026aec161","2023-12-15","Code_513"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","feffb2d2-e8c2-4b37-adf5-ad4e213bd752","2023-12-15","Code_514"
"C49487","Code","http://www.cdisc.org","No","3e67eb68-0911-44c5-b017-3ec0ce4a3f66","2023-12-15","Code_515"
"C49488","Code","http://www.cdisc.org","Yes","6fab8829-6ff4-41ab-b871-4e72dbcab327","2023-12-15","Code_516"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","a29c90f8-46c5-4160-90ec-12dda6c0530f","2023-12-15","Code_517"
"C64547","Code","http://www.cdisc.org","CREAT","a27e9380-0f4f-4ef0-bf5d-d8831685a22f","2023-12-15","Code_518"
"C64853","Code","http://www.cdisc.org","K","d142ab5b-249d-47c2-8bc6-9d6e8eab71a0","2023-12-15","Code_519"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","86ebc374-9a4d-4aa9-8098-72a5e68019d4","2023-12-15","Code_520"
"C67474","Code","http://www.cdisc.org","Milliequivalent per Liter","20000042-0db5-4f37-802d-05dc62ce28db","2023-12-15","Code_521"
"C67473","Code","http://www.cdisc.org","Milliequivalent per Deciliter","c3941952-fff9-4189-a9a3-38d74aeac2f6","2023-12-15","Code_522"
"C64387","Code","http://www.cdisc.org","Millimole per Liter","3c9f5170-ba47-488e-aae8-1a090579bf08","2023-12-15","Code_523"
"C64567","Code","http://www.cdisc.org","Molarity Unit","6ac9244b-20eb-4015-ad1b-9b7ca2485b37","2023-12-15","Code_524"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","a67dd988-d27b-418a-839b-6dac83c019ef","2023-12-15","Code_525"
"C49487","Code","http://www.cdisc.org","No","82222eca-bd16-4ab4-9dbe-9bfe6ecd3824","2023-12-15","Code_526"
"C49488","Code","http://www.cdisc.org","Yes","42579d55-c27b-4588-a0ed-34519e905912","2023-12-15","Code_527"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","516b5416-83c9-445b-b130-8279eeed8f6b","2023-12-15","Code_528"
"C64853","Code","http://www.cdisc.org","K","a2b248c1-50b7-4228-bcd7-73b3a3186661","2023-12-15","Code_529"
"C64809","Code","http://www.cdisc.org","SODIUM","eed3996d-c856-4bea-9f64-89426aa9c6e7","2023-12-15","Code_530"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","e966510a-4d3a-4b3a-a462-7aa897b16b3f","2023-12-15","Code_531"
"C67474","Code","http://www.cdisc.org","Milliequivalent per Liter","44e6dd16-2179-4873-9aff-ce5e592ee3b5","2023-12-15","Code_532"
"C67473","Code","http://www.cdisc.org","Milliequivalent per Deciliter","02913eaf-2bc3-404c-bfff-555faf896450","2023-12-15","Code_533"
"C64387","Code","http://www.cdisc.org","Millimole per Liter","fc099dd5-57ed-4a49-90c9-377db25a000f","2023-12-15","Code_534"
"C64567","Code","http://www.cdisc.org","Molarity Unit","3bffcf19-8cca-4002-8ac0-4939fdaf8b45","2023-12-15","Code_535"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","83fdabc7-40cb-450d-986e-081edf0389c9","2023-12-15","Code_536"
"C49487","Code","http://www.cdisc.org","No","9670fd7b-e516-45ee-8d5b-3d53bb52bb25","2023-12-15","Code_537"
"C49488","Code","http://www.cdisc.org","Yes","9408d604-0aed-4f6f-b780-33b164f14c63","2023-12-15","Code_538"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","ef6255d1-94f4-4d1b-8b76-41a3cf8a111e","2023-12-15","Code_539"
"C64809","Code","http://www.cdisc.org","SODIUM","2d146a24-af52-4335-8192-f93a4d57d1d3","2023-12-15","Code_540"
"C64849","Code","http://www.cdisc.org","HBA1C","60577d43-9d4c-445a-a377-6b324282073d","2023-12-15","Code_541"
"C36292","Code","http://www.cdisc.org","Laboratory Test Result","6bcd1749-6b71-48bb-a19d-485eb6cf1b4e","2023-12-15","Code_542"
"C64783","Code","http://www.cdisc.org","Gram per Deciliter","7b211ab3-85b6-462e-91c8-18c5ea2b9fd4","2023-12-15","Code_543"
"No Concept Code","Code","http://www.cdisc.org","LBORRESU","bcfe93da-3097-4c19-a048-7d7b14926ce7","2023-12-15","Code_544"
"C70713","Code","http://www.cdisc.org","Biospecimen Type","3a806d2e-9658-41b3-bb73-73f6df73e586","2023-12-15","Code_545"
"C49487","Code","http://www.cdisc.org","No","22b506d0-78c0-4601-952a-555649eef98a","2023-12-15","Code_546"
"C49488","Code","http://www.cdisc.org","Yes","c94acc82-e3df-4dd4-b958-f074aab02a30","2023-12-15","Code_547"
"C83309","Code","http://www.cdisc.org","Laboratory Test Fasting Status","2df07372-bcb6-46c0-b8d6-17d95f9a1575","2023-12-15","Code_548"
"C64849","Code","http://www.cdisc.org","HBA1C","f65bb804-4f1f-4ddd-bcea-0410ef10f0c6","2023-12-15","Code_549"
"C78541","Code","http://www.cdisc.org","Adverse Event Verbatim Description","529bf22e-82b6-4399-90dc-af66ecdccf7d","2023-12-15","Code_145"
"C83344","Code","http://www.cdisc.org","Adverse Event Dictionary Derived Term","95cdeb5b-2372-48cd-b538-e52a2bd8bc02","2023-12-15","Code_146"
"C49487","Code","http://www.cdisc.org","No","67903eda-8854-4802-9e8b-09216d2fc5f2","2023-12-15","Code_147"
"C49488","Code","http://www.cdisc.org","Yes","ab085095-3e0d-41e7-8946-91eb85125ef1","2023-12-15","Code_148"
"C87840","Code","http://www.cdisc.org","Adverse Event Pre-specified","86d21d52-f18e-495d-8c0d-d90b64759fae","2023-12-15","Code_149"
"C83205","Code","http://www.cdisc.org","Adverse Event Location","8346886c-4b10-4afa-ba23-660a19de7b3a","2023-12-15","Code_150"
"C53253","Code","http://www.cdisc.org","Severity of Adverse Event","0f16e3b8-ac72-4c62-9d34-6f2a6b432871","2023-12-15","Code_151"
"C49487","Code","http://www.cdisc.org","No","382a27fd-4202-4306-adb6-ab7be4ac0d7a","2023-12-15","Code_152"
"C49488","Code","http://www.cdisc.org","Yes","5f367d1d-a86e-45a7-9eb1-553d0953efe3","2023-12-15","Code_153"
"C53252","Code","http://www.cdisc.org","Seriousness of Adverse Event","d5c51f5b-d550-4f3b-a40f-ad45d4fc782d","2023-12-15","Code_154"
"C83013","Code","http://www.cdisc.org","Adverse Event Action Taken with Study Treatment","3a27689d-5308-46dc-8a5e-aaa2f21a82a2","2023-12-15","Code_155"
"C83109","Code","http://www.cdisc.org","Other Actions taken in Response to Adverse Event","09c64b2e-f987-4d5a-a944-ef9598075462","2023-12-15","Code_156"
"C41358","Code","http://www.cdisc.org","Adverse Event Attribution to Product or Procedure","c0598972-fbe7-474f-8cd3-c8d192a0aaf2","2023-12-15","Code_157"
"C83210","Code","http://www.cdisc.org","Adverse Event Relationship to Non Study Treatment","3e50812a-c86e-4dee-8561-f58318cd7e46","2023-12-15","Code_158"
"C83208","Code","http://www.cdisc.org","Adverse Event Pattern","68fd8c96-10df-4288-85c8-b8cc0e87f1f1","2023-12-15","Code_159"
"C49489","Code","http://www.cdisc.org","Adverse Event Outcome","030c3d10-cb30-4f57-b6ce-ceaa1c1cddfc","2023-12-15","Code_160"
"C49487","Code","http://www.cdisc.org","No","0155be0c-9ec5-4faf-921d-7043fd7574a8","2023-12-15","Code_161"
"C49488","Code","http://www.cdisc.org","Yes","e745b94d-5af6-4f55-b1a6-810c8a65d6bc","2023-12-15","Code_162"
"C83211","Code","http://www.cdisc.org","Adverse Event Involves Cancer","417969e9-4be9-4d6c-8d50-17aff96519f1","2023-12-15","Code_163"
"C49487","Code","http://www.cdisc.org","No","57f3b16f-1efa-4547-ad1e-9fb94acd4b07","2023-12-15","Code_164"
"C49488","Code","http://www.cdisc.org","Yes","edee0683-8f45-452b-ba3d-1c89996ea489","2023-12-15","Code_165"
"C83117","Code","http://www.cdisc.org","Adverse Event Seriousness Due to Congenital Anomaly","9f1ba0a2-c53a-4cfe-a78e-d00231612896","2023-12-15","Code_166"
"C49487","Code","http://www.cdisc.org","No","321990a9-17e0-45f9-be52-25701388b9aa","2023-12-15","Code_167"
"C49488","Code","http://www.cdisc.org","Yes","c6d475bf-5c31-4bc2-9e70-a9505e906e06","2023-12-15","Code_168"
