"codeSystemVersion","codeSystem","code","uuid:ID","id","decode"
"2023-09-29","http://www.cdisc.org","C82639","060a267c-f953-4ac8-b2a6-c07acb11b538","Code_124","Parallel Study"
"2023-09-29","http://www.cdisc.org","C25716","4611ed76-a470-499f-8317-daa25697893b","Code_66","Visit"
"2023-09-29","http://www.cdisc.org","C51282","88e0f3a7-b7a0-48c9-ab27-4a2fce481937","Code_67","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","6cac2e40-892b-4f31-89ff-c9053725d238","Code_68","In Person"
"2023-09-29","http://www.cdisc.org","C25716","a376509e-b512-4725-b5fc-283c0e258229","Code_69","Visit"
"2023-09-29","http://www.cdisc.org","C51282","88170927-7824-40d8-baa8-b2cb514cbeff","Code_70","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","3ad2d68e-5a53-4e20-ac4d-3230fed42ec3","Code_71","In Person"
"2023-09-29","http://www.cdisc.org","C25716","7e2a627a-fdcc-4714-9c41-81a776d310bb","Code_72","Visit"
"2023-09-29","http://www.cdisc.org","C51282","ac536918-0d70-4e47-9e99-141c9a0ffca5","Code_73","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","ae7243d3-662e-41d3-837e-fd2ff1bae80a","Code_74","In Person"
"2023-09-29","http://www.cdisc.org","C25716","14042f27-7f2d-47ed-b259-be511b8c0e23","Code_75","Visit"
"2023-09-29","http://www.cdisc.org","C51282","1cdd973b-88d3-4222-b44f-5907ac47eae7","Code_76","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","57113f44-f089-4db2-b19f-f37c4a3cc183","Code_77","In Person"
"2023-09-29","http://www.cdisc.org","C25716","7368a762-bbfc-4cbe-9a04-6229d9bf4539","Code_78","Visit"
"2023-09-29","http://www.cdisc.org","C51282","3e1a6ec8-a0a1-461f-8df7-d859dbf514bf","Code_79","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","08979197-fc9a-4a7c-896b-d9d550def268","Code_80","In Person"
"2023-09-29","http://www.cdisc.org","C25716","8afaf72d-9596-4bd1-8aef-b915bf4349e7","Code_81","Visit"
"2023-09-29","http://www.cdisc.org","C51282","e32a198f-05d5-4dfa-a075-cea71275ae12","Code_82","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","3929d600-dfe2-44fe-9d0a-a70be45e4765","Code_83","In Person"
"2023-09-29","http://www.cdisc.org","C25716","6992fefd-2d6e-45b4-9ffd-3105d4d4f56b","Code_84","Visit"
"2023-09-29","http://www.cdisc.org","C51282","6beac6aa-b6a2-4102-a2f7-9e33dff54908","Code_85","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","b833d4e9-eb26-4f47-95ed-cb1bdbfae65c","Code_86","In Person"
"2023-09-29","http://www.cdisc.org","C171537","7aa053d2-05b1-4885-8473-e99e39a03bbc","Code_87","Telephone Call"
"2023-09-29","http://www.cdisc.org","C25716","8af5696f-d717-40a1-bc93-4c091d23858e","Code_88","Visit"
"2023-09-29","http://www.cdisc.org","C51282","adcf7bc9-145d-47ba-b9fa-609655bdf15f","Code_89","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","7644ed7d-6752-4fcc-b4d4-54501d206385","Code_90","In Person"
"2023-09-29","http://www.cdisc.org","C171537","7379ebdd-036a-478e-aedb-2614d2a7408e","Code_91","Telephone Call"
"2023-09-29","http://www.cdisc.org","C25716","0d448313-5405-413e-932e-02e34ad2a289","Code_92","Visit"
"2023-09-29","http://www.cdisc.org","C51282","3b2de16e-0be6-45a7-adfd-19582a6906db","Code_93","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","b9301f7c-82ba-420c-80ab-770d29cb110d","Code_94","In Person"
"2023-09-29","http://www.cdisc.org","C171537","e5fcbde3-322f-4bad-aa19-0af368203890","Code_95","Telephone Call"
"2023-09-29","http://www.cdisc.org","C25716","b16477fb-4711-48af-8594-0177b3eb1d5a","Code_96","Visit"
"2023-09-29","http://www.cdisc.org","C51282","90ee7c72-194e-426d-af2c-ba181f48c2d7","Code_97","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","df4d4a1a-12d5-4378-b4f0-0784eda2a21a","Code_98","In Person"
"2023-09-29","http://www.cdisc.org","C171537","4d884af2-3aca-4b16-8e2b-28c2ac0d7533","Code_99","Telephone Call"
"2023-09-29","http://www.cdisc.org","C25716","f819543c-3e69-48bc-8c1d-736cb6549194","Code_100","Visit"
"2023-09-29","http://www.cdisc.org","C51282","523cd973-6646-4f2b-bb35-84799b8f151f","Code_101","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","fe82e2b9-9731-4081-a536-a1e70346c7be","Code_102","In Person"
"2023-09-29","http://www.cdisc.org","C25716","425789fa-e369-4d86-b202-656e871d796b","Code_103","Visit"
"2023-09-29","http://www.cdisc.org","C51282","3cffc261-9a6e-4152-8d0f-d3c0389e54a5","Code_104","Clinic"
"2023-09-29","http://www.cdisc.org","C175574","0816065a-49d0-43c5-91f1-5bc9a15212d4","Code_105","In Person"
"January 31, 2018","SNOMED","383371000119108","fd61283b-5f88-40e6-885c-65dbb1728718","Code_63","CT of head without contrast"
"12","SPONSOR","123","92d0894b-cf3f-4271-bf6a-1b83f97bde07","Code_64","Supine for 5 minutes"
"12","SPONSOR","124","943df013-4b74-49e7-895d-c1870669cde6","Code_65","Standingfor 1-3 minutes"
"","NCI Thesaurus","C173522","f47b8d3e-5f4c-4b76-a23d-d38a24aa1135","Code_244","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C42537","16d31533-194f-41b1-acbc-5df071d2f1ac","Code_245","Kelvin"
"","NCI Thesaurus","C44276","610086a4-9289-4f37-9881-c5262f5854bb","Code_246","Unit of Temperature"
"","NCI Thesaurus","C83088","4e2f154e-bead-4143-bda2-aeaa8a545638","Code_247","Vital Signs Location"
"","NCI Thesaurus","C174446","b40e07d9-ad8a-48fb-b4e1-dfab6dc5f640","Code_243","Body Temperature"
"","NCI Thesaurus","C173522","f9279f94-bb9d-4019-ab51-3b20fcd7d5f9","Code_249","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C28252","4c960094-fd7d-4afe-a350-b1aaa32a7e60","Code_250","Kilogram"
"2023-09-29","http://www.cdisc.org","C48155","b7f58ac5-ce99-45d6-9b87-9f63ad0d15c6","Code_251","Gram"
"2023-09-29","http://www.cdisc.org","C48531","3a9a060e-16a4-4043-a2cb-474378a01674","Code_252","Pound"
"","NCI Thesaurus","C48208","8eb514cc-b902-4550-bec6-2e5c5d9a386c","Code_253","Unit of Weight"
"","NCI Thesaurus","C81328","e1732b83-6fbe-4aed-bef5-0902a14f346c","Code_248","Body Weight"
"","NCI Thesaurus","C173522","610b779b-a0e1-4244-b601-e1b03f18518e","Code_255","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C49668","554db576-c161-4b90-bfaa-76f3e20fd264","Code_256","Centimeter"
"2023-09-29","http://www.cdisc.org","C48500","69f62aca-6615-48ac-aca6-f9b76f549c77","Code_257","Inch"
"2023-09-29","http://www.cdisc.org","C28251","94eb27ef-1da0-4f9e-ae94-399751a7b368","Code_258","Millimeter"
"2023-09-29","http://www.cdisc.org","C41139","26b0c914-6d71-4051-b798-27b641086303","Code_259","Meter"
"","NCI Thesaurus","C168688","31c15001-2627-4afb-a1eb-fa03a4ce0933","Code_260","Unit of Height"
"","NCI Thesaurus","C164634","afee1ea2-fba0-4389-b31a-8c993f557f76","Code_254","Body Height"
"","NCI Thesaurus","C36292","40f3be8e-3466-4064-b7f0-1f3becba7cb5","Code_262","Laboratory Test Result"
"","NCI Thesaurus","C83309","e338b2d4-93e7-4e0a-bb44-aa659d1f2174","Code_263","Laboratory Test Fasting Status"
"","NCI Thesaurus","C67365","67bb83e3-7431-4c14-8d6c-fe6e278242a4","Code_264","Unit of Catalytic Activity Concentration"
"","NCI Thesaurus","C70713","8351ca03-b8ea-4af5-9f92-02a25c41b042","Code_265","Biospecimen Type"
"","NCI Thesaurus","C64433","d9467cfb-8044-4915-834a-1798022000dd","Code_261","Alanine Aminotransferase Measurement"
"","NCI Thesaurus","C36292","4d46e4a9-341e-4b05-bff5-b03a3a4069f0","Code_267","Laboratory Test Result"
"","NCI Thesaurus","C83309","61d7fda4-7848-4133-bec6-5613ac7dd289","Code_268","Laboratory Test Fasting Status"
"","NCI Thesaurus","C48207","5690a34c-7e7f-4c5f-8dc1-29d6b32ac2ab","Code_269","Unit of Concentration"
"","NCI Thesaurus","C70713","e426246c-8ad6-4a1f-9ae2-ba66aa9147bc","Code_270","Biospecimen Type"
"","NCI Thesaurus","C64431","0d7bace9-86e5-45af-b2e5-c567d514c985","Code_266","Albumin Measurement"
"","NCI Thesaurus","C36292","2a5c1015-d007-46ac-a843-a72b6807a5b7","Code_272","Laboratory Test Result"
"","NCI Thesaurus","C83309","f67cfc2b-1e57-416c-8721-162d513ea0cc","Code_273","Laboratory Test Fasting Status"
"","NCI Thesaurus","C67365","74f10b67-ff48-40b1-9a16-d6dd6093c3e7","Code_274","Unit of Catalytic Activity Concentration"
"","NCI Thesaurus","C70713","abe13ff0-cd88-4f2c-826f-01ba719d81e3","Code_275","Biospecimen Type"
"","NCI Thesaurus","C64432","4e0717fb-0b89-4176-b53c-9c3c73a88dd7","Code_271","Alkaline Phosphatase Measurement"
"","NCI Thesaurus","C36292","0494c5e9-73f1-4241-87a3-b25cdbf61e85","Code_277","Laboratory Test Result"
"","NCI Thesaurus","C83309","8b7f35cb-4495-4825-8b9a-8a2954928034","Code_278","Laboratory Test Fasting Status"
"","NCI Thesaurus","C67365","4b16b01c-1e2c-4d50-b332-9e8c111137e4","Code_279","Unit of Catalytic Activity Concentration"
"","NCI Thesaurus","C70713","f8f4f903-d1bd-49a1-8148-c98bbc191826","Code_280","Biospecimen Type"
"","NCI Thesaurus","C64467","86cbed46-63b9-436e-9f97-f2f371fa2549","Code_276","Aspartate Aminotransferase Measurement"
"","NCI Thesaurus","C36292","55d6704b-c4a0-4b97-9195-92915cfa766f","Code_282","Laboratory Test Result"
"","NCI Thesaurus","C83309","b7b4e6c0-1e33-4af5-8099-dfd3521efe22","Code_283","Laboratory Test Fasting Status"
"","NCI Thesaurus","C48207","f38eab79-d2db-4248-bbf4-f3e7e9c65481","Code_284","Unit of Concentration"
"","NCI Thesaurus","C70713","3844295f-430a-4007-9897-288c9c29dbd0","Code_285","Biospecimen Type"
"","NCI Thesaurus","C64547","42fbd4e0-eb2b-4a9e-8650-08a89ac7d891","Code_281","Creatinine Measurement"
"","NCI Thesaurus","C36292","606a3f61-6352-4c24-8f9e-ff0b96bd99cd","Code_287","Laboratory Test Result"
"","NCI Thesaurus","C83309","dcf0b0b0-0252-4ade-b533-9de452722d4e","Code_288","Laboratory Test Fasting Status"
"","NCI Thesaurus","C64567","671d5d35-38cc-4192-bf99-5d3208c1e164","Code_289","Molarity Unit"
"","NCI Thesaurus","C70713","f9b8c5e2-7dff-4b9f-9c79-1cf4358fd449","Code_290","Biospecimen Type"
"","NCI Thesaurus","C64853","086eb44c-fd46-496c-8b97-e7c50bb95471","Code_286","Potassium Measurement"
"","NCI Thesaurus","C36292","4224200c-bd8a-4680-9187-54ec1ca77b81","Code_292","Laboratory Test Result"
"","NCI Thesaurus","C83309","4896e716-5f91-4f37-bf62-087ca3c9f78c","Code_293","Laboratory Test Fasting Status"
"","NCI Thesaurus","C64567","1936cd6f-0786-41b6-917e-620c664b2d3b","Code_294","Molarity Unit"
"","NCI Thesaurus","C70713","8c730267-4e37-4686-b2e6-2eccb280abb2","Code_295","Biospecimen Type"
"","NCI Thesaurus","C64809","8e504728-df00-4112-817c-2924b49cb213","Code_291","Sodium Measurement"
"","NCI Thesaurus","C78541","6e83be6e-5d71-4b62-aae8-aeedd083fd2a","Code_126","Adverse Event Verbatim Description"
"","NCI Thesaurus","C83344","9f7e5a3a-3eff-45ef-9cd9-bfe063b68ecf","Code_127","Adverse Event Dictionary Derived Term"
"","NCI Thesaurus","C83198","9ea67a69-e923-4bc0-8be8-f11539623685","Code_128","Adverse Event Category"
"","NCI Thesaurus","C83212","89db030c-8424-4a9d-b51a-9271ed4aad57","Code_129","Adverse Event Subcategory"
"","NCI Thesaurus","C87840","c1c3626a-ee07-4ca0-a028-6bf39226b8c0","Code_130","Adverse Event Pre-specified"
"","NCI Thesaurus","C53253","26e4870d-7e5d-451e-afe1-526747ec4ca3","Code_131","Severity of Adverse Event"
"","NCI Thesaurus","C78605","80b1b7cd-be40-470c-ba19-c209c114eade","Code_132","Adverse Event Toxicity Grade"
"","NCI Thesaurus","C53252","2c1cbeb6-a940-48ef-b2ba-fe1b9f2c37b1","Code_133","Seriousness of Adverse Event"
"2023-09-29","http://www.cdisc.org","C17998","bcae706c-1248-48bc-b178-a9585866a2a0","Code_134","Unknown"
"","NCI Thesaurus","C83013","c7fd8825-a75d-4445-ad46-7da67efc5f6c","Code_135","Adverse Event Action Taken with Study Treatment"
"","NCI Thesaurus","C41358","c8a72e94-1755-477d-9345-6477717313df","Code_136","Adverse Event Attribution to Product or Procedure"
"","NCI Thesaurus","C83208","d1d0b7a1-a389-4483-ae4a-05ca6301602c","Code_137","Adverse Event Pattern"
"2023-09-29","http://www.cdisc.org","C17998","9c846d50-acce-4d0d-b61c-136388059505","Code_138","Unknown"
"","NCI Thesaurus","C49489","dffc0ce1-8bd8-4cef-a226-9830a7cbfc69","Code_139","Adverse Event Outcome"
"","NCI Thesaurus","C83215","80dbb9a7-6954-47a5-891b-76d6281101c4","Code_140","Adverse Event Start Date Time"
"","NCI Thesaurus","C83201","c9d2d69f-fc27-4956-8301-85c78a6c0da7","Code_141","Adverse Event End Date Time"
"","NCI Thesaurus","C41331","96555786-d105-4401-ba0e-1c856f6e98b1","Code_125","Adverse Event"
"","NCI Thesaurus","C173522","ddeac5bb-d23d-4388-944a-f1cfb1f11791","Code_143","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C42547","68512413-eb3f-4a07-8429-ef2e1ec463a0","Code_144","Pascal"
"","NCI Thesaurus","C49669","65c61368-5ea2-4d21-b3fb-2b0bd0cf3dde","Code_145","Unit of Pressure"
"","NCI Thesaurus","C83088","5ea11837-67d3-4e69-b2f1-df5785681f20","Code_146","Vital Signs Location"
"","NCI Thesaurus","C123975","530071ea-3834-4955-bbf9-bf2c89a6cd48","Code_147","Vital Signs Laterality"
"","NCI Thesaurus","C82535","194c6406-a9d0-4d16-91aa-ed5e710e6e8c","Code_148","Test Method"
"","NCI Thesaurus","C83114","41504d2a-3e4d-44df-8a75-51b5a92b6465","Code_149","Vital Signs Position"
"","NCI Thesaurus","C25298","57fe9981-8e0c-4413-a3c1-f90aed21d772","Code_142","Systolic Blood Pressure"
"","NCI Thesaurus","C173522","933a46de-1b87-4e85-89a2-917eeceeb8a8","Code_151","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C42547","9fdc3b07-3b48-40e5-a559-62a327e36fc3","Code_152","Pascal"
"","NCI Thesaurus","C49669","7da78c7e-ad45-469c-9338-3ccce5c64015","Code_153","Unit of Pressure"
"","NCI Thesaurus","C83088","01c4676d-b670-4857-a7f4-703200c6a4de","Code_154","Vital Signs Location"
"","NCI Thesaurus","C123975","05b747a7-29b3-411a-9633-07609ae92715","Code_155","Vital Signs Laterality"
"","NCI Thesaurus","C82535","e7a8382d-bfe4-4ce3-ae8b-d88d2cd404bc","Code_156","Test Method"
"","NCI Thesaurus","C83114","3dd7421e-2d03-4d88-941d-7a1ff1259e95","Code_157","Vital Signs Position"
"","NCI Thesaurus","C25299","c6090b6a-956d-4fc2-a383-21b8b8a9f990","Code_150","Diastolic Blood Pressure"
"","NCI Thesaurus","C173522","9acd3965-65a8-41ad-a2d3-cfd663cf27c5","Code_159","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C42537","b0c081d8-fbe2-4343-8877-16e78d71f84c","Code_160","Kelvin"
"","NCI Thesaurus","C44276","f3b3b53d-a148-421e-bdbb-4939a5e11605","Code_161","Unit of Temperature"
"","NCI Thesaurus","C83088","3c2ea93a-d699-4f48-b061-311a53ffa03f","Code_162","Vital Signs Location"
"","NCI Thesaurus","C174446","8949cc16-18ae-4bc0-bfb7-1936f03ac058","Code_158","Body Temperature"
"","NCI Thesaurus","C173522","c5b3bfd6-4a2a-4639-b240-7aa1352c0ad1","Code_164","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C28252","94878c7d-d83f-4635-9d00-01cde7c6bea5","Code_165","Kilogram"
"2023-09-29","http://www.cdisc.org","C48155","6bfc3fa2-3f92-4c47-8a98-645958f6da13","Code_166","Gram"
"2023-09-29","http://www.cdisc.org","C48531","d1e6d393-7cfa-48bd-bba0-fc4ed09f50ce","Code_167","Pound"
"","NCI Thesaurus","C48208","710c59e6-f2d8-4f16-b1f4-286ca8223aaa","Code_168","Unit of Weight"
"","NCI Thesaurus","C81328","ba36dea4-9ab7-4413-8dd2-92b5f1a4010d","Code_163","Body Weight"
"","NCI Thesaurus","C173522","c96a4dc0-e6ba-4088-b999-2e9c81a3c056","Code_170","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C49668","28fb2f16-2b97-4418-8857-5bcd7b91c31b","Code_171","Centimeter"
"2023-09-29","http://www.cdisc.org","C48500","ae690b32-6222-4a91-8e48-47c2251ca649","Code_172","Inch"
"2023-09-29","http://www.cdisc.org","C28251","c634863e-a15c-4171-91d9-5cba22d89d74","Code_173","Millimeter"
"2023-09-29","http://www.cdisc.org","C41139","c0afbf45-3003-4146-9b37-29eff8b6fb56","Code_174","Meter"
"","NCI Thesaurus","C168688","6150e911-4a03-4309-a527-b42f05256c05","Code_175","Unit of Height"
"","NCI Thesaurus","C164634","341a29bc-b60b-4456-b401-6e024ce26756","Code_169","Body Height"
"","NCI Thesaurus","C36292","c737508f-5bb0-487d-9f77-5215e570a1f4","Code_177","Laboratory Test Result"
"","NCI Thesaurus","C83309","d9d4f2b1-3a27-4671-bff4-1a2e6ca32407","Code_178","Laboratory Test Fasting Status"
"","NCI Thesaurus","C67365","13f6f565-ce5d-4865-b015-880fc7def397","Code_179","Unit of Catalytic Activity Concentration"
"","NCI Thesaurus","C70713","bbedde2e-00a9-467d-a21b-874d042609f7","Code_180","Biospecimen Type"
"","NCI Thesaurus","C64433","88f3338e-c01f-4128-aab6-7ffd7101bb57","Code_176","Alanine Aminotransferase Measurement"
"","NCI Thesaurus","C36292","781d1dc0-d01b-4345-9564-9f2a0a4ec1c6","Code_182","Laboratory Test Result"
"","NCI Thesaurus","C83309","c3765ea8-faf6-4c09-859a-d933ce2dc0a5","Code_183","Laboratory Test Fasting Status"
"","NCI Thesaurus","C48207","aee2dc81-adcd-4ac3-a968-81bd6c4e4192","Code_184","Unit of Concentration"
"","NCI Thesaurus","C70713","a258123c-a356-438e-9dc3-2fae38a64d84","Code_185","Biospecimen Type"
"","NCI Thesaurus","C64431","0b91b79d-f393-4245-a8f0-3fb5c852d0f3","Code_181","Albumin Measurement"
"","NCI Thesaurus","C36292","080dead1-7bcd-4234-b247-ddee139f8e89","Code_187","Laboratory Test Result"
"","NCI Thesaurus","C83309","ef9c8491-14df-4de3-8401-f469cbed06ef","Code_188","Laboratory Test Fasting Status"
"","NCI Thesaurus","C67365","0b84af6c-260c-49f9-999f-f2d9962a4081","Code_189","Unit of Catalytic Activity Concentration"
"","NCI Thesaurus","C70713","b5c4fb1c-59bc-4b14-944b-1315c584ab22","Code_190","Biospecimen Type"
"","NCI Thesaurus","C64432","612f6cf3-76ce-4297-96ad-49f0a6d93e8c","Code_186","Alkaline Phosphatase Measurement"
"","NCI Thesaurus","C36292","2885b791-78eb-4e0a-8e03-675c879f8cd4","Code_192","Laboratory Test Result"
"","NCI Thesaurus","C83309","ba364aff-1bca-4bc7-889f-ffb636c1300a","Code_193","Laboratory Test Fasting Status"
"","NCI Thesaurus","C67365","e612b048-0afd-4ea5-92c2-13fecd56f743","Code_194","Unit of Catalytic Activity Concentration"
"","NCI Thesaurus","C70713","19f5804d-80a8-420b-a052-de9335a1dcd9","Code_195","Biospecimen Type"
"","NCI Thesaurus","C64467","5f484bde-bb45-46e6-a162-da1a81333139","Code_191","Aspartate Aminotransferase Measurement"
"","NCI Thesaurus","C36292","a0bb2ff3-7841-49c1-a544-18a275e2befa","Code_197","Laboratory Test Result"
"","NCI Thesaurus","C83309","65bc4623-6b92-4fdc-9f84-6be154b918cd","Code_198","Laboratory Test Fasting Status"
"","NCI Thesaurus","C48207","daf91ad5-95f8-498e-9667-9266a55c8611","Code_199","Unit of Concentration"
"","NCI Thesaurus","C70713","a378cad7-bb09-4ea4-8528-cadfd8eb3d87","Code_200","Biospecimen Type"
"","NCI Thesaurus","C64547","7f9a8e8e-60a8-4a0e-907b-d3b9b59b2c3c","Code_196","Creatinine Measurement"
"","NCI Thesaurus","C36292","42c7749e-3f26-4016-b327-c2fe7f1e9626","Code_202","Laboratory Test Result"
"","NCI Thesaurus","C83309","a6d1eedb-5f4a-47c8-b838-73e7184488bf","Code_203","Laboratory Test Fasting Status"
"","NCI Thesaurus","C64567","1a3fc5bb-0fcf-477d-8812-72e4c5358b4c","Code_204","Molarity Unit"
"","NCI Thesaurus","C70713","b42bc74f-c1a6-4267-90a0-85207a0084fa","Code_205","Biospecimen Type"
"","NCI Thesaurus","C64853","5a4e91a7-3ed5-460a-8341-e9b7816ad6cf","Code_201","Potassium Measurement"
"","NCI Thesaurus","C36292","54ebbc97-3ce6-476b-a7f2-fe94eed2a482","Code_207","Laboratory Test Result"
"","NCI Thesaurus","C83309","2d770bad-9fa4-491b-b9dd-c2056d6e37bc","Code_208","Laboratory Test Fasting Status"
"","NCI Thesaurus","C64567","a3c33290-ab8c-4fd5-aef8-3777a35d3475","Code_209","Molarity Unit"
"","NCI Thesaurus","C70713","ce8a9a0b-b620-42dd-967f-2c91d67073ab","Code_210","Biospecimen Type"
"","NCI Thesaurus","C64809","42b2f66a-2766-49b3-a39b-129ded592f78","Code_206","Sodium Measurement"
"","NCI Thesaurus","C173522","d6c70577-8c3a-4f0e-a3d1-27e7bcd7def6","Code_212","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C42547","e6f4f824-f9ef-474e-a639-eb713c42c9bd","Code_213","Pascal"
"","NCI Thesaurus","C49669","ed2c7188-ae75-4393-863c-67aa3a3d0f82","Code_214","Unit of Pressure"
"","NCI Thesaurus","C83088","4b18214e-143c-4585-8e4a-6f36e273da6a","Code_215","Vital Signs Location"
"","NCI Thesaurus","C123975","d892c48a-ad53-4879-b6c7-ea13ec6dd845","Code_216","Vital Signs Laterality"
"","NCI Thesaurus","C82535","5518f26c-0224-44d5-b105-550c78f3aeea","Code_217","Test Method"
"","NCI Thesaurus","C83114","57f174be-c67b-4ec8-96e3-bb8071cd5397","Code_218","Vital Signs Position"
"","NCI Thesaurus","C25298","02141d68-c421-4b3e-8f82-e5c432aa5df1","Code_211","Systolic Blood Pressure"
"","NCI Thesaurus","C173522","0ee10dc9-16ac-48ef-a85b-ec9da25d359c","Code_220","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C42547","5a834f46-77c1-4123-af63-0779cfa87af6","Code_221","Pascal"
"","NCI Thesaurus","C49669","bf0f8464-c311-4831-9a74-ab76b853acd2","Code_222","Unit of Pressure"
"","NCI Thesaurus","C83088","2b662185-baa9-411c-8d59-9e9e3359830e","Code_223","Vital Signs Location"
"","NCI Thesaurus","C123975","1e73d8c9-0658-4870-9f69-2aaacda35322","Code_224","Vital Signs Laterality"
"","NCI Thesaurus","C82535","eea6ac02-3b37-4373-977b-9cb86ac30205","Code_225","Test Method"
"","NCI Thesaurus","C83114","9c4a4d1a-b340-426f-9b6c-28f3e828adee","Code_226","Vital Signs Position"
"","NCI Thesaurus","C25299","d5d9f33e-e422-4cbc-adbe-2b3bb687e8a4","Code_219","Diastolic Blood Pressure"
"","NCI Thesaurus","C173522","f07ba698-1ec0-4f81-a6c9-0a9e338a8b30","Code_228","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C42547","33ebbc7f-0ab2-492e-a3b0-47d48df98a29","Code_229","Pascal"
"","NCI Thesaurus","C49669","91befe31-02db-473f-8f19-b9c29c8de440","Code_230","Unit of Pressure"
"","NCI Thesaurus","C83088","01fb60c8-4615-4e3d-af5c-4f9afb857851","Code_231","Vital Signs Location"
"","NCI Thesaurus","C123975","bdd7cff2-4d3d-460e-9286-76b4aed55c1e","Code_232","Vital Signs Laterality"
"","NCI Thesaurus","C82535","01ac1138-87ca-440e-bc15-a8a8db8fd71f","Code_233","Test Method"
"","NCI Thesaurus","C83114","79a76d5c-795a-4f21-986e-cd08c3d6fa95","Code_234","Vital Signs Position"
"","NCI Thesaurus","C25298","3a45e431-78f4-459f-9c3b-bc1c579e4dfb","Code_227","Systolic Blood Pressure"
"","NCI Thesaurus","C173522","ab416a6d-ec09-4c01-a3d6-cc1387247c1e","Code_236","Vital Signs Result"
"2023-09-29","http://www.cdisc.org","C42547","72e8262e-ed7c-4f99-b08f-827b76c81cbf","Code_237","Pascal"
"","NCI Thesaurus","C49669","c313e35b-0586-4f9c-9e31-bc005c4cb05d","Code_238","Unit of Pressure"
