"codeSystemVersion","code","codeSystem","uuid:ID","decode","instanceType","id"
"2023-12-15","C25716","http://www.cdisc.org","c82a6da7-d47b-4096-bf6c-6a389eee6662","Visit","Code","Code_120"
"2023-12-15","C51282","http://www.cdisc.org","2586bbf5-af35-46df-8790-afa348fb17da","Clinic","Code","Code_121"
"2023-12-15","C175574","http://www.cdisc.org","e1e10b01-b224-40f5-96e8-106aadf04055","In Person","Code","Code_122"
"January 31, 2018","383371000119108","SNOMED","ff120a41-b071-4ebb-896d-cf7b0b3da333","CT of head without contrast","Code","Code_80"
"12","123","SPONSOR","9335322e-587f-4c80-b398-fe9ac0590600","Subject Supine","Code","Code_81"
"12","124","SPONSOR","506d1f3b-7033-4fa9-a764-8a6e8c78b6df","Subject Standing","Code","Code_82"
"2023-12-15","C20197","http://www.cdisc.org","50455acc-7a20-457e-8159-9ee2a2e5992b","Male","Code","Code_429"
"2023-12-15","C16576","http://www.cdisc.org","02c39112-8058-49c7-927d-64f3c2818080","Female","Code","Code_430"
"2023-12-15","C28421","http://www.cdisc.org","01abad34-04e1-40e5-8c05-8ffefc2dba12","Sex","Code","Code_431"
"2023-12-15","C28421","http://www.cdisc.org","075ac91f-d1bb-4c97-974f-59f3ad43a8d5","Sex","Code","Code_432"
"2023-12-15","C17049","http://www.cdisc.org","1d5741a0-1f43-4835-9a99-42fdef048a30","Race","Code","Code_433"
"2023-12-15","C17049","http://www.cdisc.org","5d82965f-f0bc-4e2c-9cc3-4cebcef3d049","Race","Code","Code_434"
"2023-12-15","C174446","http://www.cdisc.org","7a21fd8e-edb8-449e-8acd-c367d3c961b5","TEMP","Code","Code_435"
"2023-12-15","C77140","http://www.cdisc.org","11090643-4f4e-4304-9202-33a8a0a2f9c2","Clinical Test Result","Code","Code_436"
"2023-12-15","C42559","http://www.cdisc.org","123908b4-e19b-4ded-84d7-8cb54e65a3c4","Degree Celsius","Code","Code_437"
"2023-12-15","C44277","http://www.cdisc.org","2c94e639-d9b7-4076-bf59-a92af60c3a59","Degree Fahrenheit","Code","Code_438"
"2023-12-15","C42537","http://www.cdisc.org","f4e1a838-26b8-498b-8a85-655c4536a8a6","Kelvin","Code","Code_439"
"2023-12-15","C44276","http://www.cdisc.org","81703dc1-0acf-4a1a-bdf9-b94ca2f95fb6","Unit of Temperature","Code","Code_440"
"2023-12-15","C12674","http://www.cdisc.org","1f512aca-357b-452a-a557-40f66a45c3c4","Axilla","Code","Code_441"
"2023-12-15","C12394","http://www.cdisc.org","ccd3532b-b6bf-4a6b-bc1e-347d48b235ad","Ear","Code","Code_442"
"2023-12-15","C89803","http://www.cdisc.org","a0de41bf-db85-4f5e-ad64-c923d2605be3","Forehead","Code","Code_443"
"2023-12-15","C12421","http://www.cdisc.org","765458c7-bd3b-414e-aa15-b15d9324274f","Oral Cavity","Code","Code_444"
"2023-12-15","C12390","http://www.cdisc.org","af400459-2dc4-4ab5-ad7d-4be2d3a416ce","Rectum","Code","Code_445"
"2023-12-15","C13717","http://www.cdisc.org","38a9fb99-a928-43a9-9018-c46b7675de14","Anatomic Site","Code","Code_446"
"2023-12-15","C174446","http://www.cdisc.org","20bdea1e-6bbb-418c-a5fc-4b45ca629bb7","TEMP","Code","Code_447"
"2023-12-15","C25208","http://www.cdisc.org","aeddbc89-0053-4ed4-a04e-39e306e6ca0e","WEIGHT","Code","Code_448"
"2023-12-15","C77140","http://www.cdisc.org","d178d839-a639-44bd-9eb3-e8d552af8dd0","Clinical Test Result","Code","Code_449"
"2023-12-15","C48531","http://www.cdisc.org","f37e60e0-b29e-4faf-8e49-b4e9672c99ac","Pound","Code","Code_450"
"2023-12-15","C48155","http://www.cdisc.org","d69d3f14-d21c-4750-b25c-3c0a8a86f85d","Gram","Code","Code_451"
"2023-12-15","C28252","http://www.cdisc.org","3ae25b93-e0f6-4b21-8baf-213d6e8cfdfe","Kilogram","Code","Code_452"
"2023-12-15","C48208","http://www.cdisc.org","6e47e8e6-2331-497f-989e-17919b021e4e","Unit of Weight","Code","Code_453"
"2023-12-15","C25208","http://www.cdisc.org","110339e4-43bd-475d-a96f-ef7fd6ebbd21","WEIGHT","Code","Code_454"
"2023-12-15","C25347","http://www.cdisc.org","f8e4c6bd-40a1-485e-b023-3899945c60b3","HEIGHT","Code","Code_455"
"2023-12-15","C77140","http://www.cdisc.org","3f911fd6-f989-47d2-856c-a316a657738e","Clinical Test Result","Code","Code_456"
"2023-12-15","C49668","http://www.cdisc.org","a8216cee-f25b-4e7b-8f5d-71ddd9273e3e","Centimeter","Code","Code_457"
"2023-12-15","C48500","http://www.cdisc.org","32503c17-6568-4350-aad6-37c156e079ad","Inch","Code","Code_458"
"2023-12-15","C41139","http://www.cdisc.org","52419960-574f-47cf-933d-99385f4f486b","Meter","Code","Code_459"
"2023-12-15","C168688","http://www.cdisc.org","c60f3985-5c51-4f01-b53f-939c436e3718","Unit of Height","Code","Code_460"
"2023-12-15","C25347","http://www.cdisc.org","7384726f-7eb3-4903-beaa-c7570e1ed16c","HEIGHT","Code","Code_461"
"2023-12-15","C64433","http://www.cdisc.org","65563616-bfb0-454c-826c-17c45709417d","ALT","Code","Code_462"
"2023-12-15","C36292","http://www.cdisc.org","a373ebc8-82a5-4bb3-8ddd-a5187fb9a7e3","Laboratory Test Result","Code","Code_463"
"2023-12-15","C67456","http://www.cdisc.org","4145e7b4-1471-4142-ac73-6ca4731cc2ac","Unit per Liter","Code","Code_464"
"2023-12-15","C67397","http://www.cdisc.org","90891cd2-4f32-43ce-bceb-81fa6e802267","Microkatal per Liter","Code","Code_465"
"2023-12-15","C67376","http://www.cdisc.org","feeea375-1d11-4402-be69-aabdc12020da","International Unit per Liter","Code","Code_466"
"2023-12-15","C70510","http://www.cdisc.org","37dee631-6c55-439a-8577-1482c62a4461","Nanokatal per Liter","Code","Code_467"
"2023-12-15","C67365","http://www.cdisc.org","7de0dfc3-2270-4d31-bed4-0ad3354a8b71","Unit of Catalytic Activity Concentration","Code","Code_468"
"2023-12-15","C70713","http://www.cdisc.org","816e49f9-0103-46cf-9692-b31a78abb3a9","Biospecimen Type","Code","Code_469"
"2023-12-15","C49487","http://www.cdisc.org","1b150869-924a-4f19-bd54-82fd3c06949a","No","Code","Code_470"
"2023-12-15","C49488","http://www.cdisc.org","1346a1d4-7424-4c9a-8f49-794d6080be88","Yes","Code","Code_471"
"2023-12-15","C83309","http://www.cdisc.org","12cd8a15-35ca-4517-9ff0-f6a9bd2d7112","Laboratory Test Fasting Status","Code","Code_472"
"2023-12-15","C64433","http://www.cdisc.org","a76db407-3fd3-407a-8027-a0a20f8847d9","ALT","Code","Code_473"
"2023-12-15","C64431","http://www.cdisc.org","79f65558-0e28-456a-b0d2-1e02ad57f7eb","ALB","Code","Code_474"
"2023-12-15","C36292","http://www.cdisc.org","9b02e92d-ba87-4fcf-8589-39bab12b3916","Laboratory Test Result","Code","Code_475"
"2023-12-15","C70713","http://www.cdisc.org","87dcf4b5-a71f-4812-b4c1-e52f9c3d503d","Biospecimen Type","Code","Code_476"
"2023-12-15","C49487","http://www.cdisc.org","a73c50c8-21df-436c-b931-b2bac6ab8022","No","Code","Code_477"
"2023-12-15","C49488","http://www.cdisc.org","e6edb58b-f3f4-4190-93ee-611e87f91316","Yes","Code","Code_478"
"2023-12-15","C83309","http://www.cdisc.org","71891790-43ea-4e95-b1fb-5588e0ec53d0","Laboratory Test Fasting Status","Code","Code_479"
"2023-12-15","C64431","http://www.cdisc.org","ef368bdf-aa19-4e07-a35d-64f208578ead","ALB","Code","Code_480"
"2023-12-15","C64432","http://www.cdisc.org","b4bf40c5-eaf9-41cb-bdc5-aad65d1a00a4","ALP","Code","Code_481"
"2023-12-15","C36292","http://www.cdisc.org","0303f11b-157e-45b2-b1d2-c264effab0a3","Laboratory Test Result","Code","Code_482"
"2023-12-15","C67456","http://www.cdisc.org","2567112e-348e-4ed2-90ab-fcab39fb4699","Unit per Liter","Code","Code_483"
"2023-12-15","C67397","http://www.cdisc.org","9f239241-7685-4e4a-a7fe-99290345708b","Microkatal per Liter","Code","Code_484"
"2023-12-15","C67376","http://www.cdisc.org","9ae06298-c0ce-41b0-9592-ca77207debbd","International Unit per Liter","Code","Code_485"
"2023-12-15","C67365","http://www.cdisc.org","07f0d20c-d46e-438b-935c-4e59de38dd23","Unit of Catalytic Activity Concentration","Code","Code_486"
"2023-12-15","C70713","http://www.cdisc.org","0d567916-9f45-4afa-b34e-933128ed87bd","Biospecimen Type","Code","Code_487"
"2023-12-15","C49487","http://www.cdisc.org","78e9d81c-5691-42e1-ba47-75e10b90289b","No","Code","Code_488"
"2023-12-15","C49488","http://www.cdisc.org","1a2d0286-9327-4178-9bfb-b207ac258e83","Yes","Code","Code_489"
"2023-12-15","C83309","http://www.cdisc.org","4417ebd3-c13e-4816-8577-a0c23eb6bc12","Laboratory Test Fasting Status","Code","Code_490"
"2023-12-15","C64432","http://www.cdisc.org","f740f421-3403-4ddb-ad44-23b7f35071d8","ALP","Code","Code_491"
"2023-12-15","C64467","http://www.cdisc.org","9049110f-1a5a-4a05-a51a-ffd86295287e","AST","Code","Code_492"
"2023-12-15","C36292","http://www.cdisc.org","978396b3-6c12-4ee6-8bf0-3a56fefa40f6","Laboratory Test Result","Code","Code_493"
"2023-12-15","C67456","http://www.cdisc.org","03efd78a-d6c0-433c-aea5-d168dc5eb1b7","Unit per Liter","Code","Code_494"
"2023-12-15","C67397","http://www.cdisc.org","5bffab38-5b73-433c-ae23-b1fec7e4dbd9","Microkatal per Liter","Code","Code_495"
"2023-12-15","C67376","http://www.cdisc.org","7d745541-7307-441a-b780-360f69bba5f8","International Unit per Liter","Code","Code_496"
"2023-12-15","C67365","http://www.cdisc.org","a0022cc4-4aeb-467b-8876-cd3ecc9cb131","Unit of Catalytic Activity Concentration","Code","Code_497"
"2023-12-15","C70713","http://www.cdisc.org","15fe741f-f5a6-4505-8b86-3ab6c84de17d","Biospecimen Type","Code","Code_498"
"2023-12-15","C49487","http://www.cdisc.org","5f38da40-6399-4b99-bedf-dded3635a05c","No","Code","Code_499"
"2023-12-15","C49488","http://www.cdisc.org","5bc6a917-2721-4fa5-b0c3-f097d4397fc1","Yes","Code","Code_500"
"2023-12-15","C83309","http://www.cdisc.org","e26cc8ad-12d0-4ecc-abfe-9efd6899dfd1","Laboratory Test Fasting Status","Code","Code_501"
"2023-12-15","C64467","http://www.cdisc.org","a3a1d00e-06d9-482f-8afa-487d1aa9935c","AST","Code","Code_502"
"2023-12-15","C64547","http://www.cdisc.org","5fbf20df-0837-448a-8ffd-3c2f0b5eb5b4","CREAT","Code","Code_503"
"2023-12-15","C36292","http://www.cdisc.org","87a38c24-f24c-43f1-b1d2-d2342d4cc384","Laboratory Test Result","Code","Code_504"
"2023-12-15","C67015","http://www.cdisc.org","ff452a2e-01a1-4a41-93cd-84b749fb75fc","Milligram per Deciliter","Code","Code_505"
"2023-12-15","C64572","http://www.cdisc.org","f40870b3-ef1d-4891-b414-408be197c329","Microgram per Milliliter","Code","Code_506"
"2023-12-15","C64387","http://www.cdisc.org","31fa847d-d07d-4df2-a7c4-89afb0c3d7df","Millimole per Liter","Code","Code_507"
"2023-12-15","C48508","http://www.cdisc.org","ae0f2538-3e32-4451-9a8f-fb4eff4844e8","Micromole per Liter","Code","Code_508"
"2023-12-15","C48207","http://www.cdisc.org","efaa00da-68fa-41d6-b951-1ecfae1cd295","Unit of Concentration","Code","Code_509"
"2023-12-15","C70713","http://www.cdisc.org","0a911c2d-8bc5-45d3-98c5-a1a3158a4e00","Biospecimen Type","Code","Code_510"
"2023-12-15","C49487","http://www.cdisc.org","7b90b24c-56ed-4b98-9571-50332db3d4e0","No","Code","Code_511"
"2023-12-15","C49488","http://www.cdisc.org","f3ff066b-4ea4-471d-8fa2-e115029f666d","Yes","Code","Code_512"
"2023-12-15","C83309","http://www.cdisc.org","83cf2bdb-47ba-45e9-a976-406c48353083","Laboratory Test Fasting Status","Code","Code_513"
"2023-12-15","C64547","http://www.cdisc.org","b74e22f3-f93d-4f77-843b-2f49eb6b2ab5","CREAT","Code","Code_514"
"2023-12-15","C64853","http://www.cdisc.org","e5de4b5d-ea34-4b43-bde3-39c870f74eb8","K","Code","Code_515"
"2023-12-15","C36292","http://www.cdisc.org","d46afff1-dbdd-42f4-b311-1481d7ec6bc2","Laboratory Test Result","Code","Code_516"
"2023-12-15","C67474","http://www.cdisc.org","0d6f101b-d8c7-4a4a-8092-e47db21c0cfd","Milliequivalent per Liter","Code","Code_517"
"2023-12-15","C67473","http://www.cdisc.org","a29234a5-e355-48f0-9fe1-23750e492c11","Milliequivalent per Deciliter","Code","Code_518"
"2023-12-15","C64387","http://www.cdisc.org","53e8285f-51be-42f5-b22a-4c8cd9d2bf12","Millimole per Liter","Code","Code_519"
"2023-12-15","C64567","http://www.cdisc.org","1c6ef290-45a8-4dca-9ba4-6c52803486bc","Molarity Unit","Code","Code_520"
"2023-12-15","C70713","http://www.cdisc.org","a63cbebf-6c49-4294-a86a-470e35e0224b","Biospecimen Type","Code","Code_521"
"2023-12-15","C49487","http://www.cdisc.org","bff7de5d-09d3-4d8d-bc34-8032bc2ee32b","No","Code","Code_522"
"2023-12-15","C49488","http://www.cdisc.org","459c6c65-9d3c-4091-b22e-25d9d24b72a4","Yes","Code","Code_523"
"2023-12-15","C83309","http://www.cdisc.org","2d9bf794-ded7-4809-b737-1f09f0bc0234","Laboratory Test Fasting Status","Code","Code_524"
"2023-12-15","C64853","http://www.cdisc.org","c05deb87-05dc-4891-a055-ce31d39881f9","K","Code","Code_525"
"2023-12-15","C64809","http://www.cdisc.org","6da93ed7-202f-444a-af9f-1bacca0a5bcb","SODIUM","Code","Code_526"
"2023-12-15","C36292","http://www.cdisc.org","9aaf07ab-d6e6-44f2-a7f1-80081681fb6e","Laboratory Test Result","Code","Code_527"
"2023-12-15","C67474","http://www.cdisc.org","f11c4abe-7f2e-4b4f-b8c0-6ed1fcf6a3b8","Milliequivalent per Liter","Code","Code_528"
"2023-12-15","C67473","http://www.cdisc.org","bfce2c9a-72eb-45f3-a62d-70cdd1bc8ca4","Milliequivalent per Deciliter","Code","Code_529"
"2023-12-15","C64387","http://www.cdisc.org","0e387508-3f47-4936-9ab0-5f9b3ce1d294","Millimole per Liter","Code","Code_530"
"2023-12-15","C64567","http://www.cdisc.org","14cec415-fe23-468c-b7fe-f824b84b3682","Molarity Unit","Code","Code_531"
"2023-12-15","C70713","http://www.cdisc.org","c7755eaf-ed7d-47d8-a6d8-49afeabf8867","Biospecimen Type","Code","Code_532"
"2023-12-15","C49487","http://www.cdisc.org","345a4b10-9166-4ad8-a5d0-6ededf4cc9f1","No","Code","Code_533"
"2023-12-15","C49488","http://www.cdisc.org","8a2aeae3-13ea-4bff-9a25-d15e5889c7fc","Yes","Code","Code_534"
"2023-12-15","C83309","http://www.cdisc.org","a86b31f0-baad-4fc4-baa3-6d3522fb5ca8","Laboratory Test Fasting Status","Code","Code_535"
"2023-12-15","C64809","http://www.cdisc.org","2f0f47e1-8ea0-44db-8ab5-5d526a7344c2","SODIUM","Code","Code_536"
"2023-12-15","C64849","http://www.cdisc.org","beae87cd-1c7a-4ff2-ad60-cdd32891977b","HBA1C","Code","Code_537"
"2023-12-15","C36292","http://www.cdisc.org","2a12550d-68bc-4ce6-a827-0b6af93dd80b","Laboratory Test Result","Code","Code_538"
"2023-12-15","C64783","http://www.cdisc.org","b9748b95-279b-4f4b-98fc-ef237a55b4e0","Gram per Deciliter","Code","Code_539"
"2023-12-15","No Concept Code","http://www.cdisc.org","327260ec-e59c-4868-89f2-e6578e927e6f","LBORRESU","Code","Code_540"
"2023-12-15","C70713","http://www.cdisc.org","14386eb6-5f58-4657-9740-6c9863a5b1b5","Biospecimen Type","Code","Code_541"
"2023-12-15","C49487","http://www.cdisc.org","0fd9472d-8b68-45ea-9bea-cd510f588376","No","Code","Code_542"
"2023-12-15","C49488","http://www.cdisc.org","c47dd06a-5d03-4405-aff3-55d6cf523107","Yes","Code","Code_543"
"2023-12-15","C83309","http://www.cdisc.org","a704d1b0-d9ad-4091-b09c-45a5f0daf13a","Laboratory Test Fasting Status","Code","Code_544"
"2023-12-15","C64849","http://www.cdisc.org","f91ba8fe-89fb-4361-941b-a5592c6c5268","HBA1C","Code","Code_545"
"2023-12-15","C78541","http://www.cdisc.org","d4f7c8f3-5a04-4abc-88b2-c63e377cad50","Adverse Event Verbatim Description","Code","Code_145"
"2023-12-15","C83344","http://www.cdisc.org","fa62afd3-0ca9-4667-9d99-d287268b8bed","Adverse Event Dictionary Derived Term","Code","Code_146"
"2023-12-15","C49487","http://www.cdisc.org","08f21804-1a4a-49ca-bd8c-3e750ecc4832","No","Code","Code_147"
"2023-12-15","C49488","http://www.cdisc.org","3a47dc89-4dd3-493d-9ed1-0a002519e56f","Yes","Code","Code_148"
"2023-12-15","C87840","http://www.cdisc.org","7b07c6ea-8f29-4f02-b0b1-1c139b7629e9","Adverse Event Pre-specified","Code","Code_149"
"2023-12-15","C83205","http://www.cdisc.org","84c88324-6487-4eeb-a825-2b50a4e7cab9","Adverse Event Location","Code","Code_150"
"2023-12-15","C53253","http://www.cdisc.org","f0b043d7-060b-476a-ba29-6502be102610","Severity of Adverse Event","Code","Code_151"
"2023-12-15","C49487","http://www.cdisc.org","a3b3cf93-014d-4403-912a-c154d98d55c2","No","Code","Code_152"
"2023-12-15","C49488","http://www.cdisc.org","febdbb28-2c9b-403b-a1ed-016191422ae5","Yes","Code","Code_153"
"2023-12-15","C53252","http://www.cdisc.org","0272f096-9e16-4de5-8da5-3cd44ec6e452","Seriousness of Adverse Event","Code","Code_154"
"2023-12-15","C83013","http://www.cdisc.org","e45d9200-d95b-49a4-9637-5ba9fdefa902","Adverse Event Action Taken with Study Treatment","Code","Code_155"
"2023-12-15","C83109","http://www.cdisc.org","65c08866-0039-4600-9c11-e252f317746b","Other Actions taken in Response to Adverse Event","Code","Code_156"
"2023-12-15","C41358","http://www.cdisc.org","6ee876b4-9357-4e05-952c-a6a509892d07","Adverse Event Attribution to Product or Procedure","Code","Code_157"
"2023-12-15","C83210","http://www.cdisc.org","fecf4910-9ddd-420e-8cc1-78b4084babba","Adverse Event Relationship to Non Study Treatment","Code","Code_158"
"2023-12-15","C83208","http://www.cdisc.org","668d6077-3311-4e13-a9d9-29844e1c2906","Adverse Event Pattern","Code","Code_159"
"2023-12-15","C49489","http://www.cdisc.org","9d56082f-c0d0-450b-9815-80cc319024f8","Adverse Event Outcome","Code","Code_160"
"2023-12-15","C49487","http://www.cdisc.org","2529fb71-1561-40ba-86ce-c2107ae90524","No","Code","Code_161"
"2023-12-15","C49488","http://www.cdisc.org","fa17eaea-0f4b-4e38-b1a7-f2d5b1661d94","Yes","Code","Code_162"
"2023-12-15","C83211","http://www.cdisc.org","13139e49-ab65-41c5-aeb7-61e9ccc89af8","Adverse Event Involves Cancer","Code","Code_163"
"2023-12-15","C49487","http://www.cdisc.org","04bbaf2e-3b1b-4cd1-b3d3-de9f4c184427","No","Code","Code_164"
"2023-12-15","C49488","http://www.cdisc.org","c1d895b1-517e-4b03-9148-5b1ebb5690e6","Yes","Code","Code_165"
"2023-12-15","C83117","http://www.cdisc.org","5e7316d9-5bd0-43b9-8fc4-d1fda6fc0e96","Adverse Event Seriousness Due to Congenital Anomaly","Code","Code_166"
"2023-12-15","C49487","http://www.cdisc.org","14a096b0-6e00-4109-8eaa-1c6102e30dea","No","Code","Code_167"
"2023-12-15","C49488","http://www.cdisc.org","f876b285-3d9a-48b0-a55f-742e219082e1","Yes","Code","Code_168"
"2023-12-15","C113380","http://www.cdisc.org","a6ca1669-c644-4425-be15-bfa477850b7d","Disabling Adverse Event","Code","Code_169"
"2023-12-15","C49487","http://www.cdisc.org","3ef92cae-914b-4585-9f8f-56195cee4f05","No","Code","Code_170"
"2023-12-15","C49488","http://www.cdisc.org","6bdec5dc-aaa9-406f-83a7-6e826b1f8fce","Yes","Code","Code_171"
"2023-12-15","C48275","http://www.cdisc.org","dd769380-3689-4b6b-936c-18e54aa59b9f","Death Related to Adverse Event","Code","Code_172"
