"codeSystemVersion","decode","codeSystem","instanceType","code","uuid:ID","id"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","c08af008-90f9-4571-8d49-5564bbba59ab","Code_89"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","3fc09288-cb61-42b2-a2b1-9fe37a7d1e6a","Code_90"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","c754fef4-a6fd-4bb5-a383-6b2f3a7ff768","Code_91"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","2465d47e-3b3c-48da-b769-71e0df4face1","Code_92"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","0ba67155-760b-43c7-99bf-a5c46f3c7549","Code_93"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","1b73689f-8cc2-4e73-975c-856fd550c5c5","Code_94"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","06eaeae1-b7c4-4a42-b19d-2588a13ecc94","Code_95"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","4e3cf539-4a8b-428e-95d6-292b8ced89ab","Code_96"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","1b6f1671-3a1e-40b0-9fec-15747b3e3b88","Code_97"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","2e07458d-ddd3-4c49-8e50-daf31f83d353","Code_98"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","6a704044-0a19-4b5d-b0de-fd73f7548c0e","Code_99"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","84911701-7164-4d5e-af73-f675e99780a5","Code_100"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","dce2358d-d7e6-4a45-ad07-a55f8d90d209","Code_101"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","f2f5c33c-c45d-4e39-b128-f196acc3ff05","Code_102"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","563a28f1-b41c-47bd-936d-f3ebbfb896b9","Code_103"
"2023-09-29","Telephone Call","http://www.cdisc.org","Code","C171537","4f4a6ecb-3a3d-41a9-9178-b6a7bef608f2","Code_104"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","8824aed1-aab6-43c7-b4a7-35ffd468f4a7","Code_105"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","bb9ac56f-7008-44c8-a4d0-886033bd4c35","Code_106"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","6672beec-f167-4f04-b28c-33329a8d0670","Code_107"
"2023-09-29","Telephone Call","http://www.cdisc.org","Code","C171537","7cc113b2-6892-47aa-aa09-f6bfa9e08997","Code_108"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","3f6e322d-781d-45d9-8dd1-c86ed323ed46","Code_109"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","bc908399-ac8b-4deb-8cc0-792f1ee62468","Code_110"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","a3fb4d2f-2ee5-4ed6-bf91-d8b39fc81a48","Code_111"
"2023-09-29","Telephone Call","http://www.cdisc.org","Code","C171537","11d70d3f-0290-46f8-bdb8-d34d8ea1ad4b","Code_112"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","b63c48de-b431-49d0-b8ab-62c95f424092","Code_113"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","c7cec5c1-d1b5-486e-a548-f0747c432eef","Code_114"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","1f0ccd39-6dcf-4c0b-8b42-80c332007313","Code_115"
"2023-09-29","Telephone Call","http://www.cdisc.org","Code","C171537","65221ad1-c006-4f44-bc6c-11cb27b70da3","Code_116"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","8779013f-4c1a-4d4e-8571-aff35d499f3b","Code_117"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","6ff08fc5-a5be-4f60-b2b6-60269f6492ff","Code_118"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","4413ddca-0d79-45c7-83d1-40b0a31f6287","Code_119"
"2023-09-29","Visit","http://www.cdisc.org","Code","C25716","61ed2882-933a-43fe-bef6-84468b7259b3","Code_120"
"2023-09-29","Clinic","http://www.cdisc.org","Code","C51282","6724a6b4-e72e-431a-bb6c-c8538110b6ef","Code_121"
"2023-09-29","In Person","http://www.cdisc.org","Code","C175574","d140f450-7c54-48e3-829a-ee7e487f5019","Code_122"
"January 31, 2018","CT of head without contrast","SNOMED","Code","383371000119108","82d8c050-dd94-4762-9206-2c53486814e7","Code_80"
"12","Subject Supine","SPONSOR","Code","123","d7bc0fd7-c54a-4de9-956b-28f94020d776","Code_81"
"12","Subject Standing","SPONSOR","Code","124","99e654ef-255e-4045-b4b1-bf456c362db1","Code_82"
"2023-09-29","Male","http://www.cdisc.org","Code","C20197","c19c0c27-f2d7-43b8-998d-58c23efa2ddc","Code_269"
"2023-09-29","Female","http://www.cdisc.org","Code","C16576","ef7acf9d-bac7-4970-9dcc-90cf06e87d05","Code_270"
"","Sex","NCI Thesaurus","Code","C28421","bc8f26f9-f481-48aa-a016-373c9622c3d1","Code_271"
"","Sex","NCI Thesaurus","Code","C28421","761d9d09-74be-419d-98d4-90bee7196d29","Code_268"
"","Race","NCI Thesaurus","Code","C17049","a4c57580-d329-4093-a120-5b2424babc4d","Code_273"
"","Race","NCI Thesaurus","Code","C17049","8dfb7e09-3900-4a59-b49b-7c3ca588d624","Code_272"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","28e39e96-01ea-4e3a-8293-be4f4a7cbec2","Code_275"
"2023-09-29","Kelvin","http://www.cdisc.org","Code","C42537","5bd94a4f-abe1-429a-8dde-8a1c3489a5e5","Code_276"
"","Unit of Temperature","NCI Thesaurus","Code","C44276","ef06c0c2-b457-4f50-adb5-8767b4cc8c9c","Code_277"
"","Anatomic Site","NCI Thesaurus","Code","C13717","997615f3-0a8c-48d8-99ba-9a914b070348","Code_278"
"","Body Temperature","NCI Thesaurus","Code","C174446","f8bedc31-c9e0-4e3a-a55c-54ab25b5f6b5","Code_274"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","84eda8d6-d2d3-4e80-a978-09df98340200","Code_280"
"2023-09-29","Kilogram","http://www.cdisc.org","Code","C28252","e7d668e3-80f8-40e3-b0c8-a73444bc91e8","Code_281"
"2023-09-29","Gram","http://www.cdisc.org","Code","C48155","6dae6993-818b-42fc-8bdc-13b141ef4665","Code_282"
"2023-09-29","Pound","http://www.cdisc.org","Code","C48531","d701eb8e-1485-4a8a-a043-5e7a9132c489","Code_283"
"","Unit of Weight","NCI Thesaurus","Code","C48208","4ee19c7b-badc-4e51-8bed-c0b6decdf50e","Code_284"
"","Body Weight","NCI Thesaurus","Code","C81328","cf45fdbb-660f-4877-9c83-2756460c8a17","Code_279"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","c0d30a34-0bf4-4d7e-a009-81de10e7e05c","Code_286"
"2023-09-29","Centimeter","http://www.cdisc.org","Code","C49668","9c12fdf5-1e74-42c1-9b05-bb4246f99e80","Code_287"
"2023-09-29","Inch","http://www.cdisc.org","Code","C48500","c6730c0d-3c30-4e71-98f6-05bd551656b7","Code_288"
"2023-09-29","Millimeter","http://www.cdisc.org","Code","C28251","875c0e18-39a5-475f-87c9-6fe3da0e765c","Code_289"
"2023-09-29","Meter","http://www.cdisc.org","Code","C41139","b4b81016-8083-4b8a-ae88-aaafa27a57af","Code_290"
"","Unit of Height","NCI Thesaurus","Code","C168688","50c26360-5783-4cb5-9254-82d7e5d37918","Code_291"
"","Body Height","NCI Thesaurus","Code","C164634","85025a4e-dc18-4cb0-94d5-e2a72d82934d","Code_285"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","de917f1a-2abd-4675-acb3-80752008ec92","Code_293"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","86e67dcd-3123-4966-9fdc-4f08a1ea2bd1","Code_294"
"","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code","C67365","c244aad8-70a6-4cd2-9d0a-953726a950b0","Code_295"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","d707aa29-4067-4b83-93cd-20a478770ac9","Code_296"
"","Alanine Aminotransferase Measurement","NCI Thesaurus","Code","C64433","536cd711-4d96-4272-919b-66e4d5969672","Code_292"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","002a617a-a58b-43b2-b670-2c8c1b27aadf","Code_298"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","f555c59c-b689-4420-8949-e8dd0fc84879","Code_299"
"","Unit of Concentration","NCI Thesaurus","Code","C48207","eb7eaaea-0ab1-4385-b1f3-f77d14eb5c50","Code_300"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","c716e66e-e0c9-4aaa-8c58-c0a710dc267b","Code_301"
"","Albumin Measurement","NCI Thesaurus","Code","C64431","c0860593-4e30-4837-9b2f-18b4f5b2893d","Code_297"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","75e54a62-07b7-4151-8c3c-91f9a2ecea25","Code_303"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","70a7b5f7-451c-47d2-9bfc-fdf377a92e7f","Code_304"
"","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code","C67365","a5613451-be78-424a-a5c0-525bd2e88f21","Code_305"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","f5dc9d9a-64fe-4a11-aa7c-6a8120e23b09","Code_306"
"","Alkaline Phosphatase Measurement","NCI Thesaurus","Code","C64432","4b0dd923-4a10-41df-a009-9f156f617565","Code_302"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","eb623ee6-035a-4b6e-8a32-3b7af3cfa2eb","Code_308"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","bdfcfae8-6466-44a7-95ef-2b4423a9627f","Code_309"
"","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code","C67365","8c006c31-7fad-4704-bff2-4887b81f3946","Code_310"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","4ba0fc8a-aee8-4439-8a9a-704bab6a0d61","Code_311"
"","Aspartate Aminotransferase Measurement","NCI Thesaurus","Code","C64467","5e7cc958-8c65-486f-8b03-c94ec93dd0a9","Code_307"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","ec6c444a-f19a-41ce-816c-19307dc0735d","Code_313"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","56179dce-fc53-4c8b-b182-1c856c52fe5d","Code_314"
"","Unit of Concentration","NCI Thesaurus","Code","C48207","9ba542b9-4da1-4dcd-84a0-ee9dfd85c521","Code_315"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","2393627a-8b06-4a08-9599-010e374bf8bb","Code_316"
"","Creatinine Measurement","NCI Thesaurus","Code","C64547","3d1b4c23-cbc5-435c-a25f-4d6e595af83b","Code_312"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","b4ef3c95-31c6-4c6f-9b07-df4ca625b5f7","Code_318"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","09616a98-d681-4961-8660-d9645a136cfc","Code_319"
"","Molarity Unit","NCI Thesaurus","Code","C64567","cc65f09a-f1a8-4c15-acbc-76e96b960193","Code_320"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","84ae7d46-ae60-42fe-9835-33aeea790cbe","Code_321"
"","Potassium Measurement","NCI Thesaurus","Code","C64853","adec757e-bca7-4937-b28c-c74b449cad47","Code_317"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","080719cf-cae1-4274-970b-c007c841dbdd","Code_323"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","9a0797cd-7f77-4e30-9169-98035f0b713c","Code_324"
"","Molarity Unit","NCI Thesaurus","Code","C64567","ac1b1170-f9f1-4513-a298-00096b9d907b","Code_325"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","ffb51247-598b-44d3-aa6e-8be835d5b527","Code_326"
"","Sodium Measurement","NCI Thesaurus","Code","C64809","26718340-451c-4c1b-8895-0ea00b7591ad","Code_322"
"","Reported Event Term","NCI Thesaurus","Code","C82571","cdee88a0-5af9-4cc5-a748-9a78472b014c","Code_146"
"","Dictionary-derived Term","NCI Thesaurus","Code","C82977","e105c52b-f934-45a4-af90-141dea6955ed","Code_147"
"","Category","NCI Thesaurus","Code","C25372","d3dd5c95-e123-4076-9d85-913d606b88f2","Code_148"
"","Subcategory","NCI Thesaurus","Code","C25692","3a83997e-9dc8-440b-8961-ad758434c5ca","Code_149"
"","Observation Start Date Time","NCI Thesaurus","Code","C82517","edfc4d32-5358-4f20-891e-7e831cadb5ef","Code_150"
"","Adverse Event","NCI Thesaurus","Code","C41331","404417dd-aff8-4214-ba2b-5d8c0a6dd582","Code_145"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","45cdc946-f879-4883-870c-0a729885283a","Code_152"
"2023-09-29","Pascal","http://www.cdisc.org","Code","C42547","6818066e-82a6-4931-aba7-8dacdd61ecdb","Code_153"
"","Unit of Pressure","NCI Thesaurus","Code","C49669","a292f1c9-1b9e-4ae4-98ee-e8194ee09aa7","Code_154"
"","Anatomic Site","NCI Thesaurus","Code","C13717","285b102f-1690-4e2d-aa90-08b4da90c84f","Code_155"
"","Laterality","NCI Thesaurus","Code","C25185","4ac221c0-c5eb-4d44-a3f3-e94b6ef88d5d","Code_156"
"","Test Method","NCI Thesaurus","Code","C82535","96deb4dd-7d98-443d-a451-f4584e8863b2","Code_157"
"","Body Position","NCI Thesaurus","Code","C62164","3907bca4-35d7-4404-8094-07e7d8e4b881","Code_158"
"","Systolic Blood Pressure","NCI Thesaurus","Code","C25298","0d8e5a9e-13c8-4e92-9015-389d33a6ddab","Code_151"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","898be17b-ad06-4b19-b164-2dca03a490fe","Code_160"
"2023-09-29","Pascal","http://www.cdisc.org","Code","C42547","671051ec-cec3-4853-8268-6ade0d89ebcd","Code_161"
"","Unit of Pressure","NCI Thesaurus","Code","C49669","2e4cd853-0f33-42a4-b11e-929c02356187","Code_162"
"","Anatomic Site","NCI Thesaurus","Code","C13717","3fc81337-cd5f-46f5-ac0f-d97e01ec1207","Code_163"
"","Laterality","NCI Thesaurus","Code","C25185","010cc550-c321-4e4e-bcaf-568515bfd391","Code_164"
"","Test Method","NCI Thesaurus","Code","C82535","2e019b09-48fb-4e84-953d-7fefdd24c463","Code_165"
"","Body Position","NCI Thesaurus","Code","C62164","ae9f6f20-688a-443b-8d83-7353fd715de5","Code_166"
"","Diastolic Blood Pressure","NCI Thesaurus","Code","C25299","45bdc0af-d74d-4ebb-bd22-b97bca146d37","Code_159"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","d9e6be63-7185-406a-b811-ee4af24dd856","Code_168"
"2023-09-29","Kelvin","http://www.cdisc.org","Code","C42537","2cbff14b-847d-43ea-8152-2e4618916cd8","Code_169"
"","Unit of Temperature","NCI Thesaurus","Code","C44276","d45fdb14-5529-4fc1-8c1b-559aff9a816c","Code_170"
"","Anatomic Site","NCI Thesaurus","Code","C13717","84e4efb5-3d77-4673-978a-115e8a91c6b4","Code_171"
"","Body Temperature","NCI Thesaurus","Code","C174446","13b1ac5f-3634-47a6-a878-376930774bd2","Code_167"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","efc3941d-74c5-44c0-8227-2840643cb5b0","Code_173"
"2023-09-29","Kilogram","http://www.cdisc.org","Code","C28252","2fd1fc03-a0f2-44c0-9b1a-19127aad05c4","Code_174"
"2023-09-29","Gram","http://www.cdisc.org","Code","C48155","4bf7877c-48d0-4a64-b95d-f875bf4c0499","Code_175"
"2023-09-29","Pound","http://www.cdisc.org","Code","C48531","79af0cf2-475f-4876-820c-84ea8da10f26","Code_176"
"","Unit of Weight","NCI Thesaurus","Code","C48208","55da72fc-acca-4897-a063-2a571bb177ef","Code_177"
"","Body Weight","NCI Thesaurus","Code","C81328","c01012cb-6feb-433e-a351-c4b2c76ac87e","Code_172"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","73fb881f-aee2-4ed2-87f4-2fbf4f1503fd","Code_179"
"2023-09-29","Centimeter","http://www.cdisc.org","Code","C49668","8e86e79b-c31f-46a7-96da-83ef9e9ea245","Code_180"
"2023-09-29","Inch","http://www.cdisc.org","Code","C48500","7cf07604-f732-4fd3-9263-13043441d779","Code_181"
"2023-09-29","Millimeter","http://www.cdisc.org","Code","C28251","a7a14d48-a00a-4b0a-9f4c-79cd0fb04308","Code_182"
"2023-09-29","Meter","http://www.cdisc.org","Code","C41139","1dd4d8f1-e314-4063-86b1-6e04b640ea4e","Code_183"
"","Unit of Height","NCI Thesaurus","Code","C168688","fc534beb-942b-4f37-8cd0-44c3f61aac77","Code_184"
"","Body Height","NCI Thesaurus","Code","C164634","4d6a7e73-2310-439e-ab46-a2b01da00b10","Code_178"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","024cc5ec-4d32-41f8-8f4b-2e0a33400a7d","Code_186"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","1249ae8d-7829-4971-abbe-c1ebbd2299c4","Code_187"
"","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code","C67365","2fd2dc37-6f04-40df-8512-8151939c2dba","Code_188"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","718ad137-c1c8-44fc-8ae3-9a84dd175cd4","Code_189"
"","Alanine Aminotransferase Measurement","NCI Thesaurus","Code","C64433","f1808dd8-198e-49a2-9b50-b57ffaf35fe4","Code_185"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","b6c298a4-2783-4b24-bba0-fb241e4c15e5","Code_191"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","d44bcfb7-ea28-43c6-8547-72d18fcd137e","Code_192"
"","Unit of Concentration","NCI Thesaurus","Code","C48207","6a85c7a9-2272-427d-a895-7ba9557020e5","Code_193"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","d332248b-da73-4ae5-a43c-cd14399f255e","Code_194"
"","Albumin Measurement","NCI Thesaurus","Code","C64431","6f1f3721-b947-4087-a4fb-3982084ee57f","Code_190"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","f28a3f06-56a9-466f-ba2b-9ad46555135b","Code_196"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","d09b3c28-be65-4387-a3de-1e065ae91c9d","Code_197"
"","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code","C67365","04aa4a6c-321c-496c-8101-7de097c75b59","Code_198"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","0daec8c8-21a5-44a5-b579-37d2257a2da1","Code_199"
"","Alkaline Phosphatase Measurement","NCI Thesaurus","Code","C64432","418254b5-c760-4870-9fa6-d0cf4f6a7deb","Code_195"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","a67bdcb0-6892-4584-bebf-1c4c3bf96de9","Code_201"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","0ea1ee51-b99b-43d7-b463-edc3a8dd3a3c","Code_202"
"","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code","C67365","e895e4dc-97cc-4eb3-bb83-9520adf43f41","Code_203"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","a87becb7-0422-45ac-afb5-30a2fe482342","Code_204"
"","Aspartate Aminotransferase Measurement","NCI Thesaurus","Code","C64467","02f89f10-933c-406d-87d3-05960dcf0495","Code_200"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","2121dbd1-d93c-4641-b95f-004fb3670f63","Code_206"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","77620c8d-b4f5-4e90-ace1-2c03a460d440","Code_207"
"","Unit of Concentration","NCI Thesaurus","Code","C48207","8d5d2fe8-1e45-48ab-af49-f6e3f89045e4","Code_208"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","3052de0a-fff6-48d8-a531-e485b299e75c","Code_209"
"","Creatinine Measurement","NCI Thesaurus","Code","C64547","b6bea140-6d84-41ee-b25d-67e3fd25a643","Code_205"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","5d9375df-d138-4061-b1c6-82cade76eb64","Code_211"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","beac08bb-7506-45c5-bcae-cfb296f89ecb","Code_212"
"","Molarity Unit","NCI Thesaurus","Code","C64567","fa2ad21f-f571-4ec5-a609-fc8d2b132b45","Code_213"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","459c2b00-637e-4e8c-a6c4-bff5b09219e0","Code_214"
"","Potassium Measurement","NCI Thesaurus","Code","C64853","3c09a9be-c847-4caa-b3d2-0fd24d412ee9","Code_210"
"","Laboratory Test Result","NCI Thesaurus","Code","C36292","175faded-0299-416a-be06-24b743294b17","Code_216"
"","Laboratory Test Fasting Status","NCI Thesaurus","Code","C83309","96aebc63-3ead-4379-b1b6-53c1b1215315","Code_217"
"","Molarity Unit","NCI Thesaurus","Code","C64567","2c84e272-cb48-4597-ba3f-913e0250c71e","Code_218"
"","Biospecimen Type","NCI Thesaurus","Code","C70713","8e7720ae-3551-4cd5-bc63-aee64539f914","Code_219"
"","Sodium Measurement","NCI Thesaurus","Code","C64809","dae83afc-d2fc-4521-aa98-d657ceab8a24","Code_215"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","0d78c622-9954-49e6-8a6e-d2e5b03e0ffe","Code_221"
"2023-09-29","Pascal","http://www.cdisc.org","Code","C42547","415378f2-64a7-4a69-8135-8133b1f2c6fe","Code_222"
"","Unit of Pressure","NCI Thesaurus","Code","C49669","e216f3ae-ce43-4ac8-b98a-391df2da8001","Code_223"
"","Anatomic Site","NCI Thesaurus","Code","C13717","610c8c26-43a0-4ff2-ae35-ea68b6b09b52","Code_224"
"","Laterality","NCI Thesaurus","Code","C25185","148477dc-de6d-4512-8362-4269a447e3a7","Code_225"
"","Test Method","NCI Thesaurus","Code","C82535","b2729c36-9c79-4585-a69c-b2c7ed0e9b25","Code_226"
"","Body Position","NCI Thesaurus","Code","C62164","063f91b3-54de-4a4f-ae61-c77a49cca75a","Code_227"
"","Systolic Blood Pressure","NCI Thesaurus","Code","C25298","eb06d76b-cd9d-4cf6-907f-7e0c0da7dea5","Code_220"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","230ece37-14be-405b-b133-55ff6500418b","Code_229"
"2023-09-29","Pascal","http://www.cdisc.org","Code","C42547","e21cc5ed-5afc-4c3c-9a1b-e1a47c2b2c38","Code_230"
"","Unit of Pressure","NCI Thesaurus","Code","C49669","f43b6676-5128-4c5e-b109-e7a6fac4e1c4","Code_231"
"","Anatomic Site","NCI Thesaurus","Code","C13717","a7dbd2c8-5866-4edf-ba24-cee467349c41","Code_232"
"","Laterality","NCI Thesaurus","Code","C25185","0e01972a-f46b-4900-a90b-53de92dbd4fe","Code_233"
"","Test Method","NCI Thesaurus","Code","C82535","33ba48c7-a672-47be-be16-559a85f2a1ac","Code_234"
"","Body Position","NCI Thesaurus","Code","C62164","1eaf6712-1d4f-4f8e-bddd-e4589f9e28d6","Code_235"
"","Diastolic Blood Pressure","NCI Thesaurus","Code","C25299","d4c5c4f7-88d2-4e00-9a54-00004d42beee","Code_228"
"","Clinical Test Result","NCI Thesaurus","Code","C77140","8676084f-8973-4799-aa4a-d8fb1736f7a7","Code_237"
"2023-09-29","Beats per Minute","http://www.cdisc.org","Code","C49673","270439d6-8254-42db-ba49-da95e08d2096","Code_238"
"","Count per Minute","NCI Thesaurus","Code","C73688","57ee5f24-f093-4f54-9abb-8cc538f7d8cb","Code_239"
"","Anatomic Site","NCI Thesaurus","Code","C13717","59f8d63e-cfe0-4ef4-ac23-7ad9a1c8df65","Code_240"
"","Laterality","NCI Thesaurus","Code","C25185","a2b604ac-8e16-4bbe-9f3d-4163da09dada","Code_241"
"","Test Method","NCI Thesaurus","Code","C82535","9cac3c0e-9b79-4ec7-8ca1-c50d9e42dc78","Code_242"
"","Body Position","NCI Thesaurus","Code","C62164","c00da256-3b42-4b28-8f35-bb43631d1e41","Code_243"
