"uuid:ID","name","sectionNumber","sectionTitle","text","id","instanceType"
"da707116-0160-4b1c-bce4-7fbfb7a2f9c1","SECTION 5.6","5.6","Screen Failures","<div></div>","NarrativeContent_31","NarrativeContent"
"ae45cc49-93f7-4f4e-8bb5-8fd9a325fd62","SECTION 6","6","TRIAL INTERVENTION AND CONCOMITANT THERAPY","<div></div>","NarrativeContent_32","NarrativeContent"
"19357792-d5c2-4c39-b6b2-1b5a73840ee2","SECTION 6.1","6.1","Description of Trial Intervention","<div></div>","NarrativeContent_33","NarrativeContent"
"e026de27-fca3-472a-8495-11c593d2371f","SECTION 6.2","6.2","Rationale for Trial Intervention","<div></div>","NarrativeContent_34","NarrativeContent"
"dec3b381-f962-4351-bd87-a1756a8ea3a1","SECTION 6.3","6.3","Dosing and Administration","<div></div>","NarrativeContent_35","NarrativeContent"
"9cb8393a-0d71-43a9-a3f0-5975fa8b5e8f","SECTION 6.3.1","6.3.1","Trial Intervention Dose Modification","<div></div>","NarrativeContent_36","NarrativeContent"
"2a8094ca-ebef-4e29-a8bd-08ddd0fa3cb8","SECTION 6.4","6.4","Treatment of Overdose","<div></div>","NarrativeContent_37","NarrativeContent"
"067c0d71-c302-41a3-825f-6a09a8c0680b","SECTION 6.5","6.5","Preparation, Handling, Storage and Accountability","<div></div>","NarrativeContent_38","NarrativeContent"
"70b7e6b2-e0bb-4689-8ef7-fbff400df45f","SECTION 6.5.1","6.5.1","Preparation of Trial Intervention","<div></div>","NarrativeContent_39","NarrativeContent"
"959d249c-0141-4c01-b7b6-a22507930edd","SECTION 6.5.2","6.5.2","Handling and Storage of Trial Intervention","<div></div>","NarrativeContent_40","NarrativeContent"
"84d5edfb-814d-4641-9a22-e46aca3e748a","SECTION 6.5.3","6.5.3","Accountability of Trial Intervention","<div></div>","NarrativeContent_41","NarrativeContent"
"b23f2751-a922-48cd-80c8-4aa8c0610406","SECTION 6.6","6.6","Participant Assignment, Randomisation and Blinding","<div></div>","NarrativeContent_42","NarrativeContent"
"544f1084-6955-43b7-ba02-89e396d22318","SECTION 6.6.1","6.6.1","Participant Assignment","<div></div>","NarrativeContent_43","NarrativeContent"
"50797eb2-91cd-4c87-829a-c67497c7bead","SECTION 6.6.2","6.6.2","Randomisation","<div></div>","NarrativeContent_44","NarrativeContent"
"99b5820b-40d4-4380-8d57-6104fdf70d6c","SECTION 6.6.3","6.6.3","Blinding and Unblinding","<div><p>The study will be double-blind. To further preserve the blinding of the study, only a minimum number of Lilly and CRO personnel will see the randomization table and codes before the study is complete.</p>
<p>Emergency codes generated by a computer drug-labeling system will be available to the investigator. These codes, which reveal the patients treatment group, may be opened during the study only if the choice of follow-up treatment depends on the patient’s therapy assignment.</p>
<p>The investigator should make every effort to contact the clinical research physician prior to unblinding a patient’s therapy assignment. If a patient’s therapy assignment is unblinded, Lilly must be notified immediately by telephone. After the study, the investigator must return all sealed and any opened codes.</p></div>","NarrativeContent_45","NarrativeContent"
"80c305c0-e97b-46b0-bc81-e5344f89eb10","SECTION 6.7","6.7","Trial Intervention Compliance","<div></div>","NarrativeContent_46","NarrativeContent"
"00c38ce2-21e4-4a36-997a-566b76d3ffde","SECTION 6.8","6.8","Concomitant Therapy","<div></div>","NarrativeContent_47","NarrativeContent"
"c886a363-4886-4275-95bc-c0f46e52b6b5","SECTION 6.8.1","6.8.1","Prohibited Concomitant Therapy","<div></div>","NarrativeContent_48","NarrativeContent"
"ba08198a-a93c-43c5-84c9-f9259986b99f","SECTION 6.8.2","6.8.2","Permitted Concomitant Therapy","<div></div>","NarrativeContent_49","NarrativeContent"
"f947ce84-aa07-42a3-80ff-8b93e26f2759","SECTION 6.8.3","6.8.3","Rescue Therapy","<div></div>","NarrativeContent_50","NarrativeContent"
"e31a53c0-6780-40de-9c70-7101fae7c197","SECTION 6.8.4","6.8.4","Other Therapy","<div></div>","NarrativeContent_51","NarrativeContent"
"c067aee6-9b8a-404e-b1ce-af52231e770a","SECTION 7","7","DISCONTINUATION OF TRIAL INTERVENTION AND PARTICIPANT WITHDRAWAL FROM TRIAL","<div></div>","NarrativeContent_52","NarrativeContent"
"01275dba-5c1c-4931-8e3b-8af0650a409b","SECTION 7.1","7.1","Discontinuation of Trial Intervention","<div></div>","NarrativeContent_53","NarrativeContent"
"73372f7d-1fa2-43ac-bcbf-a1d50484c35b","SECTION 7.1.1","7.1.1","Criteria for Permanent Discontinuation of Trial Intervention","<div></div>","NarrativeContent_54","NarrativeContent"
"90f0f541-3947-4e5a-a348-98c15a917f3d","SECTION 7.1.2","7.1.2","Temporary Discontinuation or Interruption of Trial Intervention","<div></div>","NarrativeContent_55","NarrativeContent"
"b6ba52f6-6e54-4af1-87bd-bc8641e92e6e","SECTION 7.1.3","7.1.3","Rechallenge","<div></div>","NarrativeContent_56","NarrativeContent"
"edd838e1-24cc-4b33-8cb2-50277238fb17","SECTION 7.2","7.2","Participant Withdrawal from the Trial","<div></div>","NarrativeContent_57","NarrativeContent"
"a9570c19-c6ff-427b-b573-7f41f75fba8f","SECTION 7.3","7.3","Lost to Follow-Up","<div></div>","NarrativeContent_58","NarrativeContent"
"63670842-ba0f-41a0-9873-655ff0a7da9b","SECTION 7.4","7.4","Trial Stopping Rules","<div></div>","NarrativeContent_59","NarrativeContent"
"dbeab714-8abb-412b-a006-fa9415c93fed","SECTION 8","8","TRIAL ASSESSMENTS AND PROCEDURES","<div></div>","NarrativeContent_60","NarrativeContent"
"d61214a1-9f14-4342-ab0d-bac0baa227ea","SECTION 8.1","8.1","Screening/Baseline Assessments and Procedures","<div></div>","NarrativeContent_61","NarrativeContent"
"90221003-8a2a-4487-bb6b-7ea9e3ad54d7","SECTION 8.2","8.2","Efficacy Assessments and Procedures","<div></div>","NarrativeContent_62","NarrativeContent"
"da09e2f6-5ddd-457a-9f33-be01999b88df","SECTION 8.3","8.3","Safety Assessments and Procedures","<div></div>","NarrativeContent_63","NarrativeContent"
"737f4564-cbd5-4357-ac6e-63b2b59b2ae0","SECTION 8.3.1","8.3.1","Physical Examination","<div></div>","NarrativeContent_64","NarrativeContent"
"c054d6ac-979d-42af-b4f7-512f1d1106b0","SECTION 8.3.2","8.3.2","Vital Signs","<div></div>","NarrativeContent_65","NarrativeContent"
"8501227d-2bce-460a-adb9-fa4f51391ae2","SECTION 8.3.3","8.3.3","Electrocardiograms","<div></div>","NarrativeContent_66","NarrativeContent"
"0ea324d8-abaa-4b67-a08e-21b1f318cbd8","SECTION 8.3.4","8.3.4","Clinical Laboratory Assessments","<div></div>","NarrativeContent_67","NarrativeContent"
"de6900f6-bbc7-4959-8d8a-6caf0c7df30e","SECTION 8.3.5","8.3.5","Suicidal Ideation and Behaviour Risk Monitoring","<div></div>","NarrativeContent_68","NarrativeContent"
"4574ac73-e9d5-49f9-880c-3c2807fa726d","SECTION 8.4","8.4","Adverse Events and Serious Adverse Events","<div></div>","NarrativeContent_69","NarrativeContent"
"1962b14c-a4d1-441d-a214-eeb4023e9e47","SECTION 8.4.1","8.4.1","Definitions of AE and SAE","<div></div>","NarrativeContent_70","NarrativeContent"
"158c59a1-b5f4-4451-a589-d962f9a85811","SECTION 8.4.2","8.4.2","Time Period and Frequency for Collecting AE and SAE Information","<div></div>","NarrativeContent_71","NarrativeContent"
"93325edd-a712-4247-8130-47f07a280e9b","SECTION 8.4.3","8.4.3","Identifying AEs and SAEs","<div></div>","NarrativeContent_72","NarrativeContent"
"994095fe-26df-44e8-afd7-df00c2702a88","SECTION 8.4.4","8.4.4","Recording of AEs and SAEs","<div></div>","NarrativeContent_73","NarrativeContent"
"e2dae9c6-4af5-4bd4-b979-b2f7ddaf1288","SECTION 8.4.5","8.4.5","Follow-up of AEs and SAEs","<div></div>","NarrativeContent_74","NarrativeContent"
"5661a983-6e52-468b-b373-52475049da07","SECTION 8.4.6","8.4.6","Reporting of SAEs","<div></div>","NarrativeContent_75","NarrativeContent"
"78cbcaf5-4384-496a-807e-ff0350792e9c","SECTION 8.4.7","8.4.7","Regulatory Reporting Requirements for SAEs","<div></div>","NarrativeContent_76","NarrativeContent"
"2c325447-018f-4837-996a-49d61dcc4f13","SECTION 8.4.8","8.4.8","Serious and Unexpected Adverse Reaction Reporting","<div></div>","NarrativeContent_77","NarrativeContent"
"d854deec-04e4-4013-adaa-079da69816d1","SECTION 8.4.9","8.4.9","Adverse Events of Special Interest","<div></div>","NarrativeContent_78","NarrativeContent"
"610e6584-aecc-4397-b77d-750642d78780","SECTION 8.4.10","8.4.10","Disease-related Events or Outcomes Not Qualifying as AEs or SAEs","<div></div>","NarrativeContent_79","NarrativeContent"
"fbce230e-cdee-415c-b77b-68710ac369e7","SECTION 8.5","8.5","Pregnancy and Postpartum Information","<div></div>","NarrativeContent_80","NarrativeContent"
"dc3ee715-cacd-4559-9136-5e55c6216d51","SECTION 8.5.1","8.5.1","Participants Who Become Pregnant During the Trial","<div></div>","NarrativeContent_81","NarrativeContent"
"4ae1a3fb-45e0-4810-899e-3f41499f266c","SECTION 8.5.2","8.5.2","Participants Whose Partners Become Pregnant","<div></div>","NarrativeContent_82","NarrativeContent"
"256f9cbd-a9d7-4935-8fbd-8c184251f56f","SECTION 8.6","8.6","Medical Device Product Complaints for Drug/Device Combination Products","<div></div>","NarrativeContent_83","NarrativeContent"
"c6915540-03f3-473b-9b9a-ad730339b4aa","SECTION 8.6.1","8.6.1","Definition of Medical Device Product Complaints","<div></div>","NarrativeContent_84","NarrativeContent"
"57bda8e9-9407-405a-a6b8-d8ff6502f804","SECTION 8.6.2","8.6.2","Recording of Medical Device Product Complaints","<div></div>","NarrativeContent_85","NarrativeContent"
"747a0d9d-91ce-481a-ab7e-02042632246d","SECTION 8.6.3","8.6.3","Time Period and Frequency for Collecting Medical Device Product Complaints .","<div></div>","NarrativeContent_86","NarrativeContent"
"60d8c752-2c6b-4200-a331-5202561d3abe","SECTION 8.6.4","8.6.4","Follow-Up of Medical Device Product Complaints","<div></div>","NarrativeContent_87","NarrativeContent"
"996f322a-6d16-444e-8aa5-24b51cbc08e5","SECTION 8.6.5","8.6.5","Regulatory Reporting Requirements for Medical Device Product Complaints","<div></div>","NarrativeContent_88","NarrativeContent"
"9539edc8-3fe5-43f9-ac3b-2a45939a9b40","SECTION 8.7","8.7","Pharmacokinetics","<div></div>","NarrativeContent_89","NarrativeContent"
"c969b863-7fab-42bb-9706-b456c3a89088","SECTION 8.8","8.8","Genetics","<div></div>","NarrativeContent_90","NarrativeContent"
"3acd38c6-4fe8-4000-8757-52447a136503","SECTION 8.9","8.9","Biomarkers","<div></div>","NarrativeContent_91","NarrativeContent"
"6b9c553c-c9ad-492d-8ab2-d1a620e3ed9a","SECTION 8.1","8.1","Immunogenicity Assessments","<div></div>","NarrativeContent_92","NarrativeContent"
"11b63d96-f0da-4152-ab1b-4d1b6a09d570","SECTION 8.1.1","8.1.1","Medical Resource Utilisation and Health Economics","<div></div>","NarrativeContent_93","NarrativeContent"
"83dcb257-d653-430a-b93b-d845b87592bf","SECTION 9","9","STATISTICAL CONSIDERATIONS","<div></div>","NarrativeContent_94","NarrativeContent"
"0453f5f2-f1c1-49c9-a4fd-9f101069e66d","SECTION 9.1","9.1","Analysis Sets","<div></div>","NarrativeContent_95","NarrativeContent"
"8c7b6cc9-2dd6-4a42-a46c-1eb6958523ec","SECTION 9.2","9.2","Analyses Supporting Primary Objective(s)","<div></div>","NarrativeContent_96","NarrativeContent"
"0480c33a-4c0a-4cb7-991b-a472effe578a","SECTION 9.2.1","9.2.1","Statistical Model, Hypothesis, and Method of Analysis","<div></div>","NarrativeContent_97","NarrativeContent"
"16372c9f-2578-41b6-be98-18808bc351e4","SECTION 9.2.2","9.2.2","Handling of Intercurrent Events of Primary Estimand(s)","<div></div>","NarrativeContent_98","NarrativeContent"
"3e1395da-65cd-436f-aba0-2fcb2191b3e0","SECTION 9.2.3","9.2.3","Handling of Missing Data","<div></div>","NarrativeContent_99","NarrativeContent"
"8fe9d00b-b1a4-4228-9e55-a6a7290464f5","SECTION 9.2.4","9.2.4","Sensitivity Analysis","<div></div>","NarrativeContent_100","NarrativeContent"
"f4d59fea-6e52-428a-be5c-773e3dec01dd","SECTION 9.2.5","9.2.5","Supplementary Analysis","<div></div>","NarrativeContent_101","NarrativeContent"
"c157b54c-b030-4ac9-a13a-e159c2f1c278","SECTION 9.3","9.3","Analysis Supporting Secondary Objective(s)","<div></div>","NarrativeContent_102","NarrativeContent"
"a36b8022-70eb-44a9-8640-cb27bccb9104","SECTION 9.4","9.4","Analysis of Exploratory Objective(s)","<div></div>","NarrativeContent_103","NarrativeContent"
"affd0d4a-a8a2-444f-82dc-84841b2b5dd2","SECTION 9.5","9.5","Safety Analyses","<div></div>","NarrativeContent_104","NarrativeContent"
"56a35f13-51c0-4b2e-901a-3c1618d58fa9","SECTION 9.6","9.6","Other Analyses","<div></div>","NarrativeContent_105","NarrativeContent"
"c359304e-c3e6-4dc4-90e5-ffe43bc4edf5","SECTION 9.7","9.7","Interim Analyses","<div></div>","NarrativeContent_106","NarrativeContent"
"d74676c8-f367-46ac-89ef-a53e725967f9","SECTION 9.8","9.8","Sample Size Determination","<div></div>","NarrativeContent_107","NarrativeContent"
"c45acbaf-f360-4510-97b1-a45f1aaa34cf","SECTION 9.9","9.9","Protocol Deviations","<div></div>","NarrativeContent_108","NarrativeContent"
"18b1dfdb-3bb3-436c-93a1-60000f5ceb95","SECTION 10","10","GENERAL CONSIDERATIONS: REGULATORY, ETHICAL, AND TRIAL OVERSIGHT","<div></div>","NarrativeContent_109","NarrativeContent"
"37cb0e59-11f1-4130-99db-65610069b64c","SECTION 10.1","10.1","Regulatory and Ethical Considerations","<div></div>","NarrativeContent_110","NarrativeContent"
"55831f9e-39cd-4285-bd51-be25a0b16952","SECTION 10.2","10.2","Committees","<div></div>","NarrativeContent_111","NarrativeContent"
"a4d7096b-0ce5-4e71-9e92-fe44d246e248","SECTION 10.3","10.3","Informed Consent Process","<div></div>","NarrativeContent_112","NarrativeContent"
"36cbaf0c-dee2-4b0c-b6ae-4829f06736ee","SECTION 10.4","10.4","Data Protection","<div></div>","NarrativeContent_113","NarrativeContent"
"224a8b9f-794a-4d82-9f28-8c29753b63fd","SECTION 10.5","10.5","Early Site Closure or Trial Termination","<div></div>","NarrativeContent_114","NarrativeContent"
"0348fb92-1e80-4b0d-8671-c93136bc67c6","SECTION 11","11","GENERAL CONSIDERATIONS: RISK MANAGEMENT AND QUALITY ASSURANCE","<div></div>","NarrativeContent_115","NarrativeContent"
"5ff0cb9a-da04-421d-8055-412b2aecf52a","SECTION 11.1","11.1","Quality Tolerance Limits","<div></div>","NarrativeContent_116","NarrativeContent"
"48fddc7c-4352-4b48-9d47-1f6c3f860cbe","SECTION 11.2","11.2","Data Quality Assurance","<div></div>","NarrativeContent_117","NarrativeContent"
"be70515b-0182-442d-91e5-2d45014c4ae5","SECTION 11.3","11.3","Source Data","<div></div>","NarrativeContent_118","NarrativeContent"
"105fe578-f7cd-4b48-8551-48f9b974c540","SECTION 12","12","APPENDIX: ADVERSE EVENTS AND SERIOUS ADVERSE EVENTS - DEFINITIONS, SEVERITY, AND CAUSALITY","<div></div>","NarrativeContent_119","NarrativeContent"
"7173c8ee-92f8-4816-bf2e-50f9d9b534f9","SECTION 12.1","12.1","Further Details and Clarifications on the AE Definition","<div></div>","NarrativeContent_120","NarrativeContent"
"5463f8fa-b52a-4093-9dc0-8c932f01efa5","SECTION 12.2","12.2","Further Details and Clarifications on the SAE Definition","<div></div>","NarrativeContent_121","NarrativeContent"
"aa6bf28b-ef88-4012-9a91-3814769ff7b1","SECTION 12.3","12.3","Severity","<div></div>","NarrativeContent_122","NarrativeContent"
"c521a7da-194e-4155-a25b-fad220f48088","SECTION 12.4","12.4","Causality","<div></div>","NarrativeContent_123","NarrativeContent"
"b1ebfa81-0794-4416-9639-70f5504cef1f","SECTION 13","13","APPENDIX: DEFINITIONS AND SUPPORTING OPERATIONAL DETAILS","<div></div>","NarrativeContent_124","NarrativeContent"
"fa828823-4199-434e-af9a-353d52965afb","SECTION 13.1","13.1","Contraception and Pregnancy Testing","<div></div>","NarrativeContent_125","NarrativeContent"
"d0fbedb5-662e-4010-a0dc-7a52d508b5aa","SECTION 13.1.1","13.1.1","Definitions Related to Childbearing Potential","<div></div>","NarrativeContent_126","NarrativeContent"
"12d4dd7c-b2b2-4223-9252-bf72641dbba7","SECTION 13.1.2","13.1.2","Contraception","<div></div>","NarrativeContent_127","NarrativeContent"
"50161e8b-2a52-4990-97b1-96df9cc97e98","SECTION 13.1.3","13.1.3","Pregnancy Testing","<div></div>","NarrativeContent_128","NarrativeContent"
"62361d9c-002a-4dbb-993e-c742a8c26758","SECTION 13.2","13.2","Clinical Laboratory Tests","<div></div>","NarrativeContent_129","NarrativeContent"
"223dc77d-9967-4d3b-8a67-2ae9708ef573","SECTION 13.3","13.3","Country/Region-Specific Differences","<div></div>","NarrativeContent_130","NarrativeContent"
"b59f7c9e-de0c-4fe8-8dad-05f112885854","SECTION 13.4","13.4","Prior Protocol Amendments","<div></div>","NarrativeContent_131","NarrativeContent"
"8867e45b-e55d-494a-86de-b24a2797ae1e","SECTION 14","14","APPENDIX: GLOSSARY OF TERMS","<div></div>","NarrativeContent_132","NarrativeContent"
"540dc964-31da-4eac-bbf4-79cd4c520206","SECTION 15","15","APPENDIX: REFERENCES","<div></div>","NarrativeContent_133","NarrativeContent"
