"uuid:ID","code","codeSystemVersion","decode","id","codeSystem","instanceType"
"c052afe4-9f3b-449c-b001-199275c3bac6","C70713","","Biospecimen Type","Code_309","NCI Thesaurus","Code"
"95f4d5b0-3015-4232-bea0-06e5cfd900ce","C64432","","Alkaline Phosphatase Measurement","Code_305","NCI Thesaurus","Code"
"ed49a6c4-903b-4a51-a87e-37d90b2f3307","C36292","","Laboratory Test Result","Code_311","NCI Thesaurus","Code"
"c1bc4bdf-5ad6-41a4-b99e-5f9ef425abcf","C83309","","Laboratory Test Fasting Status","Code_312","NCI Thesaurus","Code"
"f8e0cca7-ef5b-46e8-b663-4aff373c79a9","C67365","","Unit of Catalytic Activity Concentration","Code_313","NCI Thesaurus","Code"
"a25eb6d7-fa08-4c37-ae85-c81b08e3d3ed","C70713","","Biospecimen Type","Code_314","NCI Thesaurus","Code"
"bc72fa57-2e0b-435e-86d5-e1184da66270","C64467","","Aspartate Aminotransferase Measurement","Code_310","NCI Thesaurus","Code"
"2b5d921b-7473-436c-8cd4-5551c3f68f9f","C36292","","Laboratory Test Result","Code_316","NCI Thesaurus","Code"
"2664b9d5-d714-4fc7-9228-350ca88ed373","C83309","","Laboratory Test Fasting Status","Code_317","NCI Thesaurus","Code"
"3079889a-f730-4b5a-8955-6f289b6ba7f5","C48207","","Unit of Concentration","Code_318","NCI Thesaurus","Code"
"bc9eafa8-56ff-47c9-875b-6c0387580a11","C70713","","Biospecimen Type","Code_319","NCI Thesaurus","Code"
"1c105a2f-36fc-46b7-9574-55d3fc40ed33","C64547","","Creatinine Measurement","Code_315","NCI Thesaurus","Code"
"f97c620b-25aa-49de-9a38-b0cdefccad0e","C36292","","Laboratory Test Result","Code_321","NCI Thesaurus","Code"
"94b15eb4-4e45-4857-ba93-0096b7261fca","C83309","","Laboratory Test Fasting Status","Code_322","NCI Thesaurus","Code"
"731757be-5739-402d-b028-bc445f522b84","C64567","","Molarity Unit","Code_323","NCI Thesaurus","Code"
"27858c24-c965-4dce-89fb-184ed86ced30","C70713","","Biospecimen Type","Code_324","NCI Thesaurus","Code"
"56fc19ce-a08e-42a7-9db9-bfc2061dd907","C64853","","Potassium Measurement","Code_320","NCI Thesaurus","Code"
"e61b7aad-e1ef-4828-94c7-97d059b34765","C36292","","Laboratory Test Result","Code_326","NCI Thesaurus","Code"
"7e660a0b-587e-4ba1-b434-7c5619082084","C83309","","Laboratory Test Fasting Status","Code_327","NCI Thesaurus","Code"
"966abd0d-b9f8-4df4-b005-11ed4befc8b9","C64567","","Molarity Unit","Code_328","NCI Thesaurus","Code"
"4564f8e1-48a5-4dc3-93e8-cad772608349","C70713","","Biospecimen Type","Code_329","NCI Thesaurus","Code"
"0668b1a5-f083-498a-8202-c59a1250294c","C64809","","Sodium Measurement","Code_325","NCI Thesaurus","Code"
"36be9ee9-de00-4f16-be95-f626fd4c8891","C78541","","Adverse Event Verbatim Description","Code_145","NCI Thesaurus","Code"
"d2c968d8-f663-4842-8d94-ca602515432e","C83344","","Adverse Event Dictionary Derived Term","Code_146","NCI Thesaurus","Code"
"502ad625-5716-4d2d-90ba-0b5a4a4d9941","C83198","","Adverse Event Category","Code_147","NCI Thesaurus","Code"
"65f76741-8fee-438d-8db7-0bbd4ff8b1e0","C83212","","Adverse Event Subcategory","Code_148","NCI Thesaurus","Code"
"b9a0ccea-676f-44ca-8894-10237f19357e","C87840","","Adverse Event Pre-specified","Code_149","NCI Thesaurus","Code"
"e474039d-1b43-4b08-949e-4a6534738418","C53253","","Severity of Adverse Event","Code_150","NCI Thesaurus","Code"
"94d44250-acc0-4fb1-840f-dcdea5ae891d","C78605","","Adverse Event Toxicity Grade","Code_151","NCI Thesaurus","Code"
"a59e7031-0787-4bc4-8ffa-6dfa9e3640c9","C53252","","Seriousness of Adverse Event","Code_152","NCI Thesaurus","Code"
"c88b4a28-75ec-4e62-aca2-391de72bcc84","C83013","","Adverse Event Action Taken with Study Treatment","Code_153","NCI Thesaurus","Code"
"df2a6687-5db4-4ebd-8fa7-d08b28fb0b7a","C41358","","Adverse Event Attribution to Product or Procedure","Code_154","NCI Thesaurus","Code"
"d230f54d-0f89-406f-8d9e-8f2b7cb21082","C71325","2023-09-29","Intermittent","Code_155","http://www.cdisc.org","Code"
"6e67ecc6-2a29-4731-adde-209c994a8736","C83208","","Adverse Event Pattern","Code_156","NCI Thesaurus","Code"
"a803457d-fac2-482c-9739-efa7e97ac79a","C49489","","Adverse Event Outcome","Code_157","NCI Thesaurus","Code"
"35cde65a-efc1-4bae-a090-b088489345b5","C83215","","Adverse Event Start Date Time","Code_158","NCI Thesaurus","Code"
"20ec90c9-dfd1-4c41-b080-717e59c4e73a","C83201","","Adverse Event End Date Time","Code_159","NCI Thesaurus","Code"
"a481ac57-68d5-4b34-9d15-ab38c5d3794d","C41331","","Adverse Event","Code_144","NCI Thesaurus","Code"
"58a7d0af-10a1-45e7-9a33-6739522a475a","C173522","","Vital Signs Result","Code_161","NCI Thesaurus","Code"
"f7b88d17-4cd0-479f-be93-ad35c40ce6a7","C42547","2023-09-29","Pascal","Code_162","http://www.cdisc.org","Code"
"21e7c1ba-4c4e-41a2-8d57-2ab2b2ef2e4f","C49669","","Unit of Pressure","Code_163","NCI Thesaurus","Code"
"45b14759-9d4a-4e92-a149-0f1aa9dad921","C83088","","Vital Signs Location","Code_164","NCI Thesaurus","Code"
"8ac8c3de-d025-46d3-a8b3-3224928d629c","C123975","","Vital Signs Laterality","Code_165","NCI Thesaurus","Code"
"32b132bc-1bc5-4d2f-ae45-652166624519","C82535","","Test Method","Code_166","NCI Thesaurus","Code"
"058b06c6-3b81-44e0-9eb1-a61e458cbd93","C83114","","Vital Signs Position","Code_167","NCI Thesaurus","Code"
"591f50c5-8720-45f1-94b4-360aa58ea34e","C25298","","Systolic Blood Pressure","Code_160","NCI Thesaurus","Code"
"58842e4c-5ac0-4766-90d6-3de3034c9ee2","C173522","","Vital Signs Result","Code_169","NCI Thesaurus","Code"
"dac5458a-a6f5-4e37-b5f2-8d6e5c58e916","C42547","2023-09-29","Pascal","Code_170","http://www.cdisc.org","Code"
"2bae083c-2bab-437e-afc1-f2ad14d2e153","C49669","","Unit of Pressure","Code_171","NCI Thesaurus","Code"
"50882647-095b-4a0d-8871-a963173a81c4","C83088","","Vital Signs Location","Code_172","NCI Thesaurus","Code"
"f9c38416-e0f0-45de-8358-69e49c9a2a09","C123975","","Vital Signs Laterality","Code_173","NCI Thesaurus","Code"
"2c0430cd-8fc4-4c81-97aa-65b1f082613a","C82535","","Test Method","Code_174","NCI Thesaurus","Code"
"75c8ea76-0369-4442-b9d8-18de4cf9e424","C83114","","Vital Signs Position","Code_175","NCI Thesaurus","Code"
"54937600-25ea-41be-9a7c-0be08349fb95","C25299","","Diastolic Blood Pressure","Code_168","NCI Thesaurus","Code"
"ec910875-0b34-4d2b-a15d-4294e57f6619","C173522","","Vital Signs Result","Code_177","NCI Thesaurus","Code"
"278f8fce-531b-4018-a66d-9fb102558569","C42537","2023-09-29","Kelvin","Code_178","http://www.cdisc.org","Code"
"aaeccc4e-73dc-4912-91e3-d61d5ab44744","C44276","","Unit of Temperature","Code_179","NCI Thesaurus","Code"
"58aad444-c5fa-45d3-b44f-faee424cbdef","C83088","","Vital Signs Location","Code_180","NCI Thesaurus","Code"
"a735d480-5828-4576-9793-505767bd2486","C174446","","Body Temperature","Code_176","NCI Thesaurus","Code"
"6e312c2c-7ce4-4254-979c-b29172bdaa0c","C173522","","Vital Signs Result","Code_182","NCI Thesaurus","Code"
"4dbb9c44-b81e-4400-805b-0ec116fdc515","C28252","2023-09-29","Kilogram","Code_183","http://www.cdisc.org","Code"
"bb11dded-a96f-4464-a943-56a538091b52","C48155","2023-09-29","Gram","Code_184","http://www.cdisc.org","Code"
"3f64a048-9654-4a96-897c-11ba9f622a08","C48531","2023-09-29","Pound","Code_185","http://www.cdisc.org","Code"
"e674d848-ebd5-4714-95b3-b6f819cf90b0","C48208","","Unit of Weight","Code_186","NCI Thesaurus","Code"
"372f2609-4027-40a8-898b-2d200c2f1274","C81328","","Body Weight","Code_181","NCI Thesaurus","Code"
"66e93ce4-84e0-4647-a212-9659ac73a3c4","C173522","","Vital Signs Result","Code_188","NCI Thesaurus","Code"
"5b00f8fa-3030-465c-93e4-0371cca6c0ed","C49668","2023-09-29","Centimeter","Code_189","http://www.cdisc.org","Code"
"0f1d0dd9-341b-4939-b939-86ee8c7dbca1","C48500","2023-09-29","Inch","Code_190","http://www.cdisc.org","Code"
"4699b7cc-659f-414a-8b09-c2b77eeb1154","C28251","2023-09-29","Millimeter","Code_191","http://www.cdisc.org","Code"
"c9a3c9fc-7373-43a1-8349-a2c116b3c24d","C41139","2023-09-29","Meter","Code_192","http://www.cdisc.org","Code"
"33c4e400-fd58-494f-af28-205d4fed83db","C168688","","Unit of Height","Code_193","NCI Thesaurus","Code"
"b06d41f3-3844-4651-be70-bf56e4da073a","C164634","","Body Height","Code_187","NCI Thesaurus","Code"
"d9a98e83-38ef-467e-892b-d93a1be3cf73","C36292","","Laboratory Test Result","Code_195","NCI Thesaurus","Code"
"71cec853-7bb9-4a2b-882a-b5ace979416a","C83309","","Laboratory Test Fasting Status","Code_196","NCI Thesaurus","Code"
"4f7a8140-d691-48ec-aade-b44409bf4709","C67365","","Unit of Catalytic Activity Concentration","Code_197","NCI Thesaurus","Code"
"4d4f3956-4699-4ef0-901e-c178b925df08","C70713","","Biospecimen Type","Code_198","NCI Thesaurus","Code"
"0677b6cc-0e45-4f66-bdc4-025aa874688a","C64433","","Alanine Aminotransferase Measurement","Code_194","NCI Thesaurus","Code"
"10066f35-7223-4a93-b358-8d2095ec9226","C36292","","Laboratory Test Result","Code_200","NCI Thesaurus","Code"
"55d35122-4a50-464f-9605-a2cac1676af5","C83309","","Laboratory Test Fasting Status","Code_201","NCI Thesaurus","Code"
"0373ee61-003a-4558-a4c5-b493e3378acf","C48207","","Unit of Concentration","Code_202","NCI Thesaurus","Code"
"a5824405-fd19-4ce1-8e1a-7a716f8766b2","C70713","","Biospecimen Type","Code_203","NCI Thesaurus","Code"
"f8f1866d-e221-4131-94a9-41b59d8649cc","C64431","","Albumin Measurement","Code_199","NCI Thesaurus","Code"
"8d01b49c-1dd4-41a1-8c58-45c114aa4c3e","C36292","","Laboratory Test Result","Code_205","NCI Thesaurus","Code"
"ba946272-82f5-450b-8bad-e29d995135dd","C83309","","Laboratory Test Fasting Status","Code_206","NCI Thesaurus","Code"
"00f18406-e1ec-4d2c-a96c-aea421a0f01b","C67365","","Unit of Catalytic Activity Concentration","Code_207","NCI Thesaurus","Code"
"8f3b8525-3f18-4ba7-a741-87e543500802","C70713","","Biospecimen Type","Code_208","NCI Thesaurus","Code"
"1ce430c7-7c75-4ced-9e7d-1c64991d700d","C64432","","Alkaline Phosphatase Measurement","Code_204","NCI Thesaurus","Code"
"a7cbdc7d-602d-4255-b581-4b1f30368542","C36292","","Laboratory Test Result","Code_210","NCI Thesaurus","Code"
"e53450bf-17e7-4019-bac6-d08dbbe69fb6","C83309","","Laboratory Test Fasting Status","Code_211","NCI Thesaurus","Code"
"36b3562e-12eb-48ee-b13f-7179cdcc779c","C67365","","Unit of Catalytic Activity Concentration","Code_212","NCI Thesaurus","Code"
"1f5f4841-8fc0-4ebf-a9ab-e9429bfdebe3","C70713","","Biospecimen Type","Code_213","NCI Thesaurus","Code"
"b0db8449-36fe-4412-9b1f-95a488208d0c","C64467","","Aspartate Aminotransferase Measurement","Code_209","NCI Thesaurus","Code"
"d4023ff9-78f7-488e-901a-234c66cd9abe","C36292","","Laboratory Test Result","Code_215","NCI Thesaurus","Code"
"55a11898-35f8-4e36-8c4f-28271831340a","C83309","","Laboratory Test Fasting Status","Code_216","NCI Thesaurus","Code"
"3b99fb06-c875-4a62-b1d8-7a9e518e043f","C48207","","Unit of Concentration","Code_217","NCI Thesaurus","Code"
"4f040c14-007d-4b74-9d5f-59317d020c5b","C70713","","Biospecimen Type","Code_218","NCI Thesaurus","Code"
"851208fc-4218-4580-9a48-0f95d4d0e393","C64547","","Creatinine Measurement","Code_214","NCI Thesaurus","Code"
"26f233fd-b287-499c-81c7-144c90bbbb81","C36292","","Laboratory Test Result","Code_220","NCI Thesaurus","Code"
"9c1cbf3b-a1ee-40b0-a767-c51b83620d09","C83309","","Laboratory Test Fasting Status","Code_221","NCI Thesaurus","Code"
"19f1543e-c14b-41e5-ab05-7e55f97af042","C64567","","Molarity Unit","Code_222","NCI Thesaurus","Code"
"da85c15f-ade5-4cd9-9479-3234c81d5b2a","C70713","","Biospecimen Type","Code_223","NCI Thesaurus","Code"
"5c55433d-1d2a-4a8d-8180-610a99122f36","C64853","","Potassium Measurement","Code_219","NCI Thesaurus","Code"
"fe03e37b-cf38-4938-a621-9752a56be814","C36292","","Laboratory Test Result","Code_225","NCI Thesaurus","Code"
"eb0b229c-e3fe-4740-96a6-f67740a040e8","C83309","","Laboratory Test Fasting Status","Code_226","NCI Thesaurus","Code"
"f230a7a6-4bbe-48ef-aff1-e13b0da451f5","C64567","","Molarity Unit","Code_227","NCI Thesaurus","Code"
"236a874d-7b00-456b-9c01-0a841a6e5956","C70713","","Biospecimen Type","Code_228","NCI Thesaurus","Code"
"b5afc745-a508-40f7-9fd8-554d6a2400b0","C64809","","Sodium Measurement","Code_224","NCI Thesaurus","Code"
"3a5b7804-5a76-4133-bca9-8712e16f0d73","C173522","","Vital Signs Result","Code_230","NCI Thesaurus","Code"
"499c2dd3-37c5-4698-90c2-e7033ae764a4","C42547","2023-09-29","Pascal","Code_231","http://www.cdisc.org","Code"
"f295da81-651f-4207-bb32-ce19a79b390d","C49669","","Unit of Pressure","Code_232","NCI Thesaurus","Code"
"9630ae44-de02-44e6-9939-6735002a8c11","C83088","","Vital Signs Location","Code_233","NCI Thesaurus","Code"
"3ba12f59-c176-445e-805f-a3d97e1fc6e2","C123975","","Vital Signs Laterality","Code_234","NCI Thesaurus","Code"
"7447dd81-5a8e-44c5-a742-79c8b694d313","C82535","","Test Method","Code_235","NCI Thesaurus","Code"
"b5811d1f-b3cd-4b6c-b216-e572b8ce9ac7","C83114","","Vital Signs Position","Code_236","NCI Thesaurus","Code"
"5a24bef3-55e9-469b-b0b5-2debf99cc5db","C25298","","Systolic Blood Pressure","Code_229","NCI Thesaurus","Code"
"c06a341a-79ed-44c8-b285-9376092d2c71","C173522","","Vital Signs Result","Code_238","NCI Thesaurus","Code"
"92a4746b-d4dd-4d6c-ac88-aa98c8ebf5e3","C42547","2023-09-29","Pascal","Code_239","http://www.cdisc.org","Code"
"6a635401-24ec-44cc-af23-b1ba0c75b56c","C49669","","Unit of Pressure","Code_240","NCI Thesaurus","Code"
"84a407bb-724e-4c8a-8f1e-ca216a6a3c51","C83088","","Vital Signs Location","Code_241","NCI Thesaurus","Code"
"fc4fb2fc-2d21-4700-b521-5b468e0894a5","C123975","","Vital Signs Laterality","Code_242","NCI Thesaurus","Code"
"c07de2fc-8170-4fe2-b4dc-b4ba81d978d9","C82535","","Test Method","Code_243","NCI Thesaurus","Code"
"569880d9-af27-4b9d-9a3e-a19be7727731","C83114","","Vital Signs Position","Code_244","NCI Thesaurus","Code"
"10ab2716-4390-4944-aaf3-6953edaa5b08","C25299","","Diastolic Blood Pressure","Code_237","NCI Thesaurus","Code"
"ef82b9e8-9116-4886-a7fc-a600fffc2479","C173522","","Vital Signs Result","Code_246","NCI Thesaurus","Code"
