"uuid:ID","name","datatype","isEnabled","isRequired","label","id","instanceType"
"e6c504a7-a669-47a3-b258-216c326b6822","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_114","BiomedicalConceptProperty"
"18b43119-91d4-4010-9aef-92611cf8d8b9","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_115","BiomedicalConceptProperty"
"f89cd75f-a725-44a7-9abe-5021d2c7d7e7","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_116","BiomedicalConceptProperty"
"aa74f3d6-7efe-49ce-9aab-c220cfb608e9","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_117","BiomedicalConceptProperty"
"a1a00601-5d24-4ff9-a1af-c6c6b4344040","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_118","BiomedicalConceptProperty"
"7de67491-5abf-4151-814b-77438533b82b","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_119","BiomedicalConceptProperty"
"e857c064-e3a2-41fb-8f3f-8eee93c9c717","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_120","BiomedicalConceptProperty"
"88fa8dfb-4b5e-4115-8107-b2e64278da16","Laboratory Test Result","string","True","True","Laboratory Test Result","BiomedicalConceptProperty_121","BiomedicalConceptProperty"
"9067cc0f-91b7-4f43-85d7-5501b168b820","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_122","BiomedicalConceptProperty"
"2d720c25-144a-4789-9f5b-83f05c048329","Unit of Concentration","string","True","True","Unit of Concentration","BiomedicalConceptProperty_123","BiomedicalConceptProperty"
"93f72a50-b5fe-4bb1-85a1-27c44ec43f10","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_124","BiomedicalConceptProperty"
"dc3fada4-eb75-46df-9ea7-35a27c8e6620","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_125","BiomedicalConceptProperty"
"f442b720-fc93-4e01-9911-29778191b427","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_126","BiomedicalConceptProperty"
"b07bf1f6-84b4-491c-b56d-5f7ca94f5ec4","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_127","BiomedicalConceptProperty"
"2d7ca7f4-4806-43c0-8d2f-4ae6ed68f3d3","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_128","BiomedicalConceptProperty"
"a7d65d33-27b5-47e1-8845-2888a5af3bba","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_129","BiomedicalConceptProperty"
"59d5fb5e-8789-4833-924e-88e51b1dae18","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_130","BiomedicalConceptProperty"
"1c0e8b28-50e4-46f3-96df-5109f1dada17","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_131","BiomedicalConceptProperty"
"cd22f526-cda9-4b10-aa50-b94174582bf4","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_132","BiomedicalConceptProperty"
"2bd84d23-d57a-4f79-92ef-fe3d8e0c5b5d","Adverse Event Verbatim Description","string","True","True","Adverse Event Verbatim Description","BiomedicalConceptProperty_1","BiomedicalConceptProperty"
"85a399ce-fca8-4438-bd0e-794779b2f280","Adverse Event Dictionary Derived Term","string","True","True","Adverse Event Dictionary Derived Term","BiomedicalConceptProperty_2","BiomedicalConceptProperty"
"6ad37f6d-8853-4e8f-a173-fa41f3489add","Adverse Event Category","string","True","True","Adverse Event Category","BiomedicalConceptProperty_3","BiomedicalConceptProperty"
"91fc3f32-73f1-42a1-9c1a-8acccaf4f5e9","Adverse Event Subcategory","string","True","True","Adverse Event Subcategory","BiomedicalConceptProperty_4","BiomedicalConceptProperty"
"7fe3763f-c59a-4d31-aeb6-d1f996918d73","Adverse Event Pre-specified","boolean","True","True","Adverse Event Pre-specified","BiomedicalConceptProperty_5","BiomedicalConceptProperty"
"87fb67a9-5990-4806-b037-48fc7eb010c9","Severity of Adverse Event","string","True","True","Severity of Adverse Event","BiomedicalConceptProperty_6","BiomedicalConceptProperty"
"2d8ce9fe-8c6c-4048-95a4-8e14a075dd3a","Adverse Event Toxicity Grade","string","True","True","Adverse Event Toxicity Grade","BiomedicalConceptProperty_7","BiomedicalConceptProperty"
"65062073-4536-4286-afe0-b80a268da087","Seriousness of Adverse Event","boolean","True","True","Seriousness of Adverse Event","BiomedicalConceptProperty_8","BiomedicalConceptProperty"
"13da888f-77e3-4ea4-8803-2eab0cf010b8","Adverse Event Action Taken with Study Treatment","string","True","True","Adverse Event Action Taken with Study Treatment","BiomedicalConceptProperty_9","BiomedicalConceptProperty"
"0468c807-22f7-487d-a09d-3b6bf350eeb9","Adverse Event Attribution to Product or Procedure","string","True","True","Adverse Event Attribution to Product or Procedure","BiomedicalConceptProperty_10","BiomedicalConceptProperty"
"75599ccf-26a5-4565-bb83-cc7d75aeb6e2","Adverse Event Pattern","string","True","True","Adverse Event Pattern","BiomedicalConceptProperty_11","BiomedicalConceptProperty"
"9db55d58-3b7b-4fca-b210-2c112b20d633","Adverse Event Outcome","string","True","True","Adverse Event Outcome","BiomedicalConceptProperty_12","BiomedicalConceptProperty"
"3ff7078a-381e-46dc-a8ed-d7aa23407675","Adverse Event Start Date Time","datetime","True","True","Adverse Event Start Date Time","BiomedicalConceptProperty_13","BiomedicalConceptProperty"
"b5e66d49-8df4-4e7b-baad-accb8cae7787","Adverse Event End Date Time","datetime","True","True","Adverse Event End Date Time","BiomedicalConceptProperty_14","BiomedicalConceptProperty"
"f54f5129-19aa-4bf0-8499-7d9eeb72b5ed","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_15","BiomedicalConceptProperty"
"d414b7ae-9f54-4ef8-9996-5499564e613f","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_16","BiomedicalConceptProperty"
"1860f06e-7bd6-49e3-bf3c-69dbf256d0b6","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_17","BiomedicalConceptProperty"
"90e474ad-dcb2-46a2-ab49-9e87fb40a3ff","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_18","BiomedicalConceptProperty"
"15c29c33-a8ff-4e58-8772-4ed4a58959a7","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_19","BiomedicalConceptProperty"
"386cd394-afa3-4c85-b05e-e7e3d7b9719f","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_20","BiomedicalConceptProperty"
"3eb41add-2050-4620-b8f4-35b512c30629","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_21","BiomedicalConceptProperty"
"cd359143-ab56-46fb-aff5-a09cb334f127","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_22","BiomedicalConceptProperty"
"d0de3af3-ff33-4fe5-9f07-9be9462a7898","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_23","BiomedicalConceptProperty"
"d30e22f9-53d3-434f-8ec8-85a3fcd19fae","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_24","BiomedicalConceptProperty"
"5fbdc3b9-0304-4f89-bf55-f184678ae230","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_25","BiomedicalConceptProperty"
"f970eace-2c66-4ea0-9b93-3aa3fc45d821","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_26","BiomedicalConceptProperty"
"d27a6d0d-63c7-4d34-8cb6-91db8d77aa55","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_27","BiomedicalConceptProperty"
"afbbaaa3-fef5-4e78-8794-b8acfe5f8ab8","Unit of Temperature","string","True","True","Unit of Temperature","BiomedicalConceptProperty_28","BiomedicalConceptProperty"
"20ad87c6-3fb1-4ff3-a39a-d2aeff5f37c0","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_29","BiomedicalConceptProperty"
"262a574a-58ef-4c15-877e-8cc656d904cf","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_30","BiomedicalConceptProperty"
"50822683-6aa9-4970-a43e-76bb3593a8f2","Unit of Weight","string","True","True","Unit of Weight","BiomedicalConceptProperty_31","BiomedicalConceptProperty"
"58077dde-59d2-4fe7-8fb5-8ac0f5f384b4","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_32","BiomedicalConceptProperty"
"75403f09-6c77-43ae-aeaf-098b5b56cc8f","Unit of Height","string","True","True","Unit of Height","BiomedicalConceptProperty_33","BiomedicalConceptProperty"
"0152a906-9e3c-41d9-a279-508f5f88a0ac","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_34","BiomedicalConceptProperty"
"1a9e051a-4f62-485b-b383-d6e1d6b1b622","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_35","BiomedicalConceptProperty"
"fe5a7dd5-cc22-41d1-afd8-af7070e179e1","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_36","BiomedicalConceptProperty"
"04f8298d-9ed6-4de3-b5e2-78a700a7b989","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_37","BiomedicalConceptProperty"
"59b27683-0e40-43c0-ad6d-2b5de88be7c8","Laboratory Test Result","string","True","True","Laboratory Test Result","BiomedicalConceptProperty_38","BiomedicalConceptProperty"
"46ef4552-54e8-4d1a-9b95-9dc506bece39","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_39","BiomedicalConceptProperty"
"5672dd7f-35b0-4892-9ff6-3378d907251a","Unit of Concentration","string","True","True","Unit of Concentration","BiomedicalConceptProperty_40","BiomedicalConceptProperty"
"f84829a0-d467-4ff5-a25e-c92c66335e3d","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_41","BiomedicalConceptProperty"
"dbde5fec-639d-417b-b5e8-84840d1506cb","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_42","BiomedicalConceptProperty"
"e3c81484-f7d4-4bc1-978d-a81f1a3f82de","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_43","BiomedicalConceptProperty"
"71db8a4d-f414-4f97-8f92-35049f4e89b0","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_44","BiomedicalConceptProperty"
"c36d1cc2-6f87-44ab-9c06-3c8812ba1beb","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_45","BiomedicalConceptProperty"
"4fbd54a0-9654-470f-9916-c2ef483cfa70","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_46","BiomedicalConceptProperty"
"f8b0d6e8-865e-4f92-8b10-d713024b7533","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_47","BiomedicalConceptProperty"
"70e030f3-ad10-4e38-9af6-e459d24b2a36","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_48","BiomedicalConceptProperty"
"e6b9160e-9b2a-4dad-9580-9e52387bdd0f","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_49","BiomedicalConceptProperty"
"fb954f9b-ab6e-4539-871d-5405b5496ff2","Laboratory Test Result","string","True","True","Laboratory Test Result","BiomedicalConceptProperty_50","BiomedicalConceptProperty"
"917bdf00-86b4-4bab-b748-33186a73d523","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_51","BiomedicalConceptProperty"
"722d8939-b6d2-44ae-8281-e006aef31130","Unit of Concentration","string","True","True","Unit of Concentration","BiomedicalConceptProperty_52","BiomedicalConceptProperty"
"a9e3f266-9808-47d4-b441-bbeaf411c0a0","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_53","BiomedicalConceptProperty"
"784a990b-9b3e-487a-a6ee-a511322a0557","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_54","BiomedicalConceptProperty"
"3d9814ac-9015-4a32-ab0a-3b176d26c644","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_55","BiomedicalConceptProperty"
"033d38ab-891a-444c-a58d-5c81d4b3294f","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_56","BiomedicalConceptProperty"
"492a774b-751a-47b8-997b-48a3e05734aa","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_57","BiomedicalConceptProperty"
"e47296dd-c41a-4b43-8c87-310d666c7aba","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_58","BiomedicalConceptProperty"
"606b187d-f0b0-4ad2-9790-6888a407bad0","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_59","BiomedicalConceptProperty"
"140e990c-2380-4698-8623-d1b020efae21","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_60","BiomedicalConceptProperty"
"07f008f8-c2a9-433c-88ab-72bc9850cce1","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_61","BiomedicalConceptProperty"
"0ccef32c-56e3-4ef9-9c08-e59e3a78c72f","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_62","BiomedicalConceptProperty"
"07d32db2-c72d-4d58-9adb-b485254d5aae","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_63","BiomedicalConceptProperty"
"bc4aadf5-b2e5-4472-8f7d-1d0e34d0b023","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_64","BiomedicalConceptProperty"
"09af30d0-7dd4-418a-8367-cb85bc3a26d5","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_65","BiomedicalConceptProperty"
"0ba12195-fe95-483d-ad73-5d24df7108a4","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_66","BiomedicalConceptProperty"
"2c8b1ee2-d23a-49e3-8c6e-7f5418ca30d9","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_67","BiomedicalConceptProperty"
"c939d9a1-6db9-420f-8bf7-99a6bb69b810","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_68","BiomedicalConceptProperty"
"33b305f6-9778-463c-89d1-c65e9047aedc","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_69","BiomedicalConceptProperty"
"0565e0d2-330f-4bdd-af0a-b5cfa1b2db5e","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_70","BiomedicalConceptProperty"
"843140ca-0aea-4ad3-9941-74da4a1979b4","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_71","BiomedicalConceptProperty"
"65c9f9a5-e7bd-4d68-98af-d006ea7cf193","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_72","BiomedicalConceptProperty"
"bea8f37e-6570-40df-958f-ddee9287487e","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_73","BiomedicalConceptProperty"
"99d22d0d-a757-4e48-b610-825458533bfa","Vital Signs Result","integer","True","True","Vital Signs Result","BiomedicalConceptProperty_74","BiomedicalConceptProperty"
"10e4229c-0ff9-4a4e-8167-ded79acfd1ae","Count per Minute","string","True","True","Count per Minute","BiomedicalConceptProperty_75","BiomedicalConceptProperty"
"784b65d7-a841-4835-8cbc-e6d106ed226c","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_76","BiomedicalConceptProperty"
"b236dadc-484c-4fef-abf3-5d4fc25c4c4c","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_77","BiomedicalConceptProperty"
"1cfd52d0-e2f0-4535-89c4-d5c209d248ae","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_78","BiomedicalConceptProperty"
"9a30736d-778a-4a32-815e-f6ed52a2e11a","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_79","BiomedicalConceptProperty"
"6759fa2b-8306-45ba-8e5f-b490a1d85ccd","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_80","BiomedicalConceptProperty"
"92789e8f-8fc4-4f2d-a8ee-997dd9eb3a92","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_81","BiomedicalConceptProperty"
"561319b6-261b-4a64-92ac-91612a77cedf","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_82","BiomedicalConceptProperty"
"eb4aed36-51c9-4ed9-bcd1-16d1a5719634","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_83","BiomedicalConceptProperty"
"0edadaf4-cc98-4e58-a34c-cc1397c22220","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_84","BiomedicalConceptProperty"
"8d12cdfc-8944-4d9b-82e9-0cbf019cdcb4","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_85","BiomedicalConceptProperty"
"b55e941b-24af-4e93-a144-951526ce8965","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_86","BiomedicalConceptProperty"
"24e41fa5-83a0-4494-9816-b0f99ac58a55","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_87","BiomedicalConceptProperty"
"0fbea0e6-9f46-4027-8ba2-8acaeb02fedd","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_88","BiomedicalConceptProperty"
"29c43f31-087f-4e7d-8ccc-dbfbbeccf51a","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_89","BiomedicalConceptProperty"
"40ab5d44-a9ec-4178-a655-f36682b47d7d","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_90","BiomedicalConceptProperty"
"b55fc1a6-a394-4bda-ba15-a69eb47e0d7d","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_91","BiomedicalConceptProperty"
"dd56bfb6-510c-4a52-b36e-262b390f94cd","Vital Signs Result","integer","True","True","Vital Signs Result","BiomedicalConceptProperty_92","BiomedicalConceptProperty"
"7fc0fd3d-bc5a-44b2-bc44-1071d6ae73f0","Count per Minute","string","True","True","Count per Minute","BiomedicalConceptProperty_93","BiomedicalConceptProperty"
"1c0164b8-1152-4423-98a1-f435f43081c9","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_94","BiomedicalConceptProperty"
"cf4b6a4b-51f3-4e54-b6f9-a4c9a0537076","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_95","BiomedicalConceptProperty"
"f63d5c9f-0bd5-4298-88e1-985a97f32c7d","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_96","BiomedicalConceptProperty"
"d85a7f44-0818-47b1-8442-2ea40e138379","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_97","BiomedicalConceptProperty"
