"isRequired","name","uuid:ID","instanceType","isEnabled","datatype","label","id"
"True","LBTESTCD","79cc299d-6230-4f1e-9563-6631a271091c","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_131"
"True","LBORRES","37bc9ef2-61f9-4eab-bd9e-42c40cad0e43","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_132"
"True","LBORRESU","f9e6dead-106c-4e77-bd67-bddeb7d89ce0","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_133"
"True","LBSPEC","a90b89ba-706a-4158-9030-c181d51fbc50","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_134"
"True","LBFAST","4f33e984-d318-4a6f-8007-d8b2a86ef5d9","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_135"
"True","LBTESTCD","58be66cd-8be0-4d7c-8cf4-59429ce3aa6d","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_136"
"True","LBORRES","defc4f69-2a63-49d7-91fd-f83c17b95462","BiomedicalConceptProperty","True","text","LBORRES","BiomedicalConceptProperty_137"
"True","LBSPEC","09aa8328-d001-41cb-9d4d-00bac82ef094","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_138"
"True","LBFAST","ed0d568f-11c2-49fd-8141-a598c3c5b0e5","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_139"
"True","LBTESTCD","191a2934-ca68-4b78-8b47-8d2465f3bf3c","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_140"
"True","LBORRES","ce4ee61f-ff14-43ca-8087-c4be9ca23dcc","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_141"
"True","LBORRESU","e0649fbb-c4c2-4a65-b571-ed3158628d66","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_142"
"True","LBSPEC","e8fec6b9-1cad-4de8-8921-1c0fa8dd795c","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_143"
"True","LBFAST","bfce12db-1e2f-4ae0-8eae-e06388350f90","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_144"
"True","LBTESTCD","e570c990-ce69-44f7-b070-05f8570035cf","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_145"
"True","LBORRES","0ea573e5-e341-4d49-b204-15a7441894c1","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_146"
"True","LBORRESU","ab3dbc58-7808-4158-908b-b6a3b9f22449","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_147"
"True","LBSPEC","df438947-3a3c-4cfb-a5d0-e34ce31df7bc","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_148"
"True","LBFAST","0a99e205-9d0d-48d8-880d-1f8d249fdded","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_149"
"True","LBTESTCD","869ec2d0-bf3f-4ea3-9cf7-173205c1f21b","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_150"
"True","LBORRES","a0ac7a3a-30c4-4122-b39d-ba4eeedb095a","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_151"
"True","LBORRESU","574bd9b5-eea2-43f8-b83f-98efbf43fa25","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_152"
"True","LBSPEC","4ac71757-5ad5-4ddd-9d0b-1bf813431ca1","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_153"
"True","LBFAST","590aa763-3964-471d-aac4-7a1ff655ba35","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_154"
"True","LBTESTCD","fc3022fd-088e-40a8-a189-c4e6768d8055","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_155"
"True","LBORRES","c3b94512-e59e-4fe0-9585-90fbbf8c15c0","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_156"
"True","LBORRESU","62641733-e887-45bf-946a-250a9dbb4ace","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_157"
"True","LBSPEC","14bee7da-ca82-42d7-a066-7b6fab29ffe2","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_158"
"True","LBFAST","ec4fa532-0dcf-4c93-8548-29533a80bc5c","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_159"
"True","LBTESTCD","96d4b581-0603-4700-ae57-38ae8bb606df","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_160"
"True","LBORRES","b7062600-fd3d-49c2-ba7b-251711de9968","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_161"
"True","LBORRESU","8dbc5d6f-faeb-4d73-a044-d47066b266ac","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_162"
"True","LBSPEC","4c7f234b-3aae-4c44-99bc-5a7c01274d47","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_163"
"True","LBFAST","66aabb41-5cee-4329-ae72-7b3aedac66d1","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_164"
"True","LBTESTCD","09d1babe-0eb6-4f4c-b8b7-149095ca2d5a","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_165"
"True","LBORRES","d51d0201-f41d-4f3a-8a34-d5d4c1ee5db6","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_166"
"True","LBORRESU","0b4da7b7-f679-47b4-b57f-5d657417dece","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_167"
"True","LBSPEC","77500ed8-3597-4ccf-9d1b-18388179aecd","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_168"
"True","LBFAST","2efb19f5-4f21-4869-b250-68c5f18a73b7","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_169"
"True","AETERM","51e118d7-3ca6-4ce0-a3fd-f08091856cc6","BiomedicalConceptProperty","True","text","AETERM","BiomedicalConceptProperty_1"
"True","AEDECOD","01874350-3bc6-4719-b172-b8e1d8e4e704","BiomedicalConceptProperty","True","text","AEDECOD","BiomedicalConceptProperty_2"
"True","AEPRESP","c1dffa19-996b-4f84-a44b-5fce05bec7e1","BiomedicalConceptProperty","True","text","AEPRESP","BiomedicalConceptProperty_3"
"True","AELOC","b97d3b2d-8684-49f7-baad-c077f1a0d631","BiomedicalConceptProperty","True","text","AELOC","BiomedicalConceptProperty_4"
"True","AESEV","c66b9d7a-00dc-4a76-90ab-e99b255bef93","BiomedicalConceptProperty","True","text","AESEV","BiomedicalConceptProperty_5"
"True","AESER","691ed758-7911-4fd5-8e1f-b27adedcaef6","BiomedicalConceptProperty","True","text","AESER","BiomedicalConceptProperty_6"
"True","AEACN","3f9457dd-8bb4-4485-a432-a9f7c145333e","BiomedicalConceptProperty","True","text","AEACN","BiomedicalConceptProperty_7"
"True","AEACNOTH","b8258757-b792-4f69-9253-1169d55956a2","BiomedicalConceptProperty","True","text","AEACNOTH","BiomedicalConceptProperty_8"
"True","AEREL","0a39dcce-f896-4a7a-93d1-c25aae4e4442","BiomedicalConceptProperty","True","text","AEREL","BiomedicalConceptProperty_9"
"True","AERELNST","3bf2d7f7-43a0-40b2-bc59-5edf21a8f908","BiomedicalConceptProperty","True","text","AERELNST","BiomedicalConceptProperty_10"
"True","AEPATT","56a7d383-3555-4380-8450-fd3272c67346","BiomedicalConceptProperty","True","text","AEPATT","BiomedicalConceptProperty_11"
"True","AEOUT","9571e41b-3632-4c3d-84b1-c37f345a1249","BiomedicalConceptProperty","True","text","AEOUT","BiomedicalConceptProperty_12"
"True","AESCAN","0eeba482-dd9e-47ab-8033-3906433da20a","BiomedicalConceptProperty","True","text","AESCAN","BiomedicalConceptProperty_13"
"True","AESCONG","73a2ee89-96cf-4f0c-93a6-97dcdb7df445","BiomedicalConceptProperty","True","text","AESCONG","BiomedicalConceptProperty_14"
"True","AESDISAB","e860f129-8efd-43cd-8b30-8c61cef9021d","BiomedicalConceptProperty","True","text","AESDISAB","BiomedicalConceptProperty_15"
"True","AESDTH","ae3258fc-bb79-447a-a494-ac363c02eb8e","BiomedicalConceptProperty","True","text","AESDTH","BiomedicalConceptProperty_16"
"True","AESHOSP","2764f584-0400-430c-8f26-2ccf03101903","BiomedicalConceptProperty","True","text","AESHOSP","BiomedicalConceptProperty_17"
"True","AESLIFE","4951a074-16ce-4f9f-90f3-d4a6ea95cee5","BiomedicalConceptProperty","True","text","AESLIFE","BiomedicalConceptProperty_18"
"True","AESOD","1baaa6ee-f637-4d3d-bb22-74e1fd19af54","BiomedicalConceptProperty","True","text","AESOD","BiomedicalConceptProperty_19"
"True","AESMIE","98e937bb-3b8c-439d-8961-e2b38ff01319","BiomedicalConceptProperty","True","text","AESMIE","BiomedicalConceptProperty_20"
"True","AECONTRT","593c60ab-2d05-45d2-ba5c-2cd255f1b158","BiomedicalConceptProperty","True","text","AECONTRT","BiomedicalConceptProperty_21"
"True","AESTDTC","8a2ed051-bb62-4b27-86a4-236d5e48a293","BiomedicalConceptProperty","True","datetime","AESTDTC","BiomedicalConceptProperty_22"
"True","AEENDTC","650b73d0-884b-47bf-8858-eac465d9abf7","BiomedicalConceptProperty","True","datetime","AEENDTC","BiomedicalConceptProperty_23"
"True","VSTESTCD","644563bc-6f54-4b0c-a82f-c6a13e7bf8c3","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_24"
"True","VSORRES","4a0c19f5-7013-4cf6-ae36-b0c10bb624ca","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_25"
"True","VSORRESU","02a7a76f-5963-4aa8-be9f-390f25dd4f08","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_26"
"True","VSPOS","302f1767-4b8e-4266-9385-82014a97c614","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_27"
"True","VSLOC","1a6d60fd-5e92-4d2b-b094-2208570f9007","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_28"
"True","VSLAT","de633af2-3011-4e0c-9107-a7f52c505880","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_29"
"True","VSTESTCD","dfab69aa-561b-4460-8a68-1908ee8b8f73","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_30"
"True","VSORRES","64c211e9-af19-4ef3-b44c-794a896ed140","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_31"
"True","VSORRESU","b188f590-e9c9-4b5a-8b80-0199966da35d","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_32"
"True","VSPOS","2683bf36-9088-4b0d-b7ce-f04feac70e72","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_33"
"True","VSLOC","061e5294-dc7f-4f6d-8d59-3f4f766868fb","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_34"
"True","VSLAT","20ec5df4-d7a9-4ab7-891b-f90538317adf","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_35"
"True","VSTESTCD","ac8b4f15-68f9-43a5-9461-13de470a2406","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_36"
"True","VSORRES","23ec84ed-7de0-47aa-8cd7-316c160abfe0","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_37"
"True","VSORRESU","faeb3742-9a68-4608-ad32-d254d35ede13","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_38"
"True","VSLOC","63eee879-2175-4423-8e06-e57fd16e4522","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_39"
"True","VSTESTCD","748bb75e-0fd1-4f08-a2d6-119eb906cb50","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_40"
"True","VSORRES","7b025ea4-525a-4a79-a782-ed02dd8c4485","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_41"
"True","VSORRESU","3d7a751c-4ac3-4e84-8deb-80db77160a2a","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_42"
"True","VSTESTCD","cfed06f6-f0ac-402b-aae2-8cc34ed215e3","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_43"
"True","VSORRES","77d33b2c-7d88-4ee2-8625-f2fa047e8740","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_44"
"True","VSORRESU","87d8f60d-7967-4ad5-8aa8-f012bebfe986","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_45"
"True","LBTESTCD","22a3f859-9777-4d82-a5ca-b710e32ce1f5","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_46"
"True","LBORRES","f54cef27-5586-4e50-a354-fbeb1dc88e71","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_47"
"True","LBORRESU","416a719f-0733-4232-844a-71309902de46","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_48"
"True","LBSPEC","df5b4e0e-6e47-4ead-9f53-c534b96be63e","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_49"
"True","LBFAST","fc5f95ab-9e05-4f1b-926f-9da24b04868c","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_50"
"True","LBTESTCD","5ceaf289-6f58-4aac-8340-554fca3fa27c","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_51"
"True","LBORRES","4193fc39-a2dd-4eb3-997e-e3150ed51147","BiomedicalConceptProperty","True","text","LBORRES","BiomedicalConceptProperty_52"
"True","LBSPEC","2d08e3ff-adcf-4895-a629-cbda5c108340","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_53"
"True","LBFAST","49fe37ad-9c4e-4b07-80be-568cc1a5a1d7","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_54"
"True","LBTESTCD","2a598533-534d-45eb-9194-5ac13d04e711","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_55"
"True","LBORRES","f093e306-06ec-4677-974d-6a956427483e","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_56"
"True","LBORRESU","fa5652ab-6f69-4a4c-b057-c917e41e2d23","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_57"
"True","LBSPEC","9297b3b8-9f1f-4950-a751-a120aa3332c9","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_58"
"True","LBFAST","204647fb-887b-4994-a0c7-83d4cf9cb715","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_59"
"True","LBTESTCD","3cdefb77-c5e4-4c0b-aa56-cafe7b7b0490","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_60"
"True","LBORRES","78ab1671-cbcc-47b5-beb2-98f7840d6af3","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_61"
"True","LBORRESU","872c36a2-9e9b-4c4e-b754-ab15a0ab8a27","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_62"
"True","LBSPEC","fa2c5bf0-0153-4dd9-a50b-59d9fd4dcef9","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_63"
"True","LBFAST","6b97ce22-d2d2-4358-a52b-043c94579c33","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_64"
"True","LBTESTCD","1db0b2ee-1bb5-412f-8e6b-eb0addd36051","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_65"
"True","LBORRES","94dbd3c6-daa0-4406-a1b4-7d1565d46d74","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_66"
"True","LBORRESU","259eca17-c834-4f31-88dd-0ff5389c1e72","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_67"
"True","LBSPEC","94967cdc-67b3-4a6b-9124-c6d64403326c","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_68"
"True","LBFAST","da7b5d95-b9fc-42d7-9076-cda0b7b196f2","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_69"
"True","LBTESTCD","14190e0f-c397-4c7d-af06-9b54e5e3bbaa","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_70"
"True","LBORRES","8bf91f29-d62b-49bd-9845-cd618d3caf6c","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_71"
"True","LBORRESU","455b697c-9d65-4ba6-896e-c7de5b32553f","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_72"
"True","LBSPEC","ee976dd7-0715-460d-a7a6-377bafed286a","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_73"
"True","LBFAST","0aa2eed2-d466-474e-a018-546d95659d91","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_74"
"True","LBTESTCD","ef5242c2-9058-417a-a81b-b47bcce779eb","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_75"
"True","LBORRES","e11b7efe-20ed-4a69-bcb1-4378d0c7e8d9","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_76"
"True","LBORRESU","fee3f0fa-0601-4d76-8c7a-5acc5ceda952","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_77"
"True","LBSPEC","49ad4cef-a822-447d-be5d-6b18b3d68e51","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_78"
"True","LBFAST","34cb570e-5b45-4e0b-82ca-671122eb06d9","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_79"
"True","VSTESTCD","fc5759b9-bfee-4b5c-bc0d-e389e0042b65","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_80"
"True","VSORRES","876e829e-71eb-47b7-a17b-26b42e0279b8","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_81"
"True","VSORRESU","a5f413b6-0379-4972-a6c1-8ec730e5fa52","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_82"
"True","VSPOS","2d8cec31-578c-4b63-8a0c-2950f4e2121a","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_83"
"True","VSLOC","4e791928-c55b-49e4-b3c1-c0da3231ce40","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_84"
"True","VSLAT","cd6e9824-de86-47d9-8ef4-c00c773aef07","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_85"
"True","VSTESTCD","1e3205d3-eec6-44d5-9aba-c60fef532850","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_86"
"True","VSORRES","c4849457-82ff-4f34-9df2-61be939f2489","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_87"
"True","VSORRESU","4c0ac441-c4d3-41e3-88e8-b94cdf2aa541","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_88"
"True","VSPOS","6b9c81ae-03a8-4cf8-992c-b9d8a51831e4","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_89"
"True","VSLOC","bb781afd-d63d-4b6b-896b-a5609e5b78db","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_90"
"True","VSLAT","79646504-6eb9-4ad1-a5a9-fbbcfb811b78","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_91"
"True","VSTESTCD","2b90ae08-5291-4be7-8dc1-a67ff0e68e97","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_92"
"True","VSORRES","a59f49f3-71ac-4b00-993d-0d0b12243c97","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_93"
"True","VSORRESU","b419dbb3-b975-4224-94e6-32c1eaef4071","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_94"
"True","VSPOS","f799f3b8-8514-413b-8dbd-1815d7d80ea4","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_95"
"True","VSLOC","5e668a95-51ff-4a37-bebe-aa08b28e0b22","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_96"
"True","VSLAT","48fe4b03-3f54-4404-acf6-f47c1d97de3f","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_97"
"True","VSTESTCD","c3873ee2-f4ef-4274-8dd7-c8bd0b59cbda","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_98"
"True","VSORRES","acb6bf7d-71ed-47ea-903c-1eaab33d1fa1","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_99"
"True","VSORRESU","46b3c6e8-6cd8-4990-a294-89d315e56274","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_100"
"True","VSPOS","60d43fed-9f70-4bcb-9f8c-a550d5d0fa0d","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_101"
"True","VSLOC","8b43ebfc-9110-47b7-8568-bcb067a46676","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_102"
"True","VSLAT","ad5f4c12-fbcc-4c82-9920-c0cd7ed0fb89","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_103"
"True","VSTESTCD","25ec5057-8227-4f7e-ad38-6aaa35157060","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_104"
"True","VSORRES","a66be3b6-3432-4eb1-8674-cd1a4b7767f0","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_105"
"True","VSORRESU","b80cd732-c861-4707-a503-5e78578d0a2a","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_106"
"True","VSPOS","67eff483-4169-40f5-b813-6053419f627a","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_107"
"True","VSLOC","3ee67fdf-db21-492c-aa80-44c66b51c4ed","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_108"
"True","VSLAT","d3c8ff6d-f27c-4b65-a09e-738ad3483dcf","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_109"
"True","VSTESTCD","1456f5da-181c-4e98-9da6-4f2445836226","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_110"
"True","VSORRES","fab5e811-c706-4b68-8fc6-55b7dc8c4a49","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_111"
"True","VSORRESU","d0f24877-17d7-4ded-9d67-0c28eadc9a7e","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_112"
"True","VSPOS","e3a1cac2-283c-4cf2-b042-f692816e63f9","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_113"
"True","VSLOC","cad982ba-7ba8-4367-8c12-401a426f8206","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_114"
"True","VSLAT","38ded71e-55d9-443f-9d9d-7bc5ac83be11","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_115"
