"decode","uuid:ID","codeSystem","instanceType","codeSystemVersion","code","id"
"Male","ade012db-a38a-4b67-a9cc-be09a097d362","http://www.cdisc.org","Code","2023-12-15","C20197","Code_433"
"Female","f66c2d6b-c24b-4fb1-b65a-176998fbb0bc","http://www.cdisc.org","Code","2023-12-15","C16576","Code_434"
"Sex","1a1eeced-8d42-4b9f-b4a0-36b55021eb49","http://www.cdisc.org","Code","2023-12-15","C28421","Code_435"
"Sex","ad979bfa-935f-4010-9826-39d43c5880fb","http://www.cdisc.org","Code","2023-12-15","C28421","Code_436"
"Race","4e77dc8b-3b6d-475d-bbcf-8662c8d3cb33","http://www.cdisc.org","Code","2023-12-15","C17049","Code_437"
"Race","aa6827b7-5400-4fd4-a07a-06252829a03c","http://www.cdisc.org","Code","2023-12-15","C17049","Code_438"
"TEMP","a58f9ae2-2220-4200-9055-c239f0ccb0f6","http://www.cdisc.org","Code","2023-12-15","C174446","Code_439"
"Clinical Test Result","1da8c6f1-ba15-45e6-be8a-a7bb5adb6b07","http://www.cdisc.org","Code","2023-12-15","C77140","Code_440"
"Degree Celsius","08e99a1b-2a5f-4d75-98af-2c76d92dd42e","http://www.cdisc.org","Code","2023-12-15","C42559","Code_441"
"Degree Fahrenheit","c456505e-c3ab-4b56-baae-cbc80991b241","http://www.cdisc.org","Code","2023-12-15","C44277","Code_442"
"Kelvin","c0f18fcb-a603-4204-8915-13b907491faf","http://www.cdisc.org","Code","2023-12-15","C42537","Code_443"
"Unit of Temperature","9b6751dc-56ea-4d73-9e12-32e4ac6b6faf","http://www.cdisc.org","Code","2023-12-15","C44276","Code_444"
"Axilla","9304c6b8-9103-44f6-aca4-33645e46b8e6","http://www.cdisc.org","Code","2023-12-15","C12674","Code_445"
"Ear","1ee6e94a-e5ec-4509-804f-a5fa47aa0d43","http://www.cdisc.org","Code","2023-12-15","C12394","Code_446"
"Forehead","27156fe2-c6ed-4047-a812-e57a2859ef1a","http://www.cdisc.org","Code","2023-12-15","C89803","Code_447"
"Oral Cavity","53589eff-a6a9-410a-9d46-9988249fdc07","http://www.cdisc.org","Code","2023-12-15","C12421","Code_448"
"Rectum","51c4aea8-fd7c-4e02-9e25-b6d5f8a01e17","http://www.cdisc.org","Code","2023-12-15","C12390","Code_449"
"Anatomic Site","e875cc37-1ca8-48d8-a842-7aacffa57adc","http://www.cdisc.org","Code","2023-12-15","C13717","Code_450"
"TEMP","d48573e5-d7ec-42ff-85d8-9ad961c74306","http://www.cdisc.org","Code","2023-12-15","C174446","Code_451"
"WEIGHT","13671ed0-f3de-41da-bc2c-54e868d1edbd","http://www.cdisc.org","Code","2023-12-15","C25208","Code_452"
"Clinical Test Result","a2742c35-16ad-42e2-9086-2fcfb4c7dbd3","http://www.cdisc.org","Code","2023-12-15","C77140","Code_453"
"Pound","e601a7e0-e942-4113-bc1d-ec053bf48d48","http://www.cdisc.org","Code","2023-12-15","C48531","Code_454"
"Gram","601a1c2e-deaa-423d-9610-b0e3d095c2e4","http://www.cdisc.org","Code","2023-12-15","C48155","Code_455"
"Kilogram","33dae208-2048-481b-82e1-5908c9e65c2e","http://www.cdisc.org","Code","2023-12-15","C28252","Code_456"
"Unit of Weight","38355641-0798-4257-b1c5-cf2b5b859774","http://www.cdisc.org","Code","2023-12-15","C48208","Code_457"
"WEIGHT","e96a8deb-9eaf-488d-bb37-6b3cad7650b9","http://www.cdisc.org","Code","2023-12-15","C25208","Code_458"
"HEIGHT","6dc06f37-7d59-4310-ab12-e5efa17ecdae","http://www.cdisc.org","Code","2023-12-15","C25347","Code_459"
"Clinical Test Result","6516a0c9-85c4-468a-9f28-fdd5065a1193","http://www.cdisc.org","Code","2023-12-15","C77140","Code_460"
"Centimeter","aca734ee-16d3-4a84-96e4-8af6e62a4294","http://www.cdisc.org","Code","2023-12-15","C49668","Code_461"
"Inch","998e3a09-981f-45a8-80e2-89d42dfcd8cc","http://www.cdisc.org","Code","2023-12-15","C48500","Code_462"
"Meter","52807e14-4d8a-4f25-82d6-905031b3fefd","http://www.cdisc.org","Code","2023-12-15","C41139","Code_463"
"Unit of Height","9e589e4a-c174-487d-b102-83f8b7b28d26","http://www.cdisc.org","Code","2023-12-15","C168688","Code_464"
"HEIGHT","f200d56d-57b6-485e-b6e6-b47ec9a61f8e","http://www.cdisc.org","Code","2023-12-15","C25347","Code_465"
"ALT","cae7c61c-16de-4326-8649-72c1279e9953","http://www.cdisc.org","Code","2023-12-15","C64433","Code_466"
"Laboratory Test Result","8d739a52-b656-44db-90ae-658a453fdaca","http://www.cdisc.org","Code","2023-12-15","C36292","Code_467"
"Unit per Liter","a89d9f06-2262-4db9-9dd8-1305293cb661","http://www.cdisc.org","Code","2023-12-15","C67456","Code_468"
"Microkatal per Liter","67687331-2ed2-4296-b13d-6c4a182af7a8","http://www.cdisc.org","Code","2023-12-15","C67397","Code_469"
"International Unit per Liter","878e363f-a1be-4a1b-8b2d-5b8f1a542c1c","http://www.cdisc.org","Code","2023-12-15","C67376","Code_470"
"Nanokatal per Liter","986e4f0f-6bad-4b2c-ab93-19335ba5dd40","http://www.cdisc.org","Code","2023-12-15","C70510","Code_471"
"Unit of Catalytic Activity Concentration","c9276ec5-8082-4716-8efb-dba590da1b48","http://www.cdisc.org","Code","2023-12-15","C67365","Code_472"
"Biospecimen Type","105cf1b8-8e39-4fe3-a13f-56cc62675f99","http://www.cdisc.org","Code","2023-12-15","C70713","Code_473"
"No","7ffe2537-63c7-433f-aa43-0e97e05fc320","http://www.cdisc.org","Code","2023-12-15","C49487","Code_474"
"Yes","ca720e89-6b4f-4791-a656-4b4185096462","http://www.cdisc.org","Code","2023-12-15","C49488","Code_475"
"Laboratory Test Fasting Status","c922fe95-649c-40b1-8cb5-9b14aa8d9189","http://www.cdisc.org","Code","2023-12-15","C83309","Code_476"
"ALT","ab9933d4-0f19-4e8f-80dc-4b709f32cc62","http://www.cdisc.org","Code","2023-12-15","C64433","Code_477"
"ALB","09c59c10-9ab9-41e6-bf88-a5c44ed5005f","http://www.cdisc.org","Code","2023-12-15","C64431","Code_478"
"Laboratory Test Result","d4eb3fa7-44dd-4ed9-936b-b8d380e618e3","http://www.cdisc.org","Code","2023-12-15","C36292","Code_479"
"Biospecimen Type","56c8ac9c-f317-48f0-a9ac-444149f22210","http://www.cdisc.org","Code","2023-12-15","C70713","Code_480"
"No","4db2e1b1-76d8-4940-a80b-791461c2b888","http://www.cdisc.org","Code","2023-12-15","C49487","Code_481"
"Yes","733013cb-985e-486b-b573-8c2d8c948fd1","http://www.cdisc.org","Code","2023-12-15","C49488","Code_482"
"Laboratory Test Fasting Status","d1b1e1d7-b0f1-4db8-aad9-a902d7de9ca1","http://www.cdisc.org","Code","2023-12-15","C83309","Code_483"
"ALB","1276ba2f-8ec8-4358-b9cf-9b05acd4d6da","http://www.cdisc.org","Code","2023-12-15","C64431","Code_484"
"ALP","89f1362c-6a13-43f0-8a66-2f0d0aef5c9f","http://www.cdisc.org","Code","2023-12-15","C64432","Code_485"
"Laboratory Test Result","01c26f50-2ae2-4801-907d-4e0de20e82ea","http://www.cdisc.org","Code","2023-12-15","C36292","Code_486"
"Unit per Liter","e10d0996-5505-49ce-88c6-a5051eb4ed1d","http://www.cdisc.org","Code","2023-12-15","C67456","Code_487"
"Microkatal per Liter","95dec8b3-8cbf-4734-b8a1-7490ad090628","http://www.cdisc.org","Code","2023-12-15","C67397","Code_488"
"International Unit per Liter","8e4d7c6e-b63c-4fe1-a85a-ce4b92a129e3","http://www.cdisc.org","Code","2023-12-15","C67376","Code_489"
"Unit of Catalytic Activity Concentration","baedf9f8-9858-48bb-a0f9-588fb56013b7","http://www.cdisc.org","Code","2023-12-15","C67365","Code_490"
"Biospecimen Type","a1724432-e785-4059-85af-f786c709f672","http://www.cdisc.org","Code","2023-12-15","C70713","Code_491"
"No","0b973aa7-7a4a-4087-bb8a-2dbe039dc976","http://www.cdisc.org","Code","2023-12-15","C49487","Code_492"
"Yes","4fc7d325-d40e-4aa8-a40b-dc94f60755fd","http://www.cdisc.org","Code","2023-12-15","C49488","Code_493"
"Laboratory Test Fasting Status","81f2e5bf-eb6c-448d-ba25-5004d306aea7","http://www.cdisc.org","Code","2023-12-15","C83309","Code_494"
"ALP","2af2754b-7d36-49c9-b37d-e44411f2f80f","http://www.cdisc.org","Code","2023-12-15","C64432","Code_495"
"AST","660abc98-c99c-4ae8-973d-8117017c79f9","http://www.cdisc.org","Code","2023-12-15","C64467","Code_496"
"Laboratory Test Result","01044fcf-3c6c-411d-8fdb-25a7959fc9d3","http://www.cdisc.org","Code","2023-12-15","C36292","Code_497"
"Unit per Liter","ae4da774-e878-4903-a930-b66a4568856c","http://www.cdisc.org","Code","2023-12-15","C67456","Code_498"
"Microkatal per Liter","c1389558-c0c3-44dd-ad11-5ac32b92b6f7","http://www.cdisc.org","Code","2023-12-15","C67397","Code_499"
"International Unit per Liter","6c1287b1-b8ef-4c28-8b04-fd593224a7c3","http://www.cdisc.org","Code","2023-12-15","C67376","Code_500"
"Unit of Catalytic Activity Concentration","b9f7698a-7933-4896-a7de-9911e48a1b3b","http://www.cdisc.org","Code","2023-12-15","C67365","Code_501"
"Biospecimen Type","96a6b932-7a23-4127-b5b9-b5113b5844f4","http://www.cdisc.org","Code","2023-12-15","C70713","Code_502"
"No","39d824e7-9632-40d9-a4ba-91cfe5060a9f","http://www.cdisc.org","Code","2023-12-15","C49487","Code_503"
"Yes","c991d7ca-a8cd-457f-9db6-2df47f9a235c","http://www.cdisc.org","Code","2023-12-15","C49488","Code_504"
"Laboratory Test Fasting Status","b43c2633-f782-4d38-9f67-2cdd1e3442da","http://www.cdisc.org","Code","2023-12-15","C83309","Code_505"
"AST","4c1ac007-9dad-4c5c-b49d-f7c2f7470257","http://www.cdisc.org","Code","2023-12-15","C64467","Code_506"
"CREAT","9d384f71-7b7e-423d-af29-f8d9b005a71d","http://www.cdisc.org","Code","2023-12-15","C64547","Code_507"
"Laboratory Test Result","44fad4ad-8f99-4155-95af-f8faf0a78c03","http://www.cdisc.org","Code","2023-12-15","C36292","Code_508"
"Milligram per Deciliter","a2b4bfdf-eee8-4b15-a2d7-ea1e5f3ec8a2","http://www.cdisc.org","Code","2023-12-15","C67015","Code_509"
"Microgram per Milliliter","758a131b-7699-4cfa-9681-ed26f6f15184","http://www.cdisc.org","Code","2023-12-15","C64572","Code_510"
"Millimole per Liter","4c759804-4912-4994-9b41-ed79c96ef712","http://www.cdisc.org","Code","2023-12-15","C64387","Code_511"
"Micromole per Liter","b597dd5f-3e09-45da-9d04-935a7a5ef6e4","http://www.cdisc.org","Code","2023-12-15","C48508","Code_512"
"Unit of Concentration","8382f2a6-6313-470c-86e8-51fa44d6971d","http://www.cdisc.org","Code","2023-12-15","C48207","Code_513"
"Biospecimen Type","02ca9014-5a23-4d6b-9fad-49b76a9dfb8e","http://www.cdisc.org","Code","2023-12-15","C70713","Code_514"
"No","7b222187-a362-4dda-873f-c190bfd9048f","http://www.cdisc.org","Code","2023-12-15","C49487","Code_515"
"Yes","85320e97-80c0-4394-b11c-5af019c1044f","http://www.cdisc.org","Code","2023-12-15","C49488","Code_516"
"Laboratory Test Fasting Status","cc70de1a-0d5f-4520-bf5e-25e79bff99a1","http://www.cdisc.org","Code","2023-12-15","C83309","Code_517"
"CREAT","e6a832b9-7de6-4739-9872-7b59a30b4bed","http://www.cdisc.org","Code","2023-12-15","C64547","Code_518"
"K","0b2c654a-b6e4-432e-9650-ca21680f2e65","http://www.cdisc.org","Code","2023-12-15","C64853","Code_519"
"Laboratory Test Result","7bf8e61e-de06-4f6f-8a0d-a71e3c85084a","http://www.cdisc.org","Code","2023-12-15","C36292","Code_520"
"Milliequivalent per Liter","bb918e4a-d4c4-4cf7-90ef-f057d566c0a6","http://www.cdisc.org","Code","2023-12-15","C67474","Code_521"
"Milliequivalent per Deciliter","8026a7f1-cce3-40d8-9833-a279868ecae5","http://www.cdisc.org","Code","2023-12-15","C67473","Code_522"
"Millimole per Liter","42b9d9d0-3a37-4fa1-9db5-c1bd63e68b0d","http://www.cdisc.org","Code","2023-12-15","C64387","Code_523"
"Molarity Unit","b66f9374-89fe-4891-a5ed-6a71e5be69db","http://www.cdisc.org","Code","2023-12-15","C64567","Code_524"
"Biospecimen Type","6e95606f-ca15-46dc-90be-3639ab43ca21","http://www.cdisc.org","Code","2023-12-15","C70713","Code_525"
"No","2a20756e-6736-44b0-9bd7-d24ae41aa5a9","http://www.cdisc.org","Code","2023-12-15","C49487","Code_526"
"Yes","ba45f142-106b-4fe0-9672-f60bafab153d","http://www.cdisc.org","Code","2023-12-15","C49488","Code_527"
"Laboratory Test Fasting Status","8aa701b7-e37e-4927-adfb-20ee93f1608f","http://www.cdisc.org","Code","2023-12-15","C83309","Code_528"
"K","da6de9c4-2391-4c86-b988-13b624166bb6","http://www.cdisc.org","Code","2023-12-15","C64853","Code_529"
"SODIUM","7f1ba7ed-5be6-446a-992a-a6ca1abea9fb","http://www.cdisc.org","Code","2023-12-15","C64809","Code_530"
"Laboratory Test Result","e0d0ccea-71c8-4c74-bb35-4c85a20e1b8d","http://www.cdisc.org","Code","2023-12-15","C36292","Code_531"
"Milliequivalent per Liter","9cb7807c-9ca5-4e46-a40a-b2c802599225","http://www.cdisc.org","Code","2023-12-15","C67474","Code_532"
"Milliequivalent per Deciliter","a4f761e9-9afd-4f72-94a9-a6563cc23c2a","http://www.cdisc.org","Code","2023-12-15","C67473","Code_533"
"Millimole per Liter","388c84c8-89b2-4b34-ade0-3ea891808364","http://www.cdisc.org","Code","2023-12-15","C64387","Code_534"
"Molarity Unit","73777e84-b6c4-49d1-8718-5b4db7391331","http://www.cdisc.org","Code","2023-12-15","C64567","Code_535"
"Biospecimen Type","7f6a14a0-9f7d-4a7e-a930-2d62e519a132","http://www.cdisc.org","Code","2023-12-15","C70713","Code_536"
"No","2ae46f83-4243-4d6c-aaa8-6780c5d91f4d","http://www.cdisc.org","Code","2023-12-15","C49487","Code_537"
"Yes","d311333b-25c4-4837-b69f-df3648fdcc6d","http://www.cdisc.org","Code","2023-12-15","C49488","Code_538"
"Laboratory Test Fasting Status","ab69d002-2f45-4d26-ad1b-ba70e80a5ffe","http://www.cdisc.org","Code","2023-12-15","C83309","Code_539"
"SODIUM","abb58f74-f13a-435e-81e3-64fe11cf3cab","http://www.cdisc.org","Code","2023-12-15","C64809","Code_540"
"HBA1C","93eee32f-6f79-4b66-ba84-f321ddece6d3","http://www.cdisc.org","Code","2023-12-15","C64849","Code_541"
"Laboratory Test Result","6556b866-21cc-4620-821f-bb68cbad9663","http://www.cdisc.org","Code","2023-12-15","C36292","Code_542"
"Gram per Deciliter","d81c89b4-1dda-4f99-a57d-8961d050cd22","http://www.cdisc.org","Code","2023-12-15","C64783","Code_543"
"LBORRESU","6585329b-7c23-4eb7-b53b-11ae07e680b5","http://www.cdisc.org","Code","2023-12-15","No Concept Code","Code_544"
"Biospecimen Type","8c848388-a0aa-4d0a-8579-050cc74ab96a","http://www.cdisc.org","Code","2023-12-15","C70713","Code_545"
"No","49a2a601-636b-47db-9b5d-7f1a68006129","http://www.cdisc.org","Code","2023-12-15","C49487","Code_546"
"Yes","5e3c15eb-c487-4f1b-a0c2-12c57c034430","http://www.cdisc.org","Code","2023-12-15","C49488","Code_547"
"Laboratory Test Fasting Status","cc4d8031-4fe1-464b-8c1d-327bf4c2e3de","http://www.cdisc.org","Code","2023-12-15","C83309","Code_548"
"HBA1C","7a1a9acf-3716-4dab-aa83-18368ba55e0d","http://www.cdisc.org","Code","2023-12-15","C64849","Code_549"
"Adverse Event Verbatim Description","3563a6dd-a103-4d3e-a042-fab672804556","http://www.cdisc.org","Code","2023-12-15","C78541","Code_145"
"Adverse Event Dictionary Derived Term","dfae215e-37f1-4b8f-a790-4f933405c0d3","http://www.cdisc.org","Code","2023-12-15","C83344","Code_146"
"No","e21d5040-8333-4137-9d97-bc88427dd7c8","http://www.cdisc.org","Code","2023-12-15","C49487","Code_147"
"Yes","3dfee8de-4670-4d88-b10e-dc05a32f583c","http://www.cdisc.org","Code","2023-12-15","C49488","Code_148"
"Adverse Event Pre-specified","df7a4d20-e5bb-4231-9aef-9d2c526349ee","http://www.cdisc.org","Code","2023-12-15","C87840","Code_149"
"Adverse Event Location","cf29022d-5943-4dbb-9ca4-626c1bf24d06","http://www.cdisc.org","Code","2023-12-15","C83205","Code_150"
"Severity of Adverse Event","52631291-17af-4a66-8189-aeb6da006895","http://www.cdisc.org","Code","2023-12-15","C53253","Code_151"
"No","96884a39-112b-4082-baab-57c4c9668ed4","http://www.cdisc.org","Code","2023-12-15","C49487","Code_152"
"Yes","2c5c338e-e6a7-4917-838b-9587f2b5615e","http://www.cdisc.org","Code","2023-12-15","C49488","Code_153"
"Seriousness of Adverse Event","dc6482c8-e4a7-4bbc-bf01-4602ec316ac6","http://www.cdisc.org","Code","2023-12-15","C53252","Code_154"
"Adverse Event Action Taken with Study Treatment","aa114992-bf7d-49c1-bbef-e40a063013a5","http://www.cdisc.org","Code","2023-12-15","C83013","Code_155"
"Other Actions taken in Response to Adverse Event","da3e5b65-0147-49b4-850b-fc4a613e39b8","http://www.cdisc.org","Code","2023-12-15","C83109","Code_156"
"Adverse Event Attribution to Product or Procedure","e71aa73b-e0e1-459b-9d37-d18ff2675fde","http://www.cdisc.org","Code","2023-12-15","C41358","Code_157"
"Adverse Event Relationship to Non Study Treatment","a97b5e51-0bc5-4bb5-b932-85e90093239f","http://www.cdisc.org","Code","2023-12-15","C83210","Code_158"
"Adverse Event Pattern","f67d8957-cc83-4e3c-bac6-73e16105063f","http://www.cdisc.org","Code","2023-12-15","C83208","Code_159"
"Adverse Event Outcome","d9382113-c007-4534-acab-c1c4bf379678","http://www.cdisc.org","Code","2023-12-15","C49489","Code_160"
"No","3244ef6e-946c-4318-b002-b5f9a3c681a5","http://www.cdisc.org","Code","2023-12-15","C49487","Code_161"
"Yes","7efa2729-7134-4efc-b55c-47579d3af81e","http://www.cdisc.org","Code","2023-12-15","C49488","Code_162"
"Adverse Event Involves Cancer","cd247cd5-3d52-4adb-bf69-060401f00d07","http://www.cdisc.org","Code","2023-12-15","C83211","Code_163"
"No","ddedf866-2d90-47c4-ad59-1ef8b902864b","http://www.cdisc.org","Code","2023-12-15","C49487","Code_164"
"Yes","e60feb7c-6bee-48b4-b556-fbbc95679588","http://www.cdisc.org","Code","2023-12-15","C49488","Code_165"
"Adverse Event Seriousness Due to Congenital Anomaly","cada4a0a-8e4f-4121-bbfc-44d529e5948b","http://www.cdisc.org","Code","2023-12-15","C83117","Code_166"
"No","5e10f236-b1c1-4dc1-a4fb-91b9165f1a2d","http://www.cdisc.org","Code","2023-12-15","C49487","Code_167"
