"reference","name","uuid:ID","instanceType","synonyms","label","id"
"/mdr/specializations/sdtm/packages/2023-07-06/datasetspecializations/ALTSERPL","Alanine Aminotransferase Concentration in Serum/Plasma","b97e1418-0d9c-4420-adce-c2df6c7172f1","BiomedicalConcept","['ALT', 'SGPT', 'Alanine Aminotransferase Measurement']","Alanine Aminotransferase Concentration in Serum/Plasma","BiomedicalConcept_7"
"/mdr/specializations/sdtm/packages/2023-12-12/datasetspecializations/ALBURINPRES","Albumin Presence in Urine","a010aa3d-fafa-4c12-bb9a-8d4d5d2c8b4f","BiomedicalConcept","['Albumin', 'Albumin Measurement']","Albumin Presence in Urine","BiomedicalConcept_8"
"/mdr/specializations/sdtm/packages/2023-07-06/datasetspecializations/ALPSERPL","Alkaline Phosphatase Concentration in Serum/Plasma","7ca865eb-4ca3-4858-8e6a-ba93c212bcc0","BiomedicalConcept","['Alkaline Phosphatase', 'Alkaline Phosphatase Measurement']","Alkaline Phosphatase Concentration in Serum/Plasma","BiomedicalConcept_9"
"/mdr/specializations/sdtm/packages/2023-07-06/datasetspecializations/ASTSERPL","Aspartate Aminotransferase in Serum/Plasma","9242b5e2-b0bc-46ab-886e-8a5b1775fb59","BiomedicalConcept","['AST', 'SGOT', 'Aspartate Aminotransferase Measurement']","Aspartate Aminotransferase in Serum/Plasma","BiomedicalConcept_10"
"/mdr/specializations/sdtm/packages/2023-10-03/datasetspecializations/CREATURIN","Creatinine Concentration in Urine","7718bde8-afb5-4fc5-84a1-366898a3838d","BiomedicalConcept","['Creatinine', 'Creatinine Measurement']","Creatinine Concentration in Urine","BiomedicalConcept_11"
"/mdr/specializations/sdtm/packages/2023-07-06/datasetspecializations/KURIN","Potassium Concentration in Urine","3f1e3a5c-1ded-43c7-88cf-450819d3a65b","BiomedicalConcept","['Potassium', 'K', 'Potassium Measurement']","Potassium Concentration in Urine","BiomedicalConcept_12"
"/mdr/specializations/sdtm/packages/2023-12-12/datasetspecializations/SODIUMURIN","Sodium Concentration in Urine","1c78135a-5064-495e-a026-c854eb5fc2b9","BiomedicalConcept","['Sodium', 'NA', 'Sodium Measurement']","Sodium Concentration in Urine","BiomedicalConcept_13"
"/mdr/specializations/sdtm/packages/2023-12-12/datasetspecializations/SYSBP","Systolic Blood Pressure","e50ffff9-da52-42db-bdd8-c298bf0fa2ba","BiomedicalConcept","['SYSBP', 'Systolic Blood Pressure']","Systolic Blood Pressure","BiomedicalConcept_14"
"/mdr/specializations/sdtm/packages/2023-12-12/datasetspecializations/DIABP","Diastolic Blood Pressure","074e5b36-4763-4a65-95ea-bbbeab34456b","BiomedicalConcept","['DIABP', 'Diastolic Blood Pressure']","Diastolic Blood Pressure","BiomedicalConcept_15"
"/mdr/specializations/sdtm/packages/2023-12-12/datasetspecializations/HR","Heart Rate","7a2bba31-4197-4f3b-8dde-004bf751e97f","BiomedicalConcept","['Heart Rate']","Heart Rate","BiomedicalConcept_16"
"/mdr/specializations/sdtm/packages/2023-12-12/datasetspecializations/SYSBP","Systolic Blood Pressure","f2707aaf-d7b7-45bb-8555-02628ee6d955","BiomedicalConcept","['SYSBP', 'Systolic Blood Pressure']","Systolic Blood Pressure","BiomedicalConcept_17"
"/mdr/specializations/sdtm/packages/2023-12-12/datasetspecializations/DIABP","Diastolic Blood Pressure","d0b1779c-3c9c-4cc5-bdcf-6620c94a9da8","BiomedicalConcept","['DIABP', 'Diastolic Blood Pressure']","Diastolic Blood Pressure","BiomedicalConcept_18"
"/mdr/specializations/sdtm/packages/2023-12-12/datasetspecializations/HR","Heart Rate","68d6c911-9682-4307-90d0-d267004e98aa","BiomedicalConcept","['Heart Rate']","Heart Rate","BiomedicalConcept_19"
