"uuid:ID","name","datatype","isEnabled","isRequired","label","id","instanceType"
"8a5366d3-d915-4d79-9ff9-e7475757e44e","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_128","BiomedicalConceptProperty"
"03672cd3-640f-4934-8880-89ae0d33e408","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_129","BiomedicalConceptProperty"
"5344e398-2b36-4c2e-9596-730df179f6f1","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_130","BiomedicalConceptProperty"
"85f143c6-074a-4bc4-8f2a-3ca8f71d651f","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_131","BiomedicalConceptProperty"
"303b498c-0cd0-4444-bcab-eea4e5ab3ebf","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_132","BiomedicalConceptProperty"
"0acf0ae7-6cd2-41ed-b4cc-f364083f2edf","Adverse Event Verbatim Description","string","True","True","Adverse Event Verbatim Description","BiomedicalConceptProperty_1","BiomedicalConceptProperty"
"9df92c03-bad4-43ec-b38f-5e0d50d4609a","Adverse Event Dictionary Derived Term","string","True","True","Adverse Event Dictionary Derived Term","BiomedicalConceptProperty_2","BiomedicalConceptProperty"
"4de96761-e12d-4189-a8f0-4063a683dd88","Adverse Event Category","string","True","True","Adverse Event Category","BiomedicalConceptProperty_3","BiomedicalConceptProperty"
"8a39df75-1c56-41dc-939a-87019294c413","Adverse Event Subcategory","string","True","True","Adverse Event Subcategory","BiomedicalConceptProperty_4","BiomedicalConceptProperty"
"1ef5ca76-bec2-4ff0-ba57-93a4b79e2bcd","Adverse Event Pre-specified","boolean","True","True","Adverse Event Pre-specified","BiomedicalConceptProperty_5","BiomedicalConceptProperty"
"adb2677f-f3f0-4bc3-a8e5-1340065cadbf","Severity of Adverse Event","string","True","True","Severity of Adverse Event","BiomedicalConceptProperty_6","BiomedicalConceptProperty"
"6b418efd-1b0d-4df1-82cb-0ce32a6b1bbe","Adverse Event Toxicity Grade","string","True","True","Adverse Event Toxicity Grade","BiomedicalConceptProperty_7","BiomedicalConceptProperty"
"021bd39e-20e9-4742-92da-d4284140ebe6","Seriousness of Adverse Event","boolean","True","True","Seriousness of Adverse Event","BiomedicalConceptProperty_8","BiomedicalConceptProperty"
"39b53600-edfc-41e7-a1b4-89867d302a5a","Adverse Event Action Taken with Study Treatment","string","True","True","Adverse Event Action Taken with Study Treatment","BiomedicalConceptProperty_9","BiomedicalConceptProperty"
"ee37940b-f482-4484-9d1f-181ee5b88d08","Adverse Event Attribution to Product or Procedure","string","True","True","Adverse Event Attribution to Product or Procedure","BiomedicalConceptProperty_10","BiomedicalConceptProperty"
"30cf787d-be8d-4629-80bb-97ed19fc0e54","Adverse Event Pattern","string","True","True","Adverse Event Pattern","BiomedicalConceptProperty_11","BiomedicalConceptProperty"
"7cb125d2-260a-49ae-9d8d-f89c7a41f7cc","Adverse Event Outcome","string","True","True","Adverse Event Outcome","BiomedicalConceptProperty_12","BiomedicalConceptProperty"
"2212ed01-a684-4bff-99c6-d374d430eaaf","Adverse Event Start Date Time","datetime","True","True","Adverse Event Start Date Time","BiomedicalConceptProperty_13","BiomedicalConceptProperty"
"67041802-954f-4bc4-a797-e24ca39ca2e0","Adverse Event End Date Time","datetime","True","True","Adverse Event End Date Time","BiomedicalConceptProperty_14","BiomedicalConceptProperty"
"835ac311-a038-4b80-ae54-a76110638242","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_15","BiomedicalConceptProperty"
"a2bddb92-773e-4470-a587-014bc8507daf","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_16","BiomedicalConceptProperty"
"736911b2-1c21-4de8-a22b-62eeb3e6940b","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_17","BiomedicalConceptProperty"
"d54f288b-7542-4d4e-b694-83df430f1f9c","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_18","BiomedicalConceptProperty"
"b7f62d19-cb6e-4a79-97b0-d18212d6aad6","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_19","BiomedicalConceptProperty"
"daa7c107-4f14-4411-b459-28cf2df6662d","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_20","BiomedicalConceptProperty"
"bfef9eaa-bac5-4ad3-aec2-71e3150d85cd","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_21","BiomedicalConceptProperty"
"e1295254-ec8a-435f-8e34-6775e165b902","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_22","BiomedicalConceptProperty"
"5dcaeece-5690-4e66-a236-2876757d99b1","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_23","BiomedicalConceptProperty"
"9cb43a34-5f99-4e69-b5fd-e210b9d88bfe","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_24","BiomedicalConceptProperty"
"a07cc30b-9a74-4128-b3d6-38243411dcc9","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_25","BiomedicalConceptProperty"
"82d1e454-122b-402f-ace0-3ae7a8a7f5ab","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_26","BiomedicalConceptProperty"
"373080ff-899e-464f-b13b-8ee52094493d","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_27","BiomedicalConceptProperty"
"8f174fbd-602b-4e38-ba79-ef788654c02f","Unit of Temperature","string","True","True","Unit of Temperature","BiomedicalConceptProperty_28","BiomedicalConceptProperty"
"0fc3669f-7ac2-4fdb-b2eb-61d94a198df8","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_29","BiomedicalConceptProperty"
"a46f32e0-2d67-49b1-b77c-6da40204386d","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_30","BiomedicalConceptProperty"
"e77d6cfc-99c0-4741-b363-ebb0eefd89e3","Unit of Weight","string","True","True","Unit of Weight","BiomedicalConceptProperty_31","BiomedicalConceptProperty"
"ff49adb5-741f-494b-a8ae-205dbb1651af","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_32","BiomedicalConceptProperty"
"80c6bdd1-0a96-4a1a-a1bf-605c33fdc7fd","Unit of Height","string","True","True","Unit of Height","BiomedicalConceptProperty_33","BiomedicalConceptProperty"
"8b630c5e-ca75-4aa0-a808-41ece1b8f3c7","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_34","BiomedicalConceptProperty"
"d6243250-d258-445f-857c-e565c3e94c21","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_35","BiomedicalConceptProperty"
"b3b64a41-9988-463c-a11f-26f8b89c968b","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_36","BiomedicalConceptProperty"
"90d9ef78-b7ff-4767-a7ef-2da2f03d6c94","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_37","BiomedicalConceptProperty"
"f4873476-bc65-4728-98f7-f1c242a1cb8e","Laboratory Test Result","string","True","True","Laboratory Test Result","BiomedicalConceptProperty_38","BiomedicalConceptProperty"
"42c98bb1-a87d-41f4-a7af-c3ef5153bb33","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_39","BiomedicalConceptProperty"
"d6d186d6-cb2d-4691-bc51-5b1f87188b38","Unit of Concentration","string","True","True","Unit of Concentration","BiomedicalConceptProperty_40","BiomedicalConceptProperty"
"7ecb9caf-93da-41db-bdee-50d07ff36deb","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_41","BiomedicalConceptProperty"
"572a5acb-5906-425a-a7c8-32d6386a855b","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_42","BiomedicalConceptProperty"
"d04648b9-1175-4263-a263-b11ece555ef0","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_43","BiomedicalConceptProperty"
"9d99393f-7ed8-4afa-98ac-0796e94dfb4f","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_44","BiomedicalConceptProperty"
"2b3049c0-7d02-4888-9293-3df6f9fdfc33","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_45","BiomedicalConceptProperty"
"8f578b91-070d-4271-a280-16013c23a6be","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_46","BiomedicalConceptProperty"
"cbd6953d-0b0d-43b2-afc3-eacc5fe0ad89","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_47","BiomedicalConceptProperty"
"7c475e5e-464c-4dba-b26b-6fb8133e21ec","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_48","BiomedicalConceptProperty"
"07e09b16-dbae-46b2-8bfb-6daea69cf761","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_49","BiomedicalConceptProperty"
"758c1f0c-b991-4e4b-840d-03a15ed27263","Laboratory Test Result","string","True","True","Laboratory Test Result","BiomedicalConceptProperty_50","BiomedicalConceptProperty"
"1d4b4d89-a48f-4f8d-9eed-f4a8eb15f908","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_51","BiomedicalConceptProperty"
"22b0ada1-b250-400c-afed-0853ea6d424e","Unit of Concentration","string","True","True","Unit of Concentration","BiomedicalConceptProperty_52","BiomedicalConceptProperty"
"d7e5061c-7eea-4dbd-b2ca-04ed772ec6ea","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_53","BiomedicalConceptProperty"
"c2226fa1-8ad8-4e8f-a904-baaf6c34cc96","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_54","BiomedicalConceptProperty"
"dc53a0a3-1d2d-4900-95d1-32d4207c4250","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_55","BiomedicalConceptProperty"
"87463072-14e0-482c-833d-a6df08db86b7","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_56","BiomedicalConceptProperty"
"fc968e02-f9e5-4291-9beb-d271a3b72648","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_57","BiomedicalConceptProperty"
"586d6bb2-3eee-49ca-bb3c-70e85c80c8e3","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_58","BiomedicalConceptProperty"
"98e1829a-a652-469b-b739-8087aca865d8","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_59","BiomedicalConceptProperty"
"99d5614c-15aa-47b6-b29f-7a865a6ddfcb","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_60","BiomedicalConceptProperty"
"e7a979aa-4a87-4ef3-9bf0-61afd5acb409","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_61","BiomedicalConceptProperty"
"375911f7-15ee-429d-89ae-d1b246e0e764","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_62","BiomedicalConceptProperty"
"54bbf404-6a91-4156-82f8-643a11cb12aa","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_63","BiomedicalConceptProperty"
"f74c8735-feee-4fbf-b164-159165873da2","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_64","BiomedicalConceptProperty"
"9d6e96b6-811d-4382-be88-250e9e51f642","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_65","BiomedicalConceptProperty"
"8307db4d-61ce-4810-9069-69751f37ca7b","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_66","BiomedicalConceptProperty"
"69986e52-3c18-42da-9cbe-52146a3e6257","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_67","BiomedicalConceptProperty"
"062c7c31-430e-4d54-aa43-1ca7ab670b95","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_68","BiomedicalConceptProperty"
"150f905c-b0ce-46cb-9efb-331d42d989ab","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_69","BiomedicalConceptProperty"
"6024a5cd-fdbb-4a0d-8887-77ea21581229","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_70","BiomedicalConceptProperty"
"3f04d8da-c38d-4523-8c52-0ed52f49edeb","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_71","BiomedicalConceptProperty"
"fa3d66e3-f638-4259-9a22-04c488ddba79","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_72","BiomedicalConceptProperty"
"f24279f9-07cc-4b8c-9761-7a1f746c45c8","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_73","BiomedicalConceptProperty"
"c29d5a03-517d-4dff-a83f-dbd52c06dbf3","Vital Signs Result","integer","True","True","Vital Signs Result","BiomedicalConceptProperty_74","BiomedicalConceptProperty"
"ca3131ec-418c-4ba7-a3ea-89af1c549382","Count per Minute","string","True","True","Count per Minute","BiomedicalConceptProperty_75","BiomedicalConceptProperty"
"fccf3745-04fb-4e15-a50f-2179f40cd2c0","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_76","BiomedicalConceptProperty"
"737123bd-91f7-4c91-bd2f-5045ca219318","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_77","BiomedicalConceptProperty"
"0b919533-69cd-4181-bd01-ecc809f188fe","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_78","BiomedicalConceptProperty"
"caa9229d-a14b-4034-9ab4-4c16d1434867","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_79","BiomedicalConceptProperty"
"0c8dc63e-1983-499b-b4a1-bbf2ad194211","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_80","BiomedicalConceptProperty"
"5316111e-d03b-41d3-a553-00eebe39be0e","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_81","BiomedicalConceptProperty"
"eb2615b9-3116-4846-8233-8dc3256b724f","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_82","BiomedicalConceptProperty"
"d2405b4f-7ca9-48ed-865a-77140fd91a7b","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_83","BiomedicalConceptProperty"
"fc485831-39f0-4586-adb2-2c2ea8fec2cd","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_84","BiomedicalConceptProperty"
"b3f2a272-763c-4fe2-8fcb-6e7bf683e3c8","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_85","BiomedicalConceptProperty"
"1e018fa5-4703-4519-bb6a-541076e3abc7","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_86","BiomedicalConceptProperty"
"fb9ab70e-bb91-48ae-a2ed-0b72cb843614","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_87","BiomedicalConceptProperty"
"8511b69d-56fb-40d9-9cfa-0df47b265c9d","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_88","BiomedicalConceptProperty"
"7d4c5987-8cea-4ec0-8cec-e5c534d89d01","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_89","BiomedicalConceptProperty"
"44b98436-f614-4470-b760-8542e16e3020","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_90","BiomedicalConceptProperty"
"5e57c395-3a8a-4c7a-b681-0f28af43ec77","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_91","BiomedicalConceptProperty"
"fa19e3f6-907d-4770-be41-fe891c529bc6","Vital Signs Result","integer","True","True","Vital Signs Result","BiomedicalConceptProperty_92","BiomedicalConceptProperty"
"db37d430-97c1-4afd-88bc-5a9af8c510da","Count per Minute","string","True","True","Count per Minute","BiomedicalConceptProperty_93","BiomedicalConceptProperty"
"9f1e162f-638f-47e7-b9a0-bee997667165","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_94","BiomedicalConceptProperty"
"b0caa7ea-e48f-461d-a5ee-9f71bddbd8f0","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_95","BiomedicalConceptProperty"
"bc777db3-78cf-4b4f-843b-b2f15bb71b64","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_96","BiomedicalConceptProperty"
"e1a566b8-14b8-4916-9fcf-647d361191e7","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_97","BiomedicalConceptProperty"
