"codeSystemVersion","code","id","decode","instanceType","uuid:ID","codeSystem"
"2023-12-15","C25716","Code_109","Visit","Code","43461564-3170-4c8f-8020-ac9494b96eaa","http://www.cdisc.org"
"2023-12-15","C51282","Code_110","Clinic","Code","8d5e2a82-b26d-4bee-98e5-569a362ea9e0","http://www.cdisc.org"
"2023-12-15","C175574","Code_111","In Person","Code","7757c951-25f1-47a1-9ba2-fe35d5b0d195","http://www.cdisc.org"
"2023-12-15","C171537","Code_112","Telephone Call","Code","caaee2ae-6e98-422b-943d-1a15c0ae9928","http://www.cdisc.org"
"2023-12-15","C25716","Code_113","Visit","Code","7a060897-da5c-4186-9c0b-ee954826e37b","http://www.cdisc.org"
"2023-12-15","C51282","Code_114","Clinic","Code","9ef01478-ca2c-4e95-aa89-9f72a9a24ae6","http://www.cdisc.org"
"2023-12-15","C175574","Code_115","In Person","Code","479c7943-ce6c-4913-a882-65cce817f611","http://www.cdisc.org"
"2023-12-15","C171537","Code_116","Telephone Call","Code","7e359b0c-2fd8-40cc-8fd5-eea5997c129a","http://www.cdisc.org"
"2023-12-15","C25716","Code_117","Visit","Code","4a01ed6d-d4e8-4f90-8a54-61cb00e18b0f","http://www.cdisc.org"
"2023-12-15","C51282","Code_118","Clinic","Code","24e0f377-1d23-49c3-a136-3b3c05fa653c","http://www.cdisc.org"
"2023-12-15","C175574","Code_119","In Person","Code","f39e508b-6362-46a3-8cf5-e431cd2637b2","http://www.cdisc.org"
"2023-12-15","C25716","Code_120","Visit","Code","26f00faa-1143-434b-bee5-394e4192d9f3","http://www.cdisc.org"
"2023-12-15","C51282","Code_121","Clinic","Code","1490df95-a206-4328-b326-fba5fbab50c5","http://www.cdisc.org"
"2023-12-15","C175574","Code_122","In Person","Code","e4f4ffe9-3da1-4ad3-9e4e-7c7f9270f2b7","http://www.cdisc.org"
"January 31, 2018","383371000119108","Code_80","CT of head without contrast","Code","1ce4e64b-7c8b-4c10-9a04-c044332ef4da","SNOMED"
"12","123","Code_81","Subject Supine","Code","6fb0a9c6-53ba-430c-987f-e189b2b48924","SPONSOR"
"12","124","Code_82","Subject Standing","Code","2772b3ba-d960-4fbe-8b5c-ae8273203b38","SPONSOR"
"2023-12-15","C82977","Code_429","Dictionary-derived Term","Code","fec6e92a-f448-425f-ba23-cb7313fdd344","http://www.cdisc.org"
"2023-12-15","C82571","Code_430","Reported Event Term","Code","3f772a18-4b9b-4e23-a920-c23c25f65556","http://www.cdisc.org"
"2023-12-15","C82517","Code_431","Observation Start Date Time","Code","fdbdda6b-8b47-42f7-956b-68982a7bcfaa","http://www.cdisc.org"
"2023-12-15","C16735","Code_432","Informed Consent","Code","73bf4100-a16d-44cb-ba3e-567897f32745","http://www.cdisc.org"
"2023-12-15","C20197","Code_433","Male","Code","2daa8d14-f383-46b2-a63f-04929a3fa325","http://www.cdisc.org"
"2023-12-15","C16576","Code_434","Female","Code","a7e0675b-171e-439f-acfe-79c15ee22840","http://www.cdisc.org"
"2023-12-15","C28421","Code_435","Sex","Code","876ccb69-dc0f-4882-bc59-6afd44c53dab","http://www.cdisc.org"
"2023-12-15","C28421","Code_436","Sex","Code","264f8e2f-b333-44e1-b179-f49b26e66565","http://www.cdisc.org"
"2023-12-15","C17049","Code_437","Race","Code","4fa1a442-7396-4376-943a-b257395a0c7e","http://www.cdisc.org"
"2023-12-15","C17049","Code_438","Race","Code","6ccba2bd-21a3-436f-a4d5-55f163f13348","http://www.cdisc.org"
"2023-12-15","C174446","Code_439","TEMP","Code","9a465e7e-0fc2-4939-a70e-214b3cae6b87","http://www.cdisc.org"
"2023-12-15","C77140","Code_440","Clinical Test Result","Code","ca0054e3-088d-4663-a034-b4b4614d8301","http://www.cdisc.org"
"2023-12-15","C42559","Code_441","Degree Celsius","Code","3573fd89-5c70-46fd-bae3-fc6453b1ab65","http://www.cdisc.org"
"2023-12-15","C44277","Code_442","Degree Fahrenheit","Code","7447170a-1e33-4a51-8ccd-51424211ad4a","http://www.cdisc.org"
"2023-12-15","C42537","Code_443","Kelvin","Code","547e021d-0fc7-46a9-978a-9423976776ec","http://www.cdisc.org"
"2023-12-15","C44276","Code_444","Unit of Temperature","Code","532d4380-2d16-47cd-a807-a9413c28f2c9","http://www.cdisc.org"
"2023-12-15","C12674","Code_445","Axilla","Code","3b32915e-5ffd-42ee-bfc5-7699fec7df06","http://www.cdisc.org"
"2023-12-15","C12394","Code_446","Ear","Code","f10667a7-08af-4cef-a68e-f3657e1e98bc","http://www.cdisc.org"
"2023-12-15","C89803","Code_447","Forehead","Code","25879bec-26c8-4ba1-920a-c564dee7c1db","http://www.cdisc.org"
"2023-12-15","C12421","Code_448","Oral Cavity","Code","57122728-c41e-474d-8058-d642ced24e3a","http://www.cdisc.org"
"2023-12-15","C12390","Code_449","Rectum","Code","8a505f90-c8ca-4298-b3ba-d15e4665ca76","http://www.cdisc.org"
"2023-12-15","C13717","Code_450","Anatomic Site","Code","5f016585-1537-40a1-a7cd-51e7abc89ab3","http://www.cdisc.org"
"2023-12-15","C174446","Code_451","TEMP","Code","c81cbd3c-7435-4f19-8705-6f146a81af89","http://www.cdisc.org"
"2023-12-15","C25208","Code_452","WEIGHT","Code","17f3bb06-62cc-4ff4-a9ad-0b06e43b9273","http://www.cdisc.org"
"2023-12-15","C77140","Code_453","Clinical Test Result","Code","18710218-b04d-4404-84f6-6a861bf0409b","http://www.cdisc.org"
"2023-12-15","C48531","Code_454","Pound","Code","9a863d0e-0c61-412a-aacf-8c7d52ff99d8","http://www.cdisc.org"
"2023-12-15","C48155","Code_455","Gram","Code","f761cf70-b4e5-45be-8824-2fe9e480375d","http://www.cdisc.org"
"2023-12-15","C28252","Code_456","Kilogram","Code","ebd9ef82-8dea-4fee-b27f-6e3486770aa1","http://www.cdisc.org"
"2023-12-15","C48208","Code_457","Unit of Weight","Code","ed2d2cd8-3b9f-46e5-8324-73154b097274","http://www.cdisc.org"
"2023-12-15","C25208","Code_458","WEIGHT","Code","1c8c2672-360f-4f4f-8494-4b7632343c62","http://www.cdisc.org"
"2023-12-15","C25347","Code_459","HEIGHT","Code","cc9e1f1d-d33d-491c-b8c6-b4bb5d1fa7ff","http://www.cdisc.org"
"2023-12-15","C77140","Code_460","Clinical Test Result","Code","0599f99f-6ccf-4a36-a06d-3449745e6d31","http://www.cdisc.org"
"2023-12-15","C49668","Code_461","Centimeter","Code","c5fe71ea-afa3-407e-af0e-ca66c0498096","http://www.cdisc.org"
"2023-12-15","C48500","Code_462","Inch","Code","7b8bed3a-2160-4776-a513-f48ba284d654","http://www.cdisc.org"
"2023-12-15","C41139","Code_463","Meter","Code","dc0f05b2-61b0-4c9c-81f2-e32ecded43ac","http://www.cdisc.org"
"2023-12-15","C168688","Code_464","Unit of Height","Code","bc6f41fd-6d34-4cb1-9a19-6a986218d195","http://www.cdisc.org"
"2023-12-15","C25347","Code_465","HEIGHT","Code","28d17722-1b56-418f-997a-f65256c55495","http://www.cdisc.org"
"2023-12-15","C64433","Code_466","ALT","Code","537f633f-d8d3-445a-8316-2a5ffc2016ac","http://www.cdisc.org"
"2023-12-15","C36292","Code_467","Laboratory Test Result","Code","baeb454b-ad3e-4dd7-8d78-1c1061ba7944","http://www.cdisc.org"
"2023-12-15","C67456","Code_468","Unit per Liter","Code","4b031ccf-7fd3-44aa-b67a-f1cc865851f1","http://www.cdisc.org"
"2023-12-15","C67397","Code_469","Microkatal per Liter","Code","88f40b93-4285-4cf2-a2df-20b946ff46c9","http://www.cdisc.org"
"2023-12-15","C67376","Code_470","International Unit per Liter","Code","3afc49d7-5c32-44cb-b597-12edb61deeca","http://www.cdisc.org"
"2023-12-15","C70510","Code_471","Nanokatal per Liter","Code","e83d36ac-3bf4-41de-a300-aa1c7d254219","http://www.cdisc.org"
"2023-12-15","C67365","Code_472","Unit of Catalytic Activity Concentration","Code","4a14b79b-f9c7-40a3-bc98-11d7a8c21f99","http://www.cdisc.org"
"2023-12-15","C70713","Code_473","Biospecimen Type","Code","8bb3d9c4-2fc9-4a12-99c7-5aae49fec892","http://www.cdisc.org"
"2023-12-15","C49487","Code_474","No","Code","cca2a7eb-b548-4e8e-8076-cb0b59ca2b88","http://www.cdisc.org"
"2023-12-15","C49488","Code_475","Yes","Code","5468ae2d-dd9e-45c0-ab1d-54d135dad5a3","http://www.cdisc.org"
"2023-12-15","C83309","Code_476","Laboratory Test Fasting Status","Code","5938df8f-9228-4f26-9bdb-134204546559","http://www.cdisc.org"
"2023-12-15","C64433","Code_477","ALT","Code","ab6ce8a7-3928-4eea-892a-f271d278703c","http://www.cdisc.org"
"2023-12-15","C64431","Code_478","ALB","Code","5ea55d49-a577-4675-9c0c-bb17e00c84bb","http://www.cdisc.org"
"2023-12-15","C36292","Code_479","Laboratory Test Result","Code","4198bf00-2102-40e5-a59c-81028b04a7fc","http://www.cdisc.org"
"2023-12-15","C70713","Code_480","Biospecimen Type","Code","cf41e975-ee09-4990-ac7c-c3578d17cd01","http://www.cdisc.org"
"2023-12-15","C49487","Code_481","No","Code","69e7fdb9-8639-409b-a38f-e3834ac38f74","http://www.cdisc.org"
"2023-12-15","C49488","Code_482","Yes","Code","57034ab1-fb80-4d75-86a3-fdf562daa73e","http://www.cdisc.org"
"2023-12-15","C83309","Code_483","Laboratory Test Fasting Status","Code","66ab287e-22c6-4b13-a7ac-f3bc699c3fc1","http://www.cdisc.org"
"2023-12-15","C64431","Code_484","ALB","Code","67576405-0219-4bbf-a496-6bd68cb7fba4","http://www.cdisc.org"
"2023-12-15","C64432","Code_485","ALP","Code","f364b8e5-da36-46f0-977a-795dac89ef4c","http://www.cdisc.org"
"2023-12-15","C36292","Code_486","Laboratory Test Result","Code","551d26e9-a585-48c5-8dc4-cdd23aa506eb","http://www.cdisc.org"
"2023-12-15","C67456","Code_487","Unit per Liter","Code","0afc2dd0-e87f-4b1b-8487-26e78ac69aa9","http://www.cdisc.org"
"2023-12-15","C67397","Code_488","Microkatal per Liter","Code","222526ae-7584-4781-994c-840de77e0072","http://www.cdisc.org"
"2023-12-15","C67376","Code_489","International Unit per Liter","Code","681f14f5-df10-4304-84e9-8521d279cfd0","http://www.cdisc.org"
"2023-12-15","C67365","Code_490","Unit of Catalytic Activity Concentration","Code","de5f5442-f397-4d04-b84a-1eb79c95cb65","http://www.cdisc.org"
"2023-12-15","C70713","Code_491","Biospecimen Type","Code","4463676a-81e6-45f2-802b-578bbcc5ea09","http://www.cdisc.org"
"2023-12-15","C49487","Code_492","No","Code","9ffa3f7d-2a00-4056-975b-1d4b99a86ff9","http://www.cdisc.org"
"2023-12-15","C49488","Code_493","Yes","Code","41eaccd5-cf89-49d5-bc66-d7efb59f18e8","http://www.cdisc.org"
"2023-12-15","C83309","Code_494","Laboratory Test Fasting Status","Code","c489e272-3dab-428c-a9e8-c4245d9232b7","http://www.cdisc.org"
"2023-12-15","C64432","Code_495","ALP","Code","2c53d8cb-e11c-446b-9ef2-b6d74f51924e","http://www.cdisc.org"
"2023-12-15","C64467","Code_496","AST","Code","c34d5590-2f18-4b9e-8233-2a38817b75e8","http://www.cdisc.org"
"2023-12-15","C36292","Code_497","Laboratory Test Result","Code","a7df896c-5f8d-4e9b-8d9c-6c1d8a90c5a3","http://www.cdisc.org"
"2023-12-15","C67456","Code_498","Unit per Liter","Code","d0e40263-ae83-4af8-b93b-7b1fcdb3eb57","http://www.cdisc.org"
"2023-12-15","C67397","Code_499","Microkatal per Liter","Code","904c1584-a7f9-40b9-a3b5-30c42bb5a806","http://www.cdisc.org"
"2023-12-15","C67376","Code_500","International Unit per Liter","Code","2118333f-6f78-470c-ba4f-a61b88fa0a66","http://www.cdisc.org"
"2023-12-15","C67365","Code_501","Unit of Catalytic Activity Concentration","Code","3bc98c20-b891-442f-b11d-637cbad624fc","http://www.cdisc.org"
"2023-12-15","C70713","Code_502","Biospecimen Type","Code","6b33973d-d3f2-4b94-a5b0-1a5b8035d882","http://www.cdisc.org"
"2023-12-15","C49487","Code_503","No","Code","c51ebfa1-a634-4b8b-a9b4-67942563e863","http://www.cdisc.org"
"2023-12-15","C49488","Code_504","Yes","Code","275bb5bf-6439-43b3-a201-d9af586f5a55","http://www.cdisc.org"
"2023-12-15","C83309","Code_505","Laboratory Test Fasting Status","Code","adddc2e8-beff-4353-8918-52abe2d27e6a","http://www.cdisc.org"
"2023-12-15","C64467","Code_506","AST","Code","384784c5-5108-46a0-baef-650fe4a4ade9","http://www.cdisc.org"
"2023-12-15","C64547","Code_507","CREAT","Code","dc61d9ee-6127-4a4c-9588-1039beda018e","http://www.cdisc.org"
"2023-12-15","C36292","Code_508","Laboratory Test Result","Code","18010fae-8350-43e8-a485-37a158b61526","http://www.cdisc.org"
"2023-12-15","C67015","Code_509","Milligram per Deciliter","Code","47bc0cc1-fa55-473d-b406-7dfff031940e","http://www.cdisc.org"
"2023-12-15","C64572","Code_510","Microgram per Milliliter","Code","90016e1f-c0e5-469a-aed0-53c2da83f0cd","http://www.cdisc.org"
"2023-12-15","C64387","Code_511","Millimole per Liter","Code","7347cf70-af70-44aa-b039-cb7553accefd","http://www.cdisc.org"
"2023-12-15","C48508","Code_512","Micromole per Liter","Code","5952b250-2ea6-4880-9c4c-f08ae927f756","http://www.cdisc.org"
"2023-12-15","C48207","Code_513","Unit of Concentration","Code","a22f27a5-28c3-4338-a5ed-856074f66a3f","http://www.cdisc.org"
"2023-12-15","C70713","Code_514","Biospecimen Type","Code","a849ec97-c6cd-4c6d-af9d-8805786b2b15","http://www.cdisc.org"
"2023-12-15","C49487","Code_515","No","Code","414eb9e7-1f86-4240-8c14-2e6ba4e965cb","http://www.cdisc.org"
"2023-12-15","C49488","Code_516","Yes","Code","d1cb52e1-0115-4db9-96ac-af34d1942798","http://www.cdisc.org"
"2023-12-15","C83309","Code_517","Laboratory Test Fasting Status","Code","b014fa03-11ee-46f9-bc34-4d363f98a5e8","http://www.cdisc.org"
"2023-12-15","C64547","Code_518","CREAT","Code","508f0155-3281-45f4-a14d-afaa49fbcb7f","http://www.cdisc.org"
"2023-12-15","C64853","Code_519","K","Code","a3007ab5-a002-4103-93e8-a4c95148c981","http://www.cdisc.org"
"2023-12-15","C36292","Code_520","Laboratory Test Result","Code","86f196e2-598b-498d-a6f8-8f3f8f21512d","http://www.cdisc.org"
"2023-12-15","C67474","Code_521","Milliequivalent per Liter","Code","66eaffcc-45ee-4a44-9ad3-5fa061ac5fa1","http://www.cdisc.org"
"2023-12-15","C67473","Code_522","Milliequivalent per Deciliter","Code","8eb1d4f0-3d61-4237-a40c-91f3d21500f0","http://www.cdisc.org"
"2023-12-15","C64387","Code_523","Millimole per Liter","Code","63a708e2-ddb8-48c3-99f4-f52ecad9b8d1","http://www.cdisc.org"
"2023-12-15","C64567","Code_524","Molarity Unit","Code","93dff1af-76ba-4a4f-9a9a-cbb4fff2cb58","http://www.cdisc.org"
"2023-12-15","C70713","Code_525","Biospecimen Type","Code","dc4e9557-3903-4b13-98d8-5e880a74618a","http://www.cdisc.org"
"2023-12-15","C49487","Code_526","No","Code","b886b42f-5abe-45e7-90e8-ffb35b4bd83d","http://www.cdisc.org"
"2023-12-15","C49488","Code_527","Yes","Code","b868aed8-5205-4f45-9ec9-e53f86f1159c","http://www.cdisc.org"
"2023-12-15","C83309","Code_528","Laboratory Test Fasting Status","Code","3c2c7316-5554-42a0-ab61-fb50d8bcaa6b","http://www.cdisc.org"
"2023-12-15","C64853","Code_529","K","Code","d8d95d8a-eeaa-4348-a187-9b119c4265a0","http://www.cdisc.org"
"2023-12-15","C64809","Code_530","SODIUM","Code","4dd758b6-7ef6-4dc2-bf5b-d45698ec5b14","http://www.cdisc.org"
"2023-12-15","C36292","Code_531","Laboratory Test Result","Code","96d3c45c-e180-411d-b75c-707082527be0","http://www.cdisc.org"
"2023-12-15","C67474","Code_532","Milliequivalent per Liter","Code","62f2f151-66bd-4847-8f8b-71e5f03c3799","http://www.cdisc.org"
"2023-12-15","C67473","Code_533","Milliequivalent per Deciliter","Code","9712c230-8239-4b5f-9f80-f94efcfaab45","http://www.cdisc.org"
"2023-12-15","C64387","Code_534","Millimole per Liter","Code","33fc655e-d263-4487-bee9-2300da22c6fb","http://www.cdisc.org"
"2023-12-15","C64567","Code_535","Molarity Unit","Code","dc97e6a3-75c7-4ebb-a369-bf03a54e2570","http://www.cdisc.org"
"2023-12-15","C70713","Code_536","Biospecimen Type","Code","6399d217-26c2-43dc-b14e-60fd562a7979","http://www.cdisc.org"
"2023-12-15","C49487","Code_537","No","Code","a75844fa-96e1-40bd-8c68-b730afb5e907","http://www.cdisc.org"
"2023-12-15","C49488","Code_538","Yes","Code","a8b6ab6a-27d4-4608-be77-11ab13075646","http://www.cdisc.org"
"2023-12-15","C83309","Code_539","Laboratory Test Fasting Status","Code","d42549ec-d238-423c-8141-d3144bc282d4","http://www.cdisc.org"
"2023-12-15","C64809","Code_540","SODIUM","Code","2186e884-4d70-4683-97d3-67de76c7c0d2","http://www.cdisc.org"
"2023-12-15","C64849","Code_541","HBA1C","Code","a3586217-21ca-47f8-9089-61ef37112cf8","http://www.cdisc.org"
"2023-12-15","C36292","Code_542","Laboratory Test Result","Code","9c1ef88b-72de-40c8-b302-4d4e99e64236","http://www.cdisc.org"
"2023-12-15","C64783","Code_543","Gram per Deciliter","Code","34f0f6ab-7d75-4271-9528-f2bbffeac63e","http://www.cdisc.org"
"2023-12-15","No Concept Code","Code_544","LBORRESU","Code","0e31335f-a4b3-4ebc-9ed6-68ba8a53b0a0","http://www.cdisc.org"
"2023-12-15","C70713","Code_545","Biospecimen Type","Code","05777dda-6b0e-40e4-b28e-86eb8499db10","http://www.cdisc.org"
"2023-12-15","C49487","Code_546","No","Code","aafa390f-83e9-42c2-950e-7d7cef7a7990","http://www.cdisc.org"
"2023-12-15","C49488","Code_547","Yes","Code","12247843-c9d3-40ff-b002-c8c84746a778","http://www.cdisc.org"
"2023-12-15","C83309","Code_548","Laboratory Test Fasting Status","Code","53f6c6b0-0615-4e25-b300-96cb7d187378","http://www.cdisc.org"
"2023-12-15","C64849","Code_549","HBA1C","Code","39a8a0a9-0c07-4354-ad0a-d8f2fa3f0b75","http://www.cdisc.org"
"2023-12-15","C78541","Code_145","Adverse Event Verbatim Description","Code","51b76701-240a-416c-afe6-5d17439f878c","http://www.cdisc.org"
"2023-12-15","C83344","Code_146","Adverse Event Dictionary Derived Term","Code","fd97f75e-c9ea-4260-a64f-48b44c74f04b","http://www.cdisc.org"
"2023-12-15","C49487","Code_147","No","Code","7d814d36-acfd-4775-b633-8c502e224a7a","http://www.cdisc.org"
"2023-12-15","C49488","Code_148","Yes","Code","63c8a498-0998-483d-be28-f4f76053b25a","http://www.cdisc.org"
"2023-12-15","C87840","Code_149","Adverse Event Pre-specified","Code","a78a8c49-52c2-4c61-8ea1-a5c074e38cc5","http://www.cdisc.org"
"2023-12-15","C83205","Code_150","Adverse Event Location","Code","5d3cf8d5-2bac-45f9-b685-51868a97d4d7","http://www.cdisc.org"
"2023-12-15","C53253","Code_151","Severity of Adverse Event","Code","c60db9bf-db30-4f31-9b69-cc2eca32dfb8","http://www.cdisc.org"
"2023-12-15","C49487","Code_152","No","Code","4cc4bb43-c42f-43ab-bca6-efc38326c053","http://www.cdisc.org"
"2023-12-15","C49488","Code_153","Yes","Code","328a9086-fafd-46e4-b55f-3ca5361f2162","http://www.cdisc.org"
"2023-12-15","C53252","Code_154","Seriousness of Adverse Event","Code","75978c17-331b-4e96-98b2-3226d0c90739","http://www.cdisc.org"
"2023-12-15","C83013","Code_155","Adverse Event Action Taken with Study Treatment","Code","a000309b-cbbf-43e3-bd18-4e87e2d9f9f1","http://www.cdisc.org"
"2023-12-15","C83109","Code_156","Other Actions taken in Response to Adverse Event","Code","05be19cd-d214-4afb-9f4e-72eab9fddfca","http://www.cdisc.org"
"2023-12-15","C41358","Code_157","Adverse Event Attribution to Product or Procedure","Code","c38c1235-567d-4609-b73f-ab8146bf17bd","http://www.cdisc.org"
"2023-12-15","C83210","Code_158","Adverse Event Relationship to Non Study Treatment","Code","c954b02c-ec7d-42a7-94a8-36cd2ce60d65","http://www.cdisc.org"
"2023-12-15","C83208","Code_159","Adverse Event Pattern","Code","2fe45a13-5ca7-4175-b475-5009c74d4876","http://www.cdisc.org"
"2023-12-15","C49489","Code_160","Adverse Event Outcome","Code","76f4a748-5578-4d51-8e10-000ebdf14f1b","http://www.cdisc.org"
"2023-12-15","C49487","Code_161","No","Code","09cf9b28-6a55-44bb-b8e0-25c7f27a267c","http://www.cdisc.org"
"2023-12-15","C49488","Code_162","Yes","Code","089d9aba-870d-45e8-b7a1-dfea95b1cdd8","http://www.cdisc.org"
"2023-12-15","C83211","Code_163","Adverse Event Involves Cancer","Code","9d3a4760-6ec8-4e52-917c-514a2947a026","http://www.cdisc.org"
"2023-12-15","C49487","Code_164","No","Code","9c61f039-1926-442c-b627-b8e52039ab23","http://www.cdisc.org"
"2023-12-15","C49488","Code_165","Yes","Code","c2f6444e-3516-43a6-9b3c-aad9f34f91ba","http://www.cdisc.org"
"2023-12-15","C83117","Code_166","Adverse Event Seriousness Due to Congenital Anomaly","Code","c775f038-16cb-45f3-a0bd-afe5dcb4836a","http://www.cdisc.org"
"2023-12-15","C49487","Code_167","No","Code","97d366e5-2ea2-4a6e-93f5-13beb9207b9e","http://www.cdisc.org"
"2023-12-15","C49488","Code_168","Yes","Code","103761af-b091-45e3-832a-27326c77c72a","http://www.cdisc.org"
