"uuid:ID","codeSystem","code","id","codeSystemVersion","instanceType","decode"
"94b35e42-4ff2-4f36-918b-9e67b5713a3b","http://www.cdisc.org","C175574","Code_87","2023-09-29","Code","In Person"
"6cea8650-e61d-4c9d-bf06-93da088a61ee","http://www.cdisc.org","C25716","Code_88","2023-09-29","Code","Visit"
"d7bcf203-3bf1-4491-8f06-4df031682c76","http://www.cdisc.org","C51282","Code_89","2023-09-29","Code","Clinic"
"0c46b1a2-2c0e-493b-a1f6-fe58fcd38258","http://www.cdisc.org","C175574","Code_90","2023-09-29","Code","In Person"
"2c88c625-d180-49d2-a63a-0a29067167cf","http://www.cdisc.org","C25716","Code_91","2023-09-29","Code","Visit"
"01898f31-cfa1-48c7-b0d7-e27ca15adbfb","http://www.cdisc.org","C51282","Code_92","2023-09-29","Code","Clinic"
"7f421a35-fe9f-4282-9630-d56715386aaf","http://www.cdisc.org","C175574","Code_93","2023-09-29","Code","In Person"
"e7717e2f-286f-4a94-8b4d-0817e8e08a6a","http://www.cdisc.org","C25716","Code_94","2023-09-29","Code","Visit"
"54fb4cbb-d2c9-40c2-b960-6b81eeb5c698","http://www.cdisc.org","C51282","Code_95","2023-09-29","Code","Clinic"
"4ef576bb-a10c-4d49-98f7-4ceadbdd8dfe","http://www.cdisc.org","C175574","Code_96","2023-09-29","Code","In Person"
"1e78141e-71d9-4485-9df1-8d04a5a380dc","http://www.cdisc.org","C25716","Code_97","2023-09-29","Code","Visit"
"7dcb3747-cf4f-47df-b8d6-a11dd6c17422","http://www.cdisc.org","C51282","Code_98","2023-09-29","Code","Clinic"
"3fd39b4a-e686-4c60-b229-6ef62414cee1","http://www.cdisc.org","C175574","Code_99","2023-09-29","Code","In Person"
"e6c1b6c4-ab18-465e-b0cf-b368b57b081a","http://www.cdisc.org","C25716","Code_100","2023-09-29","Code","Visit"
"a4d3b9dc-d6e7-468a-bd2e-f81b68448950","http://www.cdisc.org","C51282","Code_101","2023-09-29","Code","Clinic"
"cb5e44d9-9519-4850-9aad-af3c74ee20b9","http://www.cdisc.org","C175574","Code_102","2023-09-29","Code","In Person"
"36f6268d-0af6-4646-95ea-02626968d852","http://www.cdisc.org","C171537","Code_103","2023-09-29","Code","Telephone Call"
"177c96b5-4860-415c-bd69-aabca3f083d9","http://www.cdisc.org","C25716","Code_104","2023-09-29","Code","Visit"
"77d5be36-f5be-47e8-b869-2c03c4e3be82","http://www.cdisc.org","C51282","Code_105","2023-09-29","Code","Clinic"
"99b9c065-7121-4038-9939-d9ecf8e2b9f5","http://www.cdisc.org","C175574","Code_106","2023-09-29","Code","In Person"
"418df253-3ec1-437f-b853-987960aed3db","http://www.cdisc.org","C171537","Code_107","2023-09-29","Code","Telephone Call"
"0717d5de-c629-4243-ae9d-8939f035dadd","http://www.cdisc.org","C25716","Code_108","2023-09-29","Code","Visit"
"64c22e60-fd21-4583-bb6d-c8beac538d57","http://www.cdisc.org","C51282","Code_109","2023-09-29","Code","Clinic"
"b2f0af2e-0020-44af-b614-59905e87c35e","http://www.cdisc.org","C175574","Code_110","2023-09-29","Code","In Person"
"50c931b7-5832-4136-a474-eb961d0f48c5","http://www.cdisc.org","C171537","Code_111","2023-09-29","Code","Telephone Call"
"d47bf4b1-c4c9-4011-959c-2c919ed1d996","http://www.cdisc.org","C25716","Code_112","2023-09-29","Code","Visit"
"34ab9870-d967-4037-b8f8-ef0dc46082ac","http://www.cdisc.org","C51282","Code_113","2023-09-29","Code","Clinic"
"af949937-8438-49ea-8813-6f457114a334","http://www.cdisc.org","C175574","Code_114","2023-09-29","Code","In Person"
"6e2d4a1f-566e-42b2-a336-74618dc1803b","http://www.cdisc.org","C171537","Code_115","2023-09-29","Code","Telephone Call"
"8df5855e-f9d4-48c3-bc18-880e2d5c9e55","http://www.cdisc.org","C25716","Code_116","2023-09-29","Code","Visit"
"2ed0471b-d937-4511-9c0a-18d412a16e50","http://www.cdisc.org","C51282","Code_117","2023-09-29","Code","Clinic"
"5362effa-05c2-49ae-8a3b-0744255fed9b","http://www.cdisc.org","C175574","Code_118","2023-09-29","Code","In Person"
"0c79177a-24ad-43d8-916b-63ac3f7aec2d","http://www.cdisc.org","C25716","Code_119","2023-09-29","Code","Visit"
"4a788ca7-cd34-4171-8c33-8ad6df160864","http://www.cdisc.org","C51282","Code_120","2023-09-29","Code","Clinic"
"06922e4b-7bc2-4d91-9826-ef4575703968","http://www.cdisc.org","C175574","Code_121","2023-09-29","Code","In Person"
"a4fc16d9-d761-472f-b089-15316794e24b","SNOMED","383371000119108","Code_79","January 31, 2018","Code","CT of head without contrast"
"d23024f6-6515-4395-92e7-5b36de7ff54a","SPONSOR","123","Code_80","12","Code","Subject Supine"
"6608637f-6272-43dc-869b-147cda7cdd57","SPONSOR","124","Code_81","12","Code","Subject Standing"
"0b278d38-dbe9-4eae-8a8e-9b1b4f4dfea9","NCI Thesaurus","C173522","Code_278","","Code","Vital Signs Result"
"45297a8c-8017-4fe0-bbea-2d0cde533db4","http://www.cdisc.org","C42537","Code_279","2023-09-29","Code","Kelvin"
"ae5954cc-d9ab-4119-91a3-7680038a7580","NCI Thesaurus","C44276","Code_280","","Code","Unit of Temperature"
"902a6ba4-d7ab-408b-8e7e-8e9563b9103f","NCI Thesaurus","C83088","Code_281","","Code","Vital Signs Location"
"d941a729-1149-441e-9e9e-b3b72be1a294","NCI Thesaurus","C174446","Code_277","","Code","Body Temperature"
"14a8556c-516a-40a7-ad15-27f257a15c33","NCI Thesaurus","C173522","Code_283","","Code","Vital Signs Result"
"6cc55a15-f061-4618-994b-a9ee63e30f65","http://www.cdisc.org","C28252","Code_284","2023-09-29","Code","Kilogram"
"15a9aefb-25d9-48d6-8aa1-f5f559035ea4","http://www.cdisc.org","C48155","Code_285","2023-09-29","Code","Gram"
"902ddea1-b1d5-48e1-9168-03a292bcf9d2","http://www.cdisc.org","C48531","Code_286","2023-09-29","Code","Pound"
"8cf2eecb-497f-4e5e-a6f0-e15346448aab","NCI Thesaurus","C48208","Code_287","","Code","Unit of Weight"
"12aa856a-48dd-4ba7-9a76-e74d3f9c7f4c","NCI Thesaurus","C81328","Code_282","","Code","Body Weight"
"69e68660-6847-493f-981e-973e97785f6f","NCI Thesaurus","C173522","Code_289","","Code","Vital Signs Result"
"59c69860-ae43-4050-b4bd-47d4a42fa503","http://www.cdisc.org","C49668","Code_290","2023-09-29","Code","Centimeter"
"cc5682db-7ad6-4e52-ae6a-0c370ac1ae77","http://www.cdisc.org","C48500","Code_291","2023-09-29","Code","Inch"
"68b6e02a-397c-4f89-8152-0872ed41f098","http://www.cdisc.org","C28251","Code_292","2023-09-29","Code","Millimeter"
"988f1743-2ef5-4883-97d3-ed334d69e70c","http://www.cdisc.org","C41139","Code_293","2023-09-29","Code","Meter"
"86823928-b041-4c2c-be57-2414da38105d","NCI Thesaurus","C168688","Code_294","","Code","Unit of Height"
"36823d5a-0b67-4dab-8c8c-86df038a2ab0","NCI Thesaurus","C164634","Code_288","","Code","Body Height"
"cd0bc851-be91-4171-b6d0-19c597004d48","NCI Thesaurus","C36292","Code_296","","Code","Laboratory Test Result"
"1f15da99-4568-4b35-a246-18b852517160","NCI Thesaurus","C83309","Code_297","","Code","Laboratory Test Fasting Status"
"60c3dc85-d201-49fa-b23b-5ca96f091ea0","NCI Thesaurus","C67365","Code_298","","Code","Unit of Catalytic Activity Concentration"
"2c04d68b-40d2-4837-8e88-56b5dbe5bcd8","NCI Thesaurus","C70713","Code_299","","Code","Biospecimen Type"
"a1997d48-93da-4775-9c1a-ce5faaf52263","NCI Thesaurus","C64433","Code_295","","Code","Alanine Aminotransferase Measurement"
"6a7263a1-6541-478e-98bc-2eedbce479c5","NCI Thesaurus","C36292","Code_301","","Code","Laboratory Test Result"
"555ec4da-46be-4f20-997b-466bf4a4eab0","NCI Thesaurus","C83309","Code_302","","Code","Laboratory Test Fasting Status"
"32e50cf7-9226-4124-b7be-11952b57a3c6","NCI Thesaurus","C48207","Code_303","","Code","Unit of Concentration"
"b56cb874-f725-44f6-9ffe-d661723a5096","NCI Thesaurus","C70713","Code_304","","Code","Biospecimen Type"
"9e0e7af8-f6b8-41e4-8e10-41d7b1f021e8","NCI Thesaurus","C64431","Code_300","","Code","Albumin Measurement"
"1e321c83-37fb-481e-b276-0af4bde652bc","NCI Thesaurus","C36292","Code_306","","Code","Laboratory Test Result"
"4db87791-2a45-4dfc-b1f1-9844bb49ccf5","NCI Thesaurus","C83309","Code_307","","Code","Laboratory Test Fasting Status"
"38603e8e-48b9-4360-9bdb-bf6e52c21a6d","NCI Thesaurus","C67365","Code_308","","Code","Unit of Catalytic Activity Concentration"
"3dd89a27-9e83-47ba-919e-db60a9912efe","NCI Thesaurus","C70713","Code_309","","Code","Biospecimen Type"
"d3b38c59-af6d-4807-bb83-a723d1489e21","NCI Thesaurus","C64432","Code_305","","Code","Alkaline Phosphatase Measurement"
"69014b36-28cb-4c83-80ec-b039a03b1270","NCI Thesaurus","C36292","Code_311","","Code","Laboratory Test Result"
"203f301e-239f-4d58-9cfe-92f8c051acef","NCI Thesaurus","C83309","Code_312","","Code","Laboratory Test Fasting Status"
"0a1c216f-2557-4a42-abe5-e42dc683db30","NCI Thesaurus","C67365","Code_313","","Code","Unit of Catalytic Activity Concentration"
"bb09bd8b-a475-4bc6-924b-a97f0385d072","NCI Thesaurus","C70713","Code_314","","Code","Biospecimen Type"
"bd33edac-8a8a-41b2-ad99-8a50b214de59","NCI Thesaurus","C64467","Code_310","","Code","Aspartate Aminotransferase Measurement"
"7630dcc9-aa33-4d83-9728-093319f42fd0","NCI Thesaurus","C36292","Code_316","","Code","Laboratory Test Result"
"44dc44a8-a7a1-421f-aeb5-09e735eed0c1","NCI Thesaurus","C83309","Code_317","","Code","Laboratory Test Fasting Status"
"f0a612a7-8b01-453c-8cf1-2632eae7de45","NCI Thesaurus","C48207","Code_318","","Code","Unit of Concentration"
"011870ed-4fdc-48d6-8369-a515e2849085","NCI Thesaurus","C70713","Code_319","","Code","Biospecimen Type"
"19e67bf3-dc8b-42d5-a669-5536ebabd890","NCI Thesaurus","C64547","Code_315","","Code","Creatinine Measurement"
"ca46ea72-5008-4d3a-9e99-a83356f866c1","NCI Thesaurus","C36292","Code_321","","Code","Laboratory Test Result"
"5cb2b50b-0316-4b05-ba3e-359b838f1d4d","NCI Thesaurus","C83309","Code_322","","Code","Laboratory Test Fasting Status"
"e55984e5-4d43-48c4-a6c4-2b9ccee1b633","NCI Thesaurus","C64567","Code_323","","Code","Molarity Unit"
"7eef0c26-f6ff-464e-8762-ace73eb5c756","NCI Thesaurus","C70713","Code_324","","Code","Biospecimen Type"
"2a96a657-1c92-4fac-aed7-508588c908cc","NCI Thesaurus","C64853","Code_320","","Code","Potassium Measurement"
"5fba673c-814d-4843-9ed4-bb19b3bddaf4","NCI Thesaurus","C36292","Code_326","","Code","Laboratory Test Result"
"f934ef24-a5a3-4a5b-940a-8635c8918228","NCI Thesaurus","C83309","Code_327","","Code","Laboratory Test Fasting Status"
"74860f1c-c8af-48a4-bbea-4fd365e74102","NCI Thesaurus","C64567","Code_328","","Code","Molarity Unit"
"24ada9f8-2984-4153-99f3-0bdf0f81e19c","NCI Thesaurus","C70713","Code_329","","Code","Biospecimen Type"
"d70cdcec-130d-4f29-ad50-64be7492c326","NCI Thesaurus","C64809","Code_325","","Code","Sodium Measurement"
"0344042b-3121-40ee-8956-cb38f5f44524","NCI Thesaurus","C78541","Code_145","","Code","Adverse Event Verbatim Description"
"b9252180-92b2-459e-a29d-90a41c816c16","NCI Thesaurus","C83344","Code_146","","Code","Adverse Event Dictionary Derived Term"
"cfc88b34-4193-4e87-a933-8b1a3326d040","NCI Thesaurus","C83198","Code_147","","Code","Adverse Event Category"
"1b7fc4de-26ca-4f00-a888-eb3892973145","NCI Thesaurus","C83212","Code_148","","Code","Adverse Event Subcategory"
"cb2965bd-a3a9-488e-84fc-bb822e1b9952","NCI Thesaurus","C87840","Code_149","","Code","Adverse Event Pre-specified"
"5ced0ad3-130f-4ed6-85e2-34bd786bb769","NCI Thesaurus","C53253","Code_150","","Code","Severity of Adverse Event"
"fe1f287b-18b9-4d5d-8dc2-02918fe5dec3","NCI Thesaurus","C78605","Code_151","","Code","Adverse Event Toxicity Grade"
"ea41be26-7b4a-4486-adca-fa7e3b0c3f7b","NCI Thesaurus","C53252","Code_152","","Code","Seriousness of Adverse Event"
"728e8247-6bfe-4487-9e84-7dea16717924","NCI Thesaurus","C83013","Code_153","","Code","Adverse Event Action Taken with Study Treatment"
"c81aaa5d-1799-4fce-b2f9-a1cba23cc18e","NCI Thesaurus","C41358","Code_154","","Code","Adverse Event Attribution to Product or Procedure"
"88f5d86a-8d11-4147-a4f3-ec1bdd2fa120","http://www.cdisc.org","C71325","Code_155","2023-09-29","Code","Intermittent"
"b2c738bd-ca33-4ef9-aa62-a6a5265d7ea8","NCI Thesaurus","C83208","Code_156","","Code","Adverse Event Pattern"
"52a6531d-28f3-4fb0-8473-10a6c7d58985","NCI Thesaurus","C49489","Code_157","","Code","Adverse Event Outcome"
"77e44d4c-a795-4e62-806d-9f9b0d02ecf4","NCI Thesaurus","C83215","Code_158","","Code","Adverse Event Start Date Time"
"8e4258cb-85e0-4b1d-8ffd-56c290401f58","NCI Thesaurus","C83201","Code_159","","Code","Adverse Event End Date Time"
"756a3000-3e68-4013-9762-ce08fc638505","NCI Thesaurus","C41331","Code_144","","Code","Adverse Event"
"02cdb2d2-013d-4bbd-a0b6-0a54660c00e0","NCI Thesaurus","C173522","Code_161","","Code","Vital Signs Result"
"f9434638-554e-4a26-bb4f-686250dd512f","http://www.cdisc.org","C42547","Code_162","2023-09-29","Code","Pascal"
"b35c1718-985b-49a7-a0d8-504359c638a7","NCI Thesaurus","C49669","Code_163","","Code","Unit of Pressure"
"86a5bc3e-9556-4c61-8bc7-6fbebccac82a","NCI Thesaurus","C83088","Code_164","","Code","Vital Signs Location"
"69f0f427-2fce-4782-bb7b-038babf26026","NCI Thesaurus","C123975","Code_165","","Code","Vital Signs Laterality"
"e1964c9f-8982-4e28-b3e3-957103c88dee","NCI Thesaurus","C82535","Code_166","","Code","Test Method"
"1c70c8e9-520c-4e5c-ad6c-39614fdc9bf9","NCI Thesaurus","C83114","Code_167","","Code","Vital Signs Position"
"05d6ad3e-7370-493d-80dd-d6d3c8d6b713","NCI Thesaurus","C25298","Code_160","","Code","Systolic Blood Pressure"
"c7f5f50c-168d-4e6a-b598-f8843288c343","NCI Thesaurus","C173522","Code_169","","Code","Vital Signs Result"
"c28d139f-ee79-4239-85b4-383f25c3b8b2","http://www.cdisc.org","C42547","Code_170","2023-09-29","Code","Pascal"
"8a471bfa-a0fa-4589-a682-39f114efef95","NCI Thesaurus","C49669","Code_171","","Code","Unit of Pressure"
"ce876d7a-04a6-4601-a264-3f92ac389675","NCI Thesaurus","C83088","Code_172","","Code","Vital Signs Location"
"0ae4d926-32cc-416b-9937-129627d8b885","NCI Thesaurus","C123975","Code_173","","Code","Vital Signs Laterality"
"c2e32f2e-73a2-4a61-846f-4bb4c6359a32","NCI Thesaurus","C82535","Code_174","","Code","Test Method"
"b277ad41-4b11-418e-aa1d-6d42ad02764a","NCI Thesaurus","C83114","Code_175","","Code","Vital Signs Position"
"f28ac588-377d-4bb3-9730-e9ea67529332","NCI Thesaurus","C25299","Code_168","","Code","Diastolic Blood Pressure"
"0117f1f1-4069-4963-88e6-59c6413f768e","NCI Thesaurus","C173522","Code_177","","Code","Vital Signs Result"
"fd340411-53e3-4f36-8e92-63aa9f5b32e4","http://www.cdisc.org","C42537","Code_178","2023-09-29","Code","Kelvin"
"75b5ae77-18fd-477c-9711-6c030b3d4af2","NCI Thesaurus","C44276","Code_179","","Code","Unit of Temperature"
"472990b6-3469-4c75-9dd2-1433b53146cb","NCI Thesaurus","C83088","Code_180","","Code","Vital Signs Location"
"448aa9c3-83cb-4084-8646-aef492d1836d","NCI Thesaurus","C174446","Code_176","","Code","Body Temperature"
"de6d57d5-d71c-4f9c-8212-1336a19cec84","NCI Thesaurus","C173522","Code_182","","Code","Vital Signs Result"
"cc9665bd-431b-471b-be89-b07a0158969e","http://www.cdisc.org","C28252","Code_183","2023-09-29","Code","Kilogram"
"988316f7-a0e4-4a87-b95a-6a0ae7e17ab4","http://www.cdisc.org","C48155","Code_184","2023-09-29","Code","Gram"
"01fb6166-7840-4c9f-a936-79e9b40b309e","http://www.cdisc.org","C48531","Code_185","2023-09-29","Code","Pound"
"a5fd71d9-2772-4c37-9f72-c0e64517e50f","NCI Thesaurus","C48208","Code_186","","Code","Unit of Weight"
"906527ba-e051-4245-a5e2-79070b1326fb","NCI Thesaurus","C81328","Code_181","","Code","Body Weight"
"18aff9a1-e933-4920-8ec5-5ed2a1f53e72","NCI Thesaurus","C173522","Code_188","","Code","Vital Signs Result"
"f9739b61-3218-4daf-95b2-28689d0d4393","http://www.cdisc.org","C49668","Code_189","2023-09-29","Code","Centimeter"
"b296b78a-f35e-4448-8acf-d445c0dd996a","http://www.cdisc.org","C48500","Code_190","2023-09-29","Code","Inch"
"1d52249a-f5b3-4c98-a48c-adc327db7dc5","http://www.cdisc.org","C28251","Code_191","2023-09-29","Code","Millimeter"
"28b0ae27-a3d7-42fb-8e69-deb8150796e0","http://www.cdisc.org","C41139","Code_192","2023-09-29","Code","Meter"
"73407e53-c0dc-47e8-9c3f-a2d14d4ae45a","NCI Thesaurus","C168688","Code_193","","Code","Unit of Height"
"bbbc766a-39de-4933-8208-e83d4988162e","NCI Thesaurus","C164634","Code_187","","Code","Body Height"
"75893df9-4c1d-4381-813d-2da5e71ff2e3","NCI Thesaurus","C36292","Code_195","","Code","Laboratory Test Result"
"1b943fb8-e653-4589-acb3-4930c05e42ad","NCI Thesaurus","C83309","Code_196","","Code","Laboratory Test Fasting Status"
"76c0115a-50d9-43cd-97ad-05b145746fdb","NCI Thesaurus","C67365","Code_197","","Code","Unit of Catalytic Activity Concentration"
"948040f0-de54-447c-b3b3-57456e71bb5a","NCI Thesaurus","C70713","Code_198","","Code","Biospecimen Type"
"b7925aaa-1950-485e-9254-9dbb4d527c3e","NCI Thesaurus","C64433","Code_194","","Code","Alanine Aminotransferase Measurement"
"26dfe540-2aa0-48d4-85cb-64b9b37f153a","NCI Thesaurus","C36292","Code_200","","Code","Laboratory Test Result"
"f78cd23a-76ef-4378-a4fd-fba6c0000c5a","NCI Thesaurus","C83309","Code_201","","Code","Laboratory Test Fasting Status"
"e2ab9e29-e88f-4cd9-89e4-466ed31d8acd","NCI Thesaurus","C48207","Code_202","","Code","Unit of Concentration"
"fa969d7a-f259-46b6-9545-af71b4be8017","NCI Thesaurus","C70713","Code_203","","Code","Biospecimen Type"
"82733cde-caf9-4cd1-98ff-2b936efff741","NCI Thesaurus","C64431","Code_199","","Code","Albumin Measurement"
"fb2e06c5-de7b-4a2f-ac28-2aa00820d60c","NCI Thesaurus","C36292","Code_205","","Code","Laboratory Test Result"
"4ec2edfe-f1c1-4516-9902-e7372eef3d0a","NCI Thesaurus","C83309","Code_206","","Code","Laboratory Test Fasting Status"
"84a3aa8c-4370-4cd7-af05-1c82526e91e5","NCI Thesaurus","C67365","Code_207","","Code","Unit of Catalytic Activity Concentration"
"9e0f5cdf-e137-4bf7-aff0-65f4cd7c6365","NCI Thesaurus","C70713","Code_208","","Code","Biospecimen Type"
"06711654-366d-4bb2-8c65-2ab7fa08bf95","NCI Thesaurus","C64432","Code_204","","Code","Alkaline Phosphatase Measurement"
"18f66323-b6b7-40c9-8bb2-95b1c1916923","NCI Thesaurus","C36292","Code_210","","Code","Laboratory Test Result"
"68b0b8a9-6b18-4969-bc67-121b9dbbd19f","NCI Thesaurus","C83309","Code_211","","Code","Laboratory Test Fasting Status"
"1465ef02-54f3-4de4-bd12-d1e340105136","NCI Thesaurus","C67365","Code_212","","Code","Unit of Catalytic Activity Concentration"
"d09f29a8-0905-4418-bb78-c4efcecc31af","NCI Thesaurus","C70713","Code_213","","Code","Biospecimen Type"
"c2837075-6370-4edb-8760-2241721eca8a","NCI Thesaurus","C64467","Code_209","","Code","Aspartate Aminotransferase Measurement"
"be934713-b441-451e-848e-99d245b5976a","NCI Thesaurus","C36292","Code_215","","Code","Laboratory Test Result"
"b0ab17a9-e474-4375-ab00-b5f04bce787a","NCI Thesaurus","C83309","Code_216","","Code","Laboratory Test Fasting Status"
"ceeaa57f-28eb-4b10-b938-7540a0b96a0c","NCI Thesaurus","C48207","Code_217","","Code","Unit of Concentration"
"6b87bd22-2317-4075-9bdb-befff8ad8c2a","NCI Thesaurus","C70713","Code_218","","Code","Biospecimen Type"
"ee068eb2-03d6-46d0-bad1-8893a883260f","NCI Thesaurus","C64547","Code_214","","Code","Creatinine Measurement"
"13a8da90-f486-4748-9b6f-e7f609ef4a27","NCI Thesaurus","C36292","Code_220","","Code","Laboratory Test Result"
"50d93858-1364-4ed0-84db-b467f0a3063b","NCI Thesaurus","C83309","Code_221","","Code","Laboratory Test Fasting Status"
"d365f1dd-6f12-47fd-972d-ac7e77da4d63","NCI Thesaurus","C64567","Code_222","","Code","Molarity Unit"
"280fa5e7-f3d8-4881-bf66-7b29b481dfd0","NCI Thesaurus","C70713","Code_223","","Code","Biospecimen Type"
"2cd0c02a-b2fa-4b21-b260-bfb65c5ae403","NCI Thesaurus","C64853","Code_219","","Code","Potassium Measurement"
"fd94079b-e206-451c-9393-9eee9499412f","NCI Thesaurus","C36292","Code_225","","Code","Laboratory Test Result"
"50984fb1-b6ac-4999-889c-ba7e286a3d8b","NCI Thesaurus","C83309","Code_226","","Code","Laboratory Test Fasting Status"
"644563e7-dacc-4616-b800-8240d196e7fe","NCI Thesaurus","C64567","Code_227","","Code","Molarity Unit"
"9da3f1a2-d6fb-4ab1-8df7-909237790e30","NCI Thesaurus","C70713","Code_228","","Code","Biospecimen Type"
"90f6f969-a6d0-48a4-bff9-80d63d885ff5","NCI Thesaurus","C64809","Code_224","","Code","Sodium Measurement"
"726eee98-36f1-4655-8f2a-7881e0d3fe11","NCI Thesaurus","C173522","Code_230","","Code","Vital Signs Result"
"0741d456-5e6c-45a9-8a80-c2b977e6d925","http://www.cdisc.org","C42547","Code_231","2023-09-29","Code","Pascal"
"0cea9d64-2ca9-4c5c-9ed0-a27c26401fc7","NCI Thesaurus","C49669","Code_232","","Code","Unit of Pressure"
"5fbbd6bf-cd1d-49eb-b84a-8543c1af569e","NCI Thesaurus","C83088","Code_233","","Code","Vital Signs Location"
"9fff5eb6-42b9-485a-b18f-8dcee8db157b","NCI Thesaurus","C123975","Code_234","","Code","Vital Signs Laterality"
"ef70eabe-4460-4445-b0f6-92da9bba7d8a","NCI Thesaurus","C82535","Code_235","","Code","Test Method"
"52438fe2-fb1c-4f21-9fc5-8f1352034951","NCI Thesaurus","C83114","Code_236","","Code","Vital Signs Position"
"514dd333-37dc-4669-bcff-ef6eed2601d1","NCI Thesaurus","C25298","Code_229","","Code","Systolic Blood Pressure"
"74c89c64-4924-4f68-b730-e093de9bc11e","NCI Thesaurus","C173522","Code_238","","Code","Vital Signs Result"
"14035f2a-382d-4fb1-8680-2b878c7d64a9","http://www.cdisc.org","C42547","Code_239","2023-09-29","Code","Pascal"
"668155b9-912b-40a0-b7a4-5dc49403da56","NCI Thesaurus","C49669","Code_240","","Code","Unit of Pressure"
"a1eb6074-c336-411f-8075-98032e2618f7","NCI Thesaurus","C83088","Code_241","","Code","Vital Signs Location"
"39d2ae7b-581e-45bc-90ea-ebaacd4d687e","NCI Thesaurus","C123975","Code_242","","Code","Vital Signs Laterality"
"f073bc45-b36c-4ad3-85e1-1fccc4eb67ec","NCI Thesaurus","C82535","Code_243","","Code","Test Method"
"9883f590-672c-42e5-8741-67ffa048ccde","NCI Thesaurus","C83114","Code_244","","Code","Vital Signs Position"
"6967e3c0-4193-4ebf-b7ce-e407711c4507","NCI Thesaurus","C25299","Code_237","","Code","Diastolic Blood Pressure"
"b8a4f715-40aa-4729-a9dd-3cbe72864031","NCI Thesaurus","C173522","Code_246","","Code","Vital Signs Result"
"05c92b85-463d-41eb-80bd-581131bd9e3c","http://www.cdisc.org","C49673","Code_247","2023-09-29","Code","Beats per Minute"
