"code","codeSystemVersion","instanceType","uuid:ID","codeSystem","decode","id"
"C175574","2023-12-15","Code","88627ce5-9367-4d34-bee6-57e484f2b8df","http://www.cdisc.org","In Person","Code_119"
"C25716","2023-12-15","Code","d3d45372-f70f-4e6b-95e0-e224833ab50f","http://www.cdisc.org","Visit","Code_120"
"C51282","2023-12-15","Code","436da009-55a2-46ff-955d-3e5c66154036","http://www.cdisc.org","Clinic","Code_121"
"C175574","2023-12-15","Code","230cd5f4-ed27-4981-8e6d-7513ce94fb81","http://www.cdisc.org","In Person","Code_122"
"383371000119108","January 31, 2018","Code","7be2117f-e9a7-420d-b81f-e592fb204d58","SNOMED","CT of head without contrast","Code_80"
"123","12","Code","03a9014b-6719-445a-ab31-e3ca1f8c2e26","SPONSOR","Subject Supine","Code_81"
"124","12","Code","236ecfad-43e0-4886-8d01-2a6d558154e6","SPONSOR","Subject Standing","Code_82"
"C82977","2023-12-15","Code","70385ded-14ac-4db3-80a7-25aedabf4688","http://www.cdisc.org","Dictionary-derived Term","Code_429"
"C82571","2023-12-15","Code","724093d5-db18-4001-a699-e21d03dd06fe","http://www.cdisc.org","Reported Event Term","Code_430"
"C82517","2023-12-15","Code","59f5a417-7f2a-4f62-a863-78f37ada1e53","http://www.cdisc.org","Observation Start Date Time","Code_431"
"C16735","2023-12-15","Code","b9d0597a-dec9-460a-a9a3-71adb22cf3f8","http://www.cdisc.org","Informed Consent","Code_432"
"C20197","2023-12-15","Code","5179563c-c7c0-4dd3-822b-27c31f9368a7","http://www.cdisc.org","Male","Code_433"
"C16576","2023-12-15","Code","691891ec-d44c-4740-b923-986d8b37e0c0","http://www.cdisc.org","Female","Code_434"
"C28421","2023-12-15","Code","e2d38218-be1e-4918-a976-a354aff87fda","http://www.cdisc.org","Sex","Code_435"
"C28421","2023-12-15","Code","adabad25-ee87-416c-ac85-c034a2a313c2","http://www.cdisc.org","Sex","Code_436"
"C17049","2023-12-15","Code","9423aacd-fd5e-49de-8f1c-ea42521c8a43","http://www.cdisc.org","Race","Code_437"
"C17049","2023-12-15","Code","5c1ee2ef-5275-4927-97b4-f8add6c266f3","http://www.cdisc.org","Race","Code_438"
"C174446","2023-12-15","Code","00c6bd06-1aeb-4461-8014-5bb5ef10dbfe","http://www.cdisc.org","TEMP","Code_439"
"C77140","2023-12-15","Code","6207126a-9897-4a90-9745-6455f4880262","http://www.cdisc.org","Clinical Test Result","Code_440"
"C42559","2023-12-15","Code","72b31d3e-1fe7-40a2-999f-b0bb78bb170d","http://www.cdisc.org","Degree Celsius","Code_441"
"C44277","2023-12-15","Code","e5013776-2708-404d-9244-a5284642d52f","http://www.cdisc.org","Degree Fahrenheit","Code_442"
"C42537","2023-12-15","Code","f6587b51-8261-4785-914c-aeb409ebee6a","http://www.cdisc.org","Kelvin","Code_443"
"C44276","2023-12-15","Code","629e57fa-ed87-4faf-bbd6-1dfdb9622baf","http://www.cdisc.org","Unit of Temperature","Code_444"
"C12674","2023-12-15","Code","ee158aad-87a9-4f3a-97c2-9e9575e3358a","http://www.cdisc.org","Axilla","Code_445"
"C12394","2023-12-15","Code","c029d068-f895-44b2-9e51-5affc0cec5ef","http://www.cdisc.org","Ear","Code_446"
"C89803","2023-12-15","Code","768495bf-2997-4efd-83c2-d0d8a6714d40","http://www.cdisc.org","Forehead","Code_447"
"C12421","2023-12-15","Code","787f19ac-36c3-4118-bf45-f4dfdfed24f7","http://www.cdisc.org","Oral Cavity","Code_448"
"C12390","2023-12-15","Code","38cd2a92-5a78-4866-a750-88b57e28e9b0","http://www.cdisc.org","Rectum","Code_449"
"C13717","2023-12-15","Code","26f18a49-be49-4051-ad5c-dce8b74dd5e6","http://www.cdisc.org","Anatomic Site","Code_450"
"C174446","2023-12-15","Code","c5cda3cc-868b-4d3e-9ac8-1d53531a3dc5","http://www.cdisc.org","TEMP","Code_451"
"C25208","2023-12-15","Code","d28935af-8a8c-4c08-ba94-7482336e453b","http://www.cdisc.org","WEIGHT","Code_452"
"C77140","2023-12-15","Code","912b9947-144d-46e2-bdbe-a73f5ce89cd4","http://www.cdisc.org","Clinical Test Result","Code_453"
"C48531","2023-12-15","Code","4d3e7093-a367-4fbe-82c4-37a7de5bb6c5","http://www.cdisc.org","Pound","Code_454"
"C48155","2023-12-15","Code","02c59920-1c1c-40d8-9fd6-19dbe983c3df","http://www.cdisc.org","Gram","Code_455"
"C28252","2023-12-15","Code","a075c694-56fd-436c-82e9-165b4d73ee70","http://www.cdisc.org","Kilogram","Code_456"
"C48208","2023-12-15","Code","1fb0f0bf-6f0f-4340-b2a4-ed54019a2238","http://www.cdisc.org","Unit of Weight","Code_457"
"C25208","2023-12-15","Code","36816cd1-bd35-4428-820b-1bafc41a6c30","http://www.cdisc.org","WEIGHT","Code_458"
"C25347","2023-12-15","Code","5cd6dba6-45e1-48fb-992c-5892e0dae397","http://www.cdisc.org","HEIGHT","Code_459"
"C77140","2023-12-15","Code","8cc6474c-874d-4bff-a8cc-0eda5e15f209","http://www.cdisc.org","Clinical Test Result","Code_460"
"C49668","2023-12-15","Code","91204ba5-951e-43be-b433-865f182bb345","http://www.cdisc.org","Centimeter","Code_461"
"C48500","2023-12-15","Code","759ff8b6-c63e-4c72-9937-5a6e79107e27","http://www.cdisc.org","Inch","Code_462"
"C41139","2023-12-15","Code","09d7ce11-5b54-45bb-88b1-5515b42a8ce4","http://www.cdisc.org","Meter","Code_463"
"C168688","2023-12-15","Code","582758fa-4841-442b-ab6f-51b5700b2008","http://www.cdisc.org","Unit of Height","Code_464"
"C25347","2023-12-15","Code","a22146be-4377-4945-a136-bb5460af825a","http://www.cdisc.org","HEIGHT","Code_465"
"C64433","2023-12-15","Code","70dcee9b-13b3-4572-a7b9-ef2032df2075","http://www.cdisc.org","ALT","Code_466"
"C36292","2023-12-15","Code","56cb09da-415b-47d7-a4dc-0cfbd55d9126","http://www.cdisc.org","Laboratory Test Result","Code_467"
"C67456","2023-12-15","Code","1d37b828-88bf-4eee-9ea4-1f1610720819","http://www.cdisc.org","Unit per Liter","Code_468"
"C67397","2023-12-15","Code","e39f2131-f8d5-4405-82b2-3061aac72f19","http://www.cdisc.org","Microkatal per Liter","Code_469"
"C67376","2023-12-15","Code","1c3102c7-f618-4b24-85e9-4624c8479f5d","http://www.cdisc.org","International Unit per Liter","Code_470"
"C70510","2023-12-15","Code","97ba3ff8-51fb-4311-b512-15cee6ff4af3","http://www.cdisc.org","Nanokatal per Liter","Code_471"
"C67365","2023-12-15","Code","0dce3e75-0f44-44ef-a952-5d29651cbdd4","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_472"
"C70713","2023-12-15","Code","a5a624f0-cda3-41b7-b5ef-005aaecd3534","http://www.cdisc.org","Biospecimen Type","Code_473"
"C49487","2023-12-15","Code","63593ba9-528c-4697-940d-88917ad9104b","http://www.cdisc.org","No","Code_474"
"C49488","2023-12-15","Code","34fe0df6-5daf-43f0-a4ae-3bb38f418a35","http://www.cdisc.org","Yes","Code_475"
"C83309","2023-12-15","Code","94872ba7-ff01-438c-89c3-fd567da54567","http://www.cdisc.org","Laboratory Test Fasting Status","Code_476"
"C64433","2023-12-15","Code","423f91ce-b272-405c-a57f-72663c62fa20","http://www.cdisc.org","ALT","Code_477"
"C64431","2023-12-15","Code","be4442e1-c658-49f3-9a96-45da31cb080d","http://www.cdisc.org","ALB","Code_478"
"C36292","2023-12-15","Code","bc98e733-8b3c-4aa7-ae78-68dee9c63700","http://www.cdisc.org","Laboratory Test Result","Code_479"
"C70713","2023-12-15","Code","b39db303-12f1-4fcd-9cbb-0cb1bd187160","http://www.cdisc.org","Biospecimen Type","Code_480"
"C49487","2023-12-15","Code","7cd12413-de47-45f1-96d8-c7d27568774e","http://www.cdisc.org","No","Code_481"
"C49488","2023-12-15","Code","d64a94f1-58b8-4d89-9864-966bdc89ddad","http://www.cdisc.org","Yes","Code_482"
"C83309","2023-12-15","Code","75797a81-0fd9-4459-8eef-cf1eb76864de","http://www.cdisc.org","Laboratory Test Fasting Status","Code_483"
"C64431","2023-12-15","Code","65367450-52d9-4e14-b8ef-f2ab0c32460a","http://www.cdisc.org","ALB","Code_484"
"C64432","2023-12-15","Code","403e8548-fecd-41c1-ac6b-95de532b7138","http://www.cdisc.org","ALP","Code_485"
"C36292","2023-12-15","Code","a59de24d-9304-433c-bef7-a3357ef2c156","http://www.cdisc.org","Laboratory Test Result","Code_486"
"C67456","2023-12-15","Code","ee50a306-777a-4637-af22-e0e05b1d2426","http://www.cdisc.org","Unit per Liter","Code_487"
"C67397","2023-12-15","Code","ad4dd901-9c92-46b6-b3ea-88c3ccf19fe0","http://www.cdisc.org","Microkatal per Liter","Code_488"
"C67376","2023-12-15","Code","faa80f2f-f5ea-4481-9103-7716cf27a271","http://www.cdisc.org","International Unit per Liter","Code_489"
"C67365","2023-12-15","Code","d02be7ea-8dac-4a4b-9b41-82cd7698bb2d","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_490"
"C70713","2023-12-15","Code","8f097135-9c11-46f8-9f19-2f5415cd7e4b","http://www.cdisc.org","Biospecimen Type","Code_491"
"C49487","2023-12-15","Code","02f8d9b3-2700-41fa-95d9-d524938de9bb","http://www.cdisc.org","No","Code_492"
"C49488","2023-12-15","Code","0e6df178-f68c-4b6a-a97d-1edafdc4ab76","http://www.cdisc.org","Yes","Code_493"
"C83309","2023-12-15","Code","5d218b96-5b12-4965-8841-bcf2264631c6","http://www.cdisc.org","Laboratory Test Fasting Status","Code_494"
"C64432","2023-12-15","Code","69a48c36-5403-475d-a971-79e5d6340751","http://www.cdisc.org","ALP","Code_495"
"C64467","2023-12-15","Code","c7ba81da-b396-4aab-8fda-8390fe802de4","http://www.cdisc.org","AST","Code_496"
"C36292","2023-12-15","Code","cfb0fff9-9ac2-426a-841e-ee35af2afff5","http://www.cdisc.org","Laboratory Test Result","Code_497"
"C67456","2023-12-15","Code","5cd398ad-0fd5-4e96-89ab-256ddff960cc","http://www.cdisc.org","Unit per Liter","Code_498"
"C67397","2023-12-15","Code","cefcf59f-25a1-4101-bfa2-47f60c575894","http://www.cdisc.org","Microkatal per Liter","Code_499"
"C67376","2023-12-15","Code","b72e08cf-9acd-456a-957f-dde822319539","http://www.cdisc.org","International Unit per Liter","Code_500"
"C67365","2023-12-15","Code","764fd587-1303-4ce4-811b-55d251719224","http://www.cdisc.org","Unit of Catalytic Activity Concentration","Code_501"
"C70713","2023-12-15","Code","3cc1673d-98e3-490d-a908-e788ae238b9e","http://www.cdisc.org","Biospecimen Type","Code_502"
"C49487","2023-12-15","Code","8d2090bb-cac8-4ecb-ac3f-1d11c0c33f03","http://www.cdisc.org","No","Code_503"
"C49488","2023-12-15","Code","0129d145-0e96-4a66-9155-b60c3f14538c","http://www.cdisc.org","Yes","Code_504"
"C83309","2023-12-15","Code","4438a2b5-55a0-4b55-9dde-a9e2233cd5f7","http://www.cdisc.org","Laboratory Test Fasting Status","Code_505"
"C64467","2023-12-15","Code","7c44fd90-d538-48cc-9d0b-7b6f19962954","http://www.cdisc.org","AST","Code_506"
"C64547","2023-12-15","Code","ab93518f-8db6-4d22-8386-a02266246198","http://www.cdisc.org","CREAT","Code_507"
"C36292","2023-12-15","Code","b5cdd43e-41f1-494c-9a99-5302c8125078","http://www.cdisc.org","Laboratory Test Result","Code_508"
"C67015","2023-12-15","Code","09ba4f59-3e74-4665-815f-6ef8a0802088","http://www.cdisc.org","Milligram per Deciliter","Code_509"
"C64572","2023-12-15","Code","ee5421b3-4438-4296-a254-446bf182e94e","http://www.cdisc.org","Microgram per Milliliter","Code_510"
"C64387","2023-12-15","Code","24bc87d1-9b2b-4387-ae3a-3e3cee84946b","http://www.cdisc.org","Millimole per Liter","Code_511"
"C48508","2023-12-15","Code","5073d862-795f-452c-a27f-f4bfa43b9c50","http://www.cdisc.org","Micromole per Liter","Code_512"
"C48207","2023-12-15","Code","363743ea-cdac-49dd-8d9e-9314c39ee0fa","http://www.cdisc.org","Unit of Concentration","Code_513"
"C70713","2023-12-15","Code","d5652ec9-9b98-4031-847d-7fd5b7fac714","http://www.cdisc.org","Biospecimen Type","Code_514"
"C49487","2023-12-15","Code","3ae1f6d8-a463-483d-be33-1af6111dea40","http://www.cdisc.org","No","Code_515"
"C49488","2023-12-15","Code","d79ae920-48fb-4843-9735-f75d16dfa893","http://www.cdisc.org","Yes","Code_516"
"C83309","2023-12-15","Code","d7a5ee42-9217-41f2-b336-3c598bd447a3","http://www.cdisc.org","Laboratory Test Fasting Status","Code_517"
"C64547","2023-12-15","Code","88135dcc-cafb-44d4-9b83-b55f2029d18d","http://www.cdisc.org","CREAT","Code_518"
"C64853","2023-12-15","Code","d45ba5cd-7d9d-4137-bbeb-4b4b34ae1adb","http://www.cdisc.org","K","Code_519"
"C36292","2023-12-15","Code","b6214ab1-8e3b-495d-8bda-b51d01497bf7","http://www.cdisc.org","Laboratory Test Result","Code_520"
"C67474","2023-12-15","Code","dc83a99a-2252-4f88-81d5-32d5fa581e78","http://www.cdisc.org","Milliequivalent per Liter","Code_521"
"C67473","2023-12-15","Code","e22158f7-2363-40ed-bf8f-a23e0f3128a9","http://www.cdisc.org","Milliequivalent per Deciliter","Code_522"
"C64387","2023-12-15","Code","f27c59f8-ef33-4c23-baff-af143fe8677e","http://www.cdisc.org","Millimole per Liter","Code_523"
"C64567","2023-12-15","Code","db8ffd9b-8d00-4ed9-a96c-debd3d35013a","http://www.cdisc.org","Molarity Unit","Code_524"
"C70713","2023-12-15","Code","c0d78d89-877e-4a47-a3e8-31d3769d5a5a","http://www.cdisc.org","Biospecimen Type","Code_525"
"C49487","2023-12-15","Code","b734c0ef-5734-481f-b1f9-d6800d003bf6","http://www.cdisc.org","No","Code_526"
"C49488","2023-12-15","Code","63247c70-0814-4a1f-85f2-a921eacf7323","http://www.cdisc.org","Yes","Code_527"
"C83309","2023-12-15","Code","dd863fee-8b24-4ecf-9aa0-af1b8728c2f9","http://www.cdisc.org","Laboratory Test Fasting Status","Code_528"
"C64853","2023-12-15","Code","10ed3bc4-6031-4428-8623-ad4898eb9642","http://www.cdisc.org","K","Code_529"
"C64809","2023-12-15","Code","0f0a4129-e38c-4b7e-8ba2-bf2c8a45b511","http://www.cdisc.org","SODIUM","Code_530"
"C36292","2023-12-15","Code","f0f665a6-f4c2-4aaf-b279-c5658c2068f3","http://www.cdisc.org","Laboratory Test Result","Code_531"
"C67474","2023-12-15","Code","3652b320-7d3c-44dc-b57d-be4e426ef1c1","http://www.cdisc.org","Milliequivalent per Liter","Code_532"
"C67473","2023-12-15","Code","86b13038-d54b-43b9-b045-8748cce458c6","http://www.cdisc.org","Milliequivalent per Deciliter","Code_533"
"C64387","2023-12-15","Code","fb728381-699c-456f-bc0e-6e8ee51e3661","http://www.cdisc.org","Millimole per Liter","Code_534"
"C64567","2023-12-15","Code","f00bf741-3089-45c6-980d-0b08ab804318","http://www.cdisc.org","Molarity Unit","Code_535"
"C70713","2023-12-15","Code","4ff25f2c-4599-4da6-9f9f-e29f59d3317a","http://www.cdisc.org","Biospecimen Type","Code_536"
"C49487","2023-12-15","Code","72dae4a8-026b-4733-84bd-0c0124d7f5a7","http://www.cdisc.org","No","Code_537"
"C49488","2023-12-15","Code","1695eedb-7da9-48b1-81ad-ec6fd9790952","http://www.cdisc.org","Yes","Code_538"
"C83309","2023-12-15","Code","ca660996-015b-4b15-8d98-d1c7940e3976","http://www.cdisc.org","Laboratory Test Fasting Status","Code_539"
"C64809","2023-12-15","Code","eb4b5ef7-41a4-4a9d-9bff-3d6f879f46ac","http://www.cdisc.org","SODIUM","Code_540"
"C64849","2023-12-15","Code","b52b7c3c-398a-4878-a40d-8855f0aab28a","http://www.cdisc.org","HBA1C","Code_541"
"C36292","2023-12-15","Code","841ba73e-c27d-4694-8f7b-acd6cc8040a8","http://www.cdisc.org","Laboratory Test Result","Code_542"
"C64783","2023-12-15","Code","3e382836-0a69-473c-9623-700098084eda","http://www.cdisc.org","Gram per Deciliter","Code_543"
"No Concept Code","2023-12-15","Code","ccb3dfd4-5e75-4756-924e-69b1d1ee30d6","http://www.cdisc.org","LBORRESU","Code_544"
"C70713","2023-12-15","Code","6d1d6b40-b1e5-4841-839d-2bae88b61d2c","http://www.cdisc.org","Biospecimen Type","Code_545"
"C49487","2023-12-15","Code","bd70afe0-2a14-46f2-a7cc-746913a4aa7e","http://www.cdisc.org","No","Code_546"
"C49488","2023-12-15","Code","c151c7b6-08b8-4f39-9add-0f7fd137cc3d","http://www.cdisc.org","Yes","Code_547"
"C83309","2023-12-15","Code","07f4aca3-8194-4467-94a7-f12beb86fbf5","http://www.cdisc.org","Laboratory Test Fasting Status","Code_548"
"C64849","2023-12-15","Code","e89105e1-8922-4bb9-8474-81fd18535bd2","http://www.cdisc.org","HBA1C","Code_549"
"C78541","2023-12-15","Code","7be55712-9add-4a11-9224-b8d2850060df","http://www.cdisc.org","Adverse Event Verbatim Description","Code_145"
"C83344","2023-12-15","Code","7dd5e03c-1753-4d19-ad5b-4595aed4e1f9","http://www.cdisc.org","Adverse Event Dictionary Derived Term","Code_146"
"C49487","2023-12-15","Code","c3430ea6-93d5-4106-a5f4-2b44cbec1f20","http://www.cdisc.org","No","Code_147"
"C49488","2023-12-15","Code","f4fdcf2e-11ae-440b-8766-f9be9d1ca321","http://www.cdisc.org","Yes","Code_148"
"C87840","2023-12-15","Code","05bed64f-5176-4609-b76f-94292765fbc6","http://www.cdisc.org","Adverse Event Pre-specified","Code_149"
"C83205","2023-12-15","Code","7bb84434-a7c2-4839-813e-672fd31b797c","http://www.cdisc.org","Adverse Event Location","Code_150"
"C53253","2023-12-15","Code","baa915bd-b735-433b-98d1-62c2c6b6e09c","http://www.cdisc.org","Severity of Adverse Event","Code_151"
"C49487","2023-12-15","Code","185d7da2-4cd4-4b27-bf52-2e1a72b0e735","http://www.cdisc.org","No","Code_152"
"C49488","2023-12-15","Code","a479cd8f-0f48-48aa-975e-ca0858b309fa","http://www.cdisc.org","Yes","Code_153"
"C53252","2023-12-15","Code","0cda15ea-3bcf-41fc-83d3-ec817c8ce6fc","http://www.cdisc.org","Seriousness of Adverse Event","Code_154"
"C83013","2023-12-15","Code","7e0c5cd2-5231-4ba8-a6e6-d3126f357a0d","http://www.cdisc.org","Adverse Event Action Taken with Study Treatment","Code_155"
"C83109","2023-12-15","Code","89c987ed-eca4-4e31-81e4-499f6baec31d","http://www.cdisc.org","Other Actions taken in Response to Adverse Event","Code_156"
"C41358","2023-12-15","Code","aa4ae5c6-8c5d-43be-a38a-d5656742387b","http://www.cdisc.org","Adverse Event Attribution to Product or Procedure","Code_157"
"C83210","2023-12-15","Code","1186ac80-5f7f-4b8e-b5a7-399eb862fbf2","http://www.cdisc.org","Adverse Event Relationship to Non Study Treatment","Code_158"
"C83208","2023-12-15","Code","b6dde427-fff8-4430-bf42-ddb1f7f8ea0e","http://www.cdisc.org","Adverse Event Pattern","Code_159"
"C49489","2023-12-15","Code","266275d5-1101-4dfe-b234-ba58cacd4184","http://www.cdisc.org","Adverse Event Outcome","Code_160"
"C49487","2023-12-15","Code","f8e58dff-7f78-435c-a2ba-be3bab215d69","http://www.cdisc.org","No","Code_161"
"C49488","2023-12-15","Code","4a21289c-2526-4322-9d2b-c68dba68ae25","http://www.cdisc.org","Yes","Code_162"
"C83211","2023-12-15","Code","674a338f-4d75-418c-a0f3-01179bac2d5c","http://www.cdisc.org","Adverse Event Involves Cancer","Code_163"
"C49487","2023-12-15","Code","09eca744-de69-4d9f-bda0-87c67e13245e","http://www.cdisc.org","No","Code_164"
"C49488","2023-12-15","Code","c4ca6747-b926-4366-b584-69ecec77ed63","http://www.cdisc.org","Yes","Code_165"
"C83117","2023-12-15","Code","93c90370-d8a0-46c1-862a-3c8abb75aaac","http://www.cdisc.org","Adverse Event Seriousness Due to Congenital Anomaly","Code_166"
"C49487","2023-12-15","Code","db6739e5-48e1-4a37-ba34-af61c9b61c3f","http://www.cdisc.org","No","Code_167"
"C49488","2023-12-15","Code","b2f4da99-df8d-4ea2-aa23-c178ff8f9bc2","http://www.cdisc.org","Yes","Code_168"
