"codeSystemVersion","id","uuid:ID","decode","codeSystem","instanceType","code"
"January 31, 2018","Code_135","3e369ba9-49a3-429c-b1ac-3c79c0a06e5c","Alzheimer's disease","SNOMED","Code","26929004"
"2023-12-15","Code_143","51020194-5217-4dae-938d-41ba46deadbc","EXTENSION","http://www.cdisc.org","Code","C99907x1"
"2023-12-15","Code_144","c38b54ff-4968-48b5-a1d9-fec9e7c367c1","ADAPTIVE","http://www.cdisc.org","Code","C98704"
"2023-12-15","Code_141","6a321f95-9546-4fca-ad8d-be692ccf38af","Parallel Study","http://www.cdisc.org","Code","C82639"
"2023-12-15","Code_83","8445cf66-a07d-4264-8db0-6eabcb30e345","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_84","9e5ec80a-160b-48e2-9d5f-7eb5ca234931","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_85","9a731d74-a139-4814-beb4-cf4232a9aa20","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_86","ca4461c2-c7ac-4439-87de-5110bee68cee","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_87","26a2d744-d365-4113-bcfe-f42858b31147","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_88","e2a5c5b2-d59b-46a9-b49d-b382d5980184","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_89","82d3f209-e66c-42e5-a071-659175c087d0","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_90","5468f7bb-cfa9-423e-a8c7-15578e9f3c90","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_91","473ebe74-94ff-49c7-a9d9-6748331e07e8","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_92","699fb1c6-990c-48a3-80bb-caac2c80b443","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_93","af0eeaf7-bad1-49f7-bf69-5887e82aa835","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_94","07eea22e-513c-4cd5-8be9-8086390b8b12","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_95","9a72c43b-6c2e-40a4-a55c-748158b75c88","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_96","87d8e05b-895f-43ba-9377-87f44cf94c0e","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_97","b51f4576-7336-4260-abe9-7cd22efc02b3","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_98","509af7a2-ce06-4c34-874f-ed3e164867f9","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_99","912d5c77-e4d0-4dcf-afd0-9ed197e23437","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_100","dae94d1d-e4ef-4264-b4c6-8f1603e56bee","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_101","636e49f0-5d84-49f6-9da1-25c5c3c227cc","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_102","67d4953a-88be-44ec-a30b-584cbf90b46a","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_103","711da974-b3f3-4cb7-a8cb-9a0cd7f336f3","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_104","078c3893-15d7-4a51-aeda-78167502bc26","Telephone Call","http://www.cdisc.org","Code","C171537"
"2023-12-15","Code_105","68bc8ed8-4d2b-47ea-bf05-7e4b484aa145","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_106","e9446acc-2807-4125-9f92-ee9495333724","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_107","1e395804-f20d-4217-87b5-37fbb5f5f690","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_108","49c594ee-4fa6-46d9-8bd1-a83ae9af2d2c","Telephone Call","http://www.cdisc.org","Code","C171537"
"2023-12-15","Code_109","5be790de-0526-4419-9a5e-0ece175f2e1a","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_110","86516630-5837-4056-969a-81604f124aa6","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_111","a07bb2a1-ca70-42d3-be78-38a2e9bc9050","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_112","11dbb410-b874-4af8-8367-445961f9c53c","Telephone Call","http://www.cdisc.org","Code","C171537"
"2023-12-15","Code_113","acacdf56-4ed0-4721-b0d3-0da2af173a1a","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_114","b28d2bc4-41cd-4211-b434-1e80513e4828","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_115","966c67d3-5f92-48a2-b96c-3c7ddd20fb73","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_116","afe81b5e-6e87-47e6-ad6c-2cf94e4f512f","Telephone Call","http://www.cdisc.org","Code","C171537"
"2023-12-15","Code_117","b4d8fa2d-b784-482a-b335-15636e4dce31","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_118","78a377bd-ea29-495a-b6dc-41331084802b","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_119","3fc51117-37f3-4e1c-ad48-b35a1e114830","In Person","http://www.cdisc.org","Code","C175574"
"2023-12-15","Code_120","9ea7d58f-4f12-4008-acfa-d774d30c43d4","Visit","http://www.cdisc.org","Code","C25716"
"2023-12-15","Code_121","5bbbe6cd-884a-4083-9790-f1ca2580991a","Clinic","http://www.cdisc.org","Code","C51282"
"2023-12-15","Code_122","14003cd5-26aa-4184-b143-3608a87aced0","In Person","http://www.cdisc.org","Code","C175574"
"January 31, 2018","Code_80","f06079d2-9877-4768-8a7e-ff1469f7f5eb","CT of head without contrast","SNOMED","Code","383371000119108"
"12","Code_81","29d4fbb3-3c33-4d5b-999e-0abfb2e41a37","Subject Supine","SPONSOR","Code","123"
"12","Code_82","50867e0f-a70a-4844-9a66-33bc6fb4b928","Subject Standing","SPONSOR","Code","124"
"2023-12-15","Code_429","e9f23ffc-60b3-4620-8027-a149aafbfab8","Dictionary-derived Term","http://www.cdisc.org","Code","C82977"
"2023-12-15","Code_430","ab044e2d-9240-4c11-8397-3cf315efdaeb","Reported Event Term","http://www.cdisc.org","Code","C82571"
"2023-12-15","Code_431","45b0a63f-2972-4331-81a0-d429cb338184","Observation Start Date Time","http://www.cdisc.org","Code","C82517"
"2023-12-15","Code_432","321a4570-59fc-40fd-9ed2-8455089f271f","Informed Consent","http://www.cdisc.org","Code","C16735"
"2023-12-15","Code_433","10e08fb2-ca48-46c6-b01c-3b0eae848e40","Male","http://www.cdisc.org","Code","C20197"
"2023-12-15","Code_434","63768f76-d77a-4f0b-9f87-7ecd336d0172","Female","http://www.cdisc.org","Code","C16576"
"2023-12-15","Code_435","34ab34c2-8003-40c7-9b9d-9faa98429f2a","Sex","http://www.cdisc.org","Code","C28421"
"2023-12-15","Code_436","1d83e57c-16b9-4c94-bda5-3fa939571d7e","Sex","http://www.cdisc.org","Code","C28421"
"2023-12-15","Code_437","ee144f3b-c380-489d-ac0a-4a0f4e69e518","Race","http://www.cdisc.org","Code","C17049"
"2023-12-15","Code_438","55a1afd6-d6da-4531-8cab-0dba8356533e","Race","http://www.cdisc.org","Code","C17049"
"2023-12-15","Code_439","6ab56be9-f8f9-4eac-b8fd-8493a5e6ad75","TEMP","http://www.cdisc.org","Code","C174446"
"2023-12-15","Code_440","bc948729-bbef-4c66-976b-dc950189b445","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_441","0a73f2e4-e18b-41cb-be53-97f75d594a84","Degree Celsius","http://www.cdisc.org","Code","C42559"
"2023-12-15","Code_442","d3d87a86-b7d2-4467-b29c-84f0c4cec1c2","Degree Fahrenheit","http://www.cdisc.org","Code","C44277"
"2023-12-15","Code_443","25400dd0-24b9-4f87-be20-6ae1eb1e0897","Kelvin","http://www.cdisc.org","Code","C42537"
"2023-12-15","Code_444","5678c626-dca3-439c-98a5-7a8330dbff25","Unit of Temperature","http://www.cdisc.org","Code","C44276"
"2023-12-15","Code_445","18c9fd44-a0e5-43a8-9910-171de7eda243","Axilla","http://www.cdisc.org","Code","C12674"
"2023-12-15","Code_446","f9ae518c-adad-4a52-b1a5-124b94938c0d","Ear","http://www.cdisc.org","Code","C12394"
"2023-12-15","Code_447","f2e06214-d7e5-4b66-a031-5013adade6bb","Forehead","http://www.cdisc.org","Code","C89803"
"2023-12-15","Code_448","3c9a9d2c-6f07-4703-b227-b42d8614062c","Oral Cavity","http://www.cdisc.org","Code","C12421"
"2023-12-15","Code_449","3511a352-9ef0-4083-af4c-06384e7467ef","Rectum","http://www.cdisc.org","Code","C12390"
"2023-12-15","Code_450","9a48569c-8f16-440a-b07d-0aa65818c5f3","Anatomic Site","http://www.cdisc.org","Code","C13717"
"2023-12-15","Code_451","4a5aaef9-66a1-4402-bb16-95170a23f7c0","TEMP","http://www.cdisc.org","Code","C174446"
"2023-12-15","Code_452","e56ccb99-88cd-46c1-8e53-d986f9046ce1","WEIGHT","http://www.cdisc.org","Code","C25208"
"2023-12-15","Code_453","5599fcc2-38fe-4c91-8de7-0a6c60f68ce1","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_454","a883dadd-eadc-495a-bed3-ccb72eb7aecd","Pound","http://www.cdisc.org","Code","C48531"
"2023-12-15","Code_455","fe2d190c-bc56-47ae-9433-bd6ded174ed8","Gram","http://www.cdisc.org","Code","C48155"
"2023-12-15","Code_456","275ddf1d-a9c9-43c4-ae0f-0e7984fd4520","Kilogram","http://www.cdisc.org","Code","C28252"
"2023-12-15","Code_457","cf861cef-fe19-4117-ac56-5e35f9622ae5","Unit of Weight","http://www.cdisc.org","Code","C48208"
"2023-12-15","Code_458","7abe5f01-958a-4941-af43-fe1d500d3012","WEIGHT","http://www.cdisc.org","Code","C25208"
"2023-12-15","Code_459","182fc9fe-2186-4906-ad5c-7301d28139ed","HEIGHT","http://www.cdisc.org","Code","C25347"
"2023-12-15","Code_460","8d39668d-7522-4c7d-af32-ebb4f15c8a39","Clinical Test Result","http://www.cdisc.org","Code","C77140"
"2023-12-15","Code_461","1166d0d2-a939-4fd4-8b2c-a4befd4f862c","Centimeter","http://www.cdisc.org","Code","C49668"
"2023-12-15","Code_462","726a2366-3fce-47e7-bb24-cc4940983b9a","Inch","http://www.cdisc.org","Code","C48500"
"2023-12-15","Code_463","2db8949b-dc6b-4a94-9216-3d93b144202a","Meter","http://www.cdisc.org","Code","C41139"
"2023-12-15","Code_464","9ac0a1b5-36c8-4a5b-a330-e713c295f22d","Unit of Height","http://www.cdisc.org","Code","C168688"
"2023-12-15","Code_465","f024cd70-e27d-4fcf-b495-99d7654c67fa","HEIGHT","http://www.cdisc.org","Code","C25347"
"2023-12-15","Code_466","1f32efc6-3204-4b86-aa1e-8ed23ec8024e","ALT","http://www.cdisc.org","Code","C64433"
"2023-12-15","Code_467","f20ce9ce-18cf-40f1-beff-05046038df64","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_468","f8324f7d-7165-4654-a9d9-fe8411cf7838","Unit per Liter","http://www.cdisc.org","Code","C67456"
"2023-12-15","Code_469","a6bded77-ddd8-4f39-b946-79e288720f69","Microkatal per Liter","http://www.cdisc.org","Code","C67397"
"2023-12-15","Code_470","bbd4e564-221a-44f9-bbc9-1247d1b9c09d","International Unit per Liter","http://www.cdisc.org","Code","C67376"
"2023-12-15","Code_471","8fe53b91-1b11-4ca3-941d-d39a27599d5c","Nanokatal per Liter","http://www.cdisc.org","Code","C70510"
"2023-12-15","Code_472","37e971ff-6278-4e26-bec8-e3f5ac47f537","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365"
"2023-12-15","Code_473","3b889683-285a-4f4a-b9e1-5730f41820ef","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_474","f816a768-6cd7-46af-b090-ac5ec7d9f4f0","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_475","cc077807-f299-4996-956d-7a823d718569","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_476","0d40031a-15d8-4648-9af6-ff5c22c6972b","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_477","c75b863c-037c-43c6-83b3-184eff97c8e8","ALT","http://www.cdisc.org","Code","C64433"
"2023-12-15","Code_478","4d18ad83-a271-4887-8798-d411afd2860b","ALB","http://www.cdisc.org","Code","C64431"
"2023-12-15","Code_479","ef4589f2-aed1-45d0-a4fd-e37e88339973","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_480","04647102-e926-4044-96b0-2b8c2c1e2fd6","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_481","059c839f-19c9-4c27-9951-f2b882b7fb04","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_482","d85ab58d-2fdc-4cb8-83e1-768f996dd00d","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_483","13870c78-9b6d-4676-9e50-934c5c9b7fc3","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_484","164e52d3-1b64-46a8-9dd1-23b409b613a9","ALB","http://www.cdisc.org","Code","C64431"
"2023-12-15","Code_485","735ee982-a402-4f45-b3fa-580ee4f6cc82","ALP","http://www.cdisc.org","Code","C64432"
"2023-12-15","Code_486","3476ac32-27dc-4e09-80f2-1a4bb7d15a45","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_487","26438f86-72a7-4d67-ad49-e47c8e2a1f47","Unit per Liter","http://www.cdisc.org","Code","C67456"
"2023-12-15","Code_488","d91f95bf-5696-4bda-88a0-92bad056437d","Microkatal per Liter","http://www.cdisc.org","Code","C67397"
"2023-12-15","Code_489","9ecf8e95-d141-4c38-9f62-84d054e7a73d","International Unit per Liter","http://www.cdisc.org","Code","C67376"
"2023-12-15","Code_490","5b2ef4b1-b244-4edb-a3d4-10de6cdf854b","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365"
"2023-12-15","Code_491","f42f090f-89a5-4487-a438-be542b1d7f7a","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_492","f7ed309b-dfb0-4136-9e8b-d71fcc462606","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_493","ac45e961-2838-4f3c-8d5c-d0d61b360197","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_494","eeb2e857-0d7d-4cee-8396-5dfae775e538","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_495","280f268d-24b6-41bb-8ed0-db0d20a6e60c","ALP","http://www.cdisc.org","Code","C64432"
"2023-12-15","Code_496","28062834-b1d7-4038-b8d6-21ab1a908617","AST","http://www.cdisc.org","Code","C64467"
"2023-12-15","Code_497","8fbb9b1b-ef53-4276-b262-776bfe08a680","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_498","25b03b98-2319-479f-aee1-b49e953cd604","Unit per Liter","http://www.cdisc.org","Code","C67456"
"2023-12-15","Code_499","5b7901dc-eccd-4f7f-b744-c9052816cc31","Microkatal per Liter","http://www.cdisc.org","Code","C67397"
"2023-12-15","Code_500","49b840ed-3566-4523-b3da-836387fe43d3","International Unit per Liter","http://www.cdisc.org","Code","C67376"
"2023-12-15","Code_501","1c5b8246-e04e-47a9-99e0-bebb1ba5bf00","Unit of Catalytic Activity Concentration","http://www.cdisc.org","Code","C67365"
"2023-12-15","Code_502","5711ca4a-40a6-4a7f-ba18-0e0ac39a7c0f","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_503","439944cd-f2a5-42d0-a3dc-4b588a788ccf","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_504","789e87bc-91cf-442e-b9df-c2a8cb7c4a56","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_505","e51e4081-1fda-42f0-8677-216b43f18f3e","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_506","2e6def05-48fa-4361-9bc4-32582fabf508","AST","http://www.cdisc.org","Code","C64467"
"2023-12-15","Code_507","f8136a4c-9db0-4778-b718-f1545f728e1c","CREAT","http://www.cdisc.org","Code","C64547"
"2023-12-15","Code_508","119581b1-b6e0-432c-87fa-f840527c63ee","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_509","80adddee-29cf-426d-b952-3516ad25283b","Milligram per Deciliter","http://www.cdisc.org","Code","C67015"
"2023-12-15","Code_510","f6f2d3c0-f9eb-4d91-b639-e8c6d1cbc96d","Microgram per Milliliter","http://www.cdisc.org","Code","C64572"
"2023-12-15","Code_511","212b79e2-026d-459d-a8f8-61575e828b9e","Millimole per Liter","http://www.cdisc.org","Code","C64387"
"2023-12-15","Code_512","f251c6f7-062d-4a84-8e88-7ce86b1ab19b","Micromole per Liter","http://www.cdisc.org","Code","C48508"
"2023-12-15","Code_513","2aef57b5-891e-40bd-a64e-82d924bed5ec","Unit of Concentration","http://www.cdisc.org","Code","C48207"
"2023-12-15","Code_514","bed92464-3d51-4685-a51f-361822d97b23","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_515","1ce13f45-38dc-4617-af08-0cbdb18ff254","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_516","5ede3a07-0e19-4ddf-b6c9-9e77e6c2bde7","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_517","e1d05824-67c4-41a9-907d-5902cfcaf6f5","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_518","fbc8b834-bd2b-49dc-bcb1-e29768e91759","CREAT","http://www.cdisc.org","Code","C64547"
"2023-12-15","Code_519","5e0d36de-1534-40ea-a4f6-ee3bc7f52153","K","http://www.cdisc.org","Code","C64853"
"2023-12-15","Code_520","523bb0f3-13e6-4542-bdc7-585af8689424","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_521","b4d8bd1e-0d36-436f-ae2e-c0f283051f5c","Milliequivalent per Liter","http://www.cdisc.org","Code","C67474"
"2023-12-15","Code_522","e621e15e-2e37-4ad1-8bf0-75ec78eb8caa","Milliequivalent per Deciliter","http://www.cdisc.org","Code","C67473"
"2023-12-15","Code_523","828b1ddf-c801-4837-8e51-32300b715ff4","Millimole per Liter","http://www.cdisc.org","Code","C64387"
"2023-12-15","Code_524","359ba0fb-95d2-492b-8a3a-cd13854c93f9","Molarity Unit","http://www.cdisc.org","Code","C64567"
"2023-12-15","Code_525","41420e49-77cc-43e4-bf39-7117978ada16","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_526","abcca65a-9756-4da1-8b24-89f47faec30c","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_527","999a0c5b-f876-44be-a5c1-b6cdfe1e2991","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_528","35af18e3-789c-428e-a531-c4739791fd54","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_529","82a80bfc-adca-4489-9c41-655699cf2952","K","http://www.cdisc.org","Code","C64853"
"2023-12-15","Code_530","ffba37d3-b3f2-45f8-a5de-625bcf5a06cf","SODIUM","http://www.cdisc.org","Code","C64809"
"2023-12-15","Code_531","453ed178-755b-4f90-a288-4a4c3e2cda2e","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_532","4e67a3a6-dcea-4b4d-a4e1-2e6ab8924f9e","Milliequivalent per Liter","http://www.cdisc.org","Code","C67474"
"2023-12-15","Code_533","c38ab777-1c90-480f-83ad-3fa62e70e649","Milliequivalent per Deciliter","http://www.cdisc.org","Code","C67473"
"2023-12-15","Code_534","76e4dcc0-c056-4c07-bcb6-e2e7680dcbed","Millimole per Liter","http://www.cdisc.org","Code","C64387"
"2023-12-15","Code_535","3a737384-f43f-4fb1-ba32-90db67c7aecf","Molarity Unit","http://www.cdisc.org","Code","C64567"
"2023-12-15","Code_536","e4d94a19-0cdc-4692-96b2-7bdcf9447824","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_537","8888a8e8-ea62-40e7-8788-947a2ca7e9cc","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_538","c0a73ae8-e1c1-428b-8467-7c80aa92130e","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_539","d9dfe688-bba8-42a2-9cf4-c02b36554966","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_540","292ab9f3-05e7-4172-b80a-614daab2d5bb","SODIUM","http://www.cdisc.org","Code","C64809"
"2023-12-15","Code_541","ad0acd62-4317-4909-b35d-9fe3b83e6fdb","HBA1C","http://www.cdisc.org","Code","C64849"
"2023-12-15","Code_542","385e6bad-a336-4c9a-aad6-61fe0c5d8763","Laboratory Test Result","http://www.cdisc.org","Code","C36292"
"2023-12-15","Code_543","7ceb94f2-8466-457d-b8db-a5627ee6b26a","Gram per Deciliter","http://www.cdisc.org","Code","C64783"
"2023-12-15","Code_544","a19c32e7-ac9b-4074-909d-92617825b7c5","LBORRESU","http://www.cdisc.org","Code","No Concept Code"
"2023-12-15","Code_545","c96f0273-b36c-43ec-bf0d-65affcd867fa","Biospecimen Type","http://www.cdisc.org","Code","C70713"
"2023-12-15","Code_546","bbc990bd-f6b2-4163-9a51-eb4fa17127fd","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_547","099e9076-22fe-4ef4-9fbd-d5d118a9cd77","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_548","30704d6a-e85a-4de9-9426-cb82b06b7251","Laboratory Test Fasting Status","http://www.cdisc.org","Code","C83309"
"2023-12-15","Code_549","bcf9173b-8ea5-4bf2-8dc2-689ca13851e4","HBA1C","http://www.cdisc.org","Code","C64849"
"2023-12-15","Code_145","f44336d6-e187-4d60-93f3-0c06945f6641","Adverse Event Verbatim Description","http://www.cdisc.org","Code","C78541"
"2023-12-15","Code_146","4ae55bca-3cb1-40d7-8b8f-b87ddb811a65","Adverse Event Dictionary Derived Term","http://www.cdisc.org","Code","C83344"
"2023-12-15","Code_147","387a2058-2fcb-4514-87ca-3458670f10e0","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_148","a3257f91-a1cf-48ed-82d1-03e0a9bb86af","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_149","95dce6c8-828b-4938-acd9-b26b9136fce9","Adverse Event Pre-specified","http://www.cdisc.org","Code","C87840"
"2023-12-15","Code_150","c817b17d-f1af-40a6-9a00-467cd8335afc","Adverse Event Location","http://www.cdisc.org","Code","C83205"
"2023-12-15","Code_151","03f36f4d-b4b0-4a48-8e7e-2c571d70c398","Severity of Adverse Event","http://www.cdisc.org","Code","C53253"
"2023-12-15","Code_152","28f44ecd-87f9-444c-8ab5-aeab3af1ea2c","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_153","fad215ce-92e7-47e6-90fa-63d81c36f22f","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_154","9cfe3277-bea7-41fe-b3bf-22954b54932b","Seriousness of Adverse Event","http://www.cdisc.org","Code","C53252"
"2023-12-15","Code_155","bedad303-a802-4704-8ba7-a0edd985b8c2","Adverse Event Action Taken with Study Treatment","http://www.cdisc.org","Code","C83013"
"2023-12-15","Code_156","a36d43c5-8827-494e-8b00-8fc98502166e","Other Actions taken in Response to Adverse Event","http://www.cdisc.org","Code","C83109"
"2023-12-15","Code_157","c63dcd25-1471-4cd6-9ede-4608d4c94ed1","Adverse Event Attribution to Product or Procedure","http://www.cdisc.org","Code","C41358"
"2023-12-15","Code_158","afd8b1d5-c92c-40e4-8885-c09850e27675","Adverse Event Relationship to Non Study Treatment","http://www.cdisc.org","Code","C83210"
"2023-12-15","Code_159","21b02e42-e504-418a-8eb8-b12a4fe9c342","Adverse Event Pattern","http://www.cdisc.org","Code","C83208"
"2023-12-15","Code_160","28cb3e96-5dee-477a-ac36-856c067de2d8","Adverse Event Outcome","http://www.cdisc.org","Code","C49489"
"2023-12-15","Code_161","9f053c58-685c-4bf0-95e9-a01ea7fc137f","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_162","610a0897-c35a-482e-b941-b14740ab8dc2","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_163","89e65e96-5447-4cba-9848-57a88c0a8a86","Adverse Event Involves Cancer","http://www.cdisc.org","Code","C83211"
"2023-12-15","Code_164","8eee6d01-b4cf-433a-a5c4-c0c007082a7b","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_165","f8f39774-8595-4de5-b1b4-48220980aaae","Yes","http://www.cdisc.org","Code","C49488"
"2023-12-15","Code_166","d41f4818-07f1-4725-9681-0ca35db3f18e","Adverse Event Seriousness Due to Congenital Anomaly","http://www.cdisc.org","Code","C83117"
"2023-12-15","Code_167","b11cb13f-b6c7-4fab-9d17-6df0bc8e8bc7","No","http://www.cdisc.org","Code","C49487"
"2023-12-15","Code_168","abe3adea-d846-41ca-a6ad-a62e64571665","Yes","http://www.cdisc.org","Code","C49488"
