"uuid:ID","codeSystemVersion","codeSystem","id","code","decode"
"78473499-b1fd-4258-b31a-5b557e2a77fb","2023-09-29","http://www.cdisc.org","Code_88","C51282","Clinic"
"ad977bda-aab3-49ac-b9dd-7dd7a83ce3c2","2023-09-29","http://www.cdisc.org","Code_89","C175574","In Person"
"6f66d489-1d14-4d93-af8d-9bc9338a9d4c","2023-09-29","http://www.cdisc.org","Code_90","C25716","Visit"
"5607ca5a-ccd1-41ea-a92b-70eab2d6676b","2023-09-29","http://www.cdisc.org","Code_91","C51282","Clinic"
"0f85baa5-14d0-424b-98b1-770eb4a2ad54","2023-09-29","http://www.cdisc.org","Code_92","C175574","In Person"
"24a44f08-a0a6-4a2b-94b9-7877fdf4b003","2023-09-29","http://www.cdisc.org","Code_93","C25716","Visit"
"b213e9e7-84e6-4a41-8542-7b3bcbf514b1","2023-09-29","http://www.cdisc.org","Code_94","C51282","Clinic"
"92db2354-56cf-4b23-915f-4ec18f81d02d","2023-09-29","http://www.cdisc.org","Code_95","C175574","In Person"
"8511f807-bce1-4123-919e-f8ca976fe67d","2023-09-29","http://www.cdisc.org","Code_96","C171537","Telephone Call"
"2c0c89fa-bd24-414d-824f-52eb7d178006","2023-09-29","http://www.cdisc.org","Code_97","C25716","Visit"
"c6e205b8-4302-4f68-860d-2b66f8228aba","2023-09-29","http://www.cdisc.org","Code_98","C51282","Clinic"
"361e6512-853e-4f1e-9602-3430ba2b9f55","2023-09-29","http://www.cdisc.org","Code_99","C175574","In Person"
"f7753cda-35fe-4a1b-a3ff-7638f90f3af7","2023-09-29","http://www.cdisc.org","Code_100","C171537","Telephone Call"
"133cf074-fc19-4b9b-ad93-64cbc0ece763","2023-09-29","http://www.cdisc.org","Code_101","C25716","Visit"
"ac6fb73e-4212-44d5-9db8-90e0fbc50e9c","2023-09-29","http://www.cdisc.org","Code_102","C51282","Clinic"
"b794356e-9721-4ca6-8e9d-52ac2e892f06","2023-09-29","http://www.cdisc.org","Code_103","C175574","In Person"
"f2963837-a358-4de3-bac6-4ae32c43a194","2023-09-29","http://www.cdisc.org","Code_104","C171537","Telephone Call"
"875dd9f5-426f-4099-bc43-21bafb13a44b","2023-09-29","http://www.cdisc.org","Code_105","C25716","Visit"
"8a875b41-2e52-4fee-b9ff-b2354c6e4425","2023-09-29","http://www.cdisc.org","Code_106","C51282","Clinic"
"035b6107-0c4b-4cbb-b2e4-768521f332e7","2023-09-29","http://www.cdisc.org","Code_107","C175574","In Person"
"66393a37-1ab8-4555-93ab-1ca2bb05bb83","2023-09-29","http://www.cdisc.org","Code_108","C171537","Telephone Call"
"566c6922-aabe-4faf-b573-24c29ccf7efe","2023-09-29","http://www.cdisc.org","Code_109","C25716","Visit"
"1d8546a4-1f20-4cf8-85b5-e734866e7f84","2023-09-29","http://www.cdisc.org","Code_110","C51282","Clinic"
"19ee45bb-50c4-49b3-93fc-f189fb40f198","2023-09-29","http://www.cdisc.org","Code_111","C175574","In Person"
"e6324e9d-5894-41d6-b44d-20bb3047261f","2023-09-29","http://www.cdisc.org","Code_112","C25716","Visit"
"a780362b-c701-47bd-980d-963aeb8f27f8","2023-09-29","http://www.cdisc.org","Code_113","C51282","Clinic"
"3f69a98c-9eaf-416a-ba74-4d3132cf4bd0","2023-09-29","http://www.cdisc.org","Code_114","C175574","In Person"
"c66b01ac-fbcd-4d75-8712-1224d02c6b64","January 31, 2018","SNOMED","Code_72","383371000119108","CT of head without contrast"
"f387a9e1-d926-4d40-9785-d94c989ba36d","12","SPONSOR","Code_73","123","Supine for 5 minutes"
"ba244054-f13e-4c4a-be2f-45cce7b37ec7","12","SPONSOR","Code_74","124","Standingfor 1-3 minutes"
"cdfe7683-41ce-4966-8b8c-2d7b67ec4349","","NCI Thesaurus","Code_252","C173522","Vital Signs Result"
"cf49de86-b5a2-43dc-875f-ba85bc7d0148","2023-09-29","http://www.cdisc.org","Code_253","C42537","Kelvin"
"88b67dc5-91af-40eb-9161-4cf83bf4035b","","NCI Thesaurus","Code_254","C44276","Unit of Temperature"
"5876b765-4054-4253-bc9b-75a4bc4f6ab6","","NCI Thesaurus","Code_255","C83088","Vital Signs Location"
"961421d0-a803-468a-a6da-16ded3d60a68","","NCI Thesaurus","Code_251","C174446","Body Temperature"
"ba1c17cf-68cb-4b2a-8fe0-eb63cf9356ba","","NCI Thesaurus","Code_257","C173522","Vital Signs Result"
"d82afe3c-9949-40cf-8a0e-5fad3bb934c0","2023-09-29","http://www.cdisc.org","Code_258","C28252","Kilogram"
"60a99e4c-546e-438e-9bc1-206dfbe82464","2023-09-29","http://www.cdisc.org","Code_259","C48155","Gram"
"7ab13b00-4d0d-4608-86ab-3e9818d176a3","2023-09-29","http://www.cdisc.org","Code_260","C48531","Pound"
"25059bf8-3caa-43c3-8b1c-1dcf8d85b933","","NCI Thesaurus","Code_261","C48208","Unit of Weight"
"773bd97b-95c5-4192-9b8a-9726993cf923","","NCI Thesaurus","Code_256","C81328","Body Weight"
"fa944c95-d170-4dad-aca1-1a4a4637aa03","","NCI Thesaurus","Code_263","C173522","Vital Signs Result"
"c0bb15f6-a95a-4fd0-99ef-0ab21950717a","2023-09-29","http://www.cdisc.org","Code_264","C49668","Centimeter"
"9b0f1758-222f-42f7-8a20-906a216c1a25","2023-09-29","http://www.cdisc.org","Code_265","C48500","Inch"
"8e0c4dbd-6b21-4e83-84b5-a0faa7e2a22b","2023-09-29","http://www.cdisc.org","Code_266","C28251","Millimeter"
"6ad890b1-122b-429c-a7b2-761acec74f64","2023-09-29","http://www.cdisc.org","Code_267","C41139","Meter"
"813a3081-b786-42d9-8bb8-f211abb67ba8","","NCI Thesaurus","Code_268","C168688","Unit of Height"
"7defd1ee-8e88-4a3a-818f-138b29be163c","","NCI Thesaurus","Code_262","C164634","Body Height"
"5dff849a-e46a-4935-9a4c-a388f2071d97","","NCI Thesaurus","Code_270","C36292","Laboratory Test Result"
"40a227a1-e26e-4c3e-be45-68f1361f38b5","","NCI Thesaurus","Code_271","C83309","Laboratory Test Fasting Status"
"8375eb22-71fb-42d1-a5d4-c349eb2bb510","","NCI Thesaurus","Code_272","C67365","Unit of Catalytic Activity Concentration"
"17ca24aa-85af-4bcc-a5b6-7d90f67a3dd7","","NCI Thesaurus","Code_273","C70713","Biospecimen Type"
"1745e2fa-5213-4912-b094-fbb3ae633318","","NCI Thesaurus","Code_269","C64433","Alanine Aminotransferase Measurement"
"ab56fa51-80e1-4bce-a786-1c6de062e992","","NCI Thesaurus","Code_275","C36292","Laboratory Test Result"
"f8d1e96f-1e73-4661-b9b0-40ad4d6685fc","","NCI Thesaurus","Code_276","C83309","Laboratory Test Fasting Status"
"7a27313e-74d0-4851-a7ac-830a274e0a9a","","NCI Thesaurus","Code_277","C48207","Unit of Concentration"
"7e6238b0-8613-45e7-8a1c-cd8e54841188","","NCI Thesaurus","Code_278","C70713","Biospecimen Type"
"38dce74b-59e4-45cc-a231-95bd7c2b3556","","NCI Thesaurus","Code_274","C64431","Albumin Measurement"
"8dd45eaf-0a21-46b3-af4c-cab52dd60151","","NCI Thesaurus","Code_280","C36292","Laboratory Test Result"
"426eacf7-d0ea-4c75-91f5-9fc66a71f824","","NCI Thesaurus","Code_281","C83309","Laboratory Test Fasting Status"
"b9448aea-0fb1-41e7-bb99-7e1463c2222a","","NCI Thesaurus","Code_282","C67365","Unit of Catalytic Activity Concentration"
"74bbafe3-73b6-44c0-8e26-dbb852c637b4","","NCI Thesaurus","Code_283","C70713","Biospecimen Type"
"155a3f39-b820-4f34-8282-d8d318cf3dfb","","NCI Thesaurus","Code_279","C64432","Alkaline Phosphatase Measurement"
"69b1f380-f1fa-4836-ace8-02353d8b8ff7","","NCI Thesaurus","Code_285","C36292","Laboratory Test Result"
"1640c7d7-b28d-44cb-9894-2a4b985453d8","","NCI Thesaurus","Code_286","C83309","Laboratory Test Fasting Status"
"29e2661b-1122-485c-b853-00d5d1b125be","","NCI Thesaurus","Code_287","C67365","Unit of Catalytic Activity Concentration"
"15170025-5bd3-4d86-8035-bb00b93b8736","","NCI Thesaurus","Code_288","C70713","Biospecimen Type"
"710d52d1-93e5-416e-9dfe-7787ba892cda","","NCI Thesaurus","Code_284","C64467","Aspartate Aminotransferase Measurement"
"e984cf5d-2ac7-4367-a033-441f90a399f5","","NCI Thesaurus","Code_290","C36292","Laboratory Test Result"
"9f2cd107-ede7-4925-8de9-35a9efcc2e98","","NCI Thesaurus","Code_291","C83309","Laboratory Test Fasting Status"
"55db9b23-4194-4aa6-9808-8e078055b3b7","","NCI Thesaurus","Code_292","C48207","Unit of Concentration"
"bd785006-7b45-47cd-bfa8-7c02bf9400e0","","NCI Thesaurus","Code_293","C70713","Biospecimen Type"
"d8c242b3-cf11-4858-902d-d1c2849066b7","","NCI Thesaurus","Code_289","C64547","Creatinine Measurement"
"0365bba0-9cc9-4739-9b72-bfdf67b20165","","NCI Thesaurus","Code_295","C36292","Laboratory Test Result"
"e56c095c-29fe-4bea-8f70-696c037a02ef","","NCI Thesaurus","Code_296","C83309","Laboratory Test Fasting Status"
"eccb5b10-7c83-47a9-9a92-3ef4bfa6a76f","","NCI Thesaurus","Code_297","C64567","Molarity Unit"
"65568644-4fc5-4d6b-8b93-da0d588244c8","","NCI Thesaurus","Code_298","C70713","Biospecimen Type"
"c3af11f0-5a46-4596-8774-a5c4f237ba20","","NCI Thesaurus","Code_294","C64853","Potassium Measurement"
"c2f81426-b528-4c53-a0d7-b59eb1d82449","","NCI Thesaurus","Code_300","C36292","Laboratory Test Result"
"83efba71-8754-4fdf-bb3f-6de5b918a651","","NCI Thesaurus","Code_301","C83309","Laboratory Test Fasting Status"
"053e7c4c-38fa-45f1-97a3-5249af7f0757","","NCI Thesaurus","Code_302","C64567","Molarity Unit"
"74060f15-c7d3-4594-9010-adb7574293ab","","NCI Thesaurus","Code_303","C70713","Biospecimen Type"
"cb44b483-0d81-48a9-a922-bfb4d5655622","","NCI Thesaurus","Code_299","C64809","Sodium Measurement"
"7b11e51b-d418-452e-8c14-3814038d501b","","NCI Thesaurus","Code_135","C78541","Adverse Event Verbatim Description"
"29704e7d-0dc1-4eee-96aa-323dce0f77c5","","NCI Thesaurus","Code_136","C83344","Adverse Event Dictionary Derived Term"
"f7b92710-86a6-432e-a4f4-266156d397f6","","NCI Thesaurus","Code_137","C83198","Adverse Event Category"
"e193f410-ce80-41cc-a524-6ceb6dfd199a","","NCI Thesaurus","Code_138","C83212","Adverse Event Subcategory"
"d2919532-2d98-40f7-8b7a-0ea4424f2e31","","NCI Thesaurus","Code_139","C87840","Adverse Event Pre-specified"
"42446ec6-eed6-4ee0-8c88-8720fef51bfd","","NCI Thesaurus","Code_140","C53253","Severity of Adverse Event"
"7c6d1155-d542-4f45-aa48-3ff57a835846","","NCI Thesaurus","Code_141","C78605","Adverse Event Toxicity Grade"
"94de59f8-3004-4c44-b378-22284a9cb511","","NCI Thesaurus","Code_142","C53252","Seriousness of Adverse Event"
"a814f55a-4662-45df-ab2d-64f2c5e53ebc","","NCI Thesaurus","Code_143","C83013","Adverse Event Action Taken with Study Treatment"
"d46f82db-eef5-4e7d-baf6-70ff7af6125e","","NCI Thesaurus","Code_144","C41358","Adverse Event Attribution to Product or Procedure"
"6b87aa32-c5d3-4c25-b222-6a389cd99bb4","2023-09-29","http://www.cdisc.org","Code_145","C71325","Intermittent"
"ee1ca0d8-285a-4bd8-a511-d995d41e5b52","","NCI Thesaurus","Code_146","C83208","Adverse Event Pattern"
"e7768153-e5ce-4372-9a34-96768b875d1e","","NCI Thesaurus","Code_147","C49489","Adverse Event Outcome"
"60a8b3dd-525f-4187-b5f1-32e6dd861b98","","NCI Thesaurus","Code_148","C83215","Adverse Event Start Date Time"
"8c2571a6-d5c5-4088-a1ad-329ab489a807","","NCI Thesaurus","Code_149","C83201","Adverse Event End Date Time"
"e1f7972b-a8ec-4117-97fd-f7868a6fefb1","","NCI Thesaurus","Code_134","C41331","Adverse Event"
"d46c1083-70f9-46d0-89eb-4b533e2a5c1c","","NCI Thesaurus","Code_151","C173522","Vital Signs Result"
"7b5e4920-59ff-4b27-abf4-9e2c1d41350a","2023-09-29","http://www.cdisc.org","Code_152","C42547","Pascal"
"99ad8bee-96de-42aa-90e6-5254a1deb568","","NCI Thesaurus","Code_153","C49669","Unit of Pressure"
"d48941af-2583-405b-b9c2-42698823e69e","","NCI Thesaurus","Code_154","C83088","Vital Signs Location"
"608ead14-2976-46fd-99c3-4dfae1818cbd","","NCI Thesaurus","Code_155","C123975","Vital Signs Laterality"
"f05358c5-7670-44b2-96d3-4e599c80204f","","NCI Thesaurus","Code_156","C82535","Test Method"
"abcc65ff-fdf0-4612-b1f2-5bcb2037d067","","NCI Thesaurus","Code_157","C83114","Vital Signs Position"
"78e84b7c-fa95-4bc7-abd6-99cc072bafb9","","NCI Thesaurus","Code_150","C25298","Systolic Blood Pressure"
"33d8af59-bb0f-438f-9733-5438e468744d","","NCI Thesaurus","Code_159","C173522","Vital Signs Result"
"01ec9564-8bc5-42a7-b472-2447de91c8ac","2023-09-29","http://www.cdisc.org","Code_160","C42547","Pascal"
"e967ceec-f69e-4306-b137-ce1d61899c86","","NCI Thesaurus","Code_161","C49669","Unit of Pressure"
"76536268-8b32-479f-aae8-2a269ba1801e","","NCI Thesaurus","Code_162","C83088","Vital Signs Location"
"cfc65974-67cd-41f1-893a-d250e1603bd7","","NCI Thesaurus","Code_163","C123975","Vital Signs Laterality"
"0459c305-a697-4365-8216-a342559d4efa","","NCI Thesaurus","Code_164","C82535","Test Method"
"0ba5b316-58b0-496e-8102-7dc3f841bd41","","NCI Thesaurus","Code_165","C83114","Vital Signs Position"
"a7996d1e-a4bd-4dcb-9890-eee6a6e89de6","","NCI Thesaurus","Code_158","C25299","Diastolic Blood Pressure"
"831f5ed9-399d-4bb9-aea8-aa345e8fd09f","","NCI Thesaurus","Code_167","C173522","Vital Signs Result"
"b5183758-dff8-4c93-b484-6780db1a2316","2023-09-29","http://www.cdisc.org","Code_168","C42537","Kelvin"
"2497074c-8e11-4d2b-873b-b7e33ec16589","","NCI Thesaurus","Code_169","C44276","Unit of Temperature"
"228e9565-f2f0-40b9-8a81-117a4b61e170","","NCI Thesaurus","Code_170","C83088","Vital Signs Location"
"a876b645-2cd0-4ec9-90a3-c7681c155c93","","NCI Thesaurus","Code_166","C174446","Body Temperature"
"63edf8dc-6e7a-48bc-965a-67bb3ade768b","","NCI Thesaurus","Code_172","C173522","Vital Signs Result"
"c75a4fe9-c4b5-448a-8095-25489d3b5e4d","2023-09-29","http://www.cdisc.org","Code_173","C28252","Kilogram"
"ab04f32c-0bb7-41fc-a560-aab004ad2146","2023-09-29","http://www.cdisc.org","Code_174","C48155","Gram"
"c02fa6d2-94f9-4f2b-ba60-ad62185c0f1b","2023-09-29","http://www.cdisc.org","Code_175","C48531","Pound"
"5b19aef6-209f-4f76-9ce3-f208752e1a58","","NCI Thesaurus","Code_176","C48208","Unit of Weight"
"4f8f6eaf-0de8-4ab4-83b5-8fa935bbcb4c","","NCI Thesaurus","Code_171","C81328","Body Weight"
"13ec2a2c-1dc2-4f90-8ab9-c9f164a89bb9","","NCI Thesaurus","Code_178","C173522","Vital Signs Result"
"75cc29c8-c6ea-4889-82bc-bb287fd82519","2023-09-29","http://www.cdisc.org","Code_179","C49668","Centimeter"
"c516df38-3bef-4b0a-9b4c-a7a7cb777546","2023-09-29","http://www.cdisc.org","Code_180","C48500","Inch"
"8398404a-c59c-4724-b9cd-496eee5322d6","2023-09-29","http://www.cdisc.org","Code_181","C28251","Millimeter"
"f00859cd-7f77-40cc-bf93-5107f0bd92fd","2023-09-29","http://www.cdisc.org","Code_182","C41139","Meter"
"62c10e2d-7e5f-40c6-98c8-114a34d54299","","NCI Thesaurus","Code_183","C168688","Unit of Height"
"7aef2171-6065-4f9b-aa87-8f85fb2f244d","","NCI Thesaurus","Code_177","C164634","Body Height"
"409dcbcb-f4c5-4e80-b875-fff1ea98fcac","","NCI Thesaurus","Code_185","C36292","Laboratory Test Result"
"9aaa9ac7-8f9e-4a45-917a-05a9fbb25000","","NCI Thesaurus","Code_186","C83309","Laboratory Test Fasting Status"
"a2ddf52f-073e-4afe-a591-3e1fa1be3531","","NCI Thesaurus","Code_187","C67365","Unit of Catalytic Activity Concentration"
"aaf5f4c9-32cf-481f-a75e-bed2b826f496","","NCI Thesaurus","Code_188","C70713","Biospecimen Type"
"a9abcb87-58df-4312-ba0f-057551cdcb47","","NCI Thesaurus","Code_184","C64433","Alanine Aminotransferase Measurement"
"8f8317d2-2a4a-434d-9f71-834284acc006","","NCI Thesaurus","Code_190","C36292","Laboratory Test Result"
"cae3f651-a4e4-40b3-9611-cde0fc27a1f5","","NCI Thesaurus","Code_191","C83309","Laboratory Test Fasting Status"
"cb0fe38e-512d-439f-8d1f-a5c86336f77a","","NCI Thesaurus","Code_192","C48207","Unit of Concentration"
"fbe6b46e-ae92-4871-b262-c6fed5504986","","NCI Thesaurus","Code_193","C70713","Biospecimen Type"
"58eab51c-fa25-42b9-a701-75eed2f9e21a","","NCI Thesaurus","Code_189","C64431","Albumin Measurement"
"c5d9995c-b007-4c2b-a051-f8bb6013c947","","NCI Thesaurus","Code_195","C36292","Laboratory Test Result"
"085edb27-9a69-4a51-ae3e-c58e3b4d38b4","","NCI Thesaurus","Code_196","C83309","Laboratory Test Fasting Status"
"228fe583-4af6-4dbb-8bc7-efe9a6f81854","","NCI Thesaurus","Code_197","C67365","Unit of Catalytic Activity Concentration"
"4de34a09-afe9-43ea-bbf8-f3894e0623c6","","NCI Thesaurus","Code_198","C70713","Biospecimen Type"
"8b65dde6-7f86-4d91-8c2a-d0c88d11f17a","","NCI Thesaurus","Code_194","C64432","Alkaline Phosphatase Measurement"
"953f5881-a33d-46f2-b436-a6daa3de7398","","NCI Thesaurus","Code_200","C36292","Laboratory Test Result"
"86d95e12-b0df-43ab-b43b-d55b3b364fb3","","NCI Thesaurus","Code_201","C83309","Laboratory Test Fasting Status"
"ea52993c-eb08-4bd7-8cf6-7bd4a76cf5a3","","NCI Thesaurus","Code_202","C67365","Unit of Catalytic Activity Concentration"
"448a3374-3a97-4504-916d-6e0e3f859026","","NCI Thesaurus","Code_203","C70713","Biospecimen Type"
"a2d37956-09e4-4ece-a3a1-2e4aaf92b52c","","NCI Thesaurus","Code_199","C64467","Aspartate Aminotransferase Measurement"
"d96c3d24-07df-4539-8055-2c951ad7e9ef","","NCI Thesaurus","Code_205","C36292","Laboratory Test Result"
"8d63b17a-d7e2-4b38-8358-465b1dbc3c40","","NCI Thesaurus","Code_206","C83309","Laboratory Test Fasting Status"
"58d14254-6443-4d62-b320-71d92fa8a2e9","","NCI Thesaurus","Code_207","C48207","Unit of Concentration"
"3e04997e-3d2d-4e98-9594-4b0a46ded61e","","NCI Thesaurus","Code_208","C70713","Biospecimen Type"
"7c18d08e-082c-4946-9ce9-0132aed0e61c","","NCI Thesaurus","Code_204","C64547","Creatinine Measurement"
"fb300f3e-07e7-473a-8ff8-86a8968e3b2b","","NCI Thesaurus","Code_210","C36292","Laboratory Test Result"
"514b309e-053c-4ed9-8cd8-690ec8022fcf","","NCI Thesaurus","Code_211","C83309","Laboratory Test Fasting Status"
"50800932-7c01-469e-ae85-9b302e629c08","","NCI Thesaurus","Code_212","C64567","Molarity Unit"
"2bb04a4a-c6a6-4335-969a-1053990440f2","","NCI Thesaurus","Code_213","C70713","Biospecimen Type"
"924846f3-d911-4734-86f5-50ddd3a75baf","","NCI Thesaurus","Code_209","C64853","Potassium Measurement"
"36a45a31-7d09-4ece-848f-a3c4db06499f","","NCI Thesaurus","Code_215","C36292","Laboratory Test Result"
"32fe603a-acde-4f52-bd85-f7c79d6736f6","","NCI Thesaurus","Code_216","C83309","Laboratory Test Fasting Status"
"130136ba-347f-4a08-9b2f-80eca4a57a81","","NCI Thesaurus","Code_217","C64567","Molarity Unit"
"e5833d07-22c3-4727-9d90-b52a497b85de","","NCI Thesaurus","Code_218","C70713","Biospecimen Type"
"8f4452e3-ad28-4846-9bd4-d999fb401e05","","NCI Thesaurus","Code_214","C64809","Sodium Measurement"
"40179185-b51c-4918-86c6-b2f8f4cb03da","","NCI Thesaurus","Code_220","C173522","Vital Signs Result"
"1fb439ab-778d-40fa-beb8-8cb56d49a6cf","2023-09-29","http://www.cdisc.org","Code_221","C42547","Pascal"
"cb117431-756f-4972-8cf0-ae089ff2b484","","NCI Thesaurus","Code_222","C49669","Unit of Pressure"
"0eb75e31-8cee-4d00-a8bd-8019c031f8ca","","NCI Thesaurus","Code_223","C83088","Vital Signs Location"
"5d517ab6-64a1-42fd-a75a-8a89ee385499","","NCI Thesaurus","Code_224","C123975","Vital Signs Laterality"
"19549111-aca0-471d-9257-70e8d60dd7ea","","NCI Thesaurus","Code_225","C82535","Test Method"
"436e12b4-b981-4838-884b-5d7eb71ada43","","NCI Thesaurus","Code_226","C83114","Vital Signs Position"
"14927686-36af-4ba0-85cf-2ff135fda1ce","","NCI Thesaurus","Code_219","C25298","Systolic Blood Pressure"
"e6443035-3dc2-4e42-9bf0-94709a32590a","","NCI Thesaurus","Code_228","C173522","Vital Signs Result"
"67a1e295-eae9-4e70-854e-8938d4003e04","2023-09-29","http://www.cdisc.org","Code_229","C42547","Pascal"
"b28cf955-e2b4-47d3-8d09-3eb944a61197","","NCI Thesaurus","Code_230","C49669","Unit of Pressure"
"055cc827-dcf4-4728-ad42-17f16ae84355","","NCI Thesaurus","Code_231","C83088","Vital Signs Location"
"1239c791-ec4d-4ee0-848a-a2b67d8933cc","","NCI Thesaurus","Code_232","C123975","Vital Signs Laterality"
"867b909b-a894-42dc-9885-e0bef50ff210","","NCI Thesaurus","Code_233","C82535","Test Method"
"e8c795a4-1916-4a2c-9834-5b196ff64466","","NCI Thesaurus","Code_234","C83114","Vital Signs Position"
"c182bb1c-c74c-4f32-88d0-452fb89c764c","","NCI Thesaurus","Code_227","C25299","Diastolic Blood Pressure"
"b9e3351e-50e2-4082-b164-b32a041efce0","","NCI Thesaurus","Code_236","C173522","Vital Signs Result"
"ee746c95-7f3c-4aef-ba98-e18bb5ec303d","2023-09-29","http://www.cdisc.org","Code_237","C42547","Pascal"
"70c6d25b-47df-4309-816d-5a708a7bb754","","NCI Thesaurus","Code_238","C49669","Unit of Pressure"
"0e13c51e-8a20-46fc-b7fc-91ad8eaf6ebd","","NCI Thesaurus","Code_239","C83088","Vital Signs Location"
"bdee1ff9-5729-4cc0-b480-df04587c805b","","NCI Thesaurus","Code_240","C123975","Vital Signs Laterality"
"489a8f3d-b095-4024-aac5-211790e2c158","","NCI Thesaurus","Code_241","C82535","Test Method"
"04078d2a-e585-4158-8af4-62d180ca6c5c","","NCI Thesaurus","Code_242","C83114","Vital Signs Position"
"875cc7c6-3b23-488b-b6c3-2a032621904e","","NCI Thesaurus","Code_235","C25298","Systolic Blood Pressure"
"7347e231-5e77-4ff8-a06e-41114dc84bb4","","NCI Thesaurus","Code_244","C173522","Vital Signs Result"
"e9ae5afd-6d4a-44bb-a228-f722b3432374","2023-09-29","http://www.cdisc.org","Code_245","C42547","Pascal"
"8e9ac2bd-03aa-4aab-887f-da8481e75f4d","","NCI Thesaurus","Code_246","C49669","Unit of Pressure"
"7af8fdf9-29ac-403b-935c-13cdd5e3e956","","NCI Thesaurus","Code_247","C83088","Vital Signs Location"
"2c704725-5ade-4633-b6bd-249d9a19395b","","NCI Thesaurus","Code_248","C123975","Vital Signs Laterality"
"5dbacf78-6a8e-4424-97b6-9ef90850cf46","","NCI Thesaurus","Code_249","C82535","Test Method"
"c8c1b023-2459-43ae-9d06-0b62ea9b918e","","NCI Thesaurus","Code_250","C83114","Vital Signs Position"
