"codeSystem","decode","codeSystemVersion","uuid:ID","id","code"
"NCI Thesaurus","Vital Signs Result","","ef2dbffb-90e9-4313-8dba-884751a24cdf","Code_252","C173522"
"http://www.cdisc.org","Kelvin","2023-09-29","ffff462d-85cd-4af9-b86e-87f45ade88e3","Code_253","C42537"
"NCI Thesaurus","Unit of Temperature","","967daad7-edd3-48cf-beec-5473c4775d19","Code_254","C44276"
"NCI Thesaurus","Vital Signs Location","","42ef25c5-6a04-4974-a228-a93551ac4323","Code_255","C83088"
"NCI Thesaurus","Body Temperature","","39e82655-c3f8-456e-ba68-f67c572ed2ba","Code_251","C174446"
"NCI Thesaurus","Vital Signs Result","","a7273d68-01bf-4614-a8a7-2420734a1ced","Code_257","C173522"
"http://www.cdisc.org","Kilogram","2023-09-29","e4140a3a-84f1-4192-ab3b-6b32edaa7a93","Code_258","C28252"
"http://www.cdisc.org","Gram","2023-09-29","1af730e3-9e94-448c-81bc-86ca0d7ebe70","Code_259","C48155"
"http://www.cdisc.org","Pound","2023-09-29","2958ffb6-6fae-4eaf-a05e-ec9ea8478821","Code_260","C48531"
"NCI Thesaurus","Unit of Weight","","c59f0deb-bcca-4244-9e73-c11898ede65a","Code_261","C48208"
"NCI Thesaurus","Body Weight","","a54d89d3-1035-42bd-b93f-bc8b9574f390","Code_256","C81328"
"NCI Thesaurus","Vital Signs Result","","7e780314-c335-4569-854e-21bf4edb135e","Code_263","C173522"
"http://www.cdisc.org","Centimeter","2023-09-29","142ed8b2-de36-4b57-a936-96b867db1c7b","Code_264","C49668"
"http://www.cdisc.org","Inch","2023-09-29","581e55b3-72d4-488d-baba-08d560ee5ad0","Code_265","C48500"
"http://www.cdisc.org","Millimeter","2023-09-29","70f8270d-bac4-49c2-a76c-a174092942b6","Code_266","C28251"
"http://www.cdisc.org","Meter","2023-09-29","61d88f50-1ebc-4363-b086-2eb1f21c9684","Code_267","C41139"
"NCI Thesaurus","Unit of Height","","805c448a-2f4c-4388-a823-3b03b8dc77da","Code_268","C168688"
"NCI Thesaurus","Body Height","","d463f61e-9533-4670-ab59-0e02fe9794a4","Code_262","C164634"
"NCI Thesaurus","Laboratory Test Result","","3911d481-4533-425e-bd75-42a9279c6094","Code_270","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","b6ede533-172f-49d1-85ac-db44a135132f","Code_271","C83309"
"NCI Thesaurus","Unit of Catalytic Activity Concentration","","632e19a9-1177-4f61-ab69-f4c70d0cd759","Code_272","C67365"
"NCI Thesaurus","Biospecimen Type","","f487199c-de7f-4ef2-87af-49dbc767a11c","Code_273","C70713"
"NCI Thesaurus","Alanine Aminotransferase Measurement","","d4375f3d-261c-4b19-9872-c698b8551c3b","Code_269","C64433"
"NCI Thesaurus","Laboratory Test Result","","d6b9e4d3-713f-4f84-8a3c-bc2b74833d63","Code_275","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","a38065b0-a477-4b58-988e-e26e28353d24","Code_276","C83309"
"NCI Thesaurus","Unit of Concentration","","9132ad52-5368-4294-b1ec-177e6ef08b60","Code_277","C48207"
"NCI Thesaurus","Biospecimen Type","","19b10999-b1b9-4c77-bb82-a8d241ad87f4","Code_278","C70713"
"NCI Thesaurus","Albumin Measurement","","ad198397-e632-494d-b8f6-c08c62ce9e2a","Code_274","C64431"
"NCI Thesaurus","Laboratory Test Result","","49c71c4f-fcd9-4e1c-8465-1f047768d23f","Code_280","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","ea0aba17-4fd3-4209-9bd0-5eba3fe78011","Code_281","C83309"
"NCI Thesaurus","Unit of Catalytic Activity Concentration","","262f1f23-dc89-4afb-a458-47ed65069a94","Code_282","C67365"
"NCI Thesaurus","Biospecimen Type","","9d909b70-5c88-4fe8-984f-fa334ba3432a","Code_283","C70713"
"NCI Thesaurus","Alkaline Phosphatase Measurement","","7ba44e46-b4c4-4bc1-ba2c-b53b60472a5f","Code_279","C64432"
"NCI Thesaurus","Laboratory Test Result","","62eda712-ae02-4bfb-ac05-4de4a6c6d77f","Code_285","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","39574494-c53c-4a1b-8304-c752d60b0b29","Code_286","C83309"
"NCI Thesaurus","Unit of Catalytic Activity Concentration","","773cbc42-c6cb-4631-94e4-1084efce7e94","Code_287","C67365"
"NCI Thesaurus","Biospecimen Type","","3a3000e6-982e-4ed4-acf4-892743a20f06","Code_288","C70713"
"NCI Thesaurus","Aspartate Aminotransferase Measurement","","eaa87eb4-9fe3-47c2-a4d3-5f58859e7609","Code_284","C64467"
"NCI Thesaurus","Laboratory Test Result","","b7d937e9-39d7-42e7-858a-c553801e5050","Code_290","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","d4998b9a-c801-4d51-89ac-f977dec8c1cd","Code_291","C83309"
"NCI Thesaurus","Unit of Concentration","","1474e6e2-cbd3-403d-a8a5-c6aa6359073b","Code_292","C48207"
"NCI Thesaurus","Biospecimen Type","","3b29c923-2d6a-48ab-b9f1-c997111d4c30","Code_293","C70713"
"NCI Thesaurus","Creatinine Measurement","","864d2b4d-560c-458f-a272-5fa5f58d9e83","Code_289","C64547"
"NCI Thesaurus","Laboratory Test Result","","ba2d7186-e173-466b-82b8-115d298e50db","Code_295","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","7a2810da-1120-4974-8545-f5e1bd8dbf59","Code_296","C83309"
"NCI Thesaurus","Molarity Unit","","911f47a7-bb48-4a08-8585-008d75d4509c","Code_297","C64567"
"NCI Thesaurus","Biospecimen Type","","c946f187-e75a-4879-a060-689d61b563c7","Code_298","C70713"
"NCI Thesaurus","Potassium Measurement","","4c40ec34-1507-417e-a539-0989f85c7eb0","Code_294","C64853"
"NCI Thesaurus","Laboratory Test Result","","8ebc4ebc-08c8-4056-856d-51eab4b1366b","Code_300","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","69ffeff6-3174-4f14-bd07-61d43d0b4a07","Code_301","C83309"
"NCI Thesaurus","Molarity Unit","","e50b3a26-8d8c-4f89-a149-85ba1da232e1","Code_302","C64567"
"NCI Thesaurus","Biospecimen Type","","320cabea-63e0-46fc-9d0a-fb6b866ea10a","Code_303","C70713"
"NCI Thesaurus","Sodium Measurement","","cd638baf-1727-45d6-9d78-3a1d7e5e65bd","Code_299","C64809"
"NCI Thesaurus","Adverse Event Verbatim Description","","8d2f21f6-e794-4e79-ac3e-33a04f9422de","Code_135","C78541"
"NCI Thesaurus","Adverse Event Dictionary Derived Term","","026bec59-67e9-46d4-9a7b-70961cf04313","Code_136","C83344"
"NCI Thesaurus","Adverse Event Category","","aecd0d39-9f0a-416e-9f51-27f53549d018","Code_137","C83198"
"NCI Thesaurus","Adverse Event Subcategory","","33166b4d-defe-4594-bc1e-2e853bd5b6de","Code_138","C83212"
"NCI Thesaurus","Adverse Event Pre-specified","","92dac762-186f-4fe4-8e78-5043f809968e","Code_139","C87840"
"NCI Thesaurus","Severity of Adverse Event","","3973f398-a2f4-4197-a257-aba9ef9d7446","Code_140","C53253"
"NCI Thesaurus","Adverse Event Toxicity Grade","","e3a96111-920f-4cf5-aec2-50b61c798a1a","Code_141","C78605"
"NCI Thesaurus","Seriousness of Adverse Event","","1774479d-9caf-4a49-b140-170713c5c9f5","Code_142","C53252"
"NCI Thesaurus","Adverse Event Action Taken with Study Treatment","","40df85d9-168e-43e9-9cfd-f242ea373869","Code_143","C83013"
"NCI Thesaurus","Adverse Event Attribution to Product or Procedure","","ae79aac3-1836-448e-b1d6-65e1e7da61c1","Code_144","C41358"
"http://www.cdisc.org","Intermittent","2023-09-29","13d2b8c9-cb93-4e85-a0c2-4c2589eea452","Code_145","C71325"
"NCI Thesaurus","Adverse Event Pattern","","c59f8ba5-88fc-454a-b10e-a6bad61525d4","Code_146","C83208"
"NCI Thesaurus","Adverse Event Outcome","","03a4e5d0-5757-43b0-9259-b6bf67548e2b","Code_147","C49489"
"NCI Thesaurus","Adverse Event Start Date Time","","8fbd138b-bae9-409f-8f75-29f30a2b250b","Code_148","C83215"
"NCI Thesaurus","Adverse Event End Date Time","","71c61704-4318-4fc7-80b2-ab6592662cfc","Code_149","C83201"
"NCI Thesaurus","Adverse Event","","b8b5f4b5-be67-4813-ac2c-4ee606b07fef","Code_134","C41331"
"NCI Thesaurus","Vital Signs Result","","51ccc05f-4359-42d8-8f32-da4ac44b7b4b","Code_151","C173522"
"http://www.cdisc.org","Pascal","2023-09-29","8ab8c050-ed9a-4705-a630-29e4ff8e90fd","Code_152","C42547"
"NCI Thesaurus","Unit of Pressure","","447bc13c-7b51-4159-ad8a-acaa83b704a6","Code_153","C49669"
"NCI Thesaurus","Vital Signs Location","","0a3f60d5-e7d3-4547-bdcb-f16ac50a1f92","Code_154","C83088"
"NCI Thesaurus","Vital Signs Laterality","","424ce33d-ce31-4059-b242-c330d3e1d67e","Code_155","C123975"
"NCI Thesaurus","Test Method","","b4b3e079-d220-4430-9188-7e97e8b809a8","Code_156","C82535"
"NCI Thesaurus","Vital Signs Position","","347985be-5fa2-4716-906d-87f62147194f","Code_157","C83114"
"NCI Thesaurus","Systolic Blood Pressure","","2d660fc1-71fc-4157-9e04-55e5fb71816d","Code_150","C25298"
"NCI Thesaurus","Vital Signs Result","","693aba2d-8760-4dce-9c3e-bee53174fc3c","Code_159","C173522"
"http://www.cdisc.org","Pascal","2023-09-29","a39b258d-7041-42cb-9b26-9e0995542896","Code_160","C42547"
"NCI Thesaurus","Unit of Pressure","","64334e6d-f267-4890-bf93-ea1f26ed0725","Code_161","C49669"
"NCI Thesaurus","Vital Signs Location","","9ffb86ce-de5d-49b1-9117-9f70326b0185","Code_162","C83088"
"NCI Thesaurus","Vital Signs Laterality","","0b8a3436-d3ba-4ce3-a6ce-6fd2150f2cba","Code_163","C123975"
"NCI Thesaurus","Test Method","","3116b8b6-d58e-4a17-bee7-b2fc7021e129","Code_164","C82535"
"NCI Thesaurus","Vital Signs Position","","dbb7d9b6-a829-4a98-81f7-bccc298d06e5","Code_165","C83114"
"NCI Thesaurus","Diastolic Blood Pressure","","08184e7c-5fc5-4f61-a948-4831e8e92ed5","Code_158","C25299"
"NCI Thesaurus","Vital Signs Result","","4d78fee9-cfde-44c0-a340-fb7a0ed1c9a6","Code_167","C173522"
"http://www.cdisc.org","Kelvin","2023-09-29","4493f9d6-71fd-4f74-8f2d-b15f6c079e6e","Code_168","C42537"
"NCI Thesaurus","Unit of Temperature","","41d11351-c2e3-4607-adcd-edeba785233c","Code_169","C44276"
"NCI Thesaurus","Vital Signs Location","","3506ca3e-7daa-48af-93d6-b6668a174605","Code_170","C83088"
"NCI Thesaurus","Body Temperature","","0a536560-3b7e-4e9e-ac72-6c4b47b57642","Code_166","C174446"
"NCI Thesaurus","Vital Signs Result","","a802ad4d-28f9-4d36-918d-519fed9bc5b4","Code_172","C173522"
"http://www.cdisc.org","Kilogram","2023-09-29","01d9e9b5-8d2a-4b2f-9a47-86eced26acd2","Code_173","C28252"
"http://www.cdisc.org","Gram","2023-09-29","bd4c5dc9-3caa-4c1b-a681-10d2c4246a62","Code_174","C48155"
"http://www.cdisc.org","Pound","2023-09-29","769acee8-8895-4199-8cfd-3163e6226da5","Code_175","C48531"
"NCI Thesaurus","Unit of Weight","","d1a1e2dc-410a-4995-ab33-e682d2500fc0","Code_176","C48208"
"NCI Thesaurus","Body Weight","","8bbd0c42-3542-4b3a-9dcb-cc7b9b59f49b","Code_171","C81328"
"NCI Thesaurus","Vital Signs Result","","2ee0a6b8-c7f3-480a-87b0-bfa823317bfb","Code_178","C173522"
"http://www.cdisc.org","Centimeter","2023-09-29","0e4c6d6b-bbfb-4221-8870-58707c0d4ed2","Code_179","C49668"
"http://www.cdisc.org","Inch","2023-09-29","f4686564-2b5b-40ab-8e82-b5d16c20f861","Code_180","C48500"
"http://www.cdisc.org","Millimeter","2023-09-29","5995257f-b4b6-48d1-868d-0954a6d04316","Code_181","C28251"
"http://www.cdisc.org","Meter","2023-09-29","086577df-41b4-478f-82f7-00f81615595b","Code_182","C41139"
"NCI Thesaurus","Unit of Height","","bbf143a0-8b1f-4e33-b12c-5e0813a9206d","Code_183","C168688"
"NCI Thesaurus","Body Height","","35212586-b85e-4313-9b2e-1a7df7ccfd11","Code_177","C164634"
"NCI Thesaurus","Laboratory Test Result","","d23ac368-aeeb-4787-9aad-ec793bc9171c","Code_185","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","dca67714-4c4d-4a1f-80e4-9edfa579a5a9","Code_186","C83309"
"NCI Thesaurus","Unit of Catalytic Activity Concentration","","cee78b3b-cf7d-40b4-b680-fa55c6af8c43","Code_187","C67365"
"NCI Thesaurus","Biospecimen Type","","eaf0812c-0360-4b8a-a29a-64ec8d6c2dfe","Code_188","C70713"
"NCI Thesaurus","Alanine Aminotransferase Measurement","","3cf953f6-55df-40cd-859b-6d57a9ae08e9","Code_184","C64433"
"NCI Thesaurus","Laboratory Test Result","","72f428d3-3eef-4ee7-943c-3e8ecdc74dce","Code_190","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","5c63e931-5ed7-4b71-b1f6-e06660af37b8","Code_191","C83309"
"NCI Thesaurus","Unit of Concentration","","73f809bd-f48c-487d-bd7d-361a60f7e1a0","Code_192","C48207"
"NCI Thesaurus","Biospecimen Type","","51148a31-d8a1-4833-900d-298f46bff3e0","Code_193","C70713"
"NCI Thesaurus","Albumin Measurement","","395e9a06-99bd-4d8b-b48b-7d9da9567392","Code_189","C64431"
"NCI Thesaurus","Laboratory Test Result","","dbc54a6c-71b0-40f8-b000-a0540cbceda2","Code_195","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","c54ba05f-f0b0-4222-8c62-444deada9a39","Code_196","C83309"
"NCI Thesaurus","Unit of Catalytic Activity Concentration","","c39dffc3-19c5-4ab8-9e0d-89435f783a0a","Code_197","C67365"
"NCI Thesaurus","Biospecimen Type","","01dbac1b-c42f-454f-993a-ff092a3dcfc3","Code_198","C70713"
"NCI Thesaurus","Alkaline Phosphatase Measurement","","b6a00824-0be6-4aa8-8b3b-28b20fe6489b","Code_194","C64432"
"NCI Thesaurus","Laboratory Test Result","","3412fb6f-16d5-406f-a381-8a1c284e45c6","Code_200","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","5cc79c67-3bee-4f12-8b40-98e3d08ff3e1","Code_201","C83309"
"NCI Thesaurus","Unit of Catalytic Activity Concentration","","7f67b981-1fcc-4013-bbe1-5b54abe0d626","Code_202","C67365"
"NCI Thesaurus","Biospecimen Type","","de435187-59a9-4283-8991-fe48ffeebb23","Code_203","C70713"
"NCI Thesaurus","Aspartate Aminotransferase Measurement","","a7cba502-dd11-4fd0-8a52-8afbc9ee37b6","Code_199","C64467"
"NCI Thesaurus","Laboratory Test Result","","7058903f-6962-44a5-86d3-b705c1948f90","Code_205","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","b1d3570f-b675-43fa-b7ad-793706970ac4","Code_206","C83309"
"NCI Thesaurus","Unit of Concentration","","776b7a58-1a45-4ac0-8f8f-380f227fd95a","Code_207","C48207"
"NCI Thesaurus","Biospecimen Type","","6826c54a-c987-4f8e-bfde-4d1e576f29ef","Code_208","C70713"
"NCI Thesaurus","Creatinine Measurement","","ca4f414e-cee2-48a4-a9b2-49920b016344","Code_204","C64547"
"NCI Thesaurus","Laboratory Test Result","","f5b7cea7-3bf4-463f-aa51-43b285991e7c","Code_210","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","bfd4c758-7300-4761-8b74-7c77e79ccee3","Code_211","C83309"
"NCI Thesaurus","Molarity Unit","","9f6802f2-7272-44e3-b2ab-38b8102294c6","Code_212","C64567"
"NCI Thesaurus","Biospecimen Type","","1c137530-a05d-40ab-93b2-1ef877feb85a","Code_213","C70713"
"NCI Thesaurus","Potassium Measurement","","a4965bbe-0b7b-4f1e-b534-0c86f11887d9","Code_209","C64853"
"NCI Thesaurus","Laboratory Test Result","","f532dd7c-9a86-4a3d-ae9c-fdc432f1e23c","Code_215","C36292"
"NCI Thesaurus","Laboratory Test Fasting Status","","992b8cc7-88f1-4534-aec1-eac6979ac97f","Code_216","C83309"
"NCI Thesaurus","Molarity Unit","","53ee0294-0a9f-4bfa-8aa9-8a63401adc03","Code_217","C64567"
"NCI Thesaurus","Biospecimen Type","","bc26d627-465b-4bab-a6c3-7f26e2aed2c4","Code_218","C70713"
"NCI Thesaurus","Sodium Measurement","","d1202f0d-f0ec-4d59-8f51-ca1f181e0dbd","Code_214","C64809"
"NCI Thesaurus","Vital Signs Result","","668213e3-6bdd-4721-bd9f-a370676241bf","Code_220","C173522"
"http://www.cdisc.org","Pascal","2023-09-29","c50bc609-f6db-427e-bb86-a5bd414a274e","Code_221","C42547"
"NCI Thesaurus","Unit of Pressure","","0675d4ca-a6cc-4bb0-8b8d-b54991938b03","Code_222","C49669"
"NCI Thesaurus","Vital Signs Location","","0fd258da-db6d-4e4f-bd1d-04fa616de234","Code_223","C83088"
"NCI Thesaurus","Vital Signs Laterality","","318f9e5c-31e4-4368-987a-f7511caa5017","Code_224","C123975"
"NCI Thesaurus","Test Method","","13b74493-4d69-4d3e-bd9d-0dff03c03fe4","Code_225","C82535"
"NCI Thesaurus","Vital Signs Position","","4e812aa9-1b8f-4730-86ac-c950e87829be","Code_226","C83114"
"NCI Thesaurus","Systolic Blood Pressure","","c6b1f08d-3eef-44fb-be02-f3b2ef6c9d36","Code_219","C25298"
"NCI Thesaurus","Vital Signs Result","","3222101f-141e-4ea7-8910-884d4695594f","Code_228","C173522"
"http://www.cdisc.org","Pascal","2023-09-29","edba22d5-fd84-4fc5-b76a-1a80f248cb79","Code_229","C42547"
"NCI Thesaurus","Unit of Pressure","","782073db-ea2a-4293-9c97-e109b541ebcd","Code_230","C49669"
"NCI Thesaurus","Vital Signs Location","","74b62fa3-4444-4ba0-8202-3c1d220a242d","Code_231","C83088"
"NCI Thesaurus","Vital Signs Laterality","","6e4d4696-8152-4c85-b0d6-d786843c606f","Code_232","C123975"
"NCI Thesaurus","Test Method","","d44c4fb2-bf55-4311-b8c6-c4f973162592","Code_233","C82535"
"NCI Thesaurus","Vital Signs Position","","b9f2b86a-9114-4c95-9f5c-691fa3332a52","Code_234","C83114"
"NCI Thesaurus","Diastolic Blood Pressure","","63737bd4-d6e6-47b1-a29c-a411f5627fcb","Code_227","C25299"
"NCI Thesaurus","Vital Signs Result","","297ef3f1-8592-4c8f-93ab-a7d8a086e548","Code_236","C173522"
"http://www.cdisc.org","Pascal","2023-09-29","05184850-71f5-4676-92e1-9fb44f7cf53f","Code_237","C42547"
"NCI Thesaurus","Unit of Pressure","","b55fd545-a962-460a-86fa-b411f1ddba97","Code_238","C49669"
"NCI Thesaurus","Vital Signs Location","","be0ec541-8dc6-43d1-b79b-b71f40eaad4f","Code_239","C83088"
"NCI Thesaurus","Vital Signs Laterality","","0f149fb9-8c92-44ef-90d1-12d3f3220083","Code_240","C123975"
"NCI Thesaurus","Test Method","","47b292c3-612f-41f9-b71e-442e63f8a0a5","Code_241","C82535"
"NCI Thesaurus","Vital Signs Position","","cf0f4ef2-c506-4357-b0d3-ebf66ccd619c","Code_242","C83114"
"NCI Thesaurus","Systolic Blood Pressure","","74b25f1c-11a0-4e9b-a10c-a8810bd98763","Code_235","C25298"
"NCI Thesaurus","Vital Signs Result","","07fe34a0-1ab7-4571-a16a-2ea9e839a550","Code_244","C173522"
"http://www.cdisc.org","Pascal","2023-09-29","b087a652-51ff-4d47-bf39-238a62928fc4","Code_245","C42547"
"NCI Thesaurus","Unit of Pressure","","31394628-d180-4c1e-895a-326cd8ba39aa","Code_246","C49669"
"NCI Thesaurus","Vital Signs Location","","fe65e474-3391-4795-b7ac-90ca68a2533a","Code_247","C83088"
"NCI Thesaurus","Vital Signs Laterality","","25414264-e996-415c-bddd-25f0e9cdf820","Code_248","C123975"
"NCI Thesaurus","Test Method","","37015516-445d-4811-a088-c2d078246708","Code_249","C82535"
