"isRequired","isEnabled","uuid:ID","label","id","datatype","name"
"True","True","b2258154-d812-4b72-8d22-def097807c8e","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_103","string","Unit of Catalytic Activity Concentration"
"True","True","7982c4d5-716c-4458-83ef-68273a293007","Biospecimen Type","BiomedicalConceptProperty_104","string","Biospecimen Type"
"True","True","9bf94025-cf74-4892-84db-f677d139442c","Laboratory Test Result","BiomedicalConceptProperty_105","decimal","Laboratory Test Result"
"True","True","8739d34b-0499-4788-8c8f-f63ca01f9e4d","Laboratory Test Fasting Status","BiomedicalConceptProperty_106","boolean","Laboratory Test Fasting Status"
"True","True","ff3f4bee-fac3-4521-8e54-b4971805b4a2","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_107","string","Unit of Catalytic Activity Concentration"
"True","True","26642b60-7aa8-4d32-b765-4e1c5551dc77","Biospecimen Type","BiomedicalConceptProperty_108","string","Biospecimen Type"
"True","True","72c9952e-4e7a-4f78-bda9-8bb0cbe1ab32","Laboratory Test Result","BiomedicalConceptProperty_109","string","Laboratory Test Result"
"True","True","29a82a2e-0963-45c1-ab32-9c6381714662","Laboratory Test Fasting Status","BiomedicalConceptProperty_110","boolean","Laboratory Test Fasting Status"
"True","True","17372836-b7f4-4d16-bf16-6af18b803fc5","Unit of Concentration","BiomedicalConceptProperty_111","string","Unit of Concentration"
"True","True","15b9afcf-2bbd-4c90-a2e7-d1c5776892c0","Biospecimen Type","BiomedicalConceptProperty_112","string","Biospecimen Type"
"True","True","37c3ac4e-d211-4136-8900-2cdc7a983ea6","Laboratory Test Result","BiomedicalConceptProperty_113","decimal","Laboratory Test Result"
"True","True","728a8fae-3c9e-4dbe-8948-6425b0d8a486","Laboratory Test Fasting Status","BiomedicalConceptProperty_114","boolean","Laboratory Test Fasting Status"
"True","True","7949ebb2-7070-491e-8c1a-ddb0c48f6eeb","Molarity Unit","BiomedicalConceptProperty_115","string","Molarity Unit"
"True","True","fccdade9-6219-4aa1-a556-1c1a8dcdcb0b","Biospecimen Type","BiomedicalConceptProperty_116","string","Biospecimen Type"
"True","True","ba515206-7362-47ba-8ffd-25e3c338edd9","Laboratory Test Result","BiomedicalConceptProperty_117","decimal","Laboratory Test Result"
"True","True","903c6eec-a08c-41ea-ae9f-5461c9f3d736","Laboratory Test Fasting Status","BiomedicalConceptProperty_118","boolean","Laboratory Test Fasting Status"
"True","True","6a8d7c17-bd4d-4b5c-b462-e4ef58bd1c8c","Molarity Unit","BiomedicalConceptProperty_119","string","Molarity Unit"
"True","True","5c609b22-12c2-47d7-8f7e-f5643aacbded","Biospecimen Type","BiomedicalConceptProperty_120","string","Biospecimen Type"
"True","True","723ca983-fb85-41ef-be50-0d33eb649f35","Adverse Event Verbatim Description","BiomedicalConceptProperty_1","string","Adverse Event Verbatim Description"
"True","True","d000697d-9f86-42c8-b92c-da475f85c7aa","Adverse Event Dictionary Derived Term","BiomedicalConceptProperty_2","string","Adverse Event Dictionary Derived Term"
"True","True","8d7d53e6-24a3-4e53-9fea-6f30dc96be47","Adverse Event Category","BiomedicalConceptProperty_3","string","Adverse Event Category"
"True","True","6bbb2515-da1c-4764-ad45-89e9be5245f8","Adverse Event Subcategory","BiomedicalConceptProperty_4","string","Adverse Event Subcategory"
"True","True","98e25e52-8eb1-4d20-9c7b-30b291a42377","Adverse Event Pre-specified","BiomedicalConceptProperty_5","boolean","Adverse Event Pre-specified"
"True","True","1e617c24-2842-4680-b7ba-24c3ad3f9e53","Severity of Adverse Event","BiomedicalConceptProperty_6","string","Severity of Adverse Event"
"True","True","71667637-b4b6-40f5-8629-76f498a4d269","Adverse Event Toxicity Grade","BiomedicalConceptProperty_7","string","Adverse Event Toxicity Grade"
"True","True","9880d04e-bf68-497b-a2c2-3cc53166ea07","Seriousness of Adverse Event","BiomedicalConceptProperty_8","boolean","Seriousness of Adverse Event"
"True","True","a3625335-d384-480a-b76c-16a22b820773","Adverse Event Action Taken with Study Treatment","BiomedicalConceptProperty_9","string","Adverse Event Action Taken with Study Treatment"
"True","True","0e7bf312-7a8e-43b0-bbb3-351783309a6e","Adverse Event Attribution to Product or Procedure","BiomedicalConceptProperty_10","string","Adverse Event Attribution to Product or Procedure"
"True","True","7a35c8d7-ed66-4e2d-bf0d-e97b9e419866","Adverse Event Pattern","BiomedicalConceptProperty_11","string","Adverse Event Pattern"
"True","True","85d5946c-c55a-4278-a81b-0e36ca74656e","Adverse Event Outcome","BiomedicalConceptProperty_12","string","Adverse Event Outcome"
"True","True","d37af4e4-74d3-4ca7-a27a-83865e17f6cb","Adverse Event Start Date Time","BiomedicalConceptProperty_13","datetime","Adverse Event Start Date Time"
"True","True","0f388f9e-e536-4cbf-83ca-8a8dfc28460c","Adverse Event End Date Time","BiomedicalConceptProperty_14","datetime","Adverse Event End Date Time"
"True","True","66ac5d48-a7c9-4075-8ac6-5d80561ce24e","Vital Signs Result","BiomedicalConceptProperty_15","decimal","Vital Signs Result"
"True","True","11eb0137-84e7-49eb-b51a-cb2e7c484877","Unit of Pressure","BiomedicalConceptProperty_16","string","Unit of Pressure"
"True","True","e28fa44c-a2fe-4d8e-b950-5231181bf798","Vital Signs Location","BiomedicalConceptProperty_17","string","Vital Signs Location"
"True","True","0601f01c-398c-40f9-a9f0-99f7b5eeb309","Vital Signs Laterality","BiomedicalConceptProperty_18","string","Vital Signs Laterality"
"True","True","f197e806-351b-45b8-aba1-ed5465d05fee","Test Method","BiomedicalConceptProperty_19","string","Test Method"
"True","True","1ebd35cd-4399-4bda-9955-65a46cd88933","Vital Signs Position","BiomedicalConceptProperty_20","string","Vital Signs Position"
"True","True","867f4381-00e9-40e2-b052-1a09250e830a","Vital Signs Result","BiomedicalConceptProperty_21","decimal","Vital Signs Result"
"True","True","523e5788-4709-4b54-9322-7654035601cb","Unit of Pressure","BiomedicalConceptProperty_22","string","Unit of Pressure"
"True","True","faf58cfe-0358-49f6-afdf-d2f85ce59d3e","Vital Signs Location","BiomedicalConceptProperty_23","string","Vital Signs Location"
"True","True","cbbb1fbc-f54c-49a6-aa4e-a95fd05cb481","Vital Signs Laterality","BiomedicalConceptProperty_24","string","Vital Signs Laterality"
"True","True","6fc8c726-14a5-4837-8baf-1b2f0c649d71","Test Method","BiomedicalConceptProperty_25","string","Test Method"
"True","True","eca1a448-0aa2-48f9-8678-438f89807cb8","Vital Signs Position","BiomedicalConceptProperty_26","string","Vital Signs Position"
"True","True","2c0d244a-b2ef-4949-b4c2-70d6180840d0","Vital Signs Result","BiomedicalConceptProperty_27","decimal","Vital Signs Result"
"True","True","645ad8b1-de13-4a6b-9299-97c65ad36e85","Unit of Temperature","BiomedicalConceptProperty_28","string","Unit of Temperature"
"True","True","be285816-f122-4f66-bf07-e6f6da502994","Vital Signs Location","BiomedicalConceptProperty_29","string","Vital Signs Location"
"True","True","291f1c12-aee6-4b7b-9968-08164c844ec0","Vital Signs Result","BiomedicalConceptProperty_30","decimal","Vital Signs Result"
"True","True","de959c46-52cd-4730-b0e9-89b400cca228","Unit of Weight","BiomedicalConceptProperty_31","string","Unit of Weight"
"True","True","5db1677e-f62a-4087-9946-24a137b26b40","Vital Signs Result","BiomedicalConceptProperty_32","decimal","Vital Signs Result"
"True","True","13929220-a3bc-4db9-931b-5c4bdd1b2cd2","Unit of Height","BiomedicalConceptProperty_33","string","Unit of Height"
"True","True","764e2a3c-001e-4567-8887-b0e8d85c9c2c","Laboratory Test Result","BiomedicalConceptProperty_34","decimal","Laboratory Test Result"
"True","True","30a272a4-c7b0-4665-93e7-08253170f3cb","Laboratory Test Fasting Status","BiomedicalConceptProperty_35","boolean","Laboratory Test Fasting Status"
"True","True","bb3a8b27-aae7-4b26-9e96-770b387b186f","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_36","string","Unit of Catalytic Activity Concentration"
"True","True","08157575-e6ad-4fd6-831b-8987fe87277d","Biospecimen Type","BiomedicalConceptProperty_37","string","Biospecimen Type"
"True","True","b67c9f70-cdb7-49ab-aa40-0902f305d435","Laboratory Test Result","BiomedicalConceptProperty_38","string","Laboratory Test Result"
"True","True","33726feb-17f4-4e70-8c3f-9ccee5a715ad","Laboratory Test Fasting Status","BiomedicalConceptProperty_39","boolean","Laboratory Test Fasting Status"
"True","True","9fcf6ae1-e87e-4145-98c9-57ba24560fe4","Unit of Concentration","BiomedicalConceptProperty_40","string","Unit of Concentration"
"True","True","0e9b04a8-d8e7-4eb1-abd7-fc427a992b2d","Biospecimen Type","BiomedicalConceptProperty_41","string","Biospecimen Type"
"True","True","a38e3006-3b5d-46b1-a997-f4a807a8e676","Laboratory Test Result","BiomedicalConceptProperty_42","decimal","Laboratory Test Result"
"True","True","a58abd71-1dda-403a-bd15-35d4d2338042","Laboratory Test Fasting Status","BiomedicalConceptProperty_43","boolean","Laboratory Test Fasting Status"
"True","True","e3a28235-d59f-4380-b0ee-090964ca4a12","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_44","string","Unit of Catalytic Activity Concentration"
"True","True","dc20dc5d-484d-4b58-b8e5-d606c522a958","Biospecimen Type","BiomedicalConceptProperty_45","string","Biospecimen Type"
"True","True","3b716019-f46a-45be-92f8-f95293e22ded","Laboratory Test Result","BiomedicalConceptProperty_46","decimal","Laboratory Test Result"
"True","True","7c2fd409-399f-4880-bb78-ccec28462a0c","Laboratory Test Fasting Status","BiomedicalConceptProperty_47","boolean","Laboratory Test Fasting Status"
"True","True","64c21e00-4a4d-4367-af48-e75bce90f10a","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_48","string","Unit of Catalytic Activity Concentration"
"True","True","eb1f5a54-8459-469d-a27b-fb981a70ada2","Biospecimen Type","BiomedicalConceptProperty_49","string","Biospecimen Type"
"True","True","665f7770-b0df-46a0-a8ef-7039d1e9488a","Laboratory Test Result","BiomedicalConceptProperty_50","string","Laboratory Test Result"
"True","True","34856df7-adf7-498a-829a-69b9d16e2013","Laboratory Test Fasting Status","BiomedicalConceptProperty_51","boolean","Laboratory Test Fasting Status"
"True","True","ac39e108-bfd4-406f-b7b4-d4db1dd24c25","Unit of Concentration","BiomedicalConceptProperty_52","string","Unit of Concentration"
"True","True","4f577ab7-171f-4109-9c86-67ebd18528c2","Biospecimen Type","BiomedicalConceptProperty_53","string","Biospecimen Type"
"True","True","4d479b3f-ea0f-487c-b6fb-464b8cbeaa3c","Laboratory Test Result","BiomedicalConceptProperty_54","decimal","Laboratory Test Result"
"True","True","0e3bcead-1f2a-4082-8375-58a8435e5312","Laboratory Test Fasting Status","BiomedicalConceptProperty_55","boolean","Laboratory Test Fasting Status"
"True","True","9f7d9f01-f6a6-4740-99e7-0bd40c815e37","Molarity Unit","BiomedicalConceptProperty_56","string","Molarity Unit"
"True","True","0a3264f4-bef7-4449-9fcb-9a194b739945","Biospecimen Type","BiomedicalConceptProperty_57","string","Biospecimen Type"
"True","True","392ca807-5dc5-4ba5-bc81-e6d1dbadbd05","Laboratory Test Result","BiomedicalConceptProperty_58","decimal","Laboratory Test Result"
"True","True","a9e4225d-e691-40f7-8899-e4efad7830b0","Laboratory Test Fasting Status","BiomedicalConceptProperty_59","boolean","Laboratory Test Fasting Status"
"True","True","d7c46e37-2b4d-4ec0-8bdd-dd9d55cbec9b","Molarity Unit","BiomedicalConceptProperty_60","string","Molarity Unit"
"True","True","1ece3ba7-32c4-4a90-9d41-575ef3008fe5","Biospecimen Type","BiomedicalConceptProperty_61","string","Biospecimen Type"
"True","True","86a0a4a5-5359-4021-a7a2-0ef425894468","Vital Signs Result","BiomedicalConceptProperty_62","decimal","Vital Signs Result"
"True","True","31c27ef0-6b80-407e-86bd-564d7b3dd19c","Unit of Pressure","BiomedicalConceptProperty_63","string","Unit of Pressure"
"True","True","1793018d-af19-418b-9ea5-7847ccf3ddf0","Vital Signs Location","BiomedicalConceptProperty_64","string","Vital Signs Location"
"True","True","81d4d9a7-dda6-4f16-97de-ef9829a973ba","Vital Signs Laterality","BiomedicalConceptProperty_65","string","Vital Signs Laterality"
"True","True","2203dcd5-8bc3-47b8-9160-601f5f7d4b62","Test Method","BiomedicalConceptProperty_66","string","Test Method"
"True","True","5f24cbf8-aa1c-4ce4-93f9-7e4b36743a86","Vital Signs Position","BiomedicalConceptProperty_67","string","Vital Signs Position"
"True","True","5f6eb82b-4b68-44f6-886a-445661983c30","Vital Signs Result","BiomedicalConceptProperty_68","decimal","Vital Signs Result"
"True","True","0840963a-2d16-4296-8e22-d27da0e7344a","Unit of Pressure","BiomedicalConceptProperty_69","string","Unit of Pressure"
"True","True","6ed033b4-f67f-4f4a-88d6-95c21262b666","Vital Signs Location","BiomedicalConceptProperty_70","string","Vital Signs Location"
"True","True","830821a7-1837-4379-8978-af7fc5cb75f6","Vital Signs Laterality","BiomedicalConceptProperty_71","string","Vital Signs Laterality"
"True","True","221107ed-ff2a-4ae7-85a1-f5f48642e9c8","Test Method","BiomedicalConceptProperty_72","string","Test Method"
"True","True","08a154d1-4f02-4579-a006-f7cc3de6fe09","Vital Signs Position","BiomedicalConceptProperty_73","string","Vital Signs Position"
"True","True","761205f3-f425-444f-8ba5-d3630895a510","Vital Signs Result","BiomedicalConceptProperty_74","decimal","Vital Signs Result"
"True","True","81978633-bc57-47fb-9d7c-3579c60de688","Unit of Pressure","BiomedicalConceptProperty_75","string","Unit of Pressure"
"True","True","09ab7bc9-d8d3-4740-bd56-a9a24ee87740","Vital Signs Location","BiomedicalConceptProperty_76","string","Vital Signs Location"
"True","True","3b325c52-9dad-461c-90ea-95cb93250baa","Vital Signs Laterality","BiomedicalConceptProperty_77","string","Vital Signs Laterality"
"True","True","364d84fb-7025-43f7-ae99-d31fed4de3cd","Test Method","BiomedicalConceptProperty_78","string","Test Method"
"True","True","9b03e309-e6fc-42f9-84b4-fd3c4b4ce439","Vital Signs Position","BiomedicalConceptProperty_79","string","Vital Signs Position"
"True","True","e2ef9bd2-eec5-49f0-905e-84b461e52ea0","Vital Signs Result","BiomedicalConceptProperty_80","decimal","Vital Signs Result"
"True","True","a66808f9-2ca0-4975-8448-d33da4444aef","Unit of Pressure","BiomedicalConceptProperty_81","string","Unit of Pressure"
"True","True","b90b8b7f-604d-4f2a-9b49-5fcdd17ce26b","Vital Signs Location","BiomedicalConceptProperty_82","string","Vital Signs Location"
"True","True","2f6ab9a2-477f-4bc8-9c04-240bee62e5cb","Vital Signs Laterality","BiomedicalConceptProperty_83","string","Vital Signs Laterality"
"True","True","30b1643f-6fc5-445f-b1c5-7942e0f1c49d","Test Method","BiomedicalConceptProperty_84","string","Test Method"
"True","True","662b014e-befd-45b8-80be-9f0470fce394","Vital Signs Position","BiomedicalConceptProperty_85","string","Vital Signs Position"
