"uuid:ID","code","instanceType","codeSystemVersion","decode","codeSystem","id"
"178b90c4-08d1-4b34-9cb5-16e2bb60d88f","C48155","Code","2023-09-29","Gram","http://www.cdisc.org","Code_275"
"66a9c916-f4da-4e97-89b6-b474103b0492","C48531","Code","2023-09-29","Pound","http://www.cdisc.org","Code_276"
"cfac4075-7ceb-4f99-bec4-527dec9304ad","C48208","Code","","Unit of Weight","NCI Thesaurus","Code_277"
"99586401-b33a-41e9-b052-f0e4378acb94","C81328","Code","","Body Weight","NCI Thesaurus","Code_272"
"d0f36e8e-9640-47e6-8ab0-6cb28d7f7737","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_279"
"36de50ca-ecb4-4456-b0d8-2621fc811895","C49668","Code","2023-09-29","Centimeter","http://www.cdisc.org","Code_280"
"aa5cdd94-1f32-4a61-b319-609139ea706b","C48500","Code","2023-09-29","Inch","http://www.cdisc.org","Code_281"
"e59c5562-d89f-4551-ae6b-85804090d7bb","C28251","Code","2023-09-29","Millimeter","http://www.cdisc.org","Code_282"
"6ae1f136-2409-41f4-9302-620f113be5f1","C41139","Code","2023-09-29","Meter","http://www.cdisc.org","Code_283"
"5593459c-6d10-47f9-970d-9c615fb37f7a","C168688","Code","","Unit of Height","NCI Thesaurus","Code_284"
"18feb899-22cb-4f68-a860-bbd6b28ea53f","C164634","Code","","Body Height","NCI Thesaurus","Code_278"
"98c2ff7f-583a-409d-b371-1187296b5127","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_286"
"96da02aa-3cbc-4619-b287-4fc0c987a6aa","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_287"
"3ad7e581-047b-4360-a254-6fe16d3b40e7","C67365","Code","","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code_288"
"1aa0600b-2c38-4173-87de-9f63e05a3ac8","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_289"
"51d42cf9-bdf4-4e66-bb8b-3f5cdea0ce41","C64433","Code","","Alanine Aminotransferase Measurement","NCI Thesaurus","Code_285"
"368357d7-39d4-416e-b1a5-411fb689c5f4","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_291"
"9fc06a3f-bc2b-4ff9-bf76-70e8c652b69a","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_292"
"0cafc901-036d-40cd-9677-5cff503f2c74","C48207","Code","","Unit of Concentration","NCI Thesaurus","Code_293"
"3d62c357-e35b-448c-840c-f2e7ba7f6d5b","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_294"
"c767c811-1755-4a5b-a219-fb56d2c87b71","C64431","Code","","Albumin Measurement","NCI Thesaurus","Code_290"
"0dff30b0-1513-4e54-801f-afb8e61a157f","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_296"
"f1c3bc8b-b010-4397-ab5d-e141d1b6932d","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_297"
"84d2b8b1-1f5e-4947-aafc-3583d692d2a8","C67365","Code","","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code_298"
"3d4ce8ca-5726-4ab9-90cb-445a30702466","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_299"
"28a8736c-1693-4799-a05e-6df53188ab1a","C64432","Code","","Alkaline Phosphatase Measurement","NCI Thesaurus","Code_295"
"21aab9ea-e90b-4385-b312-7faf1976141c","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_301"
"aeba0bd1-5e69-47fc-98df-7ded7e6ca7ab","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_302"
"65f1bc32-71fa-4c14-9012-cf833a85991f","C67365","Code","","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code_303"
"79de4b3c-8d5e-4057-9e36-2240ba99f163","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_304"
"a8b9c4f9-32aa-4a10-a492-6daeea0c9a25","C64467","Code","","Aspartate Aminotransferase Measurement","NCI Thesaurus","Code_300"
"2af1f587-e9db-4966-8be3-25c2dcab929c","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_306"
"35249068-6fbd-4eeb-96e0-d4ee52876743","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_307"
"eceb7f04-fa3e-4b8f-9611-10535f4dbdca","C48207","Code","","Unit of Concentration","NCI Thesaurus","Code_308"
"0b9e585c-676b-4574-ad54-4fa153890f35","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_309"
"ac0ae54b-e17e-4964-b1f0-4c8313ab6d7a","C64547","Code","","Creatinine Measurement","NCI Thesaurus","Code_305"
"22ba3461-2e1d-498a-aa80-7ba838b1dd61","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_311"
"5d6c788d-c6bb-4851-97a0-4a1ca2effbcf","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_312"
"5478acc6-fdd3-4f73-adcf-7eee21f8c348","C64567","Code","","Molarity Unit","NCI Thesaurus","Code_313"
"9b0764fe-a080-4b37-a542-ccbe13a8c3a7","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_314"
"81a8a61b-3830-48e3-a4bf-6defeb695bec","C64853","Code","","Potassium Measurement","NCI Thesaurus","Code_310"
"83372d50-6c73-49a2-891e-7d7219d914cd","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_316"
"1581e36e-e7c8-4246-a693-a2a5a05ea55a","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_317"
"956f77c4-e3d5-4685-9101-dfe7ee9ee246","C64567","Code","","Molarity Unit","NCI Thesaurus","Code_318"
"00507ab3-aa1d-4ee7-89ca-c176881bdeb2","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_319"
"37db21f2-c86e-4fe9-bd9f-d38d2d3f29c9","C64809","Code","","Sodium Measurement","NCI Thesaurus","Code_315"
"7a9260e4-c593-4d71-a627-bef6d6164a2c","C82571","Code","","Reported Event Term","NCI Thesaurus","Code_145"
"10f9bad8-92eb-4a56-a44a-2eb96b0c167b","C82977","Code","","Dictionary-derived Term","NCI Thesaurus","Code_146"
"12a1cf1d-4d58-4f15-a98d-fa3d47a2505f","C25372","Code","","Category","NCI Thesaurus","Code_147"
"66fefff5-1d89-4f96-90b8-edb2b2e9046e","C25692","Code","","Subcategory","NCI Thesaurus","Code_148"
"3b7f14d2-7631-4a35-bad9-fa7e41b5aee0","C82517","Code","","Observation Start Date Time","NCI Thesaurus","Code_149"
"852d0df4-8bff-4096-a2a9-ba6efa7e86a5","C41331","Code","","Adverse Event","NCI Thesaurus","Code_144"
"dfdb374d-f855-4a4d-8fbd-6102c0971bf6","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_151"
"71bc13f9-5cd0-499f-9a08-f304385eb2bc","C42547","Code","2023-09-29","Pascal","http://www.cdisc.org","Code_152"
"2d7da0cc-f6a2-4409-9403-561bb74a1d8d","C49669","Code","","Unit of Pressure","NCI Thesaurus","Code_153"
"fa6e1470-b78f-4ac6-b083-1a0f4cc6539a","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_154"
"f0a6d827-7765-43a6-b531-0be907d3b325","C25185","Code","","Laterality","NCI Thesaurus","Code_155"
"b5187a05-7b8a-4eec-9f03-8f9b0f843a57","C82535","Code","","Test Method","NCI Thesaurus","Code_156"
"b4a5f0d0-8bd2-46cf-854c-96447e087e08","C62164","Code","","Body Position","NCI Thesaurus","Code_157"
"e10e326f-ef00-4de0-9063-6f1546c5d1d3","C25298","Code","","Systolic Blood Pressure","NCI Thesaurus","Code_150"
"a8fe18af-bea8-4d10-a3d6-aafcd3e9cb92","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_159"
"5426f7a3-e470-4af1-bac3-12d02ef53d7e","C42547","Code","2023-09-29","Pascal","http://www.cdisc.org","Code_160"
"e52deefc-8795-40d6-89f0-7c8259027502","C49669","Code","","Unit of Pressure","NCI Thesaurus","Code_161"
"91a3967d-b3a5-485e-a085-19f53a4de865","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_162"
"17f8375e-d5db-4634-93d0-304f4fcb5349","C25185","Code","","Laterality","NCI Thesaurus","Code_163"
"6d972a9a-f299-448d-a6c4-eb17469c6b7f","C82535","Code","","Test Method","NCI Thesaurus","Code_164"
"611cc4f7-f133-4770-8c6d-36996ee65402","C62164","Code","","Body Position","NCI Thesaurus","Code_165"
"f161120c-115f-498b-aa5e-616ee7259002","C25299","Code","","Diastolic Blood Pressure","NCI Thesaurus","Code_158"
"57c3d05e-6a57-48ec-a259-13fb3609bf94","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_167"
"8b74aaa4-d78b-484e-ba54-81c731ec96ba","C42537","Code","2023-09-29","Kelvin","http://www.cdisc.org","Code_168"
"4d8183bd-95a3-4ac7-832b-92c7199a545d","C44276","Code","","Unit of Temperature","NCI Thesaurus","Code_169"
"a858a8dd-8b07-4dd5-a11e-96d13da25ae2","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_170"
"149a5c94-a18b-4de2-bff0-41187c68b50d","C174446","Code","","Body Temperature","NCI Thesaurus","Code_166"
"bd0481f6-bd2c-44fe-8fb2-a9163147dec6","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_172"
"72b81e9e-5d7a-464a-a5bb-3ded2efd910f","C28252","Code","2023-09-29","Kilogram","http://www.cdisc.org","Code_173"
"4dc5d0c9-81e9-4137-945a-86667248f6c8","C48155","Code","2023-09-29","Gram","http://www.cdisc.org","Code_174"
"3f56fa32-4cd1-4632-a291-7c29c3fd3be3","C48531","Code","2023-09-29","Pound","http://www.cdisc.org","Code_175"
"4ae31d44-6ac0-4ddb-946b-f7a63aa15c2b","C48208","Code","","Unit of Weight","NCI Thesaurus","Code_176"
"a78c6b91-017b-40f5-8edb-1dc571cd5e45","C81328","Code","","Body Weight","NCI Thesaurus","Code_171"
"d52b4a9f-ba20-4022-97bf-97122c6e028f","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_178"
"a4212e1a-90ff-4f5a-b7b3-8e334842166f","C49668","Code","2023-09-29","Centimeter","http://www.cdisc.org","Code_179"
"1c8d875d-6cbb-4908-a27b-01d3f7d4a219","C48500","Code","2023-09-29","Inch","http://www.cdisc.org","Code_180"
"e4b9929d-a570-42a0-9bba-ffbcff712e1a","C28251","Code","2023-09-29","Millimeter","http://www.cdisc.org","Code_181"
"ae140ede-9b2a-4ef3-8cb0-ca5bfea208a1","C41139","Code","2023-09-29","Meter","http://www.cdisc.org","Code_182"
"18b30336-0b72-4e2f-b505-58f30bdce66e","C168688","Code","","Unit of Height","NCI Thesaurus","Code_183"
"3c4c0c70-a787-48d8-aead-ffadf977c471","C164634","Code","","Body Height","NCI Thesaurus","Code_177"
"b1115805-1be5-4ca3-ac58-0ef1c87688d1","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_185"
"eb9a3d75-b048-4bef-81f8-acca6401b5d3","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_186"
"ee289db2-2ccd-42d5-8c61-882ea543d72b","C67365","Code","","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code_187"
"005d433d-f26f-4f31-9ea9-b5c669e4f4f6","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_188"
"4fed39af-f85d-430b-ba99-7cbfd1c3f0c4","C64433","Code","","Alanine Aminotransferase Measurement","NCI Thesaurus","Code_184"
"9d9d25e8-a78e-4086-ad88-4f0be2987153","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_190"
"88bee7d3-f3d9-4204-88ef-33458e97e9c1","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_191"
"97c5287a-26f6-485a-83c3-50ffc193d2bf","C48207","Code","","Unit of Concentration","NCI Thesaurus","Code_192"
"60d5798a-0797-4a38-aa76-1d5ef04ee15d","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_193"
"75c12f3d-19e1-4170-9324-6314e348293c","C64431","Code","","Albumin Measurement","NCI Thesaurus","Code_189"
"677399ce-d4d3-4a6e-b4f8-9a95ecd5e26c","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_195"
"4a1cfd89-3827-4113-b509-388ff0df2b1e","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_196"
"8f67bcae-2b45-4714-9146-35aed285629a","C67365","Code","","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code_197"
"489f1eb3-d050-48ec-bcda-91a03476f60b","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_198"
"9a1a7fc3-a6fe-4a1c-85af-6ed1e515a383","C64432","Code","","Alkaline Phosphatase Measurement","NCI Thesaurus","Code_194"
"1e409f14-1000-4965-9a5f-d82784881a30","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_200"
"37c78638-eddb-46e4-a4c2-42daae462021","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_201"
"dac00a4f-e232-4f84-a70a-fe651c8697c1","C67365","Code","","Unit of Catalytic Activity Concentration","NCI Thesaurus","Code_202"
"9242e763-6560-4d2d-b4da-b5dc41c80fea","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_203"
"ef12527c-6a91-434f-a1b6-2b6fa131c9df","C64467","Code","","Aspartate Aminotransferase Measurement","NCI Thesaurus","Code_199"
"59a8d27c-d54e-4d84-8648-aec30d763601","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_205"
"43feb4fe-09d8-42e2-8db0-b20b8802045f","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_206"
"d04400db-b918-4be8-b5e8-720374141dc2","C48207","Code","","Unit of Concentration","NCI Thesaurus","Code_207"
"e7a4211c-fa51-4f29-bf3b-7b854fd52f3a","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_208"
"244e91f9-51ac-4654-9363-374f146ecce2","C64547","Code","","Creatinine Measurement","NCI Thesaurus","Code_204"
"7e19bb1d-504c-49c4-9eb0-8ee0bcb4184b","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_210"
"d96f1645-2a33-4897-a765-04d84a843c3c","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_211"
"99266784-3d3d-40dd-b598-acff8d979d7c","C64567","Code","","Molarity Unit","NCI Thesaurus","Code_212"
"e4d551a6-c0ce-4e4d-9894-72cee3f6e7f2","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_213"
"a0d81305-a882-40bd-8594-1ceb674d3432","C64853","Code","","Potassium Measurement","NCI Thesaurus","Code_209"
"d88bfaf5-dd1b-44f0-8f73-2677e2cb6bbe","C36292","Code","","Laboratory Test Result","NCI Thesaurus","Code_215"
"10f68da4-e1cc-46e4-821c-4eff2e59a5bb","C83309","Code","","Laboratory Test Fasting Status","NCI Thesaurus","Code_216"
"2d23ba3b-adaf-4aa3-a269-6f47f419b1ef","C64567","Code","","Molarity Unit","NCI Thesaurus","Code_217"
"f29e4913-8865-4cbb-807f-e1e3efd1dfe7","C70713","Code","","Biospecimen Type","NCI Thesaurus","Code_218"
"3fa1fccc-41de-40bf-8284-dd83ca972594","C64809","Code","","Sodium Measurement","NCI Thesaurus","Code_214"
"35ca99d8-d32f-4f8c-baa7-ec511f5e7764","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_220"
"f71ae96a-6e26-4508-b046-9928958a7b86","C42547","Code","2023-09-29","Pascal","http://www.cdisc.org","Code_221"
"94cf8a68-7434-4358-b597-8150686efea4","C49669","Code","","Unit of Pressure","NCI Thesaurus","Code_222"
"c3c7b0a6-2520-4604-a136-053e28960191","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_223"
"62dd6723-9d67-4558-b44e-b00a77c673ea","C25185","Code","","Laterality","NCI Thesaurus","Code_224"
"0bfae513-b6fa-497c-ac65-95ea44b75b19","C82535","Code","","Test Method","NCI Thesaurus","Code_225"
"3dcfd399-1d71-4846-8a2b-98989ce9d24b","C62164","Code","","Body Position","NCI Thesaurus","Code_226"
"aab10252-088f-4297-8572-b79834bb8ad5","C25298","Code","","Systolic Blood Pressure","NCI Thesaurus","Code_219"
"7f480b38-f63c-4868-95ca-8407fc3aac43","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_228"
"7ed84674-3316-4700-a77c-0b6fcff50a88","C42547","Code","2023-09-29","Pascal","http://www.cdisc.org","Code_229"
"b5658922-e897-4069-8d63-7f49514312fb","C49669","Code","","Unit of Pressure","NCI Thesaurus","Code_230"
"c1c3a873-33cf-4165-b4c3-abc8276324b7","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_231"
"26025d39-77d3-4888-bde1-ff18f45a57fa","C25185","Code","","Laterality","NCI Thesaurus","Code_232"
"49f86f9c-7458-4170-bf35-cf3923e5551f","C82535","Code","","Test Method","NCI Thesaurus","Code_233"
"66b87717-5ca6-4b68-a270-b4d7948a15b6","C62164","Code","","Body Position","NCI Thesaurus","Code_234"
"e13d8ccb-30eb-411f-8dcc-b254ae78919a","C25299","Code","","Diastolic Blood Pressure","NCI Thesaurus","Code_227"
"144108ec-4e08-4094-b806-75d29725dd5f","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_236"
"68f113a6-901a-4510-85c0-4e8ab7d641dd","C49673","Code","2023-09-29","Beats per Minute","http://www.cdisc.org","Code_237"
"1a597286-e380-41ea-9e73-ba68aebabfa7","C73688","Code","","Count per Minute","NCI Thesaurus","Code_238"
"80d57085-9b72-47c7-8053-5be7b8be4577","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_239"
"3861bcd9-788c-41c0-881c-4e59012f1d80","C25185","Code","","Laterality","NCI Thesaurus","Code_240"
"08627f94-8c4f-4d2c-9220-22273d3471d6","C82535","Code","","Test Method","NCI Thesaurus","Code_241"
"c5a8f838-c4ef-4714-867d-7e2258db8e7a","C62164","Code","","Body Position","NCI Thesaurus","Code_242"
"615e01b2-e05d-4543-9b16-795a6ff796fb","C49677","Code","","Heart Rate","NCI Thesaurus","Code_235"
"584f89fe-6bc1-481e-ac7c-ca86f3e98c6f","C77140","Code","","Clinical Test Result","NCI Thesaurus","Code_244"
"1c16ffaf-71c4-4ec2-abaf-3c90d3c3017f","C42547","Code","2023-09-29","Pascal","http://www.cdisc.org","Code_245"
"d5158f45-0e04-493b-adf5-3b93e018c6d1","C49669","Code","","Unit of Pressure","NCI Thesaurus","Code_246"
"6ba1d6ac-f759-47d2-9742-0fffad713982","C13717","Code","","Anatomic Site","NCI Thesaurus","Code_247"
"8b202610-1a55-4767-8c52-c7d08094e64b","C25185","Code","","Laterality","NCI Thesaurus","Code_248"
