"isRequired","name","datatype","uuid:ID","instanceType","isEnabled","id","label"
"True","AESEV","text","0447e551-e0a7-4d75-bfe4-7fbafdb9306b","BiomedicalConceptProperty","True","BiomedicalConceptProperty_5","AESEV"
"True","AESER","text","81b345f6-974b-4de2-8cbf-ab5542b61c3d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_6","AESER"
"True","AEACN","text","4e561797-c2dc-419c-a916-d323db6e6c8f","BiomedicalConceptProperty","True","BiomedicalConceptProperty_7","AEACN"
"True","AEACNOTH","text","0ce79ad9-a089-405b-b5e2-6f4d1f6e496b","BiomedicalConceptProperty","True","BiomedicalConceptProperty_8","AEACNOTH"
"True","AEREL","text","03ae41ad-48d1-4701-ae79-28bbab568e3d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_9","AEREL"
"True","AERELNST","text","44fe8e92-62e3-434d-9f33-63ee71461259","BiomedicalConceptProperty","True","BiomedicalConceptProperty_10","AERELNST"
"True","AEPATT","text","e41f3d05-e58a-48b3-9e24-59d995d1f260","BiomedicalConceptProperty","True","BiomedicalConceptProperty_11","AEPATT"
"True","AEOUT","text","7eece516-d710-4c35-bfe7-6dd5f1947e60","BiomedicalConceptProperty","True","BiomedicalConceptProperty_12","AEOUT"
"True","AESCAN","text","9c11fbe7-93e6-45b3-af98-b7e5098b817d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_13","AESCAN"
"True","AESCONG","text","d9de79d8-d314-448d-9d91-75cebc2a5dbb","BiomedicalConceptProperty","True","BiomedicalConceptProperty_14","AESCONG"
"True","AESDISAB","text","81c79504-a046-4230-bf5a-a5cfd0a105b4","BiomedicalConceptProperty","True","BiomedicalConceptProperty_15","AESDISAB"
"True","AESDTH","text","c39b44cb-f7d0-4c24-9b1f-341552550b8d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_16","AESDTH"
"True","AESHOSP","text","82d9b503-ef27-482e-8907-d222b9496124","BiomedicalConceptProperty","True","BiomedicalConceptProperty_17","AESHOSP"
"True","AESLIFE","text","d56eff31-9829-4942-9bd6-cdc015d7fd20","BiomedicalConceptProperty","True","BiomedicalConceptProperty_18","AESLIFE"
"True","AESOD","text","9e435b9d-f48d-4749-a89b-9baa4ecac036","BiomedicalConceptProperty","True","BiomedicalConceptProperty_19","AESOD"
"True","AESMIE","text","eeb7cc2b-3363-4d62-825c-0ebe8ad44fd4","BiomedicalConceptProperty","True","BiomedicalConceptProperty_20","AESMIE"
"True","AECONTRT","text","0dcbc2c6-29ad-4d9c-ab35-43d2211fd97d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_21","AECONTRT"
"True","AESTDTC","datetime","42d7a584-8538-456d-9519-ea00d31c5bd2","BiomedicalConceptProperty","True","BiomedicalConceptProperty_22","AESTDTC"
"True","AEENDTC","datetime","b89988ab-431e-4dc0-a579-e5ac793d435a","BiomedicalConceptProperty","True","BiomedicalConceptProperty_23","AEENDTC"
"True","VSTESTCD","","dfc34837-5cee-4eb5-be78-38509ae75a3c","BiomedicalConceptProperty","True","BiomedicalConceptProperty_24","VSTESTCD"
"True","VSORRES","integer","d29baaff-1106-4ef5-82c9-d036c69e4f39","BiomedicalConceptProperty","True","BiomedicalConceptProperty_25","VSORRES"
"True","VSORRESU","","b46d96f6-12c5-46ae-9964-f67315132902","BiomedicalConceptProperty","True","BiomedicalConceptProperty_26","VSORRESU"
"True","VSPOS","","b86262e0-fa7d-4836-af45-60c7b0e6c9eb","BiomedicalConceptProperty","True","BiomedicalConceptProperty_27","VSPOS"
"True","VSLOC","","1049fc58-d679-4070-9ae6-e7220611b67b","BiomedicalConceptProperty","True","BiomedicalConceptProperty_28","VSLOC"
"True","VSLAT","","cfc0f153-85f5-4f04-b180-1e68ff72c090","BiomedicalConceptProperty","True","BiomedicalConceptProperty_29","VSLAT"
"True","VSTESTCD","","d894a569-24c9-436d-9fa0-213ddc95b621","BiomedicalConceptProperty","True","BiomedicalConceptProperty_30","VSTESTCD"
"True","VSORRES","integer","df7210c4-1112-4805-8f9a-d6970b5e619f","BiomedicalConceptProperty","True","BiomedicalConceptProperty_31","VSORRES"
"True","VSORRESU","","58773694-3a1f-48d1-b253-f834864d6447","BiomedicalConceptProperty","True","BiomedicalConceptProperty_32","VSORRESU"
"True","VSPOS","","f108bfc4-d920-4927-bc84-a5e876c1cf57","BiomedicalConceptProperty","True","BiomedicalConceptProperty_33","VSPOS"
"True","VSLOC","","a2d5f86b-6df8-408d-a3f4-79ff0be8281a","BiomedicalConceptProperty","True","BiomedicalConceptProperty_34","VSLOC"
"True","VSLAT","","ca80ee94-11f0-465e-8faf-b280f0479ac3","BiomedicalConceptProperty","True","BiomedicalConceptProperty_35","VSLAT"
"True","VSTESTCD","","da0063dd-8bb0-4f29-8fb6-157d91943aea","BiomedicalConceptProperty","True","BiomedicalConceptProperty_36","VSTESTCD"
"True","VSORRES","float","dd74012f-112f-4f20-9a7b-4b3217143c2d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_37","VSORRES"
"True","VSORRESU","","e7d3b091-caee-4e29-a56e-e4edb83df794","BiomedicalConceptProperty","True","BiomedicalConceptProperty_38","VSORRESU"
"True","VSLOC","","15ebc33d-f55c-4b11-b9ca-135fe5f089f8","BiomedicalConceptProperty","True","BiomedicalConceptProperty_39","VSLOC"
"True","VSTESTCD","","dd197ee6-57d8-4ff7-b148-12ba7fcc2839","BiomedicalConceptProperty","True","BiomedicalConceptProperty_40","VSTESTCD"
"True","VSORRES","float","7df240ca-17a4-483d-94d6-337ab61fb7f4","BiomedicalConceptProperty","True","BiomedicalConceptProperty_41","VSORRES"
"True","VSORRESU","","910b23dd-84a2-43f2-acba-51b4e690eda6","BiomedicalConceptProperty","True","BiomedicalConceptProperty_42","VSORRESU"
"True","VSTESTCD","","edc6e2d3-3deb-48bd-bf88-3efb8b47dcbf","BiomedicalConceptProperty","True","BiomedicalConceptProperty_43","VSTESTCD"
"True","VSORRES","float","31901443-9dd8-4e92-b099-ff7ffc7827bb","BiomedicalConceptProperty","True","BiomedicalConceptProperty_44","VSORRES"
"True","VSORRESU","","fe72983a-97a6-4b6f-b52f-aedae9b995d3","BiomedicalConceptProperty","True","BiomedicalConceptProperty_45","VSORRESU"
"True","LBTESTCD","","bd2d9d33-c178-4670-9fc9-ed58cc614f6b","BiomedicalConceptProperty","True","BiomedicalConceptProperty_46","LBTESTCD"
"True","LBORRES","float","faabac04-d8b8-426c-bc3f-507f68e15be7","BiomedicalConceptProperty","True","BiomedicalConceptProperty_47","LBORRES"
"True","LBORRESU","","d40e07d3-6bf1-4ce0-91d6-a3e747177b7d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_48","LBORRESU"
"True","LBSPEC","","27f78cd0-1d5e-4402-8f22-8a005868b1e0","BiomedicalConceptProperty","True","BiomedicalConceptProperty_49","LBSPEC"
"True","LBFAST","","0578195b-28ec-4e30-964f-dbab59952c4b","BiomedicalConceptProperty","True","BiomedicalConceptProperty_50","LBFAST"
"True","LBTESTCD","","a1f90342-8fdf-46bb-a650-c0f6354cc4bb","BiomedicalConceptProperty","True","BiomedicalConceptProperty_51","LBTESTCD"
"True","LBORRES","text","6577074a-ee0f-41a9-a24a-c6abf480f097","BiomedicalConceptProperty","True","BiomedicalConceptProperty_52","LBORRES"
"True","LBSPEC","","43a2fa81-2651-43c1-9c99-65ea1ea67fe8","BiomedicalConceptProperty","True","BiomedicalConceptProperty_53","LBSPEC"
"True","LBFAST","","4130e60b-3c60-42e9-b594-a937d2ffbbf5","BiomedicalConceptProperty","True","BiomedicalConceptProperty_54","LBFAST"
"True","LBTESTCD","","e20236dc-70b3-4696-9645-8ffde8d199ea","BiomedicalConceptProperty","True","BiomedicalConceptProperty_55","LBTESTCD"
"True","LBORRES","float","d0e08460-02cb-4d8c-aefd-941cf560ca0f","BiomedicalConceptProperty","True","BiomedicalConceptProperty_56","LBORRES"
"True","LBORRESU","","358fb7d7-306b-442e-8de1-94320ed35215","BiomedicalConceptProperty","True","BiomedicalConceptProperty_57","LBORRESU"
"True","LBSPEC","","a37d9177-ad92-4183-998c-b3875e59de80","BiomedicalConceptProperty","True","BiomedicalConceptProperty_58","LBSPEC"
"True","LBFAST","","9b5d45b4-e2dc-452d-a247-40823beb3f30","BiomedicalConceptProperty","True","BiomedicalConceptProperty_59","LBFAST"
"True","LBTESTCD","","aacb490e-71c6-4cdc-a2af-26073160e4d4","BiomedicalConceptProperty","True","BiomedicalConceptProperty_60","LBTESTCD"
"True","LBORRES","float","e885e157-af35-47e8-8b57-0c23490fd451","BiomedicalConceptProperty","True","BiomedicalConceptProperty_61","LBORRES"
"True","LBORRESU","","d3134b48-270e-4a89-9839-948b5c31bb22","BiomedicalConceptProperty","True","BiomedicalConceptProperty_62","LBORRESU"
"True","LBSPEC","","09e8eec5-196c-48c9-899c-866b99712f4e","BiomedicalConceptProperty","True","BiomedicalConceptProperty_63","LBSPEC"
"True","LBFAST","","2de2cd8a-b5b7-4ad4-b608-5675776f4bc9","BiomedicalConceptProperty","True","BiomedicalConceptProperty_64","LBFAST"
"True","LBTESTCD","","9705e7da-49f7-4481-9a83-d268194c5e46","BiomedicalConceptProperty","True","BiomedicalConceptProperty_65","LBTESTCD"
"True","LBORRES","float","517d583e-f2a9-4635-88dc-4dfe72d282d9","BiomedicalConceptProperty","True","BiomedicalConceptProperty_66","LBORRES"
"True","LBORRESU","","895118a8-ebd7-44c7-b9b5-cd16f918eb13","BiomedicalConceptProperty","True","BiomedicalConceptProperty_67","LBORRESU"
"True","LBSPEC","","f9a685b0-ed80-4f49-ac95-edddb2b046ad","BiomedicalConceptProperty","True","BiomedicalConceptProperty_68","LBSPEC"
"True","LBFAST","","601cacba-c108-44a5-a612-f6ed89964fd3","BiomedicalConceptProperty","True","BiomedicalConceptProperty_69","LBFAST"
"True","LBTESTCD","","4794d545-b942-42b3-8468-b7ff758131ba","BiomedicalConceptProperty","True","BiomedicalConceptProperty_70","LBTESTCD"
"True","LBORRES","float","337e8a6e-0f4d-4687-893a-309e8065fb9a","BiomedicalConceptProperty","True","BiomedicalConceptProperty_71","LBORRES"
"True","LBORRESU","","18ca961e-399b-4624-bc73-1d4536d9ec18","BiomedicalConceptProperty","True","BiomedicalConceptProperty_72","LBORRESU"
"True","LBSPEC","","685a99fb-cef6-4354-bf6f-4ab166ca25aa","BiomedicalConceptProperty","True","BiomedicalConceptProperty_73","LBSPEC"
"True","LBFAST","","42675516-58ae-4cdb-a4e7-eceedc1e34ab","BiomedicalConceptProperty","True","BiomedicalConceptProperty_74","LBFAST"
"True","LBTESTCD","","77a457d0-fbd7-4aaf-bfba-47ca1052aa28","BiomedicalConceptProperty","True","BiomedicalConceptProperty_75","LBTESTCD"
"True","LBORRES","float","64ed665c-19b3-41b6-a64d-45fffec3c6c7","BiomedicalConceptProperty","True","BiomedicalConceptProperty_76","LBORRES"
"True","LBORRESU","","a5e310b1-9a67-4cc5-b6b1-1e8e185d1593","BiomedicalConceptProperty","True","BiomedicalConceptProperty_77","LBORRESU"
"True","LBSPEC","","0d6847b2-a76c-49b9-8b79-af63b5197993","BiomedicalConceptProperty","True","BiomedicalConceptProperty_78","LBSPEC"
"True","LBFAST","","5724fb9a-1c94-46e5-a6e9-3e9b130e32ba","BiomedicalConceptProperty","True","BiomedicalConceptProperty_79","LBFAST"
"True","VSTESTCD","","560f5bc7-9c70-44ac-ae6c-eda146524d22","BiomedicalConceptProperty","True","BiomedicalConceptProperty_80","VSTESTCD"
"True","VSORRES","integer","52f25632-3158-4226-8edf-bb8e2d882c45","BiomedicalConceptProperty","True","BiomedicalConceptProperty_81","VSORRES"
"True","VSORRESU","","b94085e1-06f0-4cf5-b32b-ac839fedccdf","BiomedicalConceptProperty","True","BiomedicalConceptProperty_82","VSORRESU"
"True","VSPOS","","789d9a1b-6983-4095-875a-555dee623f79","BiomedicalConceptProperty","True","BiomedicalConceptProperty_83","VSPOS"
"True","VSLOC","","cb6a75ec-ce25-4686-90bd-c22de2dcea05","BiomedicalConceptProperty","True","BiomedicalConceptProperty_84","VSLOC"
"True","VSLAT","","31d2acdb-bae9-4ae7-8d0c-70454e9148eb","BiomedicalConceptProperty","True","BiomedicalConceptProperty_85","VSLAT"
"True","VSTESTCD","","96893925-75dc-4e57-a821-b8ff0f89f463","BiomedicalConceptProperty","True","BiomedicalConceptProperty_86","VSTESTCD"
"True","VSORRES","integer","26f4e09c-830f-49ed-b545-df0bfc2fa3f6","BiomedicalConceptProperty","True","BiomedicalConceptProperty_87","VSORRES"
"True","VSORRESU","","bc116954-7a2d-4d2a-9339-5fac3cefdb71","BiomedicalConceptProperty","True","BiomedicalConceptProperty_88","VSORRESU"
"True","VSPOS","","9596cf74-d041-4452-9c7d-6ed2d3adc510","BiomedicalConceptProperty","True","BiomedicalConceptProperty_89","VSPOS"
"True","VSLOC","","aa2e7d84-2492-414b-a009-4604b092a6a2","BiomedicalConceptProperty","True","BiomedicalConceptProperty_90","VSLOC"
"True","VSLAT","","616aaa58-034f-429a-995b-cafb409df852","BiomedicalConceptProperty","True","BiomedicalConceptProperty_91","VSLAT"
"True","VSTESTCD","","5ad040d5-ef91-4ee6-8055-2f5eb54f0606","BiomedicalConceptProperty","True","BiomedicalConceptProperty_92","VSTESTCD"
"True","VSORRES","integer","7e8138d5-1ce3-40cc-97db-e003241c35f5","BiomedicalConceptProperty","True","BiomedicalConceptProperty_93","VSORRES"
"True","VSORRESU","","66cbc391-61e3-48d2-ab73-93843f24797b","BiomedicalConceptProperty","True","BiomedicalConceptProperty_94","VSORRESU"
"True","VSPOS","","6c514a5c-462f-456c-a2ab-34e06f50b66f","BiomedicalConceptProperty","True","BiomedicalConceptProperty_95","VSPOS"
"True","VSLOC","","70c3080a-5f7b-437d-b278-56cf572386a7","BiomedicalConceptProperty","True","BiomedicalConceptProperty_96","VSLOC"
"True","VSLAT","","dac00e92-6852-4132-9054-e0f22a073279","BiomedicalConceptProperty","True","BiomedicalConceptProperty_97","VSLAT"
"True","VSTESTCD","","bad25ad4-fd06-489e-a6d8-893dd5e69895","BiomedicalConceptProperty","True","BiomedicalConceptProperty_98","VSTESTCD"
"True","VSORRES","integer","9e936538-bc6b-4dc7-b695-e6b80122e682","BiomedicalConceptProperty","True","BiomedicalConceptProperty_99","VSORRES"
"True","VSORRESU","","0ddfaa00-c914-4398-8048-fba92d9dc21d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_100","VSORRESU"
"True","VSPOS","","1c98c496-ba31-4d92-a89b-b1a3a37778fe","BiomedicalConceptProperty","True","BiomedicalConceptProperty_101","VSPOS"
"True","VSLOC","","726ea802-1b2b-4e26-b474-96838e5c56cc","BiomedicalConceptProperty","True","BiomedicalConceptProperty_102","VSLOC"
"True","VSLAT","","d7f78f57-d799-40b4-9215-bcd6c807fc44","BiomedicalConceptProperty","True","BiomedicalConceptProperty_103","VSLAT"
"True","VSTESTCD","","8846d435-b418-4cc4-b47b-e4f50c23361d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_104","VSTESTCD"
"True","VSORRES","integer","7e61f112-6cc3-45fe-931a-3899631d7e1d","BiomedicalConceptProperty","True","BiomedicalConceptProperty_105","VSORRES"
"True","VSORRESU","","fe63c6d1-5012-4458-bcf8-e0d0826ebc63","BiomedicalConceptProperty","True","BiomedicalConceptProperty_106","VSORRESU"
"True","VSPOS","","1c4f3f72-b484-4a5a-bddf-9ebfb983e0a1","BiomedicalConceptProperty","True","BiomedicalConceptProperty_107","VSPOS"
"True","VSLOC","","8c6e5a84-4ce8-4c12-ab93-f6ad3d4dedae","BiomedicalConceptProperty","True","BiomedicalConceptProperty_108","VSLOC"
"True","VSLAT","","42baa2e9-a8f7-43cc-9615-b7aeba2dbf83","BiomedicalConceptProperty","True","BiomedicalConceptProperty_109","VSLAT"
"True","VSTESTCD","","f3df6c02-f81f-4731-94d0-659b7f4823d1","BiomedicalConceptProperty","True","BiomedicalConceptProperty_110","VSTESTCD"
"True","VSORRES","integer","83fe0c26-c44f-4535-a9cd-e4c4781cef20","BiomedicalConceptProperty","True","BiomedicalConceptProperty_111","VSORRES"
"True","VSORRESU","","1accc858-f91a-4a79-9097-dfb175363615","BiomedicalConceptProperty","True","BiomedicalConceptProperty_112","VSORRESU"
"True","VSPOS","","6c276430-292c-4b23-9148-d0f07414f7b7","BiomedicalConceptProperty","True","BiomedicalConceptProperty_113","VSPOS"
"True","VSLOC","","c0972538-bb72-4ada-bece-ef78720878c3","BiomedicalConceptProperty","True","BiomedicalConceptProperty_114","VSLOC"
"True","VSLAT","","fbcede9b-d727-4474-961d-55e732c9f3df","BiomedicalConceptProperty","True","BiomedicalConceptProperty_115","VSLAT"
