"isRequired","name","uuid:ID","instanceType","isEnabled","datatype","label","id"
"True","VSPOS","5fd677c8-842b-4228-bdf4-a974b678a96d","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_33"
"True","VSLOC","ddd34e25-4874-4d5d-b681-72daca52dd19","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_34"
"True","VSLAT","08703454-b00a-4cdb-9998-d5e5530d5353","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_35"
"True","VSTESTCD","24ba9d75-ce95-40c8-9ebb-3f08de4a2c65","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_36"
"True","VSORRES","2fd509d6-f32f-453e-8bea-8442d65de782","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_37"
"True","VSORRESU","efd00ced-98d7-4626-99ea-4f85d0288f7f","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_38"
"True","VSLOC","0403a86d-dab6-4cd4-9fda-6127066dc637","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_39"
"True","VSTESTCD","94ba1bbc-a872-437f-a938-be2415210711","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_40"
"True","VSORRES","9aefcd66-d3c2-4c01-8edf-343920640805","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_41"
"True","VSORRESU","b81e1cb2-2bc2-4258-8fd0-eaa7cd64122c","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_42"
"True","VSTESTCD","7f836c69-6491-4eb3-84e4-4d6144433986","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_43"
"True","VSORRES","9d8e1b20-6591-4303-b56d-4674983d10e1","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_44"
"True","VSORRESU","f28f2640-1ae1-4111-9134-f21db671be9c","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_45"
"True","LBTESTCD","6cf7e54b-12ff-45ef-8f3e-aa21769bf428","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_46"
"True","LBORRES","deaeb2d0-33e0-460d-a06d-8245f74322f9","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_47"
"True","LBORRESU","a6447e0c-b21b-4880-a969-e5fc16e2bf27","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_48"
"True","LBSPEC","9912d139-6976-4758-a63a-318a00fbdfb0","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_49"
"True","LBFAST","53a2fe93-f13c-47b0-93eb-568c745b44c5","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_50"
"True","LBTESTCD","16179d27-a7f2-4ce0-892a-378ceda10f38","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_51"
"True","LBORRES","e30b2dec-f8ba-4711-b5f7-0834a16e9da7","BiomedicalConceptProperty","True","text","LBORRES","BiomedicalConceptProperty_52"
"True","LBSPEC","7e167149-6664-459f-9431-a5fe1f91ed41","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_53"
"True","LBFAST","9bb3e2c6-8508-45b8-8108-9f525c508eb0","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_54"
"True","LBTESTCD","109eea81-7d30-4642-ba6c-94782d7a34a2","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_55"
"True","LBORRES","ca3055c1-3cea-418b-a109-8ee1a50906f6","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_56"
"True","LBORRESU","ed8a8d0e-dbeb-4708-bdf4-865c7ba3450c","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_57"
"True","LBSPEC","fe4337d3-0ca1-4492-a872-8200af883795","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_58"
"True","LBFAST","d8e1e6f5-0557-40da-8a80-96386a1ec534","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_59"
"True","LBTESTCD","7a401b1f-a841-4d17-b7ff-50a35474174f","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_60"
"True","LBORRES","ed26b7ed-f032-488e-9c74-071fd51fc899","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_61"
"True","LBORRESU","51a22c27-0c89-4ac8-9f8e-ee82b5210905","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_62"
"True","LBSPEC","d4c6b448-fdb7-4855-89c6-adee7fc968e7","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_63"
"True","LBFAST","9321f9fb-3e73-4d18-b7be-017eb7f3af10","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_64"
"True","LBTESTCD","936ade4e-184a-4362-82a0-137131579d9b","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_65"
"True","LBORRES","0bded611-f93f-4377-b5d2-79f801d900be","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_66"
"True","LBORRESU","d9da9a2f-163a-44e7-98dd-73fe8412b21b","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_67"
"True","LBSPEC","cc4719b0-4024-42b4-99f7-1f6953486770","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_68"
"True","LBFAST","ae51ce6d-c7bd-49b5-a22d-1c2bc015010c","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_69"
"True","LBTESTCD","6f03d028-69be-4224-bb40-3f41cf5211d9","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_70"
"True","LBORRES","b1bd5eff-b1fc-436a-845e-473cf427e2f0","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_71"
"True","LBORRESU","a887884d-0a25-45d6-9ecf-4f062354ccde","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_72"
"True","LBSPEC","ed42881e-30d3-482f-9457-6e11ddbd26e0","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_73"
"True","LBFAST","b9f74576-8742-4700-a593-965ba7580173","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_74"
"True","LBTESTCD","57f54767-bcd7-4def-a120-355c4960f717","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_75"
"True","LBORRES","d433975c-4e09-4f15-a9c8-d1f3fa01d061","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_76"
"True","LBORRESU","88a17be4-6752-4dc6-882e-cda335108aee","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_77"
"True","LBSPEC","538c7914-2657-4420-a5b0-9422bce05b3c","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_78"
"True","LBFAST","dd199287-5a73-45c7-887e-36608967061e","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_79"
"True","VSTESTCD","bf8a6366-9093-45e4-a5de-03c4d4023714","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_80"
"True","VSORRES","a8373d79-bb82-43b2-aaf6-2abba12f4329","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_81"
"True","VSORRESU","9eaf5b03-58b8-45e7-a040-0f38352d9a11","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_82"
"True","VSPOS","ff07cd6b-2fef-4761-af40-4349cb4a4140","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_83"
"True","VSLOC","ac75e0ac-236d-4d29-b583-672a14678783","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_84"
"True","VSLAT","c01d7d1a-6730-4010-9634-035c0910071f","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_85"
"True","VSTESTCD","ce58001d-5877-411c-86c6-8e26d4661130","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_86"
"True","VSORRES","c6c8fce2-76c8-4101-93df-1335f2e6a3b6","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_87"
"True","VSORRESU","141bfcaa-3cdf-4ee2-8afa-f3b4f94614a0","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_88"
"True","VSPOS","4c5c7d27-37e9-4104-aa40-b91a9a428f16","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_89"
"True","VSLOC","b4bc24ce-6683-490d-b803-29d4855aaa96","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_90"
"True","VSLAT","6de83af7-9e96-4a72-a33e-c99163b89f60","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_91"
"True","VSTESTCD","35b92f39-ad5c-458e-a123-88003cfca408","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_92"
"True","VSORRES","a1ce7077-cedb-43df-a2ba-d88d4104394e","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_93"
"True","VSORRESU","71928413-1182-4e31-8adf-ec3fc32f1dc8","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_94"
"True","VSPOS","e353b844-3bb5-4c98-adac-f8cef4d92036","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_95"
"True","VSLOC","b8a9035b-d619-42f3-ade1-bf421a2c1d84","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_96"
"True","VSLAT","40ee2a8d-5764-4568-9d8e-7bbfe1cdd804","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_97"
"True","VSTESTCD","6f2a5093-be03-476d-b01a-ef169cac8ea0","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_98"
"True","VSORRES","518f29a3-efce-44a8-8452-088ead665182","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_99"
"True","VSORRESU","1c3ba728-682e-462e-9205-ce0cf198dff8","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_100"
"True","VSPOS","48350147-637f-493f-8045-3ec3691a2bcf","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_101"
"True","VSLOC","cbed2244-ad21-4e65-be92-ded7fa4514f4","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_102"
"True","VSLAT","bb2580da-0f3d-4313-bfc8-9ccaf5302da9","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_103"
"True","VSTESTCD","be3765bf-e2ed-48b0-b84e-1374081752b2","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_104"
"True","VSORRES","13692ad9-9816-43bd-a56e-0534da0b30c4","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_105"
"True","VSORRESU","33b12f38-118c-42d6-9ce8-f7449da79315","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_106"
"True","VSPOS","fc41d7fb-10b5-49d0-b142-f55969630f5f","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_107"
"True","VSLOC","c0f16308-0e12-467c-b9b7-c3bbf7724bdb","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_108"
"True","VSLAT","85e61a2c-7f14-46e9-809c-ee4dd9e1b887","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_109"
"True","VSTESTCD","6967c3c9-c92b-4067-a1ee-8f14549e2ddd","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_110"
"True","VSORRES","b6d27620-19c6-4348-892e-c11a9b879805","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_111"
"True","VSORRESU","fded3ec3-fc1d-4594-b48e-e3e6c0c73797","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_112"
"True","VSPOS","8b1f5682-bf9b-4ed4-9bdb-592109731602","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_113"
"True","VSLOC","b1825023-815a-4c89-897b-d1badd580ca7","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_114"
"True","VSLAT","4c5ea991-1e70-4085-b7bf-ff4d093a3458","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_115"
