"code","id","codeSystemVersion","uuid:ID","codeSystem","decode"
"C175574","Code_111","2023-09-29","e249a781-a3d7-4664-840f-1230c9dfc5b5","http://www.cdisc.org","In Person"
"C25716","Code_112","2023-09-29","c7022199-fc5e-4c5d-b2c6-5338225e17a2","http://www.cdisc.org","Visit"
"C51282","Code_113","2023-09-29","67e348a2-e861-4d97-b704-249da242f8b4","http://www.cdisc.org","Clinic"
"C175574","Code_114","2023-09-29","6da66224-fc1f-4bc5-bb91-8226662fe841","http://www.cdisc.org","In Person"
"383371000119108","Code_72","January 31, 2018","797dca52-1445-4f66-b9a4-f2bb48e14628","SNOMED","CT of head without contrast"
"123","Code_73","12","4f3ef03b-dcbd-4cb1-a989-0bfc859d96df","SPONSOR","Supine for 5 minutes"
"124","Code_74","12","2ae25429-76b8-435f-8c49-742515168264","SPONSOR","Standingfor 1-3 minutes"
"C173522","Code_252","","41c4e829-88ef-42e3-8805-ba84f942afad","NCI Thesaurus","Vital Signs Result"
"C42537","Code_253","2023-09-29","4d45971c-b834-4f7b-a856-794107064e98","http://www.cdisc.org","Kelvin"
"C44276","Code_254","","1541cb48-c19d-4da7-a201-00bbf5ed76a4","NCI Thesaurus","Unit of Temperature"
"C83088","Code_255","","0df2bb4d-39b0-4db7-9340-9f7a87dca14a","NCI Thesaurus","Vital Signs Location"
"C174446","Code_251","","da46288d-c848-418c-8137-7694629bc65c","NCI Thesaurus","Body Temperature"
"C173522","Code_257","","9f4e2b17-2e48-4f9a-8888-1c0b42700a7d","NCI Thesaurus","Vital Signs Result"
"C28252","Code_258","2023-09-29","657b2285-3aa9-484c-a05e-de39a09d86e2","http://www.cdisc.org","Kilogram"
"C48155","Code_259","2023-09-29","4ed7e66c-9209-44f2-8da8-2be3d93e5a18","http://www.cdisc.org","Gram"
"C48531","Code_260","2023-09-29","e78ff6f2-5894-4cac-ade6-903cd49f4a31","http://www.cdisc.org","Pound"
"C48208","Code_261","","edfe0df8-fb23-4b37-9e94-8d0a01408694","NCI Thesaurus","Unit of Weight"
"C81328","Code_256","","a500b23d-6a5d-469d-b7b8-f41e5e778b3d","NCI Thesaurus","Body Weight"
"C173522","Code_263","","2ccedd2f-5b26-49e9-95ef-a67ce38f57da","NCI Thesaurus","Vital Signs Result"
"C49668","Code_264","2023-09-29","39578e06-5e18-4901-b1b5-deab66cdf85a","http://www.cdisc.org","Centimeter"
"C48500","Code_265","2023-09-29","da417a48-4389-4063-8387-c73ea0c8f387","http://www.cdisc.org","Inch"
"C28251","Code_266","2023-09-29","eeb84f26-003d-4781-9bf7-42ae4fdc0e7e","http://www.cdisc.org","Millimeter"
"C41139","Code_267","2023-09-29","591cba50-9b00-4c81-8c81-96ba7f14fbc7","http://www.cdisc.org","Meter"
"C168688","Code_268","","d35afeb4-649b-4eb4-af15-c8f689b7b7ca","NCI Thesaurus","Unit of Height"
"C164634","Code_262","","fe41cbec-a82f-4638-9a3a-84da040f25c7","NCI Thesaurus","Body Height"
"C36292","Code_270","","951b1be5-c09a-4f91-972d-91f3ccb5e06d","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_271","","df004566-9d0e-4d1c-baf0-6c57811ec9be","NCI Thesaurus","Laboratory Test Fasting Status"
"C67365","Code_272","","9d24d0a6-f5cb-41c7-b8e7-784c23ca373b","NCI Thesaurus","Unit of Catalytic Activity Concentration"
"C70713","Code_273","","650f4289-2490-48aa-bf02-cef1ea25417c","NCI Thesaurus","Biospecimen Type"
"C64433","Code_269","","c164f248-2562-4bc8-8f5b-6277316af13e","NCI Thesaurus","Alanine Aminotransferase Measurement"
"C36292","Code_275","","6394bfe7-b989-421b-aa41-0652fe79a217","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_276","","e76a6bff-5b40-4c53-856b-f7ce89433922","NCI Thesaurus","Laboratory Test Fasting Status"
"C48207","Code_277","","83c8ef4a-8f10-4b2f-acd7-d47bb26b5291","NCI Thesaurus","Unit of Concentration"
"C70713","Code_278","","25514bc1-b10a-4331-b749-902a1286b8c4","NCI Thesaurus","Biospecimen Type"
"C64431","Code_274","","1c1c20b8-50c7-4252-8fda-b1b228120563","NCI Thesaurus","Albumin Measurement"
"C36292","Code_280","","6c43b4e9-9593-4fca-9ba4-db1a3d44c6e9","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_281","","28978003-3687-48f7-a279-6a1814cd5ef2","NCI Thesaurus","Laboratory Test Fasting Status"
"C67365","Code_282","","014b2b38-b8ae-432f-91b7-5790b7951516","NCI Thesaurus","Unit of Catalytic Activity Concentration"
"C70713","Code_283","","7a8bb444-f133-4ce2-9bb0-30dba2b61efd","NCI Thesaurus","Biospecimen Type"
"C64432","Code_279","","f9f84ace-977c-4902-83d3-f975ea70893d","NCI Thesaurus","Alkaline Phosphatase Measurement"
"C36292","Code_285","","3fa56928-e72b-4515-8d22-89baabbe6758","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_286","","537b9e9c-f916-4a59-88fe-1495b781af98","NCI Thesaurus","Laboratory Test Fasting Status"
"C67365","Code_287","","60f30be3-9cca-4710-9c1e-16eeed33c38b","NCI Thesaurus","Unit of Catalytic Activity Concentration"
"C70713","Code_288","","08766902-c43c-49e0-9eef-55393972cbc2","NCI Thesaurus","Biospecimen Type"
"C64467","Code_284","","33f75cd2-ecc7-4a45-b72d-336490dfa5d7","NCI Thesaurus","Aspartate Aminotransferase Measurement"
"C36292","Code_290","","20a1b406-157c-45a5-ba12-2b84b67eb48a","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_291","","f288e860-56ad-4660-90ef-6e57d7835889","NCI Thesaurus","Laboratory Test Fasting Status"
"C48207","Code_292","","880260aa-21b5-4d3e-8f6c-9590d32166be","NCI Thesaurus","Unit of Concentration"
"C70713","Code_293","","db1b21ae-e51b-4488-827d-1da627b9154a","NCI Thesaurus","Biospecimen Type"
"C64547","Code_289","","08f11b98-d2b6-41f5-9285-edcbe3ea1ab5","NCI Thesaurus","Creatinine Measurement"
"C36292","Code_295","","eb6df9ac-66ad-4440-ba9f-a2af09a2b424","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_296","","53f0e793-ca74-4287-abff-ffef377d4b54","NCI Thesaurus","Laboratory Test Fasting Status"
"C64567","Code_297","","04e5e341-8c7b-47ad-858c-e2b3d9e4934c","NCI Thesaurus","Molarity Unit"
"C70713","Code_298","","e625385b-dc48-476c-904b-b3a791223002","NCI Thesaurus","Biospecimen Type"
"C64853","Code_294","","db6a39a9-8572-4713-9367-26c5ab4301b1","NCI Thesaurus","Potassium Measurement"
"C36292","Code_300","","f0dbf9a8-7b25-47bd-b7d7-77da67f6096f","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_301","","bb17ef34-069c-495e-9be4-6ceedeef270d","NCI Thesaurus","Laboratory Test Fasting Status"
"C64567","Code_302","","237723dc-d9a5-4437-878e-b1fc6b77878b","NCI Thesaurus","Molarity Unit"
"C70713","Code_303","","68e2e339-d3af-49e1-8b51-0a6cc3ad1d29","NCI Thesaurus","Biospecimen Type"
"C64809","Code_299","","b2fa7803-586b-4702-83d8-92c81151df83","NCI Thesaurus","Sodium Measurement"
"C78541","Code_135","","89d8e703-d37f-402c-806a-566a1f2cf2fd","NCI Thesaurus","Adverse Event Verbatim Description"
"C83344","Code_136","","3a0fc537-ea77-45ac-b733-35c318d6b3fb","NCI Thesaurus","Adverse Event Dictionary Derived Term"
"C83198","Code_137","","c8cc7d12-df2b-4ef5-9e5a-773c6c363973","NCI Thesaurus","Adverse Event Category"
"C83212","Code_138","","b39c1134-fadd-447e-ad5d-0630ecd78856","NCI Thesaurus","Adverse Event Subcategory"
"C87840","Code_139","","dab152a9-4ace-4614-9e9e-8651f38d89cd","NCI Thesaurus","Adverse Event Pre-specified"
"C53253","Code_140","","4e23c619-4a58-451c-b67d-bf46e3c0cc0d","NCI Thesaurus","Severity of Adverse Event"
"C78605","Code_141","","08d59e24-1347-454e-b704-8094194d6cf8","NCI Thesaurus","Adverse Event Toxicity Grade"
"C53252","Code_142","","37b9436d-def9-4104-95ec-19f3a7a71af7","NCI Thesaurus","Seriousness of Adverse Event"
"C83013","Code_143","","ff60e165-e4bb-4135-80e0-4db9e51b0a58","NCI Thesaurus","Adverse Event Action Taken with Study Treatment"
"C41358","Code_144","","95975689-5d8f-46a2-9971-541e192bbd9c","NCI Thesaurus","Adverse Event Attribution to Product or Procedure"
"C71325","Code_145","2023-09-29","63292ca5-52cd-40bf-b9a4-4f641a03ede8","http://www.cdisc.org","Intermittent"
"C83208","Code_146","","3397abd6-29bb-4492-b962-c6350d28b2d3","NCI Thesaurus","Adverse Event Pattern"
"C49489","Code_147","","3a23cd6f-80ac-4b50-a10e-103a3db27702","NCI Thesaurus","Adverse Event Outcome"
"C83215","Code_148","","8ecf2b98-12b1-4fe5-8df1-090ce263b669","NCI Thesaurus","Adverse Event Start Date Time"
"C83201","Code_149","","7bbb6a21-ae04-4068-97d8-92acf02cf1a5","NCI Thesaurus","Adverse Event End Date Time"
"C41331","Code_134","","24e9d78f-fd74-447b-882e-aff11b981475","NCI Thesaurus","Adverse Event"
"C173522","Code_151","","d2cc163a-f818-4d0d-a586-aced486d19d2","NCI Thesaurus","Vital Signs Result"
"C42547","Code_152","2023-09-29","b1d91e01-5b96-41d5-a584-7c599843bb9e","http://www.cdisc.org","Pascal"
"C49669","Code_153","","3938f615-531d-4448-8f38-85e3758cac84","NCI Thesaurus","Unit of Pressure"
"C83088","Code_154","","824a71e7-19c7-496c-a0cb-dd145aaee33a","NCI Thesaurus","Vital Signs Location"
"C123975","Code_155","","292bbdf6-9244-47b2-b6d0-93f0ec1eb11a","NCI Thesaurus","Vital Signs Laterality"
"C82535","Code_156","","50ad0d6b-8d7b-4208-ab8b-015013842994","NCI Thesaurus","Test Method"
"C83114","Code_157","","e264ea98-b8a6-4eba-a164-ca93f258d657","NCI Thesaurus","Vital Signs Position"
"C25298","Code_150","","55a64167-178c-435c-86a8-50c3a995c985","NCI Thesaurus","Systolic Blood Pressure"
"C173522","Code_159","","a92507d2-c7cc-48c3-9b25-6b1c9389d3cf","NCI Thesaurus","Vital Signs Result"
"C42547","Code_160","2023-09-29","296c6393-c0ca-483f-9699-7d9197185350","http://www.cdisc.org","Pascal"
"C49669","Code_161","","47dbb842-0c55-4fc1-82e7-2caa172f12fa","NCI Thesaurus","Unit of Pressure"
"C83088","Code_162","","6834b5d5-8b9e-4261-bdc8-0d642452d2cf","NCI Thesaurus","Vital Signs Location"
"C123975","Code_163","","dfd64d4d-f7ff-489f-8027-f58beee2bad0","NCI Thesaurus","Vital Signs Laterality"
"C82535","Code_164","","fba3af5f-6432-4c63-bc06-13a2aac6d430","NCI Thesaurus","Test Method"
"C83114","Code_165","","c38e9e42-09ea-4a38-83c5-99f8270b3f15","NCI Thesaurus","Vital Signs Position"
"C25299","Code_158","","4fd69470-86cd-4dcd-b945-a7a0677a38ea","NCI Thesaurus","Diastolic Blood Pressure"
"C173522","Code_167","","c2ec94e0-b01a-4b8a-a9c2-8ba51cf218b0","NCI Thesaurus","Vital Signs Result"
"C42537","Code_168","2023-09-29","aa302407-6f38-4289-b2af-df6088871257","http://www.cdisc.org","Kelvin"
"C44276","Code_169","","926dd990-3cc5-4b91-9cd7-8d18070ccd38","NCI Thesaurus","Unit of Temperature"
"C83088","Code_170","","a7efeee4-7f7e-43b6-92f1-3ac7803d40fb","NCI Thesaurus","Vital Signs Location"
"C174446","Code_166","","51fa4b7f-95a4-466f-b9a7-b589d3bff4ca","NCI Thesaurus","Body Temperature"
"C173522","Code_172","","b2453c29-faab-4c53-a55a-e7106d7c4e63","NCI Thesaurus","Vital Signs Result"
"C28252","Code_173","2023-09-29","9979dcf5-7884-4e33-9fad-359c31a0996e","http://www.cdisc.org","Kilogram"
"C48155","Code_174","2023-09-29","72f5b7ae-8883-4658-a898-8a21c49863d2","http://www.cdisc.org","Gram"
"C48531","Code_175","2023-09-29","20963c82-5ce1-438b-8dba-d52739b02d60","http://www.cdisc.org","Pound"
"C48208","Code_176","","e6c1ff7f-42c6-441d-ba8f-60fdd2f5e935","NCI Thesaurus","Unit of Weight"
"C81328","Code_171","","eed1ac6b-653c-4457-92c4-e01f2be3da86","NCI Thesaurus","Body Weight"
"C173522","Code_178","","1b276457-abf8-4451-ab69-764400dd9467","NCI Thesaurus","Vital Signs Result"
"C49668","Code_179","2023-09-29","9d89a61b-94cd-4171-b38a-cf969677a98b","http://www.cdisc.org","Centimeter"
"C48500","Code_180","2023-09-29","b880b7b6-9c4e-4070-9fbc-45e7efca42e5","http://www.cdisc.org","Inch"
"C28251","Code_181","2023-09-29","f0a5c6b0-ed61-494e-b968-bf59fb14d8af","http://www.cdisc.org","Millimeter"
"C41139","Code_182","2023-09-29","b67c745b-0003-48d9-9c77-7cb6665c92c8","http://www.cdisc.org","Meter"
"C168688","Code_183","","3127e549-161b-4239-8749-356d1d8ff558","NCI Thesaurus","Unit of Height"
"C164634","Code_177","","b9d89eab-689e-422b-a017-a5e9e32b4f11","NCI Thesaurus","Body Height"
"C36292","Code_185","","d0b7be83-1c5e-4010-8478-ce54cdd406de","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_186","","899c8b67-cc15-4abb-a2b9-b9d5f1b044aa","NCI Thesaurus","Laboratory Test Fasting Status"
"C67365","Code_187","","adaf9b16-061d-412c-a5e4-0a146c03221e","NCI Thesaurus","Unit of Catalytic Activity Concentration"
"C70713","Code_188","","798e637c-cee6-4127-99c7-921a7bf2d66f","NCI Thesaurus","Biospecimen Type"
"C64433","Code_184","","e344ce10-ce75-4d3f-b5d7-5554fd73a815","NCI Thesaurus","Alanine Aminotransferase Measurement"
"C36292","Code_190","","2888c45a-68cd-474e-8bc8-de3eeeaf3b3f","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_191","","b631dccd-4c59-4391-a60a-ea4ebea60985","NCI Thesaurus","Laboratory Test Fasting Status"
"C48207","Code_192","","44a45373-01a9-4aef-aae4-522b6b64f21c","NCI Thesaurus","Unit of Concentration"
"C70713","Code_193","","dfaf1be7-43c8-4638-bdab-38aa79bc3b5b","NCI Thesaurus","Biospecimen Type"
"C64431","Code_189","","7aebba6e-d9e1-48f3-a953-cca548eef387","NCI Thesaurus","Albumin Measurement"
"C36292","Code_195","","a025d0e1-dde9-4d43-b5f2-ad5dbdc601e0","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_196","","9f0786a8-cfeb-4c90-8aef-a0f8c1f8ac32","NCI Thesaurus","Laboratory Test Fasting Status"
"C67365","Code_197","","c878b033-dc1e-42a7-bfe7-08e38957f6d2","NCI Thesaurus","Unit of Catalytic Activity Concentration"
"C70713","Code_198","","4be8777c-71df-4bda-a9f6-a2fd237bcb7c","NCI Thesaurus","Biospecimen Type"
"C64432","Code_194","","37d6da4c-abfd-4617-9d25-eaf41543d04e","NCI Thesaurus","Alkaline Phosphatase Measurement"
"C36292","Code_200","","f58f30d1-96c6-4175-a8bf-3b80de840d78","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_201","","15f948cc-e1e7-4ac5-b077-1e88b900ed67","NCI Thesaurus","Laboratory Test Fasting Status"
"C67365","Code_202","","e4bbb40d-da99-4554-b497-10f327462415","NCI Thesaurus","Unit of Catalytic Activity Concentration"
"C70713","Code_203","","ea45dda1-b38a-46b5-b131-7c4c8d766a1d","NCI Thesaurus","Biospecimen Type"
"C64467","Code_199","","121c915a-8fb7-4f5b-8c7e-8905d71dfb7c","NCI Thesaurus","Aspartate Aminotransferase Measurement"
"C36292","Code_205","","1a795669-4a99-4f89-9d83-9de34926f893","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_206","","c53ff376-c09c-4778-ac46-6d200979196a","NCI Thesaurus","Laboratory Test Fasting Status"
"C48207","Code_207","","8f3738ad-e3ab-4003-b937-c330b7cb2b2c","NCI Thesaurus","Unit of Concentration"
"C70713","Code_208","","94ea0f0e-3cd6-4a03-94b3-59904a93ef88","NCI Thesaurus","Biospecimen Type"
"C64547","Code_204","","5a75fdd9-ffb8-4d96-9f63-5282b029bb3c","NCI Thesaurus","Creatinine Measurement"
"C36292","Code_210","","898a268a-9b29-4559-92b2-01e6724a72a4","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_211","","4747dbdc-94a1-4c55-a03b-6bd318ea3850","NCI Thesaurus","Laboratory Test Fasting Status"
"C64567","Code_212","","8fd263ef-4bd6-4fe7-88a1-42c51a59ce22","NCI Thesaurus","Molarity Unit"
"C70713","Code_213","","58ce43af-30d0-495f-8502-16e295c07f40","NCI Thesaurus","Biospecimen Type"
"C64853","Code_209","","670e0113-e580-4c27-85cf-f6902c5d49ed","NCI Thesaurus","Potassium Measurement"
"C36292","Code_215","","feb9ba68-bad9-4d0c-80cd-cec88a1e6559","NCI Thesaurus","Laboratory Test Result"
"C83309","Code_216","","82f6e75b-2c20-4bbf-b13e-be9794fcf128","NCI Thesaurus","Laboratory Test Fasting Status"
"C64567","Code_217","","1567fc98-77e0-44d2-980d-8f88d288666a","NCI Thesaurus","Molarity Unit"
"C70713","Code_218","","5b2927c6-c664-488d-be21-9239727ee646","NCI Thesaurus","Biospecimen Type"
"C64809","Code_214","","a57e20f9-6d1e-4e0c-8dc9-dcdf2db0b127","NCI Thesaurus","Sodium Measurement"
"C173522","Code_220","","b48bd4c4-6665-46f7-8f1b-2549eff8a603","NCI Thesaurus","Vital Signs Result"
"C42547","Code_221","2023-09-29","e26fed3f-c635-4d34-b563-4fc0049059ac","http://www.cdisc.org","Pascal"
"C49669","Code_222","","53729e77-4c59-4187-becb-82c32d9bc1c4","NCI Thesaurus","Unit of Pressure"
"C83088","Code_223","","e4602f93-3418-4e13-9676-5e6759b9d6f0","NCI Thesaurus","Vital Signs Location"
"C123975","Code_224","","1437f095-c0c3-49f6-9cb5-c9b0b0c23159","NCI Thesaurus","Vital Signs Laterality"
"C82535","Code_225","","fc361a26-4fed-4320-9ee2-0cb4b14c4c7d","NCI Thesaurus","Test Method"
"C83114","Code_226","","74dd56f6-ca26-43c4-8475-545e52019240","NCI Thesaurus","Vital Signs Position"
"C25298","Code_219","","fffcf02e-9894-484d-93ae-3d2408cac4a4","NCI Thesaurus","Systolic Blood Pressure"
"C173522","Code_228","","448964a4-5f6c-4491-90c5-bbb43bdd3648","NCI Thesaurus","Vital Signs Result"
"C42547","Code_229","2023-09-29","ca016cec-c38a-4d2b-b2b1-5eb8fda0c723","http://www.cdisc.org","Pascal"
"C49669","Code_230","","f27bd767-a69b-4f79-a697-bb8b77022165","NCI Thesaurus","Unit of Pressure"
"C83088","Code_231","","c2020c8a-e1ac-46e7-825e-a60e19c988ea","NCI Thesaurus","Vital Signs Location"
"C123975","Code_232","","c83cf95c-6dae-4406-b006-fd38d6ed1b50","NCI Thesaurus","Vital Signs Laterality"
"C82535","Code_233","","1e2ef92b-3dbb-477b-a2ef-e6e90305d90d","NCI Thesaurus","Test Method"
"C83114","Code_234","","ee79b5a9-ae96-418c-8aa9-f4c33384bb77","NCI Thesaurus","Vital Signs Position"
"C25299","Code_227","","ab55d319-32e6-4f2d-bb26-e91a1fb5603c","NCI Thesaurus","Diastolic Blood Pressure"
"C173522","Code_236","","9bd5a063-2fd8-42ca-93ff-ca5c6af644fc","NCI Thesaurus","Vital Signs Result"
"C42547","Code_237","2023-09-29","32cbcf97-1180-483d-b8e7-90f95026a467","http://www.cdisc.org","Pascal"
"C49669","Code_238","","d580addc-4064-4086-89bb-4e64644d41d1","NCI Thesaurus","Unit of Pressure"
"C83088","Code_239","","13a344d8-7a14-4743-8ab9-c58d709808f4","NCI Thesaurus","Vital Signs Location"
"C123975","Code_240","","ec6a1791-d351-4e7d-97c2-9d48420ce302","NCI Thesaurus","Vital Signs Laterality"
"C82535","Code_241","","43f44138-68a8-4beb-87a3-64c0ad21a073","NCI Thesaurus","Test Method"
"C83114","Code_242","","962a232b-8231-4d70-b3a8-95cb6b865b71","NCI Thesaurus","Vital Signs Position"
"C25298","Code_235","","dd585457-734c-4460-b39f-96c34e74d0b1","NCI Thesaurus","Systolic Blood Pressure"
"C173522","Code_244","","813c0abd-2f8e-4f45-88b4-56e4d88bc1f7","NCI Thesaurus","Vital Signs Result"
"C42547","Code_245","2023-09-29","6a7cda44-4cf6-4fed-852f-3f345857a9a7","http://www.cdisc.org","Pascal"
"C49669","Code_246","","3a6b50c3-94d6-41cb-a28d-d1a8c9ae6e14","NCI Thesaurus","Unit of Pressure"
"C83088","Code_247","","c37ab72d-19dd-47f7-81a3-01bed4d9fcb2","NCI Thesaurus","Vital Signs Location"
"C123975","Code_248","","400c703d-89e1-4645-9a78-0a4625d57e6d","NCI Thesaurus","Vital Signs Laterality"
"C82535","Code_249","","298bb19b-c211-4581-8207-f01324a14d96","NCI Thesaurus","Test Method"
"C83114","Code_250","","b8894f20-367e-489a-bc32-9eb781bea90f","NCI Thesaurus","Vital Signs Position"
