"uuid:ID","name","isRequired","instanceType","label","id","isEnabled","datatype"
"2eaa0d7f-ce3e-452a-9c70-ed13aaca0003","Observation Start Date Time","True","BiomedicalConceptProperty","Observation Start Date Time","BiomedicalConceptProperty_5","True","datetime"
"073c04fa-229f-46fd-bf66-33cec6b6757c","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_6","True","decimal"
"1753716c-cf93-41e9-b2db-e69744b2e918","Unit of Pressure","True","BiomedicalConceptProperty","Unit of Pressure","BiomedicalConceptProperty_7","True","string"
"3dc848f3-8da6-4871-bd0d-50c7119ce3bc","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_8","True","string"
"54f5027a-6b3e-4cd0-a676-53745d4f2fe7","Laterality","True","BiomedicalConceptProperty","Laterality","BiomedicalConceptProperty_9","True","string"
"cae5a755-b6b0-4ba4-90a6-75f9239f5bab","Test Method","True","BiomedicalConceptProperty","Test Method","BiomedicalConceptProperty_10","True","string"
"df89e59c-9504-4a53-a1c7-26f655d004d0","Body Position","True","BiomedicalConceptProperty","Body Position","BiomedicalConceptProperty_11","True","string"
"f321d05a-631c-4d9e-9414-a518c26cb21c","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_12","True","decimal"
"74d67238-1e00-4fc2-990c-7ec3fbcab24d","Unit of Pressure","True","BiomedicalConceptProperty","Unit of Pressure","BiomedicalConceptProperty_13","True","string"
"f49af646-e493-40af-a25f-9846f7b0786d","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_14","True","string"
"fd35d04c-6f87-486d-bfcc-603464a12c9a","Laterality","True","BiomedicalConceptProperty","Laterality","BiomedicalConceptProperty_15","True","string"
"4354d5e9-af07-4287-9bae-57a772417e0b","Test Method","True","BiomedicalConceptProperty","Test Method","BiomedicalConceptProperty_16","True","string"
"1c9fd8ca-86e1-476b-ba13-6b090f5f230a","Body Position","True","BiomedicalConceptProperty","Body Position","BiomedicalConceptProperty_17","True","string"
"a2d6d955-aec7-431f-ab49-da03ad6e5f60","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_18","True","decimal"
"2c18cecb-d14c-487b-abfa-57f8a8d814ed","Unit of Temperature","True","BiomedicalConceptProperty","Unit of Temperature","BiomedicalConceptProperty_19","True","string"
"b5d70e5b-93f1-49c3-9d92-1a0ed4efd739","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_20","True","string"
"3f3b17dd-0a11-45f4-a234-00cce80c2292","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_21","True","decimal"
"2ffa8e8a-3e09-4fe2-b50f-e0e3d0a882be","Unit of Weight","True","BiomedicalConceptProperty","Unit of Weight","BiomedicalConceptProperty_22","True","string"
"8cbd1516-8f72-4200-8418-ed048b1b15b3","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_23","True","decimal"
"4fe404d9-ac3a-45fd-b490-f67333560fa0","Unit of Height","True","BiomedicalConceptProperty","Unit of Height","BiomedicalConceptProperty_24","True","string"
"20ea5e8a-82c3-4a54-8afa-64413e58a21c","Laboratory Test Result","True","BiomedicalConceptProperty","Laboratory Test Result","BiomedicalConceptProperty_25","True","decimal"
"d9ff5f1b-726d-49a8-ae4a-ef642d73f7af","Laboratory Test Fasting Status","True","BiomedicalConceptProperty","Laboratory Test Fasting Status","BiomedicalConceptProperty_26","True","boolean"
"e29fce73-2164-4179-8696-66e7f89562b9","Unit of Catalytic Activity Concentration","True","BiomedicalConceptProperty","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_27","True","string"
"e6f616da-d7f6-4030-8ca2-6a8b2dc8bc36","Biospecimen Type","True","BiomedicalConceptProperty","Biospecimen Type","BiomedicalConceptProperty_28","True","string"
"402a7e50-69e6-49e6-9557-0322c703c851","Laboratory Test Result","True","BiomedicalConceptProperty","Laboratory Test Result","BiomedicalConceptProperty_29","True","string"
"e30883d1-c748-4827-904f-af4615938b87","Laboratory Test Fasting Status","True","BiomedicalConceptProperty","Laboratory Test Fasting Status","BiomedicalConceptProperty_30","True","boolean"
"3ced03a0-8c00-48af-bd6d-2cc6c0a2b381","Unit of Concentration","True","BiomedicalConceptProperty","Unit of Concentration","BiomedicalConceptProperty_31","True","string"
"1ee332eb-62ad-43f3-9a5e-e080cf3b42d7","Biospecimen Type","True","BiomedicalConceptProperty","Biospecimen Type","BiomedicalConceptProperty_32","True","string"
"b2d2223e-d032-47ec-aa48-9ee7c693063f","Laboratory Test Result","True","BiomedicalConceptProperty","Laboratory Test Result","BiomedicalConceptProperty_33","True","decimal"
"ebf181aa-e2cb-4b9e-a585-a91f6b9cd24a","Laboratory Test Fasting Status","True","BiomedicalConceptProperty","Laboratory Test Fasting Status","BiomedicalConceptProperty_34","True","boolean"
"ad5b3377-2865-4638-963f-f8ab08d4a71e","Unit of Catalytic Activity Concentration","True","BiomedicalConceptProperty","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_35","True","string"
"b26b0b4d-dfd4-49a2-9042-f9f0698ca0a8","Biospecimen Type","True","BiomedicalConceptProperty","Biospecimen Type","BiomedicalConceptProperty_36","True","string"
"a4f066b5-e781-462f-a2b3-81331ed29213","Laboratory Test Result","True","BiomedicalConceptProperty","Laboratory Test Result","BiomedicalConceptProperty_37","True","decimal"
"1d129a58-7eb5-483b-ade1-fefcb12a8483","Laboratory Test Fasting Status","True","BiomedicalConceptProperty","Laboratory Test Fasting Status","BiomedicalConceptProperty_38","True","boolean"
"77a1f08d-fb2a-4905-8646-f6469d0b5dfb","Unit of Catalytic Activity Concentration","True","BiomedicalConceptProperty","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_39","True","string"
"626efb8b-cea4-4809-b100-80a85e59ab71","Biospecimen Type","True","BiomedicalConceptProperty","Biospecimen Type","BiomedicalConceptProperty_40","True","string"
"2d92ecf5-5313-4839-af93-33058649063c","Laboratory Test Result","True","BiomedicalConceptProperty","Laboratory Test Result","BiomedicalConceptProperty_41","True","string"
"965ba554-486b-4572-b553-eb3b81733b81","Laboratory Test Fasting Status","True","BiomedicalConceptProperty","Laboratory Test Fasting Status","BiomedicalConceptProperty_42","True","boolean"
"f94dae84-ce21-4b8f-b716-343ad68ddab5","Unit of Concentration","True","BiomedicalConceptProperty","Unit of Concentration","BiomedicalConceptProperty_43","True","string"
"123bcfa4-dd42-4c64-8441-0ad841de597e","Biospecimen Type","True","BiomedicalConceptProperty","Biospecimen Type","BiomedicalConceptProperty_44","True","string"
"935601a1-ba8a-45d6-89ef-b1be3199a31d","Laboratory Test Result","True","BiomedicalConceptProperty","Laboratory Test Result","BiomedicalConceptProperty_45","True","decimal"
"f21c9910-6a61-4cb7-bb2c-cd78abf142c2","Laboratory Test Fasting Status","True","BiomedicalConceptProperty","Laboratory Test Fasting Status","BiomedicalConceptProperty_46","True","boolean"
"fbbde463-d30e-45d0-a3eb-f34cc703ac3d","Molarity Unit","True","BiomedicalConceptProperty","Molarity Unit","BiomedicalConceptProperty_47","True","string"
"58716f39-9c74-4391-90ec-0988667b23a2","Biospecimen Type","True","BiomedicalConceptProperty","Biospecimen Type","BiomedicalConceptProperty_48","True","string"
"6074a282-d536-482b-903c-beb0c7f4bc0e","Laboratory Test Result","True","BiomedicalConceptProperty","Laboratory Test Result","BiomedicalConceptProperty_49","True","decimal"
"8f00b8a8-d3cc-49da-9a94-e55228d83be0","Laboratory Test Fasting Status","True","BiomedicalConceptProperty","Laboratory Test Fasting Status","BiomedicalConceptProperty_50","True","boolean"
"a87b9bbc-925c-4672-bb40-94e43b00a4c9","Molarity Unit","True","BiomedicalConceptProperty","Molarity Unit","BiomedicalConceptProperty_51","True","string"
"45e8c1d5-4745-413b-9945-0b4372b4f61d","Biospecimen Type","True","BiomedicalConceptProperty","Biospecimen Type","BiomedicalConceptProperty_52","True","string"
"fa6ad1c1-e618-45cc-b84b-9fc92934312e","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_53","True","decimal"
"b28c52cf-23d7-477b-8976-22be45689cd1","Unit of Pressure","True","BiomedicalConceptProperty","Unit of Pressure","BiomedicalConceptProperty_54","True","string"
"2ccaf6b1-1b1e-46f3-aa45-c6ecfa494962","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_55","True","string"
"97872b0d-4993-40bc-90d8-2d7adf264640","Laterality","True","BiomedicalConceptProperty","Laterality","BiomedicalConceptProperty_56","True","string"
"73b366fa-5c60-4c78-ae72-7ad4c9adfbe4","Test Method","True","BiomedicalConceptProperty","Test Method","BiomedicalConceptProperty_57","True","string"
"e5cfc857-bd6a-4cb8-b077-e3795ca3bd3f","Body Position","True","BiomedicalConceptProperty","Body Position","BiomedicalConceptProperty_58","True","string"
"f956df3d-3f63-4738-b781-fbf566d71d08","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_59","True","decimal"
"f4355690-3bba-493a-a9c6-b9c4f2b37378","Unit of Pressure","True","BiomedicalConceptProperty","Unit of Pressure","BiomedicalConceptProperty_60","True","string"
"6badec65-7074-461d-9103-bf597682d01f","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_61","True","string"
"f667b776-e76f-4468-8e96-4bf281a7b424","Laterality","True","BiomedicalConceptProperty","Laterality","BiomedicalConceptProperty_62","True","string"
"52360d17-f91c-4cc8-9b0a-1cbb8786d27f","Test Method","True","BiomedicalConceptProperty","Test Method","BiomedicalConceptProperty_63","True","string"
"9bd05aa5-b931-46df-81a6-c9cdaa79fc89","Body Position","True","BiomedicalConceptProperty","Body Position","BiomedicalConceptProperty_64","True","string"
"4f96102b-2318-4fa9-81d3-21ea540867df","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_65","True","integer"
"74e371a3-e3da-4aff-8853-1c709555881b","Count per Minute","True","BiomedicalConceptProperty","Count per Minute","BiomedicalConceptProperty_66","True","string"
"178831d5-9b83-44b8-8c57-2fe4964f76e0","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_67","True","string"
"a9bdf188-a401-4e7c-8ab7-f62791762fc4","Laterality","True","BiomedicalConceptProperty","Laterality","BiomedicalConceptProperty_68","True","string"
"65ebbba5-a0a6-43e9-91dc-22faa884f7ce","Test Method","True","BiomedicalConceptProperty","Test Method","BiomedicalConceptProperty_69","True","string"
"ea416ed2-3d9c-450b-acc3-d984190069fe","Body Position","True","BiomedicalConceptProperty","Body Position","BiomedicalConceptProperty_70","True","string"
"35b8d002-4625-467a-9227-1e107d474964","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_71","True","decimal"
"65fa021e-5d75-4375-89e8-800b92876055","Unit of Pressure","True","BiomedicalConceptProperty","Unit of Pressure","BiomedicalConceptProperty_72","True","string"
"ff4ba0b5-6e1f-4dec-87bf-bbda8afc0cc3","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_73","True","string"
"82d0a04a-636c-4495-b8ee-3a91d13845c0","Laterality","True","BiomedicalConceptProperty","Laterality","BiomedicalConceptProperty_74","True","string"
"8a713227-3558-4e91-806a-2ac27f638637","Test Method","True","BiomedicalConceptProperty","Test Method","BiomedicalConceptProperty_75","True","string"
"bcb37a62-5e3f-4421-ac73-579672c43c06","Body Position","True","BiomedicalConceptProperty","Body Position","BiomedicalConceptProperty_76","True","string"
"32f5667f-cec0-44fd-908d-2a50a1cddd0a","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_77","True","decimal"
"851fef37-524f-41e7-a72c-8cc7e9558378","Unit of Pressure","True","BiomedicalConceptProperty","Unit of Pressure","BiomedicalConceptProperty_78","True","string"
"e0cdb535-8ff6-4fc1-bc6c-40f6d58b9c5f","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_79","True","string"
"06629396-ea13-4c91-b2bc-efd7a82d2163","Laterality","True","BiomedicalConceptProperty","Laterality","BiomedicalConceptProperty_80","True","string"
"eb3e91cf-c549-4306-a682-12e7fc62dc00","Test Method","True","BiomedicalConceptProperty","Test Method","BiomedicalConceptProperty_81","True","string"
"75d967a6-5c2a-4799-b203-581c14e01f18","Body Position","True","BiomedicalConceptProperty","Body Position","BiomedicalConceptProperty_82","True","string"
"ba8e7b91-d6e9-4200-bb84-3525d74c4cd3","Clinical Test Result","True","BiomedicalConceptProperty","Clinical Test Result","BiomedicalConceptProperty_83","True","integer"
"8d215d6a-9d54-41b7-b5af-fb4581e646b6","Count per Minute","True","BiomedicalConceptProperty","Count per Minute","BiomedicalConceptProperty_84","True","string"
"cfbceecb-7439-4ded-bf4e-4cf1c331d498","Anatomic Site","True","BiomedicalConceptProperty","Anatomic Site","BiomedicalConceptProperty_85","True","string"
"f4b90197-fe7a-4a15-813a-d7251a367f72","Laterality","True","BiomedicalConceptProperty","Laterality","BiomedicalConceptProperty_86","True","string"
"de387d57-3285-40ca-bd5f-29203bf54e0f","Test Method","True","BiomedicalConceptProperty","Test Method","BiomedicalConceptProperty_87","True","string"
"e9a7a4e4-6f47-4fdd-b5c7-93b6020a96da","Body Position","True","BiomedicalConceptProperty","Body Position","BiomedicalConceptProperty_88","True","string"
