"codeSystem","code","uuid:ID","codeSystemVersion","decode","instanceType","id"
"http://www.cdisc.org","C67365","11d273d9-8675-4fd4-ba71-d7de70b4a321","2023-12-15","Unit of Catalytic Activity Concentration","Code","Code_501"
"http://www.cdisc.org","C70713","329173fd-ff78-483e-a51a-b7c10a7494d6","2023-12-15","Biospecimen Type","Code","Code_502"
"http://www.cdisc.org","C49487","d980c880-cd2f-497b-b31c-e3d28e3d90eb","2023-12-15","No","Code","Code_503"
"http://www.cdisc.org","C49488","1a4ec45e-ae79-4238-a669-467a3d7923f0","2023-12-15","Yes","Code","Code_504"
"http://www.cdisc.org","C83309","e221f76f-519e-4e89-bcb9-20accba7fd01","2023-12-15","Laboratory Test Fasting Status","Code","Code_505"
"http://www.cdisc.org","C64467","9ed59da0-6a1d-47ef-854d-dbeba5aa76bb","2023-12-15","AST","Code","Code_506"
"http://www.cdisc.org","C64547","8b79e946-bc58-450c-bf84-ed5fb91ff1be","2023-12-15","CREAT","Code","Code_507"
"http://www.cdisc.org","C36292","196300ff-9543-4074-9280-5a192fc89d28","2023-12-15","Laboratory Test Result","Code","Code_508"
"http://www.cdisc.org","C67015","8a81ad14-a7b5-4d44-b1cd-d7b940453006","2023-12-15","Milligram per Deciliter","Code","Code_509"
"http://www.cdisc.org","C64572","b984aa1d-1ab0-4e67-a9d3-9f7a70fe7612","2023-12-15","Microgram per Milliliter","Code","Code_510"
"http://www.cdisc.org","C64387","4cf7d031-b0bf-4a54-96e4-9e689e41b39c","2023-12-15","Millimole per Liter","Code","Code_511"
"http://www.cdisc.org","C48508","27f5aeca-46a1-4d33-a534-3c471b888e14","2023-12-15","Micromole per Liter","Code","Code_512"
"http://www.cdisc.org","C48207","c9571203-1446-4ac5-af0c-a4bec9f6f764","2023-12-15","Unit of Concentration","Code","Code_513"
"http://www.cdisc.org","C70713","46683716-c346-4b4a-830e-c0d8db2d51a0","2023-12-15","Biospecimen Type","Code","Code_514"
"http://www.cdisc.org","C49487","67a286f8-e7aa-454b-8f05-5e46624f1c1c","2023-12-15","No","Code","Code_515"
"http://www.cdisc.org","C49488","3112614f-b88c-434b-a6b6-2fe269af8a38","2023-12-15","Yes","Code","Code_516"
"http://www.cdisc.org","C83309","ec968105-172c-4559-9ef7-eab2284e55d1","2023-12-15","Laboratory Test Fasting Status","Code","Code_517"
"http://www.cdisc.org","C64547","528d8764-49c0-43ee-b77d-fd2087e58dcb","2023-12-15","CREAT","Code","Code_518"
"http://www.cdisc.org","C64853","222f1a82-f821-4517-a99a-2398f0ce9cb5","2023-12-15","K","Code","Code_519"
"http://www.cdisc.org","C36292","75b4728d-4761-4b18-8404-86f04a30a1c6","2023-12-15","Laboratory Test Result","Code","Code_520"
"http://www.cdisc.org","C67474","d6c3c133-1481-4ce6-b90d-574776ae2617","2023-12-15","Milliequivalent per Liter","Code","Code_521"
"http://www.cdisc.org","C67473","6ae5ef21-cd1f-435e-a20d-ba48bbb49761","2023-12-15","Milliequivalent per Deciliter","Code","Code_522"
"http://www.cdisc.org","C64387","7d8fe81c-b41c-42b9-acd6-4c22cc8b5dde","2023-12-15","Millimole per Liter","Code","Code_523"
"http://www.cdisc.org","C64567","e25aa85a-52fa-4600-9526-7aa7bfc0504a","2023-12-15","Molarity Unit","Code","Code_524"
"http://www.cdisc.org","C70713","ea494c53-1b44-4365-ba80-d3321b54710e","2023-12-15","Biospecimen Type","Code","Code_525"
"http://www.cdisc.org","C49487","1059742f-6a87-4d5d-af24-36b45df97a4b","2023-12-15","No","Code","Code_526"
"http://www.cdisc.org","C49488","df4cc005-9c7f-415e-939f-9ae2e229babe","2023-12-15","Yes","Code","Code_527"
"http://www.cdisc.org","C83309","050b40c8-3895-4955-9a24-3921a69873df","2023-12-15","Laboratory Test Fasting Status","Code","Code_528"
"http://www.cdisc.org","C64853","9e92eec1-c4bd-4740-939e-2c62f97133a9","2023-12-15","K","Code","Code_529"
"http://www.cdisc.org","C64809","f0f19346-e0c2-4618-bbcc-49fb821a813b","2023-12-15","SODIUM","Code","Code_530"
"http://www.cdisc.org","C36292","bddd9de2-c852-4a3e-81d7-d41d1d63cdfb","2023-12-15","Laboratory Test Result","Code","Code_531"
"http://www.cdisc.org","C67474","4fa0159e-223b-4647-a29c-13f3f96f8f76","2023-12-15","Milliequivalent per Liter","Code","Code_532"
"http://www.cdisc.org","C67473","17666575-c97d-4a54-a7cc-bf025194ec2c","2023-12-15","Milliequivalent per Deciliter","Code","Code_533"
"http://www.cdisc.org","C64387","4f03c3d4-f3b1-45c9-8b7a-904b55380a52","2023-12-15","Millimole per Liter","Code","Code_534"
"http://www.cdisc.org","C64567","f911bb24-e19c-439f-877e-393d9b041168","2023-12-15","Molarity Unit","Code","Code_535"
"http://www.cdisc.org","C70713","5423049b-be6c-46c1-8655-771357165198","2023-12-15","Biospecimen Type","Code","Code_536"
"http://www.cdisc.org","C49487","a4cec65e-a5aa-4f5f-9112-106785370401","2023-12-15","No","Code","Code_537"
"http://www.cdisc.org","C49488","c40be29f-c049-43f7-9e21-5c5770288c4b","2023-12-15","Yes","Code","Code_538"
"http://www.cdisc.org","C83309","2998ba43-9a50-4474-b814-0796fbf07ffa","2023-12-15","Laboratory Test Fasting Status","Code","Code_539"
"http://www.cdisc.org","C64809","f4943c3f-4716-4ca3-8cb1-e0f4e7175c72","2023-12-15","SODIUM","Code","Code_540"
"http://www.cdisc.org","C64849","63745d80-5fe2-4bc2-bc5e-d15599eb24d6","2023-12-15","HBA1C","Code","Code_541"
"http://www.cdisc.org","C36292","2d90a250-a009-4abd-89df-f0012eb7d768","2023-12-15","Laboratory Test Result","Code","Code_542"
"http://www.cdisc.org","C64783","7afc6a94-6059-4251-b747-c5764cfdeeea","2023-12-15","Gram per Deciliter","Code","Code_543"
"http://www.cdisc.org","No Concept Code","beb2c3af-0cc7-4329-aa30-86d18f61901e","2023-12-15","LBORRESU","Code","Code_544"
"http://www.cdisc.org","C70713","c44a98eb-4b55-418e-8dd6-573c136c8540","2023-12-15","Biospecimen Type","Code","Code_545"
"http://www.cdisc.org","C49487","972c440b-5928-4493-b651-d914ee0f460f","2023-12-15","No","Code","Code_546"
"http://www.cdisc.org","C49488","afc4e79d-394d-4c11-a906-c9baf76d34be","2023-12-15","Yes","Code","Code_547"
"http://www.cdisc.org","C83309","198230af-282a-4709-8812-2b8c5c2b6682","2023-12-15","Laboratory Test Fasting Status","Code","Code_548"
"http://www.cdisc.org","C64849","0c613f85-014e-4992-947c-65997053ab61","2023-12-15","HBA1C","Code","Code_549"
"http://www.cdisc.org","C78541","3db04c15-47d4-4dbe-92e3-ba321568d86f","2023-12-15","Adverse Event Verbatim Description","Code","Code_145"
"http://www.cdisc.org","C83344","ab09cf0c-60bf-4a36-a950-b579c5dc3f08","2023-12-15","Adverse Event Dictionary Derived Term","Code","Code_146"
"http://www.cdisc.org","C49487","721c3cd5-1002-408f-9acf-1f0886be6944","2023-12-15","No","Code","Code_147"
"http://www.cdisc.org","C49488","b315415f-3709-4d5d-a887-0bbf490161c9","2023-12-15","Yes","Code","Code_148"
"http://www.cdisc.org","C87840","2ee66662-a246-46d1-a9ce-dce91b2faee8","2023-12-15","Adverse Event Pre-specified","Code","Code_149"
"http://www.cdisc.org","C83205","51e559b0-80c9-47ff-b7a6-92e150b5320b","2023-12-15","Adverse Event Location","Code","Code_150"
"http://www.cdisc.org","C53253","cfc5ac81-b304-40e6-b79f-9afc3cbca391","2023-12-15","Severity of Adverse Event","Code","Code_151"
"http://www.cdisc.org","C49487","01825000-464f-4e88-bfd0-ce5ce9151692","2023-12-15","No","Code","Code_152"
"http://www.cdisc.org","C49488","427e589d-b022-4e16-9c3e-5bba55e40588","2023-12-15","Yes","Code","Code_153"
"http://www.cdisc.org","C53252","6c6fa633-3380-4019-9d20-f0f4f0cdfbbd","2023-12-15","Seriousness of Adverse Event","Code","Code_154"
"http://www.cdisc.org","C83013","c3afef65-ea9e-4e88-b442-2752c49c1555","2023-12-15","Adverse Event Action Taken with Study Treatment","Code","Code_155"
"http://www.cdisc.org","C83109","f06754ee-512c-47e3-9877-27e931520eb3","2023-12-15","Other Actions taken in Response to Adverse Event","Code","Code_156"
"http://www.cdisc.org","C41358","c7ff740a-a9e0-4704-b03e-0d2ea46b06eb","2023-12-15","Adverse Event Attribution to Product or Procedure","Code","Code_157"
"http://www.cdisc.org","C83210","a4b9040b-c910-4aea-a1a0-349f3cc64583","2023-12-15","Adverse Event Relationship to Non Study Treatment","Code","Code_158"
"http://www.cdisc.org","C83208","ac3d252d-69d1-44a7-872f-6fee82ca0d25","2023-12-15","Adverse Event Pattern","Code","Code_159"
"http://www.cdisc.org","C49489","f89be642-896c-4421-bb14-d5ed2716b906","2023-12-15","Adverse Event Outcome","Code","Code_160"
"http://www.cdisc.org","C49487","fea36579-b421-4da5-88ac-8017f8ee7997","2023-12-15","No","Code","Code_161"
"http://www.cdisc.org","C49488","f2abc270-b5a7-454e-bef2-3ff3f06d39e7","2023-12-15","Yes","Code","Code_162"
"http://www.cdisc.org","C83211","b26aa2ec-ec4a-4f0c-93a1-2658bb40669a","2023-12-15","Adverse Event Involves Cancer","Code","Code_163"
"http://www.cdisc.org","C49487","335c8ad9-e13e-4588-8025-2b3b1f30de5e","2023-12-15","No","Code","Code_164"
"http://www.cdisc.org","C49488","4460af12-96a6-4e79-8914-6dc4e74e06dc","2023-12-15","Yes","Code","Code_165"
"http://www.cdisc.org","C83117","d195978e-f32d-497e-86f1-21df9e2c09fb","2023-12-15","Adverse Event Seriousness Due to Congenital Anomaly","Code","Code_166"
"http://www.cdisc.org","C49487","57c79f46-6455-4c95-8a3b-28dda31c0edd","2023-12-15","No","Code","Code_167"
"http://www.cdisc.org","C49488","afc3f777-9b90-4160-a377-791156c7920c","2023-12-15","Yes","Code","Code_168"
