"uuid:ID","id","codeSystem","decode","codeSystemVersion","instanceType","code"
"435b0c83-434b-465c-98f6-0797cde7ba3f","Code_141","http://www.cdisc.org","Parallel Study","2023-12-15","Code","C82639"
"49c66574-bc9a-401f-ba1f-a1dbd0aff071","Code_83","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"949a1536-d2fa-4e39-bb94-ca5a4565e96e","Code_84","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"f2d7fe02-3354-4500-a76e-dc6ba392f9bb","Code_85","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"240df15c-ada9-4b46-a7aa-80f643ddf3e9","Code_86","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"a29459eb-2294-447e-9116-b57b88edabc7","Code_87","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"7b5af306-e65f-4a69-8e1a-57d7b211ced0","Code_88","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"f0caa5f6-12ab-4228-bf29-9ee9851b428a","Code_89","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"fc9c57cb-ef78-452d-89fb-a558dbfd6f11","Code_90","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"acfc8aa7-a54d-49ff-b484-6ef7d8a99e08","Code_91","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"44a11969-3a38-4ea7-bf6e-93f69d9e5251","Code_92","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"94eddd99-ccb6-4327-8407-e4a7711b20c7","Code_93","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"bdcecfb8-6e07-4993-b616-eb9b176235d7","Code_94","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"3e4b9c80-17e3-4dc0-b996-a45d2cd40731","Code_95","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"a6c600bc-3d64-4068-b424-a42e26675d03","Code_96","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"4da9f814-5cdd-4352-a7af-8fb5d49a3053","Code_97","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"f5d02b0a-652f-42b2-8066-dba6451dde27","Code_98","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"afbe2438-fde8-4575-90a4-2123de823305","Code_99","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"1a1d0097-665a-41dc-8425-147dcd778111","Code_100","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"f2e8588c-b005-4e0b-8a15-c06329dd9558","Code_101","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"a996630a-0f20-4b6f-bd9a-d74f68b4175f","Code_102","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"fdf3fe18-fd6d-423d-94c8-7622ca0d6529","Code_103","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"9ca339f8-8a71-4542-90d8-68d33cbb3a12","Code_104","http://www.cdisc.org","Telephone Call","2023-12-15","Code","C171537"
"7f3f1103-a1ed-47f4-add4-d81f157dcfd6","Code_105","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"5332ae87-894a-42d5-8858-8482c39460dc","Code_106","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"1dfc9888-d600-4490-a55d-c6ce4a85972b","Code_107","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"672f99d4-b410-43a8-b1c6-3d86bcaf505b","Code_108","http://www.cdisc.org","Telephone Call","2023-12-15","Code","C171537"
"a72e5fac-bebf-4799-b96f-e51206dab35d","Code_109","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"35a200e1-daa5-4b81-9f9a-0c906a19226c","Code_110","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"ab1801ec-089d-428b-9bb3-e3cfd9d5da26","Code_111","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"75bbd524-a960-4030-8064-7ac9adf59320","Code_112","http://www.cdisc.org","Telephone Call","2023-12-15","Code","C171537"
"d65f5ff7-1412-4acd-8f89-aecb04919063","Code_113","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"bc0084fe-3c50-458f-9d1c-916fb0ed9026","Code_114","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"27dd1d48-b821-4bab-bc95-55e6fb15efcf","Code_115","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"fa2b4c6c-fa85-404d-b7d6-9d6a9d91c32b","Code_116","http://www.cdisc.org","Telephone Call","2023-12-15","Code","C171537"
"65e68a4a-489b-4df8-ba10-66f34ba02ecc","Code_117","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"143b6550-86cd-43cc-8dfa-e2c4d87f4423","Code_118","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"b9d1f825-f64b-4bf5-8075-13a33223cf01","Code_119","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"68bfab58-0af9-4675-8603-2c578bcf7ebc","Code_120","http://www.cdisc.org","Visit","2023-12-15","Code","C25716"
"7b4aa1a8-d3c8-484c-8514-73d112f8a672","Code_121","http://www.cdisc.org","Clinic","2023-12-15","Code","C51282"
"0058efc5-0303-4e21-b3da-2782221a4adb","Code_122","http://www.cdisc.org","In Person","2023-12-15","Code","C175574"
"f12b3dd6-fb40-465e-8c8d-2095342a0ab7","Code_80","SNOMED","CT of head without contrast","January 31, 2018","Code","383371000119108"
"4a82d8d9-dffd-4c43-b597-24a2619e7c2e","Code_81","SPONSOR","Subject Supine","12","Code","123"
"539a3ab8-248f-436c-91ad-92f1cd587435","Code_82","SPONSOR","Subject Standing","12","Code","124"
"79a8f050-ac0d-474e-8ae5-3c65b80019f4","Code_429","http://www.cdisc.org","Dictionary-derived Term","2023-12-15","Code","C82977"
"44a3e552-13e1-4dd1-832c-fb3debcc45a5","Code_430","http://www.cdisc.org","Reported Event Term","2023-12-15","Code","C82571"
"3a316747-1d45-4010-ac04-12f744963ea3","Code_431","http://www.cdisc.org","Observation Start Date Time","2023-12-15","Code","C82517"
"01a6a30f-6f11-4316-b479-3b5b002d9fae","Code_432","http://www.cdisc.org","Informed Consent","2023-12-15","Code","C16735"
"1fab813e-6762-49fb-8760-ea31df2d12c8","Code_433","http://www.cdisc.org","Male","2023-12-15","Code","C20197"
"c627f2e1-7059-43fe-8516-949294a60760","Code_434","http://www.cdisc.org","Female","2023-12-15","Code","C16576"
"10694857-69a6-4fb2-a97b-81ac1d12b44c","Code_435","http://www.cdisc.org","Sex","2023-12-15","Code","C28421"
"b50ed0c9-fa9f-4394-98d0-291efde544c1","Code_436","http://www.cdisc.org","Sex","2023-12-15","Code","C28421"
"fcc372be-0928-44aa-9180-e43b90869c3a","Code_437","http://www.cdisc.org","Race","2023-12-15","Code","C17049"
"e93591c2-b715-462a-8e79-a41b8cf5046c","Code_438","http://www.cdisc.org","Race","2023-12-15","Code","C17049"
"c5d75ada-5b02-4a1b-900f-b8dd82d41ac1","Code_439","http://www.cdisc.org","TEMP","2023-12-15","Code","C174446"
"90c53761-4018-43f0-b4c4-188b84554839","Code_440","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"567f2602-ae50-4b3a-8e1b-d8e8a2da669e","Code_441","http://www.cdisc.org","Degree Celsius","2023-12-15","Code","C42559"
"74a42252-9967-4210-bb5a-1bc00a05a5b2","Code_442","http://www.cdisc.org","Degree Fahrenheit","2023-12-15","Code","C44277"
"8987f236-cbfb-4921-83d7-4c80202cea46","Code_443","http://www.cdisc.org","Kelvin","2023-12-15","Code","C42537"
"84c45da4-8444-496d-b0d0-6fc118989561","Code_444","http://www.cdisc.org","Unit of Temperature","2023-12-15","Code","C44276"
"a9119ad2-4fdb-4290-ab04-bc7461234fc3","Code_445","http://www.cdisc.org","Axilla","2023-12-15","Code","C12674"
"367f7402-f085-4e97-a4cc-2b21b857720a","Code_446","http://www.cdisc.org","Ear","2023-12-15","Code","C12394"
"4024ef05-ef8c-4234-a45b-369f9f12132f","Code_447","http://www.cdisc.org","Forehead","2023-12-15","Code","C89803"
"492be5c5-39f0-4334-aacf-4176b82c8bf7","Code_448","http://www.cdisc.org","Oral Cavity","2023-12-15","Code","C12421"
"7dc27d20-1517-4062-b8a8-0501d4640e8f","Code_449","http://www.cdisc.org","Rectum","2023-12-15","Code","C12390"
"01ef8e80-bed3-45cc-82d1-707deff10a5e","Code_450","http://www.cdisc.org","Anatomic Site","2023-12-15","Code","C13717"
"e265caff-909c-463e-af80-6bc9c92bff97","Code_451","http://www.cdisc.org","TEMP","2023-12-15","Code","C174446"
"4ddf04b8-ce43-49f5-b262-782061447cfa","Code_452","http://www.cdisc.org","WEIGHT","2023-12-15","Code","C25208"
"57b0204b-25c8-4255-8efc-f432c5875753","Code_453","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"77b3653e-94d9-4930-8a8f-ea134d8a5dba","Code_454","http://www.cdisc.org","Pound","2023-12-15","Code","C48531"
"bba34d62-0dc5-4530-8bbf-4c1bfcdab6f8","Code_455","http://www.cdisc.org","Gram","2023-12-15","Code","C48155"
"6c090c7b-6309-44d0-8586-669c6bdc7ba3","Code_456","http://www.cdisc.org","Kilogram","2023-12-15","Code","C28252"
"53c22474-0a9d-4959-982c-eecc1a0ec074","Code_457","http://www.cdisc.org","Unit of Weight","2023-12-15","Code","C48208"
"a614a5d8-0ecd-4103-98c7-176579b6c0cc","Code_458","http://www.cdisc.org","WEIGHT","2023-12-15","Code","C25208"
"35a07325-813e-4886-bb08-d43097d398e8","Code_459","http://www.cdisc.org","HEIGHT","2023-12-15","Code","C25347"
"d27b9f8d-2a3e-4ee5-aba4-bbfd837a65e3","Code_460","http://www.cdisc.org","Clinical Test Result","2023-12-15","Code","C77140"
"84e120d7-323c-4a09-aa09-13b68a29884b","Code_461","http://www.cdisc.org","Centimeter","2023-12-15","Code","C49668"
"0e0ce5e3-77ab-40f7-af1d-0a9ddc7d9c9b","Code_462","http://www.cdisc.org","Inch","2023-12-15","Code","C48500"
"c13a4c5e-349c-4998-930a-e8b07b9bd29b","Code_463","http://www.cdisc.org","Meter","2023-12-15","Code","C41139"
"f1a78920-97d1-41fa-b12b-d17a3fc659a7","Code_464","http://www.cdisc.org","Unit of Height","2023-12-15","Code","C168688"
"8866de9a-e684-4cc8-b127-1e2f63643b1c","Code_465","http://www.cdisc.org","HEIGHT","2023-12-15","Code","C25347"
"f2f57c5f-5ca5-4b24-aeec-8b47f6cc9d3f","Code_466","http://www.cdisc.org","ALT","2023-12-15","Code","C64433"
"f5175ceb-7eb6-46bc-8d85-deb5cf770ce5","Code_467","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"71cb085a-f9ba-4f36-95d3-38db6884b8f7","Code_468","http://www.cdisc.org","Unit per Liter","2023-12-15","Code","C67456"
"97a2c468-596e-4810-8214-49821168734c","Code_469","http://www.cdisc.org","Microkatal per Liter","2023-12-15","Code","C67397"
"bb2a5946-f0d7-4006-9f21-a33bf9cfb198","Code_470","http://www.cdisc.org","International Unit per Liter","2023-12-15","Code","C67376"
"cd27e6cb-911f-48c1-bf94-570fe8020206","Code_471","http://www.cdisc.org","Nanokatal per Liter","2023-12-15","Code","C70510"
"8fdcd730-63be-4b40-a4e8-847507da2dd3","Code_472","http://www.cdisc.org","Unit of Catalytic Activity Concentration","2023-12-15","Code","C67365"
"e06ace67-68c0-4b69-8c6a-f5b44d53c6d2","Code_473","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"9a6e291f-96f5-4b35-8112-91a2c1267e80","Code_474","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"6f438768-ee7c-4b27-bcdc-c9971d79e7bf","Code_475","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"fbec7101-6bc4-44ec-9372-839b11025ad6","Code_476","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"85fcb94e-5017-411e-b953-718929d02666","Code_477","http://www.cdisc.org","ALT","2023-12-15","Code","C64433"
"d7e189dd-f62c-4035-8f6c-ed848e041382","Code_478","http://www.cdisc.org","ALB","2023-12-15","Code","C64431"
"7dc3dd83-cec0-428c-8666-0d6728b20c04","Code_479","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"312a1013-c64b-49ea-bc00-81d7589960ff","Code_480","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"8f81995a-4923-4be8-b4bc-bba5387b2c60","Code_481","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"028cd363-59c5-47b4-872f-65a5faa96712","Code_482","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"d0d035c0-1292-4d32-ba07-5e17d3a1553d","Code_483","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"6c61d212-0c21-466d-960b-266f0c534273","Code_484","http://www.cdisc.org","ALB","2023-12-15","Code","C64431"
"1803ef54-b6a2-4628-b8bc-913a7856ffda","Code_485","http://www.cdisc.org","ALP","2023-12-15","Code","C64432"
"fd78e9d8-4cf4-417b-8bce-e1209737f403","Code_486","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"c52e4cd4-71cb-4961-935b-f8fbe8a0de12","Code_487","http://www.cdisc.org","Unit per Liter","2023-12-15","Code","C67456"
"1efc2146-c8c6-4fb7-82b7-2e0b958437ec","Code_488","http://www.cdisc.org","Microkatal per Liter","2023-12-15","Code","C67397"
"239e93e0-b7a1-40ea-80c7-2fde304ae01c","Code_489","http://www.cdisc.org","International Unit per Liter","2023-12-15","Code","C67376"
"27210666-2912-4431-bbc6-ddb83fc36faa","Code_490","http://www.cdisc.org","Unit of Catalytic Activity Concentration","2023-12-15","Code","C67365"
"dd9897c0-ad87-4206-a055-efde509fd193","Code_491","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"a7e9536f-223c-4fc0-af8f-8139e5b6468c","Code_492","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"010de172-da81-45ff-861a-45e74ef9eec8","Code_493","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"ee824929-a592-469c-9b70-ff6ebef2998e","Code_494","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"41538f67-7062-49fc-b5f3-5cc53245d97e","Code_495","http://www.cdisc.org","ALP","2023-12-15","Code","C64432"
"227c4d47-4394-4269-a10a-e0245f591e61","Code_496","http://www.cdisc.org","AST","2023-12-15","Code","C64467"
"acd161dd-f872-43be-b5b2-1f32c9957fef","Code_497","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"a4b47b50-94ff-4189-80de-c7c0b6336438","Code_498","http://www.cdisc.org","Unit per Liter","2023-12-15","Code","C67456"
"d5e0f215-93c1-4695-88ea-4fd14b6517c2","Code_499","http://www.cdisc.org","Microkatal per Liter","2023-12-15","Code","C67397"
"8ef2c8a0-b0b3-413a-8911-328d4958031c","Code_500","http://www.cdisc.org","International Unit per Liter","2023-12-15","Code","C67376"
"c29c62c4-cba3-45bb-b4cb-0291690f01a9","Code_501","http://www.cdisc.org","Unit of Catalytic Activity Concentration","2023-12-15","Code","C67365"
"0d0bbab7-fcdb-4ea7-9593-3a18e56a64a6","Code_502","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"6f7c0ad4-5e27-47af-b13a-99f5ee339072","Code_503","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"b8b1ec22-ef10-429e-aa1a-81c56cd3e222","Code_504","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"63a63861-c8f0-4b96-9988-1adf2008c3d4","Code_505","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"8ca87dfa-9a86-4c12-90e7-58450c1289bc","Code_506","http://www.cdisc.org","AST","2023-12-15","Code","C64467"
"724d0f71-0f82-4e8d-b242-b416990dbfb7","Code_507","http://www.cdisc.org","CREAT","2023-12-15","Code","C64547"
"bc04e660-19ba-4d0c-bac1-200da678b43c","Code_508","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"8be5a923-2730-4c38-a488-5dba314cf162","Code_509","http://www.cdisc.org","Milligram per Deciliter","2023-12-15","Code","C67015"
"aff6aac8-e336-4a9f-a542-dd64b4c32eb6","Code_510","http://www.cdisc.org","Microgram per Milliliter","2023-12-15","Code","C64572"
"e42ad713-4405-486c-9fc8-824813c91128","Code_511","http://www.cdisc.org","Millimole per Liter","2023-12-15","Code","C64387"
"314c87a3-9897-4a8e-811c-46f2e9ea0be4","Code_512","http://www.cdisc.org","Micromole per Liter","2023-12-15","Code","C48508"
"34826845-f3b7-4809-9cbb-96ae245efe6a","Code_513","http://www.cdisc.org","Unit of Concentration","2023-12-15","Code","C48207"
"48038c78-b41d-4d26-95a2-ba6017c097a6","Code_514","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"2f5ea58d-87fb-440b-9d35-11d25f4ffe5d","Code_515","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"7fb61eaf-380d-40fa-8532-dcd6a1972d26","Code_516","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"b5d6ffb2-752e-48dd-86f0-d6429d35443f","Code_517","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"5bd71db6-0bbe-4441-b712-ce63627737af","Code_518","http://www.cdisc.org","CREAT","2023-12-15","Code","C64547"
"09cf0ea1-07ea-4635-b8f5-8df8e728fedc","Code_519","http://www.cdisc.org","K","2023-12-15","Code","C64853"
"e57826ae-043b-4905-95f9-5df6bb5a95c1","Code_520","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"bc9941dc-c972-4885-bb6d-05ed330d8fef","Code_521","http://www.cdisc.org","Milliequivalent per Liter","2023-12-15","Code","C67474"
"c1eb43ac-8569-4e5b-ade8-d4966f5e6560","Code_522","http://www.cdisc.org","Milliequivalent per Deciliter","2023-12-15","Code","C67473"
"db79cc3b-3d42-4fbe-b965-a3e5fa62117e","Code_523","http://www.cdisc.org","Millimole per Liter","2023-12-15","Code","C64387"
"9a4dc9c6-e2de-4f41-bdff-1a610b64c615","Code_524","http://www.cdisc.org","Molarity Unit","2023-12-15","Code","C64567"
"417c20a4-26c6-4d04-8f3f-dfe76b9218fa","Code_525","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"52eed32b-f43d-4c95-9f21-ca32693d81c2","Code_526","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"fc911d95-d9b5-41e8-a017-245602a0ff07","Code_527","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"d1e9ea5f-c255-4cbd-bea8-9d0367251861","Code_528","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"d1749200-e9ba-4d39-9e42-147d3137146a","Code_529","http://www.cdisc.org","K","2023-12-15","Code","C64853"
"c1b5ba02-f2e1-4cd0-b2ba-dde34c36883c","Code_530","http://www.cdisc.org","SODIUM","2023-12-15","Code","C64809"
"381f8076-00f2-42bb-a512-7a3ddbf80d89","Code_531","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"ae5e8754-45d5-4040-80ae-d7375ad7045b","Code_532","http://www.cdisc.org","Milliequivalent per Liter","2023-12-15","Code","C67474"
"0856d1e3-2f4e-42b8-8eee-9a660d2568b7","Code_533","http://www.cdisc.org","Milliequivalent per Deciliter","2023-12-15","Code","C67473"
"cab3276a-8662-48e3-90a4-b90c7476556c","Code_534","http://www.cdisc.org","Millimole per Liter","2023-12-15","Code","C64387"
"7882326b-41e0-4b06-9c90-f082c440cd2b","Code_535","http://www.cdisc.org","Molarity Unit","2023-12-15","Code","C64567"
"8a1167b7-b4dc-43d2-b020-98ee24dccf90","Code_536","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"65738ad7-3f4a-4234-aa5b-b6d56b1f4be2","Code_537","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"0cf1d5c7-573c-40e7-a140-795704ead130","Code_538","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"318b0c7e-87b3-4d2f-b9e6-1b484e510309","Code_539","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"425b4cd4-bc95-48b9-a569-97548c470969","Code_540","http://www.cdisc.org","SODIUM","2023-12-15","Code","C64809"
"1be21efa-9865-4b5c-89f1-2f17b3ff8999","Code_541","http://www.cdisc.org","HBA1C","2023-12-15","Code","C64849"
"c27fa3da-1443-48d2-ad1e-db924466f64c","Code_542","http://www.cdisc.org","Laboratory Test Result","2023-12-15","Code","C36292"
"4248471e-1f6c-48af-b2d3-42d855fd4da5","Code_543","http://www.cdisc.org","Gram per Deciliter","2023-12-15","Code","C64783"
"de3b71c5-c97e-4d9f-8478-a9e2ec985ff7","Code_544","http://www.cdisc.org","LBORRESU","2023-12-15","Code","No Concept Code"
"a45279fd-c148-4229-acf7-0462a5e290da","Code_545","http://www.cdisc.org","Biospecimen Type","2023-12-15","Code","C70713"
"7bcb0c6d-1229-4797-8f3e-58ec932b42a4","Code_546","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"02d424ea-15e9-4b19-94b5-e4d4a4a555e4","Code_547","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"36caa118-07bd-4bd0-ba8b-daa9ec30c3fb","Code_548","http://www.cdisc.org","Laboratory Test Fasting Status","2023-12-15","Code","C83309"
"7ce33643-89e2-4447-bbd0-ebe79b234323","Code_549","http://www.cdisc.org","HBA1C","2023-12-15","Code","C64849"
"d48f9635-6637-41b8-84cf-04768544bafd","Code_145","http://www.cdisc.org","Adverse Event Verbatim Description","2023-12-15","Code","C78541"
"63c77721-cca3-43c5-91df-535c80dbf029","Code_146","http://www.cdisc.org","Adverse Event Dictionary Derived Term","2023-12-15","Code","C83344"
"a58845e2-9c32-4aa4-b53f-c38a3cf62f50","Code_147","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"7c1c98b8-f37e-417f-80a3-ebbda1ac4626","Code_148","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"06f3c945-2474-49dc-8cf0-f2b91fcbdb3c","Code_149","http://www.cdisc.org","Adverse Event Pre-specified","2023-12-15","Code","C87840"
"68ac949a-b8f6-4882-8aa2-47183efea7bb","Code_150","http://www.cdisc.org","Adverse Event Location","2023-12-15","Code","C83205"
"5cfaba31-7f8e-4f4f-86d8-5c6b43cc03e0","Code_151","http://www.cdisc.org","Severity of Adverse Event","2023-12-15","Code","C53253"
"049daca4-7c1e-4f5e-8973-99b836b1985d","Code_152","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"296cef42-4183-41e7-b162-a2320f7b085c","Code_153","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"d2e3d791-3757-4ef0-9acb-9adeefc3cfc0","Code_154","http://www.cdisc.org","Seriousness of Adverse Event","2023-12-15","Code","C53252"
"b197fccc-1f9d-4656-8e5c-d350b9a89d3a","Code_155","http://www.cdisc.org","Adverse Event Action Taken with Study Treatment","2023-12-15","Code","C83013"
"31597083-5647-4b57-b9d0-a5eb819f31af","Code_156","http://www.cdisc.org","Other Actions taken in Response to Adverse Event","2023-12-15","Code","C83109"
"0bf92ca8-693f-44c7-bc7e-3bd48d07948c","Code_157","http://www.cdisc.org","Adverse Event Attribution to Product or Procedure","2023-12-15","Code","C41358"
"b6642f25-d965-4162-8f4e-52a865ee96d5","Code_158","http://www.cdisc.org","Adverse Event Relationship to Non Study Treatment","2023-12-15","Code","C83210"
"051b35de-dc58-4f38-8a31-48f7f0715c32","Code_159","http://www.cdisc.org","Adverse Event Pattern","2023-12-15","Code","C83208"
"078e1f2f-f91c-4d2e-8fcc-2a43cf0b9190","Code_160","http://www.cdisc.org","Adverse Event Outcome","2023-12-15","Code","C49489"
"93250b1a-fdbf-4d87-9a41-b8beea49e6e0","Code_161","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"0962f2fe-c70a-401a-a92c-e0348a05f2b0","Code_162","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"dcd07551-2c3a-4852-992e-68fd59cf9e01","Code_163","http://www.cdisc.org","Adverse Event Involves Cancer","2023-12-15","Code","C83211"
"fa2bfca4-2e24-4f80-a3fd-a24adf95de41","Code_164","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"9a0f3f41-8bf5-4fe2-b695-1280941d41a3","Code_165","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
"c1fbf2f3-808c-4351-9d66-34b5d938194e","Code_166","http://www.cdisc.org","Adverse Event Seriousness Due to Congenital Anomaly","2023-12-15","Code","C83117"
"51d32beb-0bfb-4def-b3be-8539ecfaa7bd","Code_167","http://www.cdisc.org","No","2023-12-15","Code","C49487"
"168de471-86fe-44e2-87a9-c99d02a99217","Code_168","http://www.cdisc.org","Yes","2023-12-15","Code","C49488"
