"uuid:ID","name","datatype","isEnabled","isRequired","label","id","instanceType"
"372023b1-127b-491e-86cb-161e3f7e28e5","Unit of Temperature","string","True","True","Unit of Temperature","BiomedicalConceptProperty_28","BiomedicalConceptProperty"
"04220506-91b2-4673-be4c-dfd74dab865d","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_29","BiomedicalConceptProperty"
"f18cbba7-0c38-4a71-94ca-2076c535ebc2","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_30","BiomedicalConceptProperty"
"5f5077b7-7b11-4702-a497-f82b6a465c1c","Unit of Weight","string","True","True","Unit of Weight","BiomedicalConceptProperty_31","BiomedicalConceptProperty"
"00408d45-6b21-45d5-b546-7a46250b216b","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_32","BiomedicalConceptProperty"
"933249fc-95a2-44d7-96e7-b8e586c09c85","Unit of Height","string","True","True","Unit of Height","BiomedicalConceptProperty_33","BiomedicalConceptProperty"
"60862615-588e-4d6e-8de3-ddc1473d638e","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_34","BiomedicalConceptProperty"
"9359de69-8535-44bc-b4a8-ae18ef9ab099","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_35","BiomedicalConceptProperty"
"fd1f89cf-767b-47ec-9aec-11724680c0b8","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_36","BiomedicalConceptProperty"
"0e3b15a2-f5ba-4810-aa12-38faac2a7407","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_37","BiomedicalConceptProperty"
"51b5be58-5951-4290-8fad-3eaccb2ac5b2","Laboratory Test Result","string","True","True","Laboratory Test Result","BiomedicalConceptProperty_38","BiomedicalConceptProperty"
"28dc0deb-674f-4891-9dfb-2916df5295c1","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_39","BiomedicalConceptProperty"
"6d946953-4c93-430a-9d56-9f9bab6b18b1","Unit of Concentration","string","True","True","Unit of Concentration","BiomedicalConceptProperty_40","BiomedicalConceptProperty"
"ef7dc8c3-4350-4752-ad57-56557ac9b2ae","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_41","BiomedicalConceptProperty"
"f4027aa2-cacc-48a0-b1d0-07326c8adcdc","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_42","BiomedicalConceptProperty"
"9a297081-529a-47d7-9fc9-cf3b41dfeb1c","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_43","BiomedicalConceptProperty"
"f10c1bdc-94d0-4154-a420-bd169839b831","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_44","BiomedicalConceptProperty"
"681e5e96-04b1-472f-aab7-a4f9146bf454","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_45","BiomedicalConceptProperty"
"4a6764f1-301b-42da-bb0f-5c40c2758e48","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_46","BiomedicalConceptProperty"
"9146596c-b55b-4b20-beb1-02b9cbd08a3e","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_47","BiomedicalConceptProperty"
"58672a13-f763-4d6d-ba85-629147b0e49d","Unit of Catalytic Activity Concentration","string","True","True","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_48","BiomedicalConceptProperty"
"93901e4d-2a4a-4a66-b02d-4626078563ad","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_49","BiomedicalConceptProperty"
"c0ec8fa5-3f55-425a-94da-548fa6fd3d6f","Laboratory Test Result","string","True","True","Laboratory Test Result","BiomedicalConceptProperty_50","BiomedicalConceptProperty"
"e1d26469-7a73-479c-847d-fc309edd3c0a","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_51","BiomedicalConceptProperty"
"3ab6b94e-1d72-4ad9-a190-b56ab067e14e","Unit of Concentration","string","True","True","Unit of Concentration","BiomedicalConceptProperty_52","BiomedicalConceptProperty"
"9014abcc-7d2a-45cd-b94c-13d3c62cec13","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_53","BiomedicalConceptProperty"
"6b512e96-f233-458d-913e-da94091ad406","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_54","BiomedicalConceptProperty"
"a15c3f96-4efb-4c61-8381-506dcf78c2d5","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_55","BiomedicalConceptProperty"
"fda83dee-0709-4d11-b791-2a56692eabc6","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_56","BiomedicalConceptProperty"
"335e4834-ec20-4810-a3ad-f553e95a903b","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_57","BiomedicalConceptProperty"
"6acde996-26b0-460e-b44c-ad6e5456d6b7","Laboratory Test Result","decimal","True","True","Laboratory Test Result","BiomedicalConceptProperty_58","BiomedicalConceptProperty"
"4a5e02f4-ffd1-4f9a-9f57-7773f4900df1","Laboratory Test Fasting Status","boolean","True","True","Laboratory Test Fasting Status","BiomedicalConceptProperty_59","BiomedicalConceptProperty"
"50827929-342d-4da0-989a-0a49a7c9ef0e","Molarity Unit","string","True","True","Molarity Unit","BiomedicalConceptProperty_60","BiomedicalConceptProperty"
"7b4f8ef3-74fb-47cc-8799-c0dc206755e7","Biospecimen Type","string","True","True","Biospecimen Type","BiomedicalConceptProperty_61","BiomedicalConceptProperty"
"9c53f81a-ed4a-4e21-bdc6-b45dd735edb0","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_62","BiomedicalConceptProperty"
"4ee2f3a7-ac85-4644-8cd2-52257acb055e","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_63","BiomedicalConceptProperty"
"6d43c67e-4602-4ebd-924d-361d80765bb2","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_64","BiomedicalConceptProperty"
"b8c5fb10-7f2e-4711-89d9-6be782599955","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_65","BiomedicalConceptProperty"
"67125d83-4cee-43be-9876-b44f466183f4","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_66","BiomedicalConceptProperty"
"5c3d5260-aeda-4906-8a6e-56e79bfae261","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_67","BiomedicalConceptProperty"
"ec489d58-89eb-47de-84f3-08e07f5fda12","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_68","BiomedicalConceptProperty"
"93a0fc45-78ee-405e-8918-dbb77bc1c003","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_69","BiomedicalConceptProperty"
"38ef0ae7-67d1-4d4b-b722-e531a69dc0b3","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_70","BiomedicalConceptProperty"
"f50a406a-1257-4fda-9b93-79935cde89b0","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_71","BiomedicalConceptProperty"
"deda3ff8-79a8-4841-87b6-e58f389b49a5","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_72","BiomedicalConceptProperty"
"a5be2b0d-5ed4-4d1b-9e85-37a339395919","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_73","BiomedicalConceptProperty"
"77fce034-6bef-4831-8d7f-252540ae747d","Vital Signs Result","integer","True","True","Vital Signs Result","BiomedicalConceptProperty_74","BiomedicalConceptProperty"
"24ca2df1-4b62-4077-ae0e-50bb65dc3f63","Count per Minute","string","True","True","Count per Minute","BiomedicalConceptProperty_75","BiomedicalConceptProperty"
"07092239-5cec-4380-b738-e3052d404a01","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_76","BiomedicalConceptProperty"
"9f23840a-5cb1-44b0-88a0-28c1f03a2166","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_77","BiomedicalConceptProperty"
"3afdd438-67ad-4b72-96ec-87c93c0ac55d","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_78","BiomedicalConceptProperty"
"651b4481-5033-41d7-aaae-27689fdeb8d8","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_79","BiomedicalConceptProperty"
"97f8339b-3e17-449c-8770-edca274129a6","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_80","BiomedicalConceptProperty"
"ffa8eeb2-7079-4931-90be-da1058651875","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_81","BiomedicalConceptProperty"
"64cda732-7ce0-4fba-971e-9cdd3f44d8de","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_82","BiomedicalConceptProperty"
"e0d60345-a874-423e-9a07-31950763839f","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_83","BiomedicalConceptProperty"
"9ec36776-021a-47ef-9d30-067758a2d68a","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_84","BiomedicalConceptProperty"
"7e47e0e1-a4d2-4a68-99ba-a9ddb35ffdf7","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_85","BiomedicalConceptProperty"
"4e052675-951e-48cc-8ab9-dd857fffd885","Vital Signs Result","decimal","True","True","Vital Signs Result","BiomedicalConceptProperty_86","BiomedicalConceptProperty"
"9717c872-18be-4d50-801a-346c817b68b1","Unit of Pressure","string","True","True","Unit of Pressure","BiomedicalConceptProperty_87","BiomedicalConceptProperty"
"d2499c2e-1b25-46bb-b42a-020629009047","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_88","BiomedicalConceptProperty"
"a45aa7cc-4c96-47f0-aa8c-bbaaa9cacdc8","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_89","BiomedicalConceptProperty"
"009182ec-a5fd-4b3a-95f7-48d0b0621211","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_90","BiomedicalConceptProperty"
"949e1a1b-8173-4dab-9449-ff567a70c845","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_91","BiomedicalConceptProperty"
"18f2cb2a-05c9-4af1-b7ca-933a75d2d0d4","Vital Signs Result","integer","True","True","Vital Signs Result","BiomedicalConceptProperty_92","BiomedicalConceptProperty"
"dd715004-a813-4f7d-b5f8-d2f038382cfc","Count per Minute","string","True","True","Count per Minute","BiomedicalConceptProperty_93","BiomedicalConceptProperty"
"107676d5-46ad-4d3b-9fbc-56c5cd97e1d6","Vital Signs Location","string","True","True","Vital Signs Location","BiomedicalConceptProperty_94","BiomedicalConceptProperty"
"b23146b1-ebee-4ffa-9730-ba742e8c9e7d","Vital Signs Laterality","string","True","True","Vital Signs Laterality","BiomedicalConceptProperty_95","BiomedicalConceptProperty"
"25a55790-1de3-4904-979d-1af2260de50a","Test Method","string","True","True","Test Method","BiomedicalConceptProperty_96","BiomedicalConceptProperty"
"3fc79eb2-0729-4563-818f-f599738fd6e9","Vital Signs Position","string","True","True","Vital Signs Position","BiomedicalConceptProperty_97","BiomedicalConceptProperty"
