"codeSystemVersion","id","code","instanceType","decode","uuid:ID","codeSystem"
"2023-09-29","Code_284","C28252","Code","Kilogram","8d3daac0-dcdf-4193-95dc-d4b885a7e36d","http://www.cdisc.org"
"2023-09-29","Code_285","C48155","Code","Gram","8aabfb10-c240-4851-b341-1186af2e577e","http://www.cdisc.org"
"2023-09-29","Code_286","C48531","Code","Pound","0132e309-11f3-4582-957c-6e14d5355c87","http://www.cdisc.org"
"","Code_287","C48208","Code","Unit of Weight","6baa94e0-0062-4775-b8bd-9449c5dc5c93","NCI Thesaurus"
"","Code_282","C81328","Code","Body Weight","c2397b03-533d-4814-8425-b546d583939d","NCI Thesaurus"
"","Code_289","C173522","Code","Vital Signs Result","c703023c-667c-47b7-b2b4-0fa4a14c919a","NCI Thesaurus"
"2023-09-29","Code_290","C49668","Code","Centimeter","2e22ada5-9cfa-4de4-8052-21fc8a0a8637","http://www.cdisc.org"
"2023-09-29","Code_291","C48500","Code","Inch","6afc5c26-59ac-45c2-81c5-58425d23e2c8","http://www.cdisc.org"
"2023-09-29","Code_292","C28251","Code","Millimeter","e19a58af-fd2a-4f41-94b3-0354fd6cd587","http://www.cdisc.org"
"2023-09-29","Code_293","C41139","Code","Meter","a71ba42d-dbd4-407d-bfdf-9039ba0335b0","http://www.cdisc.org"
"","Code_294","C168688","Code","Unit of Height","f6582ea7-cae5-4c6d-97d3-3e6abbe732a6","NCI Thesaurus"
"","Code_288","C164634","Code","Body Height","964fa266-4b80-4623-8345-6f9226e2b1cf","NCI Thesaurus"
"","Code_296","C36292","Code","Laboratory Test Result","68173719-fbf4-4ed2-b55a-709f0bd4a860","NCI Thesaurus"
"","Code_297","C83309","Code","Laboratory Test Fasting Status","d61bc3ef-e438-446e-a6ae-80ad9a85a6c4","NCI Thesaurus"
"","Code_298","C67365","Code","Unit of Catalytic Activity Concentration","26f67395-3976-48bf-a74c-d36336ac2c24","NCI Thesaurus"
"","Code_299","C70713","Code","Biospecimen Type","84ad0e48-9b27-4081-8ff5-0d8fc871f52f","NCI Thesaurus"
"","Code_295","C64433","Code","Alanine Aminotransferase Measurement","e8cea496-cf54-4f9f-a6fa-f6bf0efd5f09","NCI Thesaurus"
"","Code_301","C36292","Code","Laboratory Test Result","7dca3648-b11e-4739-93bc-d060f9f0694f","NCI Thesaurus"
"","Code_302","C83309","Code","Laboratory Test Fasting Status","39cf85ad-8d21-42d7-98f9-2cefd15bbcf6","NCI Thesaurus"
"","Code_303","C48207","Code","Unit of Concentration","e27a09ae-ef99-459d-b83c-78789e686d66","NCI Thesaurus"
"","Code_304","C70713","Code","Biospecimen Type","662eaf32-266e-45fa-8c16-49aaf53496fe","NCI Thesaurus"
"","Code_300","C64431","Code","Albumin Measurement","d2ace691-6226-4544-a0f3-06e1aa5b1042","NCI Thesaurus"
"","Code_306","C36292","Code","Laboratory Test Result","ca5ef005-8580-4306-95ee-8f3fc426dd30","NCI Thesaurus"
"","Code_307","C83309","Code","Laboratory Test Fasting Status","c68d0992-b6d6-4481-8c1b-204b7ad3f595","NCI Thesaurus"
"","Code_308","C67365","Code","Unit of Catalytic Activity Concentration","5dd3f6fb-8ae0-46f0-a2ba-dbdba3ba7603","NCI Thesaurus"
"","Code_309","C70713","Code","Biospecimen Type","17769268-ec1e-46bb-93e2-dddf3b193deb","NCI Thesaurus"
"","Code_305","C64432","Code","Alkaline Phosphatase Measurement","387417fe-eaac-4ec6-bd5b-a8e1875ef39c","NCI Thesaurus"
"","Code_311","C36292","Code","Laboratory Test Result","aadc2775-3ecd-4096-8e21-fdfe7febb5a9","NCI Thesaurus"
"","Code_312","C83309","Code","Laboratory Test Fasting Status","5b0cca52-65ce-40c1-84ed-ad8e729cb659","NCI Thesaurus"
"","Code_313","C67365","Code","Unit of Catalytic Activity Concentration","113b4e7b-49f1-46d5-a141-09bcb28dd112","NCI Thesaurus"
"","Code_314","C70713","Code","Biospecimen Type","4c8f3d91-c5e7-4cb3-a339-ad5ac7c47168","NCI Thesaurus"
"","Code_310","C64467","Code","Aspartate Aminotransferase Measurement","a8d8267d-03e1-4663-a43a-9a841a139573","NCI Thesaurus"
"","Code_316","C36292","Code","Laboratory Test Result","f3e45971-5f89-4e04-b9ee-ed6c8c385eb9","NCI Thesaurus"
"","Code_317","C83309","Code","Laboratory Test Fasting Status","6b2610f6-04a6-40c4-b56b-9b5553a930bc","NCI Thesaurus"
"","Code_318","C48207","Code","Unit of Concentration","86d8200a-db82-411b-ba45-99cea6373b6c","NCI Thesaurus"
"","Code_319","C70713","Code","Biospecimen Type","9e7d5218-e3d3-4945-89a0-674ac17c3f85","NCI Thesaurus"
"","Code_315","C64547","Code","Creatinine Measurement","c46002b2-63af-4321-b23b-0da00a2ead5e","NCI Thesaurus"
"","Code_321","C36292","Code","Laboratory Test Result","e4315be4-1f92-4a0b-bbf7-49d704fa0509","NCI Thesaurus"
"","Code_322","C83309","Code","Laboratory Test Fasting Status","65aaa70d-ead3-4077-850c-3c0dfa19fce8","NCI Thesaurus"
"","Code_323","C64567","Code","Molarity Unit","60efcda9-479b-423b-9821-2b978d88ce98","NCI Thesaurus"
"","Code_324","C70713","Code","Biospecimen Type","64562b32-cb4f-440d-acf9-4fd69845a479","NCI Thesaurus"
"","Code_320","C64853","Code","Potassium Measurement","d4168e6c-642a-4c2f-a371-0865b30aa600","NCI Thesaurus"
"","Code_326","C36292","Code","Laboratory Test Result","32e0f702-43a3-4b50-9cbe-359aa50212b4","NCI Thesaurus"
"","Code_327","C83309","Code","Laboratory Test Fasting Status","1b2c3e69-7528-4a91-9f91-a802fde3047c","NCI Thesaurus"
"","Code_328","C64567","Code","Molarity Unit","167a4baa-de55-446b-92cf-2ffbc7b38afe","NCI Thesaurus"
"","Code_329","C70713","Code","Biospecimen Type","d2b4fbfc-4b7d-4003-8813-f68d1c6949ea","NCI Thesaurus"
"","Code_325","C64809","Code","Sodium Measurement","7d599703-0771-4fd0-9436-6f6e7296ad9e","NCI Thesaurus"
"","Code_145","C78541","Code","Adverse Event Verbatim Description","d1bc2066-585c-4795-8607-5ccc71aa64df","NCI Thesaurus"
"","Code_146","C83344","Code","Adverse Event Dictionary Derived Term","a85cbe7f-748b-4d57-b68a-1a2467c26cfc","NCI Thesaurus"
"","Code_147","C83198","Code","Adverse Event Category","8f3479cb-b873-412f-a26f-91eaf424eb12","NCI Thesaurus"
"","Code_148","C83212","Code","Adverse Event Subcategory","28626e83-faf5-4f0b-98b7-3e36cf85974c","NCI Thesaurus"
"","Code_149","C87840","Code","Adverse Event Pre-specified","0509b0e1-9ff4-4604-8513-8b3110b68c30","NCI Thesaurus"
"","Code_150","C53253","Code","Severity of Adverse Event","8d954067-f9da-40ac-84d4-cfee08648de7","NCI Thesaurus"
"","Code_151","C78605","Code","Adverse Event Toxicity Grade","ab41a7c3-9ead-4b89-8e5b-fffe21b54645","NCI Thesaurus"
"","Code_152","C53252","Code","Seriousness of Adverse Event","02d728c3-a338-4de9-b9ba-3e03f32ef0a9","NCI Thesaurus"
"","Code_153","C83013","Code","Adverse Event Action Taken with Study Treatment","6695fc4b-da51-4ab7-8699-7c4f7f0c919e","NCI Thesaurus"
"","Code_154","C41358","Code","Adverse Event Attribution to Product or Procedure","f71fa30b-6bc9-49fa-a9df-8b5f5cb7ee25","NCI Thesaurus"
"2023-09-29","Code_155","C71325","Code","Intermittent","5336c041-017e-4725-bea7-7f68d478349b","http://www.cdisc.org"
"","Code_156","C83208","Code","Adverse Event Pattern","c28794ad-44a2-4d32-b027-3b7186328df9","NCI Thesaurus"
"","Code_157","C49489","Code","Adverse Event Outcome","cc1155d4-8839-4b98-9b87-a193f13522b0","NCI Thesaurus"
"","Code_158","C83215","Code","Adverse Event Start Date Time","2524d053-fe51-4fbd-9810-b9e2d5f30485","NCI Thesaurus"
"","Code_159","C83201","Code","Adverse Event End Date Time","21d66ff3-b66a-4fe7-90b8-a673fba3d0fa","NCI Thesaurus"
"","Code_144","C41331","Code","Adverse Event","2f57057f-b754-410a-bab8-bd27085f0ca6","NCI Thesaurus"
"","Code_161","C173522","Code","Vital Signs Result","b1229ac3-9ddc-43a9-be51-48fec26466cc","NCI Thesaurus"
"2023-09-29","Code_162","C42547","Code","Pascal","27579f02-df61-4bec-a454-73b032117c06","http://www.cdisc.org"
"","Code_163","C49669","Code","Unit of Pressure","3df2517a-e54d-4bcc-b940-75d190ba35dc","NCI Thesaurus"
"","Code_164","C83088","Code","Vital Signs Location","260c7b02-1808-418c-af5f-f58d2168f985","NCI Thesaurus"
"","Code_165","C123975","Code","Vital Signs Laterality","d94d044f-c66a-44d3-9440-f75138e1a43b","NCI Thesaurus"
"","Code_166","C82535","Code","Test Method","78253eae-a67b-42a1-a639-11c291afcc17","NCI Thesaurus"
"","Code_167","C83114","Code","Vital Signs Position","73259f4e-81f7-4712-95a0-ab667dfb465d","NCI Thesaurus"
"","Code_160","C25298","Code","Systolic Blood Pressure","addc1aaf-8bb2-46d9-ba5e-2d9325866ad5","NCI Thesaurus"
"","Code_169","C173522","Code","Vital Signs Result","7189455b-fdef-409a-a3e8-039d84771ced","NCI Thesaurus"
"2023-09-29","Code_170","C42547","Code","Pascal","7c6ae739-1bfa-49a0-ab68-e96a24006274","http://www.cdisc.org"
"","Code_171","C49669","Code","Unit of Pressure","18de723a-941c-4eaa-a9b9-90a2b30a8b13","NCI Thesaurus"
"","Code_172","C83088","Code","Vital Signs Location","1160669a-f15c-41d9-90df-714db43897f1","NCI Thesaurus"
"","Code_173","C123975","Code","Vital Signs Laterality","abf7f6b7-2648-4b8d-9c74-8f7c59746bbe","NCI Thesaurus"
"","Code_174","C82535","Code","Test Method","95ef1d4a-5473-4075-89e2-82ca93a14553","NCI Thesaurus"
"","Code_175","C83114","Code","Vital Signs Position","f19a461f-8379-4c46-bde9-270cded72a84","NCI Thesaurus"
"","Code_168","C25299","Code","Diastolic Blood Pressure","1d8baa6b-b9e7-44ef-816d-e23d346878f0","NCI Thesaurus"
"","Code_177","C173522","Code","Vital Signs Result","ccc9c3f0-bc10-45ea-ab0c-f16810b8da2d","NCI Thesaurus"
"2023-09-29","Code_178","C42537","Code","Kelvin","fd36d5a7-c6f2-4060-a146-810cc2b0b41f","http://www.cdisc.org"
"","Code_179","C44276","Code","Unit of Temperature","96555b91-cd94-4568-af8a-ac2c865d17df","NCI Thesaurus"
"","Code_180","C83088","Code","Vital Signs Location","151d6f6d-71fb-4ce7-a954-6e66e066b3d7","NCI Thesaurus"
"","Code_176","C174446","Code","Body Temperature","882dc80f-f53d-405f-a7b0-15a31ba447fb","NCI Thesaurus"
"","Code_182","C173522","Code","Vital Signs Result","8168670d-fb5c-4ecf-9c2b-ee4a5305809f","NCI Thesaurus"
"2023-09-29","Code_183","C28252","Code","Kilogram","274f2e11-7a35-4674-9798-7bec228da6e1","http://www.cdisc.org"
"2023-09-29","Code_184","C48155","Code","Gram","b317c76c-0092-436f-917f-f93f3c79b245","http://www.cdisc.org"
"2023-09-29","Code_185","C48531","Code","Pound","df7b5fed-dcbf-4510-9398-ccd4677dfef2","http://www.cdisc.org"
"","Code_186","C48208","Code","Unit of Weight","dedc71a1-70c5-4070-a7f5-df899f2f993e","NCI Thesaurus"
"","Code_181","C81328","Code","Body Weight","51a504e6-ecf6-4c29-a626-dc7a3d54c9ba","NCI Thesaurus"
"","Code_188","C173522","Code","Vital Signs Result","a50bf233-ed7d-4a7f-a572-f035f0be3474","NCI Thesaurus"
"2023-09-29","Code_189","C49668","Code","Centimeter","423a164b-3229-40bc-a93b-9cd9b3094b4e","http://www.cdisc.org"
"2023-09-29","Code_190","C48500","Code","Inch","a7f14d94-8bdf-4562-b53b-01923f308072","http://www.cdisc.org"
"2023-09-29","Code_191","C28251","Code","Millimeter","d26cf437-adab-4a22-8bff-3ce1c9a1a718","http://www.cdisc.org"
"2023-09-29","Code_192","C41139","Code","Meter","f301173e-178e-4a73-9b26-1e59a3fbf962","http://www.cdisc.org"
"","Code_193","C168688","Code","Unit of Height","6ec1d1e1-fb8d-4737-a0f9-941a224eeaa3","NCI Thesaurus"
"","Code_187","C164634","Code","Body Height","4541b85a-b48e-4eb5-ab80-da701bb38dd8","NCI Thesaurus"
"","Code_195","C36292","Code","Laboratory Test Result","b0a1f902-c1fe-4238-8d17-57a8aef465c3","NCI Thesaurus"
"","Code_196","C83309","Code","Laboratory Test Fasting Status","ac792d21-c0db-4d43-9d39-9e1c0612decc","NCI Thesaurus"
"","Code_197","C67365","Code","Unit of Catalytic Activity Concentration","af89509e-00d0-4229-919a-31943780d828","NCI Thesaurus"
"","Code_198","C70713","Code","Biospecimen Type","91df0953-049a-4ec9-b0fd-82d032d27479","NCI Thesaurus"
"","Code_194","C64433","Code","Alanine Aminotransferase Measurement","c9c8f3b0-c689-4c4b-8ede-01606d1a81ce","NCI Thesaurus"
"","Code_200","C36292","Code","Laboratory Test Result","bc363e65-1c42-4bf3-a254-8441323ddd14","NCI Thesaurus"
"","Code_201","C83309","Code","Laboratory Test Fasting Status","511b8af9-116a-4ac9-839d-d28f46146d91","NCI Thesaurus"
"","Code_202","C48207","Code","Unit of Concentration","1e84cd14-9118-4b19-8305-349330f982f4","NCI Thesaurus"
"","Code_203","C70713","Code","Biospecimen Type","d55729b0-5b1f-4d80-acd7-34680bb450e3","NCI Thesaurus"
"","Code_199","C64431","Code","Albumin Measurement","96816c44-9abc-4066-b586-1ca1b4a9bed9","NCI Thesaurus"
"","Code_205","C36292","Code","Laboratory Test Result","dc9e63ec-000b-4d17-8642-10f466c7d2dd","NCI Thesaurus"
"","Code_206","C83309","Code","Laboratory Test Fasting Status","46859376-2dea-43f2-8133-9bcab97fadad","NCI Thesaurus"
"","Code_207","C67365","Code","Unit of Catalytic Activity Concentration","d83dee84-bd28-4860-889b-de333f1dcbb6","NCI Thesaurus"
"","Code_208","C70713","Code","Biospecimen Type","96efb469-60ca-45ec-a1be-f834ada875b7","NCI Thesaurus"
"","Code_204","C64432","Code","Alkaline Phosphatase Measurement","47f61b14-34a8-45a7-8fd1-1523228ad642","NCI Thesaurus"
"","Code_210","C36292","Code","Laboratory Test Result","0ce74183-924a-4c95-a777-4f108cce88c3","NCI Thesaurus"
"","Code_211","C83309","Code","Laboratory Test Fasting Status","1faacb01-3aba-4174-87c1-fe4d53cddf6f","NCI Thesaurus"
"","Code_212","C67365","Code","Unit of Catalytic Activity Concentration","9d1afab4-f272-44a2-8e6d-1d11677b41d3","NCI Thesaurus"
"","Code_213","C70713","Code","Biospecimen Type","2d9060cb-8cff-40b7-a0c1-cc4b6c485f96","NCI Thesaurus"
"","Code_209","C64467","Code","Aspartate Aminotransferase Measurement","1c6b7f33-63db-4644-8eb2-19bd085ee274","NCI Thesaurus"
"","Code_215","C36292","Code","Laboratory Test Result","451da88d-a968-4dd0-8fb4-960fc389ceeb","NCI Thesaurus"
"","Code_216","C83309","Code","Laboratory Test Fasting Status","b225a6aa-33b6-4b23-8f50-1d1ef166b4fc","NCI Thesaurus"
"","Code_217","C48207","Code","Unit of Concentration","ac25224d-b90b-4a15-be46-a11021ee5d48","NCI Thesaurus"
"","Code_218","C70713","Code","Biospecimen Type","e72a93d5-8fa3-467b-9965-87a758262700","NCI Thesaurus"
"","Code_214","C64547","Code","Creatinine Measurement","b299aec6-f393-4e88-af5a-40d2dd9437b9","NCI Thesaurus"
"","Code_220","C36292","Code","Laboratory Test Result","c1d7b90f-289d-401f-b4ff-e93b9ef0809d","NCI Thesaurus"
"","Code_221","C83309","Code","Laboratory Test Fasting Status","9d564750-7f3c-4576-ba97-3af72e690a2b","NCI Thesaurus"
"","Code_222","C64567","Code","Molarity Unit","545d0791-834c-4a8c-a4b1-0de9fa0f1cfc","NCI Thesaurus"
"","Code_223","C70713","Code","Biospecimen Type","abbb4f2b-f20c-4f32-a32f-65e7a727ecad","NCI Thesaurus"
"","Code_219","C64853","Code","Potassium Measurement","0b965d78-b1a0-4b1f-91b1-445f7230237e","NCI Thesaurus"
"","Code_225","C36292","Code","Laboratory Test Result","a5d3120e-dd16-4f5c-ab52-f30d97a1faf1","NCI Thesaurus"
"","Code_226","C83309","Code","Laboratory Test Fasting Status","70590235-a48a-4f6c-9899-712aae1a135b","NCI Thesaurus"
"","Code_227","C64567","Code","Molarity Unit","7069056d-08b9-427a-8d41-09c6e4d93f04","NCI Thesaurus"
"","Code_228","C70713","Code","Biospecimen Type","da24eeb9-d8eb-475f-8941-4953fc77c6ca","NCI Thesaurus"
"","Code_224","C64809","Code","Sodium Measurement","90d133d8-847f-4614-a27a-132bd1252124","NCI Thesaurus"
"","Code_230","C173522","Code","Vital Signs Result","35e1dcdf-b0a3-426f-a722-35efa4ead9ab","NCI Thesaurus"
"2023-09-29","Code_231","C42547","Code","Pascal","b3507f89-0f65-4a84-a287-a6a702e5c175","http://www.cdisc.org"
"","Code_232","C49669","Code","Unit of Pressure","f221d41f-1980-48f7-8cb3-13908f516484","NCI Thesaurus"
"","Code_233","C83088","Code","Vital Signs Location","efac99a8-4171-4633-806e-f852a905948c","NCI Thesaurus"
"","Code_234","C123975","Code","Vital Signs Laterality","93d283b6-01f3-4bc9-a1e9-e9f095854f17","NCI Thesaurus"
"","Code_235","C82535","Code","Test Method","b11cbdf2-bcc9-4fa4-86eb-8c40cc77b2f7","NCI Thesaurus"
"","Code_236","C83114","Code","Vital Signs Position","9ea54eb2-6101-45ce-825c-d1a59d01415e","NCI Thesaurus"
"","Code_229","C25298","Code","Systolic Blood Pressure","ad3d40af-e983-4383-9e95-aac264c9f4c0","NCI Thesaurus"
"","Code_238","C173522","Code","Vital Signs Result","fc57781d-b3c6-4307-819b-651fc1eb324c","NCI Thesaurus"
"2023-09-29","Code_239","C42547","Code","Pascal","b953710c-f699-446d-8db6-f362457c4b28","http://www.cdisc.org"
"","Code_240","C49669","Code","Unit of Pressure","771064ac-a14b-492e-8ea6-74ed37462732","NCI Thesaurus"
"","Code_241","C83088","Code","Vital Signs Location","dcb925b5-8a1a-422b-9a62-977858ada6db","NCI Thesaurus"
"","Code_242","C123975","Code","Vital Signs Laterality","ee11ca6b-6cdb-48a0-86ed-12a19567899c","NCI Thesaurus"
"","Code_243","C82535","Code","Test Method","5c040bcc-0792-477c-9097-461f79b358cb","NCI Thesaurus"
"","Code_244","C83114","Code","Vital Signs Position","601364cd-e9ef-4986-88af-7f41882def86","NCI Thesaurus"
"","Code_237","C25299","Code","Diastolic Blood Pressure","81dbd0f4-0011-4419-adfb-662604b9332d","NCI Thesaurus"
"","Code_246","C173522","Code","Vital Signs Result","d4f2e1ac-bf97-47b3-8fe5-a06ae2eb14b3","NCI Thesaurus"
"2023-09-29","Code_247","C49673","Code","Beats per Minute","de6efc6c-a203-44bc-b88d-0df129f04479","http://www.cdisc.org"
