"instanceType","name","label","id","isEnabled","uuid:ID","isRequired","datatype"
"BiomedicalConceptProperty","Molarity Unit","Molarity Unit","BiomedicalConceptProperty_127","True","38647c26-8baf-4979-bb98-b598444f4857","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_128","True","d558110e-b4bc-40aa-a1bf-68f4d6810630","True","string"
"BiomedicalConceptProperty","Laboratory Test Result","Laboratory Test Result","BiomedicalConceptProperty_129","True","7b96c7c0-4d3f-411e-86c2-342f5b4bc6be","True","decimal"
"BiomedicalConceptProperty","Laboratory Test Fasting Status","Laboratory Test Fasting Status","BiomedicalConceptProperty_130","True","358a6712-e697-4870-b290-2f79d3ba55d5","True","boolean"
"BiomedicalConceptProperty","Molarity Unit","Molarity Unit","BiomedicalConceptProperty_131","True","e8c4be07-74d9-4425-9ba5-8fa910b80178","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_132","True","32809448-2860-4e89-bb29-2facddd5c614","True","string"
"BiomedicalConceptProperty","Adverse Event Verbatim Description","Adverse Event Verbatim Description","BiomedicalConceptProperty_1","True","fa5ef876-dd7f-4888-a046-d26bf2c1e020","True","string"
"BiomedicalConceptProperty","Adverse Event Dictionary Derived Term","Adverse Event Dictionary Derived Term","BiomedicalConceptProperty_2","True","6d6f1052-47b3-4298-a777-1602ee36142d","True","string"
"BiomedicalConceptProperty","Adverse Event Category","Adverse Event Category","BiomedicalConceptProperty_3","True","7708eaca-4c30-4dea-82fb-394f242801fb","True","string"
"BiomedicalConceptProperty","Adverse Event Subcategory","Adverse Event Subcategory","BiomedicalConceptProperty_4","True","d9f7ccb7-677e-47b0-a974-b00aa7dbc760","True","string"
"BiomedicalConceptProperty","Adverse Event Pre-specified","Adverse Event Pre-specified","BiomedicalConceptProperty_5","True","9ecfca72-cfa0-415d-8475-3f8ff3e508e0","True","boolean"
"BiomedicalConceptProperty","Severity of Adverse Event","Severity of Adverse Event","BiomedicalConceptProperty_6","True","0ff101d2-a122-4ffb-bc71-e368a64aeffc","True","string"
"BiomedicalConceptProperty","Adverse Event Toxicity Grade","Adverse Event Toxicity Grade","BiomedicalConceptProperty_7","True","7eb38320-8ee2-4f31-a8fb-30a3b3980561","True","string"
"BiomedicalConceptProperty","Seriousness of Adverse Event","Seriousness of Adverse Event","BiomedicalConceptProperty_8","True","5c989ce2-894d-4e0b-afcb-affc0dc6b6ca","True","boolean"
"BiomedicalConceptProperty","Adverse Event Action Taken with Study Treatment","Adverse Event Action Taken with Study Treatment","BiomedicalConceptProperty_9","True","2ac222a2-ba2a-46a4-9200-3290edfc275d","True","string"
"BiomedicalConceptProperty","Adverse Event Attribution to Product or Procedure","Adverse Event Attribution to Product or Procedure","BiomedicalConceptProperty_10","True","0e9c3bbf-ab79-4fa0-863e-bd5f8f5b5568","True","string"
"BiomedicalConceptProperty","Adverse Event Pattern","Adverse Event Pattern","BiomedicalConceptProperty_11","True","c484df97-33ef-4f2b-874a-48e63a38ed19","True","string"
"BiomedicalConceptProperty","Adverse Event Outcome","Adverse Event Outcome","BiomedicalConceptProperty_12","True","a524bdd8-957a-40c0-aa3c-6e5d39a7b1ad","True","string"
"BiomedicalConceptProperty","Adverse Event Start Date Time","Adverse Event Start Date Time","BiomedicalConceptProperty_13","True","a1ffb16e-c137-423d-8d11-c7de06810d2b","True","datetime"
"BiomedicalConceptProperty","Adverse Event End Date Time","Adverse Event End Date Time","BiomedicalConceptProperty_14","True","fcab4335-3d3b-4874-812f-a52830a59217","True","datetime"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_15","True","2d4ece4d-281c-41d0-adc2-d0fceeaf42a8","True","decimal"
"BiomedicalConceptProperty","Unit of Pressure","Unit of Pressure","BiomedicalConceptProperty_16","True","bd616004-e967-49f1-bdd4-4c2cafa3d6ab","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_17","True","75335021-1bc8-44ea-b7d6-3730e3682ac9","True","string"
"BiomedicalConceptProperty","Vital Signs Laterality","Vital Signs Laterality","BiomedicalConceptProperty_18","True","c992ecd4-9d49-4d91-8cab-b88759ce602b","True","string"
"BiomedicalConceptProperty","Test Method","Test Method","BiomedicalConceptProperty_19","True","5c16b401-241e-4d2e-b984-ac1b64aab7e1","True","string"
"BiomedicalConceptProperty","Vital Signs Position","Vital Signs Position","BiomedicalConceptProperty_20","True","b657038d-8409-4e6a-9c38-9e8b516a28f7","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_21","True","3855669f-3178-44ab-b0f3-0de093207586","True","decimal"
"BiomedicalConceptProperty","Unit of Pressure","Unit of Pressure","BiomedicalConceptProperty_22","True","72f2c6da-eefe-4be5-91f7-c775ad7623b3","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_23","True","16e217ed-9815-4a43-9ccc-970342d2a0eb","True","string"
"BiomedicalConceptProperty","Vital Signs Laterality","Vital Signs Laterality","BiomedicalConceptProperty_24","True","a3daf8f1-b1e1-4d85-a4d6-646ad009fac6","True","string"
"BiomedicalConceptProperty","Test Method","Test Method","BiomedicalConceptProperty_25","True","97442f3f-8d49-4082-8a05-f2ce797c934c","True","string"
"BiomedicalConceptProperty","Vital Signs Position","Vital Signs Position","BiomedicalConceptProperty_26","True","18aeac31-6c1c-48af-a2a6-35c0d3baab22","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_27","True","3c25263c-e5a7-4373-ae93-e5d9f4209adc","True","decimal"
"BiomedicalConceptProperty","Unit of Temperature","Unit of Temperature","BiomedicalConceptProperty_28","True","c43a6f02-4f87-47f2-b0b9-dbe7be9ec129","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_29","True","c7a85608-9544-4357-a5e0-b0986d87572c","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_30","True","d1243595-d18a-491f-b186-854565fafe84","True","decimal"
"BiomedicalConceptProperty","Unit of Weight","Unit of Weight","BiomedicalConceptProperty_31","True","4fd486b8-65c4-42ba-a790-231b4bf7d666","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_32","True","b34cf4ce-0a4a-4764-9290-a68807399175","True","decimal"
"BiomedicalConceptProperty","Unit of Height","Unit of Height","BiomedicalConceptProperty_33","True","5ac8ebdf-cd8d-4e0f-afab-13a540cef49e","True","string"
"BiomedicalConceptProperty","Laboratory Test Result","Laboratory Test Result","BiomedicalConceptProperty_34","True","f424cb89-cd8d-4cfc-a74e-19ca49e59bc3","True","decimal"
"BiomedicalConceptProperty","Laboratory Test Fasting Status","Laboratory Test Fasting Status","BiomedicalConceptProperty_35","True","9eb7a6de-7c8d-48f6-95e7-beed83228b2c","True","boolean"
"BiomedicalConceptProperty","Unit of Catalytic Activity Concentration","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_36","True","48ca03a3-792a-4ca1-b15c-da8a5d9df533","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_37","True","d8f3d66f-c23e-4dd8-abec-1b9d8b9534e8","True","string"
"BiomedicalConceptProperty","Laboratory Test Result","Laboratory Test Result","BiomedicalConceptProperty_38","True","2e382f6f-6506-4f37-9f5b-9911033b7948","True","string"
"BiomedicalConceptProperty","Laboratory Test Fasting Status","Laboratory Test Fasting Status","BiomedicalConceptProperty_39","True","8e523b01-ee38-4180-bec8-227dc29ff2bb","True","boolean"
"BiomedicalConceptProperty","Unit of Concentration","Unit of Concentration","BiomedicalConceptProperty_40","True","14d3d87f-96e5-442e-a04a-d59065c41f6a","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_41","True","2b47ad61-0553-4d12-b16b-a6eb8426d440","True","string"
"BiomedicalConceptProperty","Laboratory Test Result","Laboratory Test Result","BiomedicalConceptProperty_42","True","4318748e-267b-4b16-9aef-d0f35056fade","True","decimal"
"BiomedicalConceptProperty","Laboratory Test Fasting Status","Laboratory Test Fasting Status","BiomedicalConceptProperty_43","True","b46ac614-9b1c-4590-966d-919dee494616","True","boolean"
"BiomedicalConceptProperty","Unit of Catalytic Activity Concentration","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_44","True","35f7a480-56a5-4d5a-9452-3c4372d4b7a9","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_45","True","17a8a47e-f52e-4e86-865d-61f6f6128bd7","True","string"
"BiomedicalConceptProperty","Laboratory Test Result","Laboratory Test Result","BiomedicalConceptProperty_46","True","1d5a7cff-f8a8-47e9-8127-9a890a257721","True","decimal"
"BiomedicalConceptProperty","Laboratory Test Fasting Status","Laboratory Test Fasting Status","BiomedicalConceptProperty_47","True","f0902187-e150-4d5c-b846-6a1fb6fa1d66","True","boolean"
"BiomedicalConceptProperty","Unit of Catalytic Activity Concentration","Unit of Catalytic Activity Concentration","BiomedicalConceptProperty_48","True","8424bad4-a651-45c4-aefc-280d5e682cad","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_49","True","1afbab8c-eb76-40b5-827b-be2cd0b0cb73","True","string"
"BiomedicalConceptProperty","Laboratory Test Result","Laboratory Test Result","BiomedicalConceptProperty_50","True","5faac5df-d322-47cc-88eb-46b60776373c","True","string"
"BiomedicalConceptProperty","Laboratory Test Fasting Status","Laboratory Test Fasting Status","BiomedicalConceptProperty_51","True","b63c4c9c-3878-45ea-a65a-5b2fe13a7897","True","boolean"
"BiomedicalConceptProperty","Unit of Concentration","Unit of Concentration","BiomedicalConceptProperty_52","True","dd402b90-c701-43f0-8fa3-9034b2994c2c","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_53","True","8159b044-d394-4277-9e5d-37397e3296b9","True","string"
"BiomedicalConceptProperty","Laboratory Test Result","Laboratory Test Result","BiomedicalConceptProperty_54","True","d746a878-6057-4ed2-8570-a152097078be","True","decimal"
"BiomedicalConceptProperty","Laboratory Test Fasting Status","Laboratory Test Fasting Status","BiomedicalConceptProperty_55","True","1c3ce254-291c-49ec-b051-62545f03a93d","True","boolean"
"BiomedicalConceptProperty","Molarity Unit","Molarity Unit","BiomedicalConceptProperty_56","True","d93fbfc6-f722-4490-a963-555831b1243e","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_57","True","87c2d293-f46b-4c90-837e-a0c7da891cc3","True","string"
"BiomedicalConceptProperty","Laboratory Test Result","Laboratory Test Result","BiomedicalConceptProperty_58","True","f8952fa3-c11b-40fd-bab8-2763ae69cd04","True","decimal"
"BiomedicalConceptProperty","Laboratory Test Fasting Status","Laboratory Test Fasting Status","BiomedicalConceptProperty_59","True","4af49ce2-c2af-46e6-84e0-b66e6a7af8e0","True","boolean"
"BiomedicalConceptProperty","Molarity Unit","Molarity Unit","BiomedicalConceptProperty_60","True","e8bb801c-c302-40b9-afad-3ff859aeaf44","True","string"
"BiomedicalConceptProperty","Biospecimen Type","Biospecimen Type","BiomedicalConceptProperty_61","True","4c7d5800-e857-4555-9b71-820d775987d3","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_62","True","89b1f5b3-ec0a-4440-945f-ddef06594a43","True","decimal"
"BiomedicalConceptProperty","Unit of Pressure","Unit of Pressure","BiomedicalConceptProperty_63","True","0b9b1315-5aaf-487b-b871-daccc22e96f3","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_64","True","38416d21-1fc1-45d3-b88c-515f68e649df","True","string"
"BiomedicalConceptProperty","Vital Signs Laterality","Vital Signs Laterality","BiomedicalConceptProperty_65","True","36b89fb4-e394-4aa3-8975-042d0d952098","True","string"
"BiomedicalConceptProperty","Test Method","Test Method","BiomedicalConceptProperty_66","True","3d09e06e-6511-4376-8d87-915eb9ac83a4","True","string"
"BiomedicalConceptProperty","Vital Signs Position","Vital Signs Position","BiomedicalConceptProperty_67","True","ce49c037-0bf8-46c9-af86-a1c3c79be4c1","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_68","True","ab4b3766-18c7-48ad-8067-d7fddc7e49e5","True","decimal"
"BiomedicalConceptProperty","Unit of Pressure","Unit of Pressure","BiomedicalConceptProperty_69","True","e17c6827-b0a7-4521-80a8-53b8dab3874e","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_70","True","d8e686e9-6641-4246-8165-b4347d4bf2b8","True","string"
"BiomedicalConceptProperty","Vital Signs Laterality","Vital Signs Laterality","BiomedicalConceptProperty_71","True","4a9b71ed-1ffd-4ae3-8e63-52a8ddbe3387","True","string"
"BiomedicalConceptProperty","Test Method","Test Method","BiomedicalConceptProperty_72","True","eea9262d-9055-4afa-a565-a9342f0d1b7e","True","string"
"BiomedicalConceptProperty","Vital Signs Position","Vital Signs Position","BiomedicalConceptProperty_73","True","918c5a34-b732-449c-9b5b-6f64f25bfb05","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_74","True","1487c59a-d754-42c1-a7cd-39b74a974c66","True","integer"
"BiomedicalConceptProperty","Count per Minute","Count per Minute","BiomedicalConceptProperty_75","True","727b76fd-2c4b-4d71-80be-c1c43acf9aa0","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_76","True","b45ae295-5b90-42ca-9162-187e87db5541","True","string"
"BiomedicalConceptProperty","Vital Signs Laterality","Vital Signs Laterality","BiomedicalConceptProperty_77","True","bc42ee4d-88df-4ee0-b617-0a98784f1545","True","string"
"BiomedicalConceptProperty","Test Method","Test Method","BiomedicalConceptProperty_78","True","14d0be7e-1bb9-405d-8aec-4143170d39f6","True","string"
"BiomedicalConceptProperty","Vital Signs Position","Vital Signs Position","BiomedicalConceptProperty_79","True","744c2e4f-8dcb-4f2d-bfe0-f2e047ace7ef","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_80","True","e85a47a8-4af6-49ae-b058-5c7fc7d7525a","True","decimal"
"BiomedicalConceptProperty","Unit of Pressure","Unit of Pressure","BiomedicalConceptProperty_81","True","f9ed9605-005d-4050-94c3-24c7b3ed7050","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_82","True","c6162828-7d5b-4541-a3a9-b4226b811100","True","string"
"BiomedicalConceptProperty","Vital Signs Laterality","Vital Signs Laterality","BiomedicalConceptProperty_83","True","d127e7b1-88a8-44f3-b3bd-9ceb20ebd1e4","True","string"
"BiomedicalConceptProperty","Test Method","Test Method","BiomedicalConceptProperty_84","True","d7cfd23c-be27-452d-a7c4-846722198eb4","True","string"
"BiomedicalConceptProperty","Vital Signs Position","Vital Signs Position","BiomedicalConceptProperty_85","True","79ca83f8-38be-4a8a-b96c-a17069f739f4","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_86","True","3e106f0a-d46d-462e-929b-2db87751376a","True","decimal"
"BiomedicalConceptProperty","Unit of Pressure","Unit of Pressure","BiomedicalConceptProperty_87","True","8e1fbb9b-07e1-4743-a83a-656ec81a0092","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_88","True","c7313dc6-c2f3-4d9d-bb8e-cde54afc1eb9","True","string"
"BiomedicalConceptProperty","Vital Signs Laterality","Vital Signs Laterality","BiomedicalConceptProperty_89","True","71c54f17-3298-4d9b-b6ec-6cd39f0c5dc2","True","string"
"BiomedicalConceptProperty","Test Method","Test Method","BiomedicalConceptProperty_90","True","abde3a53-ec0b-4a75-9cd1-fc3e4273e0fe","True","string"
"BiomedicalConceptProperty","Vital Signs Position","Vital Signs Position","BiomedicalConceptProperty_91","True","738424a2-6db0-4b83-b7db-255e6cf4aa5e","True","string"
"BiomedicalConceptProperty","Vital Signs Result","Vital Signs Result","BiomedicalConceptProperty_92","True","cc739a51-55b9-4a40-a631-f99a73af4726","True","integer"
"BiomedicalConceptProperty","Count per Minute","Count per Minute","BiomedicalConceptProperty_93","True","8fee21cf-6479-4f5f-a236-5063371a1c16","True","string"
"BiomedicalConceptProperty","Vital Signs Location","Vital Signs Location","BiomedicalConceptProperty_94","True","42d96974-244b-498c-8fcf-bcf5eac7dfc5","True","string"
"BiomedicalConceptProperty","Vital Signs Laterality","Vital Signs Laterality","BiomedicalConceptProperty_95","True","faeafaa1-455c-4c06-b72e-f41147a61f48","True","string"
"BiomedicalConceptProperty","Test Method","Test Method","BiomedicalConceptProperty_96","True","7ad56522-df84-45b6-ab6e-6aac6579f887","True","string"
"BiomedicalConceptProperty","Vital Signs Position","Vital Signs Position","BiomedicalConceptProperty_97","True","b37c37f3-939c-4d00-a6e9-2928a022ed56","True","string"
