"codeSystem","code","uuid:ID","codeSystemVersion","decode","instanceType","id"
"http://www.cdisc.org","C25716","cdb03fdf-b628-485e-8a90-d22f702695aa","2023-12-15","Visit","Code","Code_95"
"http://www.cdisc.org","C51282","dd99afb6-6e4c-4019-8736-e5a13854bc73","2023-12-15","Clinic","Code","Code_96"
"http://www.cdisc.org","C175574","02fba46b-d73b-4edb-9ae7-0c44fc1ea14a","2023-12-15","In Person","Code","Code_97"
"http://www.cdisc.org","C25716","4685bf05-883d-45ec-8171-0ac26f11d081","2023-12-15","Visit","Code","Code_98"
"http://www.cdisc.org","C51282","890d9f3c-079a-4c06-a262-8e219a9e1da5","2023-12-15","Clinic","Code","Code_99"
"http://www.cdisc.org","C175574","d87e27aa-6513-4080-ac79-34ce01844760","2023-12-15","In Person","Code","Code_100"
"http://www.cdisc.org","C25716","32161dec-1dec-4928-b3ca-2ddee7a5cb04","2023-12-15","Visit","Code","Code_101"
"http://www.cdisc.org","C51282","85c6a873-8b6e-4a2e-a0a7-dd24783c099e","2023-12-15","Clinic","Code","Code_102"
"http://www.cdisc.org","C175574","f5637f11-7390-4f6f-bf6c-ae4a90f45e1d","2023-12-15","In Person","Code","Code_103"
"http://www.cdisc.org","C171537","e4f6af65-d959-4e8f-b0a4-49b62a5c49a1","2023-12-15","Telephone Call","Code","Code_104"
"http://www.cdisc.org","C25716","a1fdc2dc-5055-43f8-a83f-3547fd341deb","2023-12-15","Visit","Code","Code_105"
"http://www.cdisc.org","C51282","534ddc11-2449-4d4e-ab96-a4e8b56bac9b","2023-12-15","Clinic","Code","Code_106"
"http://www.cdisc.org","C175574","1eb7806f-2797-4bbc-9ad4-e85f9d617260","2023-12-15","In Person","Code","Code_107"
"http://www.cdisc.org","C171537","268c0c5f-c93d-4954-9d97-4fe89dd37a54","2023-12-15","Telephone Call","Code","Code_108"
"http://www.cdisc.org","C25716","78be8793-62c5-432d-ad73-2925d3a66492","2023-12-15","Visit","Code","Code_109"
"http://www.cdisc.org","C51282","432f7a69-4f92-4713-921a-8a58bd6f6bcb","2023-12-15","Clinic","Code","Code_110"
"http://www.cdisc.org","C175574","782c58b2-4a4f-48d8-808e-4f6488b45791","2023-12-15","In Person","Code","Code_111"
"http://www.cdisc.org","C171537","fdb91008-3e66-42b3-a374-b4446b9bf0b7","2023-12-15","Telephone Call","Code","Code_112"
"http://www.cdisc.org","C25716","8e545ef8-2bba-4693-bf73-1f8a116bc242","2023-12-15","Visit","Code","Code_113"
"http://www.cdisc.org","C51282","c030d2f5-c2c1-4359-8ed0-0e01ef211d51","2023-12-15","Clinic","Code","Code_114"
"http://www.cdisc.org","C175574","6eefdb53-b89d-4659-88a8-9ba280c92524","2023-12-15","In Person","Code","Code_115"
"http://www.cdisc.org","C171537","8169540c-faf4-454d-9671-47548b1c5045","2023-12-15","Telephone Call","Code","Code_116"
"http://www.cdisc.org","C25716","03a6d826-02d1-4a34-b5e6-18c491f7fea8","2023-12-15","Visit","Code","Code_117"
"http://www.cdisc.org","C51282","ce2f4f5a-b7ec-49bf-b8f8-224d400a24c8","2023-12-15","Clinic","Code","Code_118"
"http://www.cdisc.org","C175574","559fedf3-1ec6-49cb-9618-54b2ddb25a98","2023-12-15","In Person","Code","Code_119"
"http://www.cdisc.org","C25716","08384ed8-fc4b-48e8-8826-f1db2a1d1d03","2023-12-15","Visit","Code","Code_120"
"http://www.cdisc.org","C51282","3376147b-8a1d-48b6-a263-fcd1172aaf9c","2023-12-15","Clinic","Code","Code_121"
"http://www.cdisc.org","C175574","f2d715b9-3615-4ac4-9537-42e627d3f721","2023-12-15","In Person","Code","Code_122"
"SNOMED","383371000119108","50916049-083f-47f2-a7fe-036e21585fb3","January 31, 2018","CT of head without contrast","Code","Code_80"
"SPONSOR","123","0e4672a2-051a-4927-8321-647b8596fd4c","12","Subject Supine","Code","Code_81"
"SPONSOR","124","51ebf613-ab71-4f3f-879f-45642931f283","12","Subject Standing","Code","Code_82"
"http://www.cdisc.org","C82977","2a6e157d-c68c-4426-9b04-274cec9a99ff","2023-12-15","Dictionary-derived Term","Code","Code_429"
"http://www.cdisc.org","C82571","8f3c3bdc-6d3d-4594-b0c7-b3023ecbd10c","2023-12-15","Reported Event Term","Code","Code_430"
"http://www.cdisc.org","C82517","05b54b68-d506-4bea-9e82-bd39e93d9407","2023-12-15","Observation Start Date Time","Code","Code_431"
"http://www.cdisc.org","C16735","06468711-7cab-401c-ba5d-efc0d94976d8","2023-12-15","Informed Consent","Code","Code_432"
"http://www.cdisc.org","C20197","071092ed-d6e8-4e0a-bdda-d6a562265fa5","2023-12-15","Male","Code","Code_433"
"http://www.cdisc.org","C16576","c52562ea-6774-48ee-9fac-d525876c2f26","2023-12-15","Female","Code","Code_434"
"http://www.cdisc.org","C28421","ac7b9214-5d31-4137-91f8-7ec583ec40dd","2023-12-15","Sex","Code","Code_435"
"http://www.cdisc.org","C28421","8bde3eca-c58b-4030-960b-9f851225bacb","2023-12-15","Sex","Code","Code_436"
"http://www.cdisc.org","C17049","ca84c695-0821-495a-9e81-2395794a70c1","2023-12-15","Race","Code","Code_437"
"http://www.cdisc.org","C17049","7a237dd1-aec7-40f8-bb56-c7e7fd9f9b02","2023-12-15","Race","Code","Code_438"
"http://www.cdisc.org","C174446","50cfb7f8-580f-4b60-b6d3-29b9c388509e","2023-12-15","TEMP","Code","Code_439"
"http://www.cdisc.org","C77140","1ad99ea1-af03-4f79-9190-deaf1c1358b9","2023-12-15","Clinical Test Result","Code","Code_440"
"http://www.cdisc.org","C42559","e6206bb6-bb77-4a8e-a72e-0fb8a4b7357d","2023-12-15","Degree Celsius","Code","Code_441"
"http://www.cdisc.org","C44277","5ac2e789-9169-4dc2-9ef5-0f0a338d119e","2023-12-15","Degree Fahrenheit","Code","Code_442"
"http://www.cdisc.org","C42537","326a22c9-ab7b-441f-ae37-90ac4fe47144","2023-12-15","Kelvin","Code","Code_443"
"http://www.cdisc.org","C44276","563247a4-5131-4f00-9e04-adc50fb09354","2023-12-15","Unit of Temperature","Code","Code_444"
"http://www.cdisc.org","C12674","d5ddac3c-0bf4-4fa0-a39f-42b682fa142e","2023-12-15","Axilla","Code","Code_445"
"http://www.cdisc.org","C12394","6cae0a69-0fd4-482d-b731-752de0e3ca38","2023-12-15","Ear","Code","Code_446"
"http://www.cdisc.org","C89803","61a67209-dc0a-4723-a756-c53cb0bbfe8b","2023-12-15","Forehead","Code","Code_447"
"http://www.cdisc.org","C12421","fe0baf70-9bc9-4640-887d-efd8bc226b08","2023-12-15","Oral Cavity","Code","Code_448"
"http://www.cdisc.org","C12390","5d9dca20-dacd-468d-8db9-ccf437222f31","2023-12-15","Rectum","Code","Code_449"
"http://www.cdisc.org","C13717","079a07a8-9c05-4b73-b3a1-70c419620ef9","2023-12-15","Anatomic Site","Code","Code_450"
"http://www.cdisc.org","C174446","967b3585-6b8d-4e5d-96ae-96f6e4f6bd28","2023-12-15","TEMP","Code","Code_451"
"http://www.cdisc.org","C25208","745c374b-4ea8-4e74-af8b-57d05fcbd64b","2023-12-15","WEIGHT","Code","Code_452"
"http://www.cdisc.org","C77140","b67be485-b880-4515-937f-00aa024803d4","2023-12-15","Clinical Test Result","Code","Code_453"
"http://www.cdisc.org","C48531","bc7abd86-4d8b-4cf2-9d17-3f7331725561","2023-12-15","Pound","Code","Code_454"
"http://www.cdisc.org","C48155","f40af679-c59f-4e31-9195-a8d5d22bd272","2023-12-15","Gram","Code","Code_455"
"http://www.cdisc.org","C28252","1626559d-52ec-459c-984d-17332ec58b6a","2023-12-15","Kilogram","Code","Code_456"
"http://www.cdisc.org","C48208","7baa2caf-9255-4a1a-95c4-ada8b7742908","2023-12-15","Unit of Weight","Code","Code_457"
"http://www.cdisc.org","C25208","9ad16e7c-ac00-4cd5-9087-af4e0e495e5d","2023-12-15","WEIGHT","Code","Code_458"
"http://www.cdisc.org","C25347","7b0f28b1-7dd6-4a14-b232-609ab752b90b","2023-12-15","HEIGHT","Code","Code_459"
"http://www.cdisc.org","C77140","0f4b718b-adbd-418b-8e56-14b8d05eb1cb","2023-12-15","Clinical Test Result","Code","Code_460"
"http://www.cdisc.org","C49668","70f1d2be-9a72-43ec-9218-d7ac40ac2182","2023-12-15","Centimeter","Code","Code_461"
"http://www.cdisc.org","C48500","4cee33b5-b622-4458-bd2d-fb6f26628f97","2023-12-15","Inch","Code","Code_462"
"http://www.cdisc.org","C41139","5ea812ad-a17f-479d-87d4-3c93daa47db9","2023-12-15","Meter","Code","Code_463"
"http://www.cdisc.org","C168688","5718941e-c6db-48d8-82b6-7d5f19bfa3f8","2023-12-15","Unit of Height","Code","Code_464"
"http://www.cdisc.org","C25347","2e954afd-cbab-46c0-b5dc-c224743c0dee","2023-12-15","HEIGHT","Code","Code_465"
"http://www.cdisc.org","C64433","13c53f05-4023-4fe7-8c39-52f884bb2805","2023-12-15","ALT","Code","Code_466"
"http://www.cdisc.org","C36292","8a719b90-56c3-4c80-8807-7c89b129970e","2023-12-15","Laboratory Test Result","Code","Code_467"
"http://www.cdisc.org","C67456","61ba7b0a-360e-46ca-a36f-8a3425782810","2023-12-15","Unit per Liter","Code","Code_468"
"http://www.cdisc.org","C67397","5f9cfc95-2986-4c02-a5a3-4bdb58b1bf21","2023-12-15","Microkatal per Liter","Code","Code_469"
"http://www.cdisc.org","C67376","99ff6dfe-b796-46e8-a0d0-f3132163b3e0","2023-12-15","International Unit per Liter","Code","Code_470"
"http://www.cdisc.org","C70510","bfd14bb5-a87d-425a-8f8b-bf4a03e681d2","2023-12-15","Nanokatal per Liter","Code","Code_471"
"http://www.cdisc.org","C67365","1adec831-77f2-413c-b868-a9ebc74b1244","2023-12-15","Unit of Catalytic Activity Concentration","Code","Code_472"
"http://www.cdisc.org","C70713","82d6c75b-18b9-482c-b947-6c2e3dd98a22","2023-12-15","Biospecimen Type","Code","Code_473"
"http://www.cdisc.org","C49487","4256a632-9a8d-4424-80e5-33f9a315f182","2023-12-15","No","Code","Code_474"
"http://www.cdisc.org","C49488","06f5c76e-3153-46e4-bfe1-ece5e9e1b91c","2023-12-15","Yes","Code","Code_475"
"http://www.cdisc.org","C83309","f13b695d-6f5b-4e6d-9a15-2762129c3e41","2023-12-15","Laboratory Test Fasting Status","Code","Code_476"
"http://www.cdisc.org","C64433","e6d52301-42c3-49f9-aaa2-0e59eb839e3d","2023-12-15","ALT","Code","Code_477"
"http://www.cdisc.org","C64431","19455fc5-0041-4dda-b990-6f17dc9084cb","2023-12-15","ALB","Code","Code_478"
"http://www.cdisc.org","C36292","2178c73a-9e50-4d36-a350-3cf91317bffa","2023-12-15","Laboratory Test Result","Code","Code_479"
"http://www.cdisc.org","C70713","dfc00c77-f883-49d7-a9fd-4ed688921a12","2023-12-15","Biospecimen Type","Code","Code_480"
"http://www.cdisc.org","C49487","3b12699d-4000-4f06-b401-cd0ded11891b","2023-12-15","No","Code","Code_481"
"http://www.cdisc.org","C49488","0f2b5d33-323f-43f6-9775-6d09fe902c14","2023-12-15","Yes","Code","Code_482"
"http://www.cdisc.org","C83309","69eea269-97fb-4580-b54a-0cfdff30c645","2023-12-15","Laboratory Test Fasting Status","Code","Code_483"
"http://www.cdisc.org","C64431","7bdca616-56b2-4adf-8501-9d49775921ba","2023-12-15","ALB","Code","Code_484"
"http://www.cdisc.org","C64432","d0caddae-2e54-446a-81e6-d9b3e598665f","2023-12-15","ALP","Code","Code_485"
"http://www.cdisc.org","C36292","f1e2ca50-554e-4e1b-a9b7-2c9d77bd2d3b","2023-12-15","Laboratory Test Result","Code","Code_486"
"http://www.cdisc.org","C67456","af6fd227-9df7-47d6-9dff-9da37e99cbf5","2023-12-15","Unit per Liter","Code","Code_487"
"http://www.cdisc.org","C67397","d33bb150-347e-48ec-bbb4-5561a5cbc3cc","2023-12-15","Microkatal per Liter","Code","Code_488"
"http://www.cdisc.org","C67376","8ae73877-9744-4c09-82a7-ab4a36075237","2023-12-15","International Unit per Liter","Code","Code_489"
"http://www.cdisc.org","C67365","6aee3ead-87f3-4b05-bd85-796ee60306f7","2023-12-15","Unit of Catalytic Activity Concentration","Code","Code_490"
"http://www.cdisc.org","C70713","baca413e-1c35-4e6b-ab46-ccb4bbc6c1aa","2023-12-15","Biospecimen Type","Code","Code_491"
"http://www.cdisc.org","C49487","5c3e1d5d-ddd0-4ffc-93de-f869cf2a0752","2023-12-15","No","Code","Code_492"
"http://www.cdisc.org","C49488","a8ad8941-4d47-4805-a789-d3d1be1e297c","2023-12-15","Yes","Code","Code_493"
"http://www.cdisc.org","C83309","b568c001-8df9-4578-a600-29ff3472b2ab","2023-12-15","Laboratory Test Fasting Status","Code","Code_494"
"http://www.cdisc.org","C64432","38cb6f20-a500-4151-a9c5-6b51f5b28b99","2023-12-15","ALP","Code","Code_495"
"http://www.cdisc.org","C64467","e0e6498a-2c44-453c-82a5-1cd518ca163f","2023-12-15","AST","Code","Code_496"
"http://www.cdisc.org","C36292","440f9a38-993d-442c-8c6e-a9522cef138f","2023-12-15","Laboratory Test Result","Code","Code_497"
"http://www.cdisc.org","C67456","6a491937-da0d-4e77-97c6-bba71edcfe01","2023-12-15","Unit per Liter","Code","Code_498"
"http://www.cdisc.org","C67397","665c8275-4807-451a-8904-ac692d843a88","2023-12-15","Microkatal per Liter","Code","Code_499"
"http://www.cdisc.org","C67376","0f95a799-33b6-4cc8-90d8-044d820a5a73","2023-12-15","International Unit per Liter","Code","Code_500"
"http://www.cdisc.org","C67365","63781922-db1a-471b-9dbc-87191535a271","2023-12-15","Unit of Catalytic Activity Concentration","Code","Code_501"
"http://www.cdisc.org","C70713","e792dfaa-5804-49b3-87e7-bd14d5f0a159","2023-12-15","Biospecimen Type","Code","Code_502"
"http://www.cdisc.org","C49487","61283f09-002e-4874-8e87-9b88a3057cbd","2023-12-15","No","Code","Code_503"
"http://www.cdisc.org","C49488","5afa8d57-309a-4f78-b5c8-252c54111967","2023-12-15","Yes","Code","Code_504"
"http://www.cdisc.org","C83309","fbdd9fba-f164-4f15-bad0-680710a0426d","2023-12-15","Laboratory Test Fasting Status","Code","Code_505"
"http://www.cdisc.org","C64467","940ae96d-64af-47bf-bf38-a01013e9b2ee","2023-12-15","AST","Code","Code_506"
"http://www.cdisc.org","C64547","ad2f6d5d-5fd3-4330-ac6c-c091ade5e9d1","2023-12-15","CREAT","Code","Code_507"
"http://www.cdisc.org","C36292","fb1b624b-6bfa-46ec-a1a2-db9d82119f70","2023-12-15","Laboratory Test Result","Code","Code_508"
"http://www.cdisc.org","C67015","c2daf5f0-f459-4f59-aa43-4e93ba3c57c0","2023-12-15","Milligram per Deciliter","Code","Code_509"
"http://www.cdisc.org","C64572","754a18f3-dd79-4040-a080-103d9e506317","2023-12-15","Microgram per Milliliter","Code","Code_510"
"http://www.cdisc.org","C64387","d3b2b9d4-c902-4788-8608-59a78afb4ff4","2023-12-15","Millimole per Liter","Code","Code_511"
"http://www.cdisc.org","C48508","cd0f2c2b-e2f4-45c5-a489-2b01427598c0","2023-12-15","Micromole per Liter","Code","Code_512"
"http://www.cdisc.org","C48207","66ac7079-4efe-42e9-b861-e6f0b003d0d1","2023-12-15","Unit of Concentration","Code","Code_513"
"http://www.cdisc.org","C70713","d27fcceb-cfd6-4d24-a8ad-581398187479","2023-12-15","Biospecimen Type","Code","Code_514"
"http://www.cdisc.org","C49487","f2e111f9-c03a-4939-b42a-577753868625","2023-12-15","No","Code","Code_515"
"http://www.cdisc.org","C49488","fafe1c9b-cc4a-4c79-9a79-ee8f0680e632","2023-12-15","Yes","Code","Code_516"
"http://www.cdisc.org","C83309","cf6dfb1b-37ff-47fa-b458-bc9c816c1220","2023-12-15","Laboratory Test Fasting Status","Code","Code_517"
"http://www.cdisc.org","C64547","c81f041e-ec4c-4441-8158-1395ae217727","2023-12-15","CREAT","Code","Code_518"
"http://www.cdisc.org","C64853","8eadecf0-78d7-4a4b-b5c2-30017c31f5d9","2023-12-15","K","Code","Code_519"
"http://www.cdisc.org","C36292","0dd43064-23fa-4826-9224-5abb1b7b9c06","2023-12-15","Laboratory Test Result","Code","Code_520"
"http://www.cdisc.org","C67474","71e255d6-6da2-4e8b-9b8c-ba5cd3baa5b1","2023-12-15","Milliequivalent per Liter","Code","Code_521"
"http://www.cdisc.org","C67473","976950b3-4908-4bd1-a175-a8ed34093f0e","2023-12-15","Milliequivalent per Deciliter","Code","Code_522"
"http://www.cdisc.org","C64387","3ef9b6fc-71b9-4a4c-8772-b751b69a618a","2023-12-15","Millimole per Liter","Code","Code_523"
"http://www.cdisc.org","C64567","fece3bdb-f200-4a4c-965e-7ee2091fabe2","2023-12-15","Molarity Unit","Code","Code_524"
"http://www.cdisc.org","C70713","44fdd241-9c4d-4304-8553-fa23fce6bab1","2023-12-15","Biospecimen Type","Code","Code_525"
"http://www.cdisc.org","C49487","1d93d209-b6ca-4068-8e6e-06c704964eb1","2023-12-15","No","Code","Code_526"
"http://www.cdisc.org","C49488","5c2b13e6-e1df-4b31-a8e7-b298bf3047da","2023-12-15","Yes","Code","Code_527"
"http://www.cdisc.org","C83309","7bea9b1f-63f1-49ea-b8fa-8d8773565874","2023-12-15","Laboratory Test Fasting Status","Code","Code_528"
"http://www.cdisc.org","C64853","68dbd1d9-b7a5-4e60-a06d-97c630666b70","2023-12-15","K","Code","Code_529"
"http://www.cdisc.org","C64809","d09ea029-94da-41b2-bc90-cca7896eb930","2023-12-15","SODIUM","Code","Code_530"
"http://www.cdisc.org","C36292","8743c5e1-95b3-4958-a35b-8dc37af2b81a","2023-12-15","Laboratory Test Result","Code","Code_531"
"http://www.cdisc.org","C67474","545c8575-78ce-49c3-90f2-a47250f3d054","2023-12-15","Milliequivalent per Liter","Code","Code_532"
"http://www.cdisc.org","C67473","2f1fc1f4-e774-491a-b7f6-8c5fed2e89ae","2023-12-15","Milliequivalent per Deciliter","Code","Code_533"
"http://www.cdisc.org","C64387","f4e3c1f5-cfd3-4d31-9e9f-c2092f91f619","2023-12-15","Millimole per Liter","Code","Code_534"
"http://www.cdisc.org","C64567","819e63f2-1b09-4dc0-a531-b885a7b2c603","2023-12-15","Molarity Unit","Code","Code_535"
"http://www.cdisc.org","C70713","32860888-c144-4390-ab3b-839e5f296ea5","2023-12-15","Biospecimen Type","Code","Code_536"
"http://www.cdisc.org","C49487","8d787369-dad7-45c5-ae25-f9050c682fb7","2023-12-15","No","Code","Code_537"
"http://www.cdisc.org","C49488","0b37b317-5e6a-496c-8dba-0e859b70377a","2023-12-15","Yes","Code","Code_538"
"http://www.cdisc.org","C83309","9bbadcaa-9f00-4039-8de6-a04dc214dd25","2023-12-15","Laboratory Test Fasting Status","Code","Code_539"
"http://www.cdisc.org","C64809","4662a9ce-8a8e-47bf-97ca-4bd4d5b07f32","2023-12-15","SODIUM","Code","Code_540"
"http://www.cdisc.org","C64849","c1ebae04-86cd-43de-9a96-6b4279c58d40","2023-12-15","HBA1C","Code","Code_541"
"http://www.cdisc.org","C36292","15512e25-bd67-46bf-a9bf-8c0657158ee7","2023-12-15","Laboratory Test Result","Code","Code_542"
"http://www.cdisc.org","C64783","03ae4c1c-36af-4278-839d-5dd047c8bc98","2023-12-15","Gram per Deciliter","Code","Code_543"
"http://www.cdisc.org","No Concept Code","69869478-464e-463c-a2ee-be92ff906807","2023-12-15","LBORRESU","Code","Code_544"
"http://www.cdisc.org","C70713","207fe5d9-be8c-4a75-9347-cc6637b7f06b","2023-12-15","Biospecimen Type","Code","Code_545"
"http://www.cdisc.org","C49487","662197d6-93d4-4edd-8d1f-0c9d9d056b5f","2023-12-15","No","Code","Code_546"
"http://www.cdisc.org","C49488","273f9274-9979-4232-b68b-38e392cfbd68","2023-12-15","Yes","Code","Code_547"
"http://www.cdisc.org","C83309","df66d4bb-9875-44c9-b363-73196ff100e6","2023-12-15","Laboratory Test Fasting Status","Code","Code_548"
"http://www.cdisc.org","C64849","4d5fcdcc-b2f4-439e-9ab0-a4938bdd9a32","2023-12-15","HBA1C","Code","Code_549"
"http://www.cdisc.org","C78541","1a84822a-8bab-4e04-b09b-44c3df86f561","2023-12-15","Adverse Event Verbatim Description","Code","Code_145"
"http://www.cdisc.org","C83344","6f234ba2-58fd-4a7c-a2c6-29f9bb852d18","2023-12-15","Adverse Event Dictionary Derived Term","Code","Code_146"
"http://www.cdisc.org","C49487","33e8fe1f-eb73-4da3-abdb-6a91a3bf841f","2023-12-15","No","Code","Code_147"
"http://www.cdisc.org","C49488","1b80790a-90d8-4535-8038-516705b48c19","2023-12-15","Yes","Code","Code_148"
"http://www.cdisc.org","C87840","7877115e-0370-4e05-a6a1-d059dff3cf88","2023-12-15","Adverse Event Pre-specified","Code","Code_149"
"http://www.cdisc.org","C83205","0394095e-4d26-4c6f-9299-d116bda594c7","2023-12-15","Adverse Event Location","Code","Code_150"
"http://www.cdisc.org","C53253","f306602b-49f7-4832-89ae-e6811e1a0739","2023-12-15","Severity of Adverse Event","Code","Code_151"
"http://www.cdisc.org","C49487","e2fd6ae8-847c-440e-b29d-3025f8dbd273","2023-12-15","No","Code","Code_152"
"http://www.cdisc.org","C49488","bf54d8d4-6b2e-4615-9e4e-3a8d50be28dd","2023-12-15","Yes","Code","Code_153"
"http://www.cdisc.org","C53252","97b0fc9b-ed46-4d8f-b644-5b84e8a77e1e","2023-12-15","Seriousness of Adverse Event","Code","Code_154"
"http://www.cdisc.org","C83013","2624a978-112b-4537-8788-036a5702a564","2023-12-15","Adverse Event Action Taken with Study Treatment","Code","Code_155"
"http://www.cdisc.org","C83109","9c0d8bdb-db83-4829-a95d-784b629d4cea","2023-12-15","Other Actions taken in Response to Adverse Event","Code","Code_156"
"http://www.cdisc.org","C41358","572aa850-8209-4b07-918a-556ca906b393","2023-12-15","Adverse Event Attribution to Product or Procedure","Code","Code_157"
"http://www.cdisc.org","C83210","0d347e91-623d-40b6-b606-2679c34f6d2a","2023-12-15","Adverse Event Relationship to Non Study Treatment","Code","Code_158"
"http://www.cdisc.org","C83208","b2babce2-4a8b-42bb-ab0e-da75065636c5","2023-12-15","Adverse Event Pattern","Code","Code_159"
"http://www.cdisc.org","C49489","a615dea7-d673-4896-be06-90c69078b5ec","2023-12-15","Adverse Event Outcome","Code","Code_160"
"http://www.cdisc.org","C49487","f02c6ed3-5ef8-4a67-9d40-ade75084863a","2023-12-15","No","Code","Code_161"
"http://www.cdisc.org","C49488","278df76e-5b2d-418c-8e48-92e71967de48","2023-12-15","Yes","Code","Code_162"
"http://www.cdisc.org","C83211","2012665c-c15d-499c-bbcb-e7ef9a52da71","2023-12-15","Adverse Event Involves Cancer","Code","Code_163"
"http://www.cdisc.org","C49487","34083797-05b8-45ca-badf-c1439ad68b4c","2023-12-15","No","Code","Code_164"
"http://www.cdisc.org","C49488","3c0f8f3b-5f7c-4988-9b95-35c35c69c24d","2023-12-15","Yes","Code","Code_165"
"http://www.cdisc.org","C83117","1191910f-240a-422a-9870-31b10f43a3b5","2023-12-15","Adverse Event Seriousness Due to Congenital Anomaly","Code","Code_166"
"http://www.cdisc.org","C49487","3c36507a-ead9-4cae-be85-0201e0dece34","2023-12-15","No","Code","Code_167"
"http://www.cdisc.org","C49488","e35e40a7-f3c2-4804-8d40-e9f6930f4a18","2023-12-15","Yes","Code","Code_168"
