"codeSystemVersion","code","decode","instanceType","codeSystem","uuid:ID","id"
"2023-09-29","C48500","Inch","Code","http://www.cdisc.org","2f2da249-ff9e-4f78-b05c-167907416851","Code_291"
"2023-09-29","C28251","Millimeter","Code","http://www.cdisc.org","b2b5c0e3-60f1-457a-b15e-62dc24455b78","Code_292"
"2023-09-29","C41139","Meter","Code","http://www.cdisc.org","c158350f-823b-4118-b672-59439c20cf3e","Code_293"
"","C168688","Unit of Height","Code","NCI Thesaurus","4718b041-8317-412e-a183-37bf50ea4e46","Code_294"
"","C164634","Body Height","Code","NCI Thesaurus","868696a0-abcb-4325-bbdd-6564ddc19b63","Code_288"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","24731aa7-28e5-49bf-bf4a-3acec86c8ee8","Code_296"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","f9b6c9ed-c0c4-4153-bea0-46d56c7bd184","Code_297"
"","C67365","Unit of Catalytic Activity Concentration","Code","NCI Thesaurus","427cfb9f-5790-47fe-9808-41271a120cf2","Code_298"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","0b7fe273-ebb6-41d9-8a02-05c29c5a15b4","Code_299"
"","C64433","Alanine Aminotransferase Measurement","Code","NCI Thesaurus","0318a1d7-c614-4418-ad98-e9b60ac6474f","Code_295"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","8a5464ea-423f-437d-8f15-dc84c2f0d0df","Code_301"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","50388ddf-16c8-4b14-9e55-1edd4a9b41cb","Code_302"
"","C48207","Unit of Concentration","Code","NCI Thesaurus","2f7a3403-a35b-487d-b42a-09ac6642f248","Code_303"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","1481814c-5a67-4ffe-b194-251683466be9","Code_304"
"","C64431","Albumin Measurement","Code","NCI Thesaurus","e5759d36-825a-4d9c-9d47-191585254d39","Code_300"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","51f45f89-b07c-4026-8057-30e7c90d2fdc","Code_306"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","5b43c98a-dce6-477a-877f-7f59cba5df21","Code_307"
"","C67365","Unit of Catalytic Activity Concentration","Code","NCI Thesaurus","bf3e2241-3ee9-40c5-b2fd-a18bd87c61e5","Code_308"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","57156b8d-cfd9-4e29-81e4-70d362208dc7","Code_309"
"","C64432","Alkaline Phosphatase Measurement","Code","NCI Thesaurus","7c0399f3-0d55-48f2-9dff-7e13ed4c5395","Code_305"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","e57e3205-b165-4c4d-be8d-724c23715e78","Code_311"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","3be185f8-ed6a-4a9c-b209-6ea799bd7d00","Code_312"
"","C67365","Unit of Catalytic Activity Concentration","Code","NCI Thesaurus","7c891dc7-2674-4956-81a8-b14a95940855","Code_313"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","1f47c355-47ac-4248-a583-815e503ada51","Code_314"
"","C64467","Aspartate Aminotransferase Measurement","Code","NCI Thesaurus","8d5a20ed-dbbe-438c-a8bb-a9f64dd8ce0f","Code_310"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","fb4e3bd7-f03e-4bb3-a6cd-f0f6cc78d960","Code_316"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","b4afbf61-f98b-479c-866d-9a598b4328df","Code_317"
"","C48207","Unit of Concentration","Code","NCI Thesaurus","859fd401-8961-438e-81aa-924ea75fe82a","Code_318"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","9182ec36-f02c-4901-950c-319ae6059473","Code_319"
"","C64547","Creatinine Measurement","Code","NCI Thesaurus","21a0413d-6fbb-4a19-9a40-0cd088cb2d55","Code_315"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","6b47f72f-7fae-441c-a81c-95b72c0dc55e","Code_321"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","45dab60d-dfef-4b71-9d9c-c774825f51f1","Code_322"
"","C64567","Molarity Unit","Code","NCI Thesaurus","206d28c1-fe61-4e34-b017-254c97a16e8d","Code_323"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","dbb6a7eb-d7bc-45b4-a5c4-050fd10f9b48","Code_324"
"","C64853","Potassium Measurement","Code","NCI Thesaurus","2ff94233-286c-4255-8bce-a1777039b893","Code_320"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","6aa36c75-33cd-40b0-ab12-c604aa1dc748","Code_326"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","c4617016-ba47-4b0e-9587-9f9edbe061c3","Code_327"
"","C64567","Molarity Unit","Code","NCI Thesaurus","3288db3f-80d6-4ca4-a516-641a61feaeff","Code_328"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","f63615b3-26a0-40be-95f8-5c7c1c22d219","Code_329"
"","C64809","Sodium Measurement","Code","NCI Thesaurus","8263beb4-1946-4cfd-ae3f-cbf8dde36dd5","Code_325"
"","C78541","Adverse Event Verbatim Description","Code","NCI Thesaurus","f71cf51d-965f-4eb0-9060-a65aa08bae43","Code_145"
"","C83344","Adverse Event Dictionary Derived Term","Code","NCI Thesaurus","f96f9889-1600-42c9-ac34-f7f4be959b56","Code_146"
"","C83198","Adverse Event Category","Code","NCI Thesaurus","3f13dba5-e755-47d9-840e-e0042a234d12","Code_147"
"","C83212","Adverse Event Subcategory","Code","NCI Thesaurus","44894988-a761-4374-b473-68ea0ae9db63","Code_148"
"","C87840","Adverse Event Pre-specified","Code","NCI Thesaurus","9c44eb5c-fe60-4da0-98a1-d0319d148040","Code_149"
"","C53253","Severity of Adverse Event","Code","NCI Thesaurus","362a0d12-e9ed-4e7d-9a25-4b6c1f522150","Code_150"
"","C78605","Adverse Event Toxicity Grade","Code","NCI Thesaurus","fc658a7a-b425-4c04-89fc-ab1c78d612fd","Code_151"
"","C53252","Seriousness of Adverse Event","Code","NCI Thesaurus","612f57c5-1e3d-44da-9573-25cf58ebf335","Code_152"
"","C83013","Adverse Event Action Taken with Study Treatment","Code","NCI Thesaurus","ec289c8f-a3d6-4c4a-8144-f694490c2a57","Code_153"
"","C41358","Adverse Event Attribution to Product or Procedure","Code","NCI Thesaurus","b4bb0cc7-f271-4b62-ab43-9933251c1956","Code_154"
"2023-09-29","C71325","Intermittent","Code","http://www.cdisc.org","11d9b99f-91f8-4416-8e8c-267ee526bc95","Code_155"
"","C83208","Adverse Event Pattern","Code","NCI Thesaurus","75eafd4e-3610-4976-b618-1376e507db31","Code_156"
"","C49489","Adverse Event Outcome","Code","NCI Thesaurus","e7d2c178-3441-47a3-884a-9028798727d4","Code_157"
"","C83215","Adverse Event Start Date Time","Code","NCI Thesaurus","c7c8fee4-da1d-45d8-9284-79ec049b01f7","Code_158"
"","C83201","Adverse Event End Date Time","Code","NCI Thesaurus","4aabda1b-a3ca-43d0-990f-0bfa8a6483d8","Code_159"
"","C41331","Adverse Event","Code","NCI Thesaurus","aa182278-07d1-4eec-bff4-dd4192a369f2","Code_144"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","ab544340-9d2f-44a3-88bc-5009c99b281d","Code_161"
"2023-09-29","C42547","Pascal","Code","http://www.cdisc.org","7a1a861c-83c4-4b84-8abb-6c6161c5784a","Code_162"
"","C49669","Unit of Pressure","Code","NCI Thesaurus","d6c9f614-0fa9-48fa-b66e-caef2b6364b1","Code_163"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","608973dd-4310-4586-8463-9f646d931cf5","Code_164"
"","C123975","Vital Signs Laterality","Code","NCI Thesaurus","8d20a727-8eed-45e4-b742-7a22f4382d9a","Code_165"
"","C82535","Test Method","Code","NCI Thesaurus","1d73d700-9186-4214-8451-d250c26393ef","Code_166"
"","C83114","Vital Signs Position","Code","NCI Thesaurus","ecea5db7-c315-4cb2-812d-55dfe4eda4e4","Code_167"
"","C25298","Systolic Blood Pressure","Code","NCI Thesaurus","b84b9962-072f-4944-9266-64e871f355d0","Code_160"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","37a5e7d7-2cc8-46bf-a3dc-79b25017e2d6","Code_169"
"2023-09-29","C42547","Pascal","Code","http://www.cdisc.org","6b2031f2-61a0-430e-8c00-25f6d80ac73f","Code_170"
"","C49669","Unit of Pressure","Code","NCI Thesaurus","61da4126-1449-4909-8af2-c8e9b16fd9c7","Code_171"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","60c02e8a-b28b-46f5-b85b-82de7296437b","Code_172"
"","C123975","Vital Signs Laterality","Code","NCI Thesaurus","dd33bef5-27f2-475c-b9fa-fd5c3a397d3e","Code_173"
"","C82535","Test Method","Code","NCI Thesaurus","41bba11c-3cae-4770-b7ba-e171f1a3df2c","Code_174"
"","C83114","Vital Signs Position","Code","NCI Thesaurus","5ea9eb58-0ce5-4331-9b89-078337feca66","Code_175"
"","C25299","Diastolic Blood Pressure","Code","NCI Thesaurus","c6915c38-3c0e-4956-9217-68a9a048e455","Code_168"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","fc32199c-11ef-477b-b889-f7e7d2020cf1","Code_177"
"2023-09-29","C42537","Kelvin","Code","http://www.cdisc.org","31c65c3b-c8ac-4a0b-ab03-28caf3fd0343","Code_178"
"","C44276","Unit of Temperature","Code","NCI Thesaurus","45e56754-9d31-41eb-bd61-88d29fb62c54","Code_179"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","fa39781b-421c-4183-a797-ef0e273a26df","Code_180"
"","C174446","Body Temperature","Code","NCI Thesaurus","1e229fa7-6539-4214-a620-602331e53fbf","Code_176"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","566ef03f-b312-49c7-8514-2f72b3130eca","Code_182"
"2023-09-29","C28252","Kilogram","Code","http://www.cdisc.org","1d6d410b-22e2-4faa-9126-5837c213f737","Code_183"
"2023-09-29","C48155","Gram","Code","http://www.cdisc.org","44648e31-5faf-4426-9d4d-f6e3ddd52e89","Code_184"
"2023-09-29","C48531","Pound","Code","http://www.cdisc.org","7159ce03-da26-47de-990d-54c8696d8150","Code_185"
"","C48208","Unit of Weight","Code","NCI Thesaurus","d3320f2a-99e1-4312-9938-78ebb23e8175","Code_186"
"","C81328","Body Weight","Code","NCI Thesaurus","4fe48a5e-9277-4ec7-8a5d-67142d3c6ad1","Code_181"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","20926996-0266-402b-a2f4-d984d7e4753a","Code_188"
"2023-09-29","C49668","Centimeter","Code","http://www.cdisc.org","bae6282b-f7ed-428d-a5ca-60661195d35f","Code_189"
"2023-09-29","C48500","Inch","Code","http://www.cdisc.org","3a9ce47a-acb9-4c33-bd1c-df585d206b99","Code_190"
"2023-09-29","C28251","Millimeter","Code","http://www.cdisc.org","cfeeb8f4-c267-427f-91f9-6dced5fea8a2","Code_191"
"2023-09-29","C41139","Meter","Code","http://www.cdisc.org","16a8ecc9-cae6-4fc6-ad03-9a5da1bbbb37","Code_192"
"","C168688","Unit of Height","Code","NCI Thesaurus","9b4143cb-d3ae-468a-aa11-ddea8ded3282","Code_193"
"","C164634","Body Height","Code","NCI Thesaurus","af59e4b0-47e0-43a9-a2ad-bf9669290840","Code_187"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","6028e2be-63b3-44e2-801a-ebb9e34fb56a","Code_195"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","02f6e529-edb8-4508-8ac1-8a02d2467955","Code_196"
"","C67365","Unit of Catalytic Activity Concentration","Code","NCI Thesaurus","fa3ddf59-5b5b-4d77-a6b4-aac520fbfc4d","Code_197"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","1fee0896-f2c0-4974-9e8c-5fbffa188660","Code_198"
"","C64433","Alanine Aminotransferase Measurement","Code","NCI Thesaurus","8e1e7c7e-ea85-4a8b-ae33-195a3ac66909","Code_194"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","ac8ad267-c1c7-475d-9434-c19719df8891","Code_200"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","bf4277e8-cb0e-4688-aada-56d35269fbdd","Code_201"
"","C48207","Unit of Concentration","Code","NCI Thesaurus","5481a9f5-24f3-46b4-a89c-8c1d81b7d286","Code_202"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","5b2ec404-22ee-48db-a3b6-24c802a01734","Code_203"
"","C64431","Albumin Measurement","Code","NCI Thesaurus","6d82c83b-d615-44be-99a3-30432443184b","Code_199"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","33464d15-493c-4448-ae4a-1e4014583690","Code_205"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","9773c938-7f0b-4fd2-bd0d-13403278f194","Code_206"
"","C67365","Unit of Catalytic Activity Concentration","Code","NCI Thesaurus","f4272d1b-642b-4955-a698-b9c4f2801a97","Code_207"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","cdbcbdc4-da73-4fe2-b827-16becc3438e0","Code_208"
"","C64432","Alkaline Phosphatase Measurement","Code","NCI Thesaurus","2b4d908a-e50c-4810-9f04-af8b7332851e","Code_204"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","bd172ae7-d324-4214-b6bb-4fe93ba48f1c","Code_210"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","586e6150-6753-4e74-bbf3-44382b417f71","Code_211"
"","C67365","Unit of Catalytic Activity Concentration","Code","NCI Thesaurus","35b9d5b8-a7b1-461d-9564-19cf8c0afbf6","Code_212"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","b2a217a3-57fd-4029-9bb2-86da7401fac8","Code_213"
"","C64467","Aspartate Aminotransferase Measurement","Code","NCI Thesaurus","f41c6bf0-7ea2-4c98-943d-45ec445b99e8","Code_209"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","11851201-55c4-4bc3-93a1-e0bd2c719984","Code_215"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","a0fc6d36-3b69-4bf3-8550-767ff1e65463","Code_216"
"","C48207","Unit of Concentration","Code","NCI Thesaurus","aa14cbf9-7159-46f9-8506-fd0c79144e76","Code_217"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","d827d187-9477-4e6d-90d3-87b09d5d35a0","Code_218"
"","C64547","Creatinine Measurement","Code","NCI Thesaurus","85339091-f510-4ae2-b560-6ac24059a33c","Code_214"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","6ba07d3c-4871-4e69-93ec-89355f749c13","Code_220"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","ddc302d4-83d4-4a11-92bc-84a2f1232a73","Code_221"
"","C64567","Molarity Unit","Code","NCI Thesaurus","cd3acd6a-6a3d-4546-8cbc-d311ea240995","Code_222"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","3f18fe40-b595-4e20-af58-efd36de6c6bb","Code_223"
"","C64853","Potassium Measurement","Code","NCI Thesaurus","72caa8c1-e056-48a3-a380-c26644323ec1","Code_219"
"","C36292","Laboratory Test Result","Code","NCI Thesaurus","1955d7fc-8219-487d-94fe-b8c9b0967109","Code_225"
"","C83309","Laboratory Test Fasting Status","Code","NCI Thesaurus","d2ae98d0-3cef-4405-a085-6526b9ba102e","Code_226"
"","C64567","Molarity Unit","Code","NCI Thesaurus","af9dcce0-80d8-4853-9166-c06ae8f01b39","Code_227"
"","C70713","Biospecimen Type","Code","NCI Thesaurus","a26bb220-5312-41ef-a2b0-585e49d0bfa4","Code_228"
"","C64809","Sodium Measurement","Code","NCI Thesaurus","f799f04e-0b9d-47dd-8965-28a0debfdef6","Code_224"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","dc5a8864-0df8-4f95-b536-e22526b7dfef","Code_230"
"2023-09-29","C42547","Pascal","Code","http://www.cdisc.org","82110aaa-1f44-4544-9de7-d05d27d0eff2","Code_231"
"","C49669","Unit of Pressure","Code","NCI Thesaurus","7795aa35-fd9b-47b3-9436-1e62d2b7b288","Code_232"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","d9578eb7-fccb-46ab-9d68-dd89a121075b","Code_233"
"","C123975","Vital Signs Laterality","Code","NCI Thesaurus","85f87e5d-6b19-4da5-b1e7-bbda8da6e619","Code_234"
"","C82535","Test Method","Code","NCI Thesaurus","d57ba8f0-f914-4229-a150-ef7fbc493bee","Code_235"
"","C83114","Vital Signs Position","Code","NCI Thesaurus","afc07009-8a49-4bae-b5f5-2fba886d99a5","Code_236"
"","C25298","Systolic Blood Pressure","Code","NCI Thesaurus","8dbd83c8-ea58-4ba1-bd6e-6db2eb5d1ead","Code_229"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","1ec12d19-7d1e-49f0-b88e-1c6541744b5d","Code_238"
"2023-09-29","C42547","Pascal","Code","http://www.cdisc.org","ea3cf4b4-1503-4c87-961e-8893bd7c80b1","Code_239"
"","C49669","Unit of Pressure","Code","NCI Thesaurus","428c0b1b-28b4-4e4f-8582-6998d67ceea7","Code_240"
"","C83088","Vital Signs Location","Code","NCI Thesaurus","f90e8790-6038-49aa-82de-5fb0113d5649","Code_241"
"","C123975","Vital Signs Laterality","Code","NCI Thesaurus","3551b4ef-c281-4df0-8c84-6ea8bf2d5297","Code_242"
"","C82535","Test Method","Code","NCI Thesaurus","1b41ac5d-f744-4836-8df7-3df8bf78e55b","Code_243"
"","C83114","Vital Signs Position","Code","NCI Thesaurus","1807dd29-301b-44f6-b727-16ff3771f27a","Code_244"
"","C25299","Diastolic Blood Pressure","Code","NCI Thesaurus","588c6bb1-7566-4e6f-bb3f-e74b90126ea1","Code_237"
"","C173522","Vital Signs Result","Code","NCI Thesaurus","f23be356-43bb-4bea-a66b-1e4253f16d9f","Code_246"
