"codeSystemVersion","uuid:ID","codeSystem","code","instanceType","id","decode"
"2023-09-29","33e586ac-36fb-4f65-842f-71e134a12290","http://www.cdisc.org","C25716","Code","Code_97","Visit"
"2023-09-29","e988e6cb-3226-46e5-b646-803cceee3d48","http://www.cdisc.org","C51282","Code","Code_98","Clinic"
"2023-09-29","16c7387f-edc6-4fd3-b005-e17f1c5c7270","http://www.cdisc.org","C175574","Code","Code_99","In Person"
"2023-09-29","e74f1e27-150f-4f73-8385-c98688010083","http://www.cdisc.org","C25716","Code","Code_100","Visit"
"2023-09-29","f4ca5f5c-29a2-4cda-9838-00f8d921db0d","http://www.cdisc.org","C51282","Code","Code_101","Clinic"
"2023-09-29","d60b2cc1-cf7f-420a-9186-cb9e392a69da","http://www.cdisc.org","C175574","Code","Code_102","In Person"
"2023-09-29","aefc172c-52d3-432d-b33e-f7ea787289d6","http://www.cdisc.org","C171537","Code","Code_103","Telephone Call"
"2023-09-29","a4278d9a-2af6-45a2-b2da-c96d54b97b2e","http://www.cdisc.org","C25716","Code","Code_104","Visit"
"2023-09-29","90717963-b9bb-4fb7-b912-75a5c379e7fb","http://www.cdisc.org","C51282","Code","Code_105","Clinic"
"2023-09-29","7b1f8f52-75c9-4efa-a755-06c9fd408ed1","http://www.cdisc.org","C175574","Code","Code_106","In Person"
"2023-09-29","218ee29b-e426-4505-86c1-540dd5a1d5a5","http://www.cdisc.org","C171537","Code","Code_107","Telephone Call"
"2023-09-29","0930ded1-0621-4ae5-8357-236dc585ddf4","http://www.cdisc.org","C25716","Code","Code_108","Visit"
"2023-09-29","019ad41e-2b71-40c2-b3fe-faeef8cbaa0b","http://www.cdisc.org","C51282","Code","Code_109","Clinic"
"2023-09-29","51da8248-d919-4ac5-b745-125611110318","http://www.cdisc.org","C175574","Code","Code_110","In Person"
"2023-09-29","e9a49e2a-6dc1-4b0d-af80-c3637f7bb442","http://www.cdisc.org","C171537","Code","Code_111","Telephone Call"
"2023-09-29","d607f12c-b77a-4022-b6ac-5f6d25fa1247","http://www.cdisc.org","C25716","Code","Code_112","Visit"
"2023-09-29","6fe86611-7a0d-4d73-9680-dc367c5e2f7e","http://www.cdisc.org","C51282","Code","Code_113","Clinic"
"2023-09-29","f764967b-e45c-49b4-aa05-78bbe010a371","http://www.cdisc.org","C175574","Code","Code_114","In Person"
"2023-09-29","12967808-6622-4f35-b720-212c045ae440","http://www.cdisc.org","C171537","Code","Code_115","Telephone Call"
"2023-09-29","8ff5074e-826e-4f9e-8448-43aa1f4e4386","http://www.cdisc.org","C25716","Code","Code_116","Visit"
"2023-09-29","88224b27-f274-4f43-8384-83128edd2f66","http://www.cdisc.org","C51282","Code","Code_117","Clinic"
"2023-09-29","82e404e2-bdbe-47fc-8dda-5f5cb5907253","http://www.cdisc.org","C175574","Code","Code_118","In Person"
"2023-09-29","785a7aba-03c3-4569-b104-77af50d9277f","http://www.cdisc.org","C25716","Code","Code_119","Visit"
"2023-09-29","f58ffe1a-4b37-49ad-b8ef-caa308483024","http://www.cdisc.org","C51282","Code","Code_120","Clinic"
"2023-09-29","0491fe90-b1f4-4e35-8a74-8388b289da84","http://www.cdisc.org","C175574","Code","Code_121","In Person"
"January 31, 2018","e865dace-71fa-4250-a476-7e000399dca3","SNOMED","383371000119108","Code","Code_79","CT of head without contrast"
"12","0289ef44-d2f6-4b3f-a745-1cef2ad3313b","SPONSOR","123","Code","Code_80","Subject Supine"
"12","78d080d0-9ef1-4e06-8cf1-eda86dd133bd","SPONSOR","124","Code","Code_81","Subject Standing"
"","f335e934-4e2a-486e-8010-3c81255154ca","NCI Thesaurus","C173522","Code","Code_278","Vital Signs Result"
"2023-09-29","53aaf501-6456-46ba-9cdf-8c4076d77a86","http://www.cdisc.org","C42537","Code","Code_279","Kelvin"
"","54d94126-0f20-4926-b476-0331339c1d1f","NCI Thesaurus","C44276","Code","Code_280","Unit of Temperature"
"","a1c691cd-1fb1-4cfe-a062-bb206383ff32","NCI Thesaurus","C83088","Code","Code_281","Vital Signs Location"
"","0b208b65-d380-4ffb-81c5-a40277dfb8e0","NCI Thesaurus","C174446","Code","Code_277","Body Temperature"
"","3dfd28d3-c010-4da1-894d-84616c6abb82","NCI Thesaurus","C173522","Code","Code_283","Vital Signs Result"
"2023-09-29","b2eac0a2-3a86-4aca-a43f-98d2261ad84f","http://www.cdisc.org","C28252","Code","Code_284","Kilogram"
"2023-09-29","eee3f9aa-2c09-4695-94a4-e04e61cce33d","http://www.cdisc.org","C48155","Code","Code_285","Gram"
"2023-09-29","a1a47648-dc92-4277-a014-a429f5f2f4cf","http://www.cdisc.org","C48531","Code","Code_286","Pound"
"","0aeb8df1-4790-47ae-a8d2-5c8b8314c79d","NCI Thesaurus","C48208","Code","Code_287","Unit of Weight"
"","2c1cb328-e5c9-4ea2-a8d9-f477e6533df8","NCI Thesaurus","C81328","Code","Code_282","Body Weight"
"","f448f65a-bb95-4637-a6b2-13c94d60afb9","NCI Thesaurus","C173522","Code","Code_289","Vital Signs Result"
"2023-09-29","e3da3a44-9d48-4e1c-9a2c-71e157fc7845","http://www.cdisc.org","C49668","Code","Code_290","Centimeter"
"2023-09-29","26e2d886-a390-4736-bea7-7866c67a87c6","http://www.cdisc.org","C48500","Code","Code_291","Inch"
"2023-09-29","df226b0d-8565-4620-bc1f-22e1a353c188","http://www.cdisc.org","C28251","Code","Code_292","Millimeter"
"2023-09-29","8a4a9b2b-f129-4801-ba3c-c62dcdf82442","http://www.cdisc.org","C41139","Code","Code_293","Meter"
"","9c41de86-46bb-4b22-ae7c-6445c8e9cf8b","NCI Thesaurus","C168688","Code","Code_294","Unit of Height"
"","8b7ce530-ec4d-445a-aa9b-530a161db3e3","NCI Thesaurus","C164634","Code","Code_288","Body Height"
"","9b0a6ad7-3591-4471-8953-22532ee47928","NCI Thesaurus","C36292","Code","Code_296","Laboratory Test Result"
"","f525ae92-58b3-46a1-9873-a36942e857bf","NCI Thesaurus","C83309","Code","Code_297","Laboratory Test Fasting Status"
"","7d8e75b3-8744-425f-a848-38fb5a213dc0","NCI Thesaurus","C67365","Code","Code_298","Unit of Catalytic Activity Concentration"
"","2f46cbd8-dc2c-4699-83a7-1e6672c60e3e","NCI Thesaurus","C70713","Code","Code_299","Biospecimen Type"
"","d45de212-e261-4ee0-8475-3b6c3a2796ba","NCI Thesaurus","C64433","Code","Code_295","Alanine Aminotransferase Measurement"
"","f9416c1c-3e85-4852-b655-2010dff87131","NCI Thesaurus","C36292","Code","Code_301","Laboratory Test Result"
"","8815d16b-c33e-4648-96c6-8cec8c020f9d","NCI Thesaurus","C83309","Code","Code_302","Laboratory Test Fasting Status"
"","179758f8-ea32-4d0f-ab01-429ed15b41b7","NCI Thesaurus","C48207","Code","Code_303","Unit of Concentration"
"","1eb7d2fb-6007-44e7-963e-6351dd5c9a15","NCI Thesaurus","C70713","Code","Code_304","Biospecimen Type"
"","67c846f3-1d5c-42fe-a64f-8f6ed3e726b9","NCI Thesaurus","C64431","Code","Code_300","Albumin Measurement"
"","2684a3e0-4874-4278-bde9-74664ac73858","NCI Thesaurus","C36292","Code","Code_306","Laboratory Test Result"
"","8cce7996-f0b1-4683-900a-2c89fd1cd615","NCI Thesaurus","C83309","Code","Code_307","Laboratory Test Fasting Status"
"","c65c91c8-8abe-41f6-9fda-80df700a6210","NCI Thesaurus","C67365","Code","Code_308","Unit of Catalytic Activity Concentration"
"","70758bad-1ab4-4e80-afa6-ec2e45fd65b6","NCI Thesaurus","C70713","Code","Code_309","Biospecimen Type"
"","0877f2e0-801d-46ce-ae7d-9f35109c870d","NCI Thesaurus","C64432","Code","Code_305","Alkaline Phosphatase Measurement"
"","bbf878af-0118-46c2-b079-54dd73631aeb","NCI Thesaurus","C36292","Code","Code_311","Laboratory Test Result"
"","0f5f17cc-c713-4d34-bf47-d872e1094631","NCI Thesaurus","C83309","Code","Code_312","Laboratory Test Fasting Status"
"","29ea8ebf-c5eb-4e5f-ba39-3a887e310b7a","NCI Thesaurus","C67365","Code","Code_313","Unit of Catalytic Activity Concentration"
"","bb5029d6-e0af-45b2-b8a0-1161379d9414","NCI Thesaurus","C70713","Code","Code_314","Biospecimen Type"
"","a440d148-071e-4d79-90c2-3e4c71bf8dd2","NCI Thesaurus","C64467","Code","Code_310","Aspartate Aminotransferase Measurement"
"","9d54902e-3734-4766-90d9-ba06a5734fa0","NCI Thesaurus","C36292","Code","Code_316","Laboratory Test Result"
"","4ab4a7ec-4050-4ff0-a8a3-ba0519962402","NCI Thesaurus","C83309","Code","Code_317","Laboratory Test Fasting Status"
"","59a0f8cf-04f5-4909-a59c-388eaedbd6ef","NCI Thesaurus","C48207","Code","Code_318","Unit of Concentration"
"","54fd5692-6f18-42aa-b012-34d8f09de2a8","NCI Thesaurus","C70713","Code","Code_319","Biospecimen Type"
"","7c775004-a7b6-4e93-ba5c-12066b83c527","NCI Thesaurus","C64547","Code","Code_315","Creatinine Measurement"
"","df7ddf00-ed80-4c2d-a67b-4c9f6fbdb29d","NCI Thesaurus","C36292","Code","Code_321","Laboratory Test Result"
"","d10e51f0-89e5-4886-ae81-1860001db717","NCI Thesaurus","C83309","Code","Code_322","Laboratory Test Fasting Status"
"","4aed18e7-029a-4ded-a23e-9ab765b805e6","NCI Thesaurus","C64567","Code","Code_323","Molarity Unit"
"","f9a0347a-240a-4f8b-87ec-8e0316fb306e","NCI Thesaurus","C70713","Code","Code_324","Biospecimen Type"
"","3cdb5f13-f478-4c32-9459-ce6db634517f","NCI Thesaurus","C64853","Code","Code_320","Potassium Measurement"
"","787eebc7-f47b-4f76-a374-7d88986df922","NCI Thesaurus","C36292","Code","Code_326","Laboratory Test Result"
"","993419c2-e9f8-487a-8204-bb62b8c5eccd","NCI Thesaurus","C83309","Code","Code_327","Laboratory Test Fasting Status"
"","7230809b-959a-4766-ad35-cd21d4114349","NCI Thesaurus","C64567","Code","Code_328","Molarity Unit"
"","b713d732-0eec-4fe7-afea-d077e922735e","NCI Thesaurus","C70713","Code","Code_329","Biospecimen Type"
"","188178a8-50bf-493a-8093-c12152c5fdd0","NCI Thesaurus","C64809","Code","Code_325","Sodium Measurement"
"","ec82ab59-7e42-434e-a8bd-46e61a6fa4c9","NCI Thesaurus","C78541","Code","Code_145","Adverse Event Verbatim Description"
"","4d5923c5-619c-42c3-9c4e-921cb511232f","NCI Thesaurus","C83344","Code","Code_146","Adverse Event Dictionary Derived Term"
"","5e8b5166-074a-4a53-8591-abaa97819cb7","NCI Thesaurus","C83198","Code","Code_147","Adverse Event Category"
"","04e260be-fa8b-4f2e-9579-0b722bd49cb9","NCI Thesaurus","C83212","Code","Code_148","Adverse Event Subcategory"
"","a73a0b48-ede2-407e-b595-8df99fd65994","NCI Thesaurus","C87840","Code","Code_149","Adverse Event Pre-specified"
"","7693ceeb-5a62-4c75-9b0a-ec313076f5fe","NCI Thesaurus","C53253","Code","Code_150","Severity of Adverse Event"
"","7d168311-d6c4-4a2f-95d8-960d396c36d5","NCI Thesaurus","C78605","Code","Code_151","Adverse Event Toxicity Grade"
"","d9abbf39-faeb-45ed-9691-5f491e33105e","NCI Thesaurus","C53252","Code","Code_152","Seriousness of Adverse Event"
"","c2f3e9b9-4460-4dd2-8743-8aab275e2a14","NCI Thesaurus","C83013","Code","Code_153","Adverse Event Action Taken with Study Treatment"
"","71d29b17-a256-4876-8562-9839bf919078","NCI Thesaurus","C41358","Code","Code_154","Adverse Event Attribution to Product or Procedure"
"2023-09-29","b1ccc4a9-44d0-41e5-bb04-51074d2c91ab","http://www.cdisc.org","C71325","Code","Code_155","Intermittent"
"","c1de8589-191b-4a47-aa39-2b4968813b2f","NCI Thesaurus","C83208","Code","Code_156","Adverse Event Pattern"
"","8494f24a-5f7c-4551-a681-7acf60a35d12","NCI Thesaurus","C49489","Code","Code_157","Adverse Event Outcome"
"","68478c40-9f8f-4dbf-8f48-de7a8267615c","NCI Thesaurus","C83215","Code","Code_158","Adverse Event Start Date Time"
"","2462333a-5cce-48bc-8949-8cbbe9b0be73","NCI Thesaurus","C83201","Code","Code_159","Adverse Event End Date Time"
"","65f4fe7c-4377-4393-974f-a496c0600dc8","NCI Thesaurus","C41331","Code","Code_144","Adverse Event"
"","0e03b7e2-9eee-4459-923f-98a475b28f54","NCI Thesaurus","C173522","Code","Code_161","Vital Signs Result"
"2023-09-29","d6ffc728-b491-43f4-ace7-9fefa969b3cf","http://www.cdisc.org","C42547","Code","Code_162","Pascal"
"","c7cd75d8-bb3a-407e-bc8d-ba2df9375a78","NCI Thesaurus","C49669","Code","Code_163","Unit of Pressure"
"","baa8d76e-3c79-4cc7-b3ba-7eb9a438f10b","NCI Thesaurus","C83088","Code","Code_164","Vital Signs Location"
"","f7e258b0-02d0-4f11-ad99-c45ff13f4ba2","NCI Thesaurus","C123975","Code","Code_165","Vital Signs Laterality"
"","5417d71e-bed0-49cc-81a1-e68dbca0afa3","NCI Thesaurus","C82535","Code","Code_166","Test Method"
"","e86f488b-e3c6-4e9d-b231-0969dcc84638","NCI Thesaurus","C83114","Code","Code_167","Vital Signs Position"
"","eb6188a5-081b-4528-926f-996babe17fcb","NCI Thesaurus","C25298","Code","Code_160","Systolic Blood Pressure"
"","74e36452-a1c7-415d-bc00-a508e8c6f1f2","NCI Thesaurus","C173522","Code","Code_169","Vital Signs Result"
"2023-09-29","158d8d8a-bc4b-458b-b7d2-66cbec0e3939","http://www.cdisc.org","C42547","Code","Code_170","Pascal"
"","5127afa6-4311-49c2-ad44-621b155dc4af","NCI Thesaurus","C49669","Code","Code_171","Unit of Pressure"
"","1376357c-c0a5-45f9-a524-e5cc67a99885","NCI Thesaurus","C83088","Code","Code_172","Vital Signs Location"
"","fd0fadf5-965e-4b65-915f-f03f9c281a8c","NCI Thesaurus","C123975","Code","Code_173","Vital Signs Laterality"
"","46e4f62e-b110-4f96-9139-ed1c3aa64c7f","NCI Thesaurus","C82535","Code","Code_174","Test Method"
"","c7c544c7-b0b9-48f1-a39c-7665408b54b1","NCI Thesaurus","C83114","Code","Code_175","Vital Signs Position"
"","490ed82d-c4fb-4410-8487-8ff907fe55aa","NCI Thesaurus","C25299","Code","Code_168","Diastolic Blood Pressure"
"","a046198b-2bd0-4154-baa8-fde5193f35e0","NCI Thesaurus","C173522","Code","Code_177","Vital Signs Result"
"2023-09-29","1c57b4af-fc99-40f7-b7c4-bf0eeaf014d6","http://www.cdisc.org","C42537","Code","Code_178","Kelvin"
"","705d8122-a2cd-48f6-b479-3906d5389be2","NCI Thesaurus","C44276","Code","Code_179","Unit of Temperature"
"","f80b1eb1-f981-494f-9d8f-7137c93a75b5","NCI Thesaurus","C83088","Code","Code_180","Vital Signs Location"
"","e1729696-f810-42f0-bbd6-c0a92b86bd14","NCI Thesaurus","C174446","Code","Code_176","Body Temperature"
"","1b0f7a29-eef1-4724-9bd2-2f1b5f0b71ea","NCI Thesaurus","C173522","Code","Code_182","Vital Signs Result"
"2023-09-29","f7f84a8d-dfca-474b-810b-efd783293b28","http://www.cdisc.org","C28252","Code","Code_183","Kilogram"
"2023-09-29","95b06fe6-a84b-4850-84cb-a9b24441588d","http://www.cdisc.org","C48155","Code","Code_184","Gram"
"2023-09-29","e975c8f1-66dc-46fe-be73-66966054b615","http://www.cdisc.org","C48531","Code","Code_185","Pound"
"","ed137a5a-4fa8-40c7-b725-a4475e2f896e","NCI Thesaurus","C48208","Code","Code_186","Unit of Weight"
"","426a7bfc-b35f-43da-b077-ae3c05c0be15","NCI Thesaurus","C81328","Code","Code_181","Body Weight"
"","d12d1df8-3ab0-4661-ab1e-4a848831bd42","NCI Thesaurus","C173522","Code","Code_188","Vital Signs Result"
"2023-09-29","849d4848-70b3-439f-a6c9-eb508dc26842","http://www.cdisc.org","C49668","Code","Code_189","Centimeter"
"2023-09-29","f35a6b6e-b9f1-4b8b-b93e-47ec87073f7b","http://www.cdisc.org","C48500","Code","Code_190","Inch"
"2023-09-29","219ab56d-f0cb-4e58-b4e9-97b210293ff7","http://www.cdisc.org","C28251","Code","Code_191","Millimeter"
"2023-09-29","8a463d89-ac9f-402c-922c-8cf55b62d06b","http://www.cdisc.org","C41139","Code","Code_192","Meter"
"","960beddc-6ae4-476b-a16f-dd017c0a4581","NCI Thesaurus","C168688","Code","Code_193","Unit of Height"
"","7ade9bb8-91ae-4bc7-88e2-32212d2a82bf","NCI Thesaurus","C164634","Code","Code_187","Body Height"
"","e7a043a4-b253-421f-ba8e-153bb408dae5","NCI Thesaurus","C36292","Code","Code_195","Laboratory Test Result"
"","ec587417-40ed-42a1-9dbb-2fc5feddcd76","NCI Thesaurus","C83309","Code","Code_196","Laboratory Test Fasting Status"
"","faf63f17-15d9-44b9-a8e2-1d314b831849","NCI Thesaurus","C67365","Code","Code_197","Unit of Catalytic Activity Concentration"
"","48b14618-7f1f-4990-b7e7-5576b6780506","NCI Thesaurus","C70713","Code","Code_198","Biospecimen Type"
"","be9dd1b3-d6e9-41c6-bcd4-0a973d25ac66","NCI Thesaurus","C64433","Code","Code_194","Alanine Aminotransferase Measurement"
"","42c18248-fbe5-4977-94cc-5f6c62cdc8e2","NCI Thesaurus","C36292","Code","Code_200","Laboratory Test Result"
"","c13dcd2d-90da-45f4-8c5c-ff39fceae9a3","NCI Thesaurus","C83309","Code","Code_201","Laboratory Test Fasting Status"
"","d8d341b5-8a96-4bd9-a4dd-d8790d39e6f6","NCI Thesaurus","C48207","Code","Code_202","Unit of Concentration"
"","726c81e1-9c9d-457b-a7bf-d3d08df9a3b3","NCI Thesaurus","C70713","Code","Code_203","Biospecimen Type"
"","1aed075a-acc1-44d9-9b6d-ebbef514910f","NCI Thesaurus","C64431","Code","Code_199","Albumin Measurement"
"","db4beae0-8a10-475f-ada7-978f0dd0d901","NCI Thesaurus","C36292","Code","Code_205","Laboratory Test Result"
"","2ff56f35-dd48-41d4-aa72-2618309e1f53","NCI Thesaurus","C83309","Code","Code_206","Laboratory Test Fasting Status"
"","b99d1e65-a8c1-494a-9a6f-cd0b03f78570","NCI Thesaurus","C67365","Code","Code_207","Unit of Catalytic Activity Concentration"
"","4d556cc7-fc05-4310-ad7f-b5c4dc93576e","NCI Thesaurus","C70713","Code","Code_208","Biospecimen Type"
"","eb689d61-d3db-4830-922d-14fcb691d361","NCI Thesaurus","C64432","Code","Code_204","Alkaline Phosphatase Measurement"
"","bcff2371-0440-40db-8626-dafcc3f62b05","NCI Thesaurus","C36292","Code","Code_210","Laboratory Test Result"
"","f98805c3-660b-4ddb-a96d-4849a02f0cf7","NCI Thesaurus","C83309","Code","Code_211","Laboratory Test Fasting Status"
"","a312cc09-24de-4a80-9f9d-8facc2b80942","NCI Thesaurus","C67365","Code","Code_212","Unit of Catalytic Activity Concentration"
"","7f9533ca-208f-43f1-a47d-131361e71d19","NCI Thesaurus","C70713","Code","Code_213","Biospecimen Type"
"","251fea6c-b1b6-4c65-9d84-6b77f34b057c","NCI Thesaurus","C64467","Code","Code_209","Aspartate Aminotransferase Measurement"
"","52f2c991-8c09-4548-bc86-f8628acc47fc","NCI Thesaurus","C36292","Code","Code_215","Laboratory Test Result"
"","355cb98f-197e-46e9-b65f-22e3235057d6","NCI Thesaurus","C83309","Code","Code_216","Laboratory Test Fasting Status"
"","0fad38e9-432e-4d3a-84fe-0b89f1aca7f0","NCI Thesaurus","C48207","Code","Code_217","Unit of Concentration"
"","7ad603e8-1d3b-4cf0-a125-b8bed755714d","NCI Thesaurus","C70713","Code","Code_218","Biospecimen Type"
"","a0efac7c-c04f-4ddb-b9c4-1a022acf8d93","NCI Thesaurus","C64547","Code","Code_214","Creatinine Measurement"
"","ced9e2cf-f6b4-49ce-95cc-529517276d4b","NCI Thesaurus","C36292","Code","Code_220","Laboratory Test Result"
"","686cc23b-444c-4d3d-9f1f-5633089354de","NCI Thesaurus","C83309","Code","Code_221","Laboratory Test Fasting Status"
"","0af59082-72db-4bb3-8f78-f31082602a14","NCI Thesaurus","C64567","Code","Code_222","Molarity Unit"
"","62d6bca0-ed3b-44e0-92ac-e38e8c878802","NCI Thesaurus","C70713","Code","Code_223","Biospecimen Type"
"","fe431f5d-69c3-409b-905b-09c7ec590a4a","NCI Thesaurus","C64853","Code","Code_219","Potassium Measurement"
"","e54b3c97-b9d9-465f-9684-86f2d6bffb89","NCI Thesaurus","C36292","Code","Code_225","Laboratory Test Result"
"","459b64b9-67f0-4a2a-b740-8258272cbee8","NCI Thesaurus","C83309","Code","Code_226","Laboratory Test Fasting Status"
"","6e7aebfa-e1e5-4ccc-b04f-d566f4cca4e3","NCI Thesaurus","C64567","Code","Code_227","Molarity Unit"
"","66ee126f-e8fc-4787-b4e6-19c2c4029c3f","NCI Thesaurus","C70713","Code","Code_228","Biospecimen Type"
"","047bddf5-8476-4f57-8f41-806f47b56d36","NCI Thesaurus","C64809","Code","Code_224","Sodium Measurement"
"","bd27fd28-f557-4530-87a6-4fd107d19bc1","NCI Thesaurus","C173522","Code","Code_230","Vital Signs Result"
"2023-09-29","b6eb2902-1b1d-4fc1-b191-b1e8e2d558c4","http://www.cdisc.org","C42547","Code","Code_231","Pascal"
"","bdd468f6-8a92-4813-968c-719aace224ad","NCI Thesaurus","C49669","Code","Code_232","Unit of Pressure"
"","75872069-b304-46af-bd71-e9ef5a7db6a2","NCI Thesaurus","C83088","Code","Code_233","Vital Signs Location"
"","88cc9a81-3442-4c9f-ba8e-18f04326f89c","NCI Thesaurus","C123975","Code","Code_234","Vital Signs Laterality"
"","70c5c2bd-bbac-42c3-888a-3bb816120839","NCI Thesaurus","C82535","Code","Code_235","Test Method"
"","c970a38c-3c4d-4c36-9b1a-3d947d898ca5","NCI Thesaurus","C83114","Code","Code_236","Vital Signs Position"
"","f84d23e8-a2ef-47e9-9cb2-21c83360c96a","NCI Thesaurus","C25298","Code","Code_229","Systolic Blood Pressure"
"","e927ff65-171a-42a8-b1ec-1f9b40f981f4","NCI Thesaurus","C173522","Code","Code_238","Vital Signs Result"
"2023-09-29","65ac940b-ea70-4acd-8c2a-a0da73d54d41","http://www.cdisc.org","C42547","Code","Code_239","Pascal"
"","cfe7e554-ae4b-4d7e-a5fa-fe53e5b21a9f","NCI Thesaurus","C49669","Code","Code_240","Unit of Pressure"
"","aee342a8-d248-409e-a229-7fe1c91aead0","NCI Thesaurus","C83088","Code","Code_241","Vital Signs Location"
"","380a521d-37e1-4c2e-b134-4ebe5a6e4d68","NCI Thesaurus","C123975","Code","Code_242","Vital Signs Laterality"
"","2348b417-3595-425b-94df-aa295e3c9c97","NCI Thesaurus","C82535","Code","Code_243","Test Method"
"","e5faccfb-b06a-47ce-a693-465371382ec4","NCI Thesaurus","C83114","Code","Code_244","Vital Signs Position"
"","a35302b0-2e15-462e-85e8-18eab5b3a6dc","NCI Thesaurus","C25299","Code","Code_237","Diastolic Blood Pressure"
"","ac879ea8-b21d-4782-bb79-3934bc9f9f57","NCI Thesaurus","C173522","Code","Code_246","Vital Signs Result"
