"isRequired","name","uuid:ID","instanceType","isEnabled","datatype","label","id"
"True","LBORRES","bf7c721c-e31d-4be7-aa17-e62ac9fb8444","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_132"
"True","LBORRESU","258d3fc3-d4e0-47d0-a343-e2444c3da965","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_133"
"True","LBSPEC","18fd5fad-6b8d-460e-95d3-523ce61d0872","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_134"
"True","LBFAST","cb452264-d58d-414b-93ac-3db8151f92c2","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_135"
"True","LBTESTCD","762c4d4f-e26e-4ea0-a3ff-bba633f9f90a","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_136"
"True","LBORRES","6117167c-4b6d-48a8-8dff-fb105b8a6941","BiomedicalConceptProperty","True","text","LBORRES","BiomedicalConceptProperty_137"
"True","LBSPEC","e0a01759-8b87-4bb6-89d1-60d420a39d4c","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_138"
"True","LBFAST","26515fc4-4c51-4a2d-afdd-cb5da4a24328","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_139"
"True","LBTESTCD","b0ea8edd-9fbb-45bb-8cb3-c6982b043196","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_140"
"True","LBORRES","9ced8728-a33a-4f07-85ee-54ba81aa7292","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_141"
"True","LBORRESU","c2dd750e-25a1-47fb-ae28-0e7bfdebc7a5","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_142"
"True","LBSPEC","5544cf90-4446-4f69-b9f8-92a5045cde4e","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_143"
"True","LBFAST","e3269f42-cb03-41dd-a87e-56d8f764ce50","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_144"
"True","LBTESTCD","b205b1fb-11aa-4346-9370-77922d0213f0","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_145"
"True","LBORRES","456aa0bc-03d6-4651-9ac8-5ff75d3c1133","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_146"
"True","LBORRESU","3b5756b4-3e73-4fc0-adbe-e21559841f5f","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_147"
"True","LBSPEC","b9a05339-4466-472f-bf36-602ff5574e06","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_148"
"True","LBFAST","3b537bb3-e4a7-486e-bca9-031a4a155be6","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_149"
"True","LBTESTCD","ba47fff0-0352-420c-897b-93618205b721","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_150"
"True","LBORRES","c709d69d-71fb-416e-8f40-03859aa72be7","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_151"
"True","LBORRESU","9815db41-670c-400d-9095-5893baffb467","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_152"
"True","LBSPEC","e0692711-3689-489b-a66e-4a9e60342cd9","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_153"
"True","LBFAST","daedcad4-4780-442f-9af2-9e198dde92cc","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_154"
"True","LBTESTCD","5ada6b03-55a4-4df1-b220-c30a9aa6b9d8","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_155"
"True","LBORRES","e00a177b-7bce-4a21-a444-fd84a1c541be","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_156"
"True","LBORRESU","fe2f10eb-9d1a-43b2-90cd-e35a75238fd0","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_157"
"True","LBSPEC","69aeb11d-c9cf-4b69-9e1c-aad6c34fa44e","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_158"
"True","LBFAST","8046ce99-047c-442a-8b95-8a1b0b06800d","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_159"
"True","LBTESTCD","503ae288-7736-4724-9728-1dd71862b098","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_160"
"True","LBORRES","8d3a876e-816e-4dbd-bbac-89da00d47e0a","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_161"
"True","LBORRESU","3361ff9b-1f57-4ec2-a8d9-4d0003a12ad1","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_162"
"True","LBSPEC","5138bb75-7d85-4a4e-a407-a1428ccaef8f","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_163"
"True","LBFAST","6e21b56b-fec5-4a3b-b927-7a5850f22934","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_164"
"True","LBTESTCD","f077c0fc-0e65-4823-9cfd-75af02dc1666","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_165"
"True","LBORRES","d23238a6-4ed4-4a97-8fb7-6ce5c3fd3f92","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_166"
"True","LBORRESU","ad25d5e1-a1eb-4106-84d4-d2d0fd21e561","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_167"
"True","LBSPEC","9d5a72a3-04e0-419d-8149-98f2070520c8","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_168"
"True","LBFAST","1f7f513c-ed56-40b7-b3c7-cb136b607f89","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_169"
"True","AETERM","b24174c4-8442-4337-ab37-e002c1aba860","BiomedicalConceptProperty","True","text","AETERM","BiomedicalConceptProperty_1"
"True","AEDECOD","cf5bb098-d01d-4d95-8ff5-d56e4309a230","BiomedicalConceptProperty","True","text","AEDECOD","BiomedicalConceptProperty_2"
"True","AEPRESP","a58f34a1-a66c-4e0d-a84a-5d7fa222fa03","BiomedicalConceptProperty","True","text","AEPRESP","BiomedicalConceptProperty_3"
"True","AELOC","f9e97658-088d-4778-80ca-84af517b5f71","BiomedicalConceptProperty","True","text","AELOC","BiomedicalConceptProperty_4"
"True","AESEV","ef5dd1f6-d9b3-489a-8423-763b172c6e6e","BiomedicalConceptProperty","True","text","AESEV","BiomedicalConceptProperty_5"
"True","AESER","f9e4f43a-c9ee-46a4-b3a0-d7cc9633bb4f","BiomedicalConceptProperty","True","text","AESER","BiomedicalConceptProperty_6"
"True","AEACN","5005d274-be02-4014-9d79-5877a91ae9f1","BiomedicalConceptProperty","True","text","AEACN","BiomedicalConceptProperty_7"
"True","AEACNOTH","080d4fc1-9897-496a-8706-ce2f262a9579","BiomedicalConceptProperty","True","text","AEACNOTH","BiomedicalConceptProperty_8"
"True","AEREL","b125ba68-b9df-42a6-af04-f8b856c2955d","BiomedicalConceptProperty","True","text","AEREL","BiomedicalConceptProperty_9"
"True","AERELNST","baa855aa-11a8-4f75-98c4-1155530197b8","BiomedicalConceptProperty","True","text","AERELNST","BiomedicalConceptProperty_10"
"True","AEPATT","ebc3725c-e3e5-423e-ab10-cd7e15e99db5","BiomedicalConceptProperty","True","text","AEPATT","BiomedicalConceptProperty_11"
"True","AEOUT","a52f75d0-0817-4874-aedb-be48ee5d69fb","BiomedicalConceptProperty","True","text","AEOUT","BiomedicalConceptProperty_12"
"True","AESCAN","1b2ac86e-3476-4f57-919b-878abc7e77d3","BiomedicalConceptProperty","True","text","AESCAN","BiomedicalConceptProperty_13"
"True","AESCONG","ff645d12-cdf7-4a6d-8c86-53140d1a1b8f","BiomedicalConceptProperty","True","text","AESCONG","BiomedicalConceptProperty_14"
"True","AESDISAB","e14259d2-3c7f-4ba8-b121-209034a6fd70","BiomedicalConceptProperty","True","text","AESDISAB","BiomedicalConceptProperty_15"
"True","AESDTH","d8f40d31-a2da-41e8-9cbd-514d7b6ff382","BiomedicalConceptProperty","True","text","AESDTH","BiomedicalConceptProperty_16"
"True","AESHOSP","08029e70-2a50-45ae-80a4-dbdc20fef091","BiomedicalConceptProperty","True","text","AESHOSP","BiomedicalConceptProperty_17"
"True","AESLIFE","3f0fa504-2088-43e4-b38d-5ed7f16fee76","BiomedicalConceptProperty","True","text","AESLIFE","BiomedicalConceptProperty_18"
"True","AESOD","7250dd57-b9cf-471e-a6d7-1b9eb0d44402","BiomedicalConceptProperty","True","text","AESOD","BiomedicalConceptProperty_19"
"True","AESMIE","ecc41ba8-33f2-45ea-b5a4-09711208b131","BiomedicalConceptProperty","True","text","AESMIE","BiomedicalConceptProperty_20"
"True","AECONTRT","769ca309-5283-4a14-a38a-39d196569520","BiomedicalConceptProperty","True","text","AECONTRT","BiomedicalConceptProperty_21"
"True","AESTDTC","ded8b5f0-f03e-4246-aad1-99ec6e1b7b57","BiomedicalConceptProperty","True","datetime","AESTDTC","BiomedicalConceptProperty_22"
"True","AEENDTC","5185f03a-0910-48e0-9491-48ada3d6df60","BiomedicalConceptProperty","True","datetime","AEENDTC","BiomedicalConceptProperty_23"
"True","VSTESTCD","5209825c-b1cf-4fcf-a43b-e4a6237108db","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_24"
"True","VSORRES","d0ae249d-c61f-4414-879b-157e47c4c6fb","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_25"
"True","VSORRESU","dc1178eb-c492-4778-953d-5f984ef46b69","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_26"
"True","VSPOS","ccbe7b88-a04c-4868-a5e7-e538e1bc3934","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_27"
"True","VSLOC","f432eb7d-518d-45f8-93e0-261f629de5f0","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_28"
"True","VSLAT","517b0911-f43d-4d47-9523-96ba200b31ca","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_29"
"True","VSTESTCD","650f5ae9-8223-4b50-9dd9-df508566d590","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_30"
"True","VSORRES","af4e4bba-91b0-4823-ab12-d8517dbc4c43","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_31"
"True","VSORRESU","035c0a09-aee9-417f-865c-9c8fe9811dbd","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_32"
"True","VSPOS","bf094999-a6ad-4ad0-8542-f6ac0c2dfb73","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_33"
"True","VSLOC","80830767-b346-44f4-a920-45f7a0530635","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_34"
"True","VSLAT","e5a51801-1098-4444-8ae6-f735bbcc2103","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_35"
"True","VSTESTCD","c80ded51-3f23-47cf-a6b3-47fa94434aa6","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_36"
"True","VSORRES","b904adbc-43c8-48cf-96f9-30dea94770be","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_37"
"True","VSORRESU","fe9f2d8e-1234-442c-baf8-ba29b32c78f3","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_38"
"True","VSLOC","fc37112d-78c1-4339-97f2-67048c4a8772","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_39"
"True","VSTESTCD","c6153624-5d57-44cb-8f5a-b855034cd476","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_40"
"True","VSORRES","862dacc1-5f61-40e2-8c0c-5ddebe01769c","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_41"
"True","VSORRESU","0ef232ba-4906-4be7-a459-9a670bc335d5","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_42"
"True","VSTESTCD","c8afa3dc-1f3f-465a-921a-521959abb261","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_43"
"True","VSORRES","aedac00f-2870-4d5a-ab43-eb60e73a7f79","BiomedicalConceptProperty","True","float","VSORRES","BiomedicalConceptProperty_44"
"True","VSORRESU","65a18d81-94b3-405b-8268-be2c17f8216e","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_45"
"True","LBTESTCD","02693fe1-82fd-4122-a982-590b34138364","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_46"
"True","LBORRES","98a1bcbb-b68d-46b5-90a1-fe4326fffc62","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_47"
"True","LBORRESU","5a6c4493-9b3c-4ef6-b96d-e84f6d746b91","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_48"
"True","LBSPEC","77a99773-d860-4f26-b3cd-2563e8370c9c","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_49"
"True","LBFAST","e4ff2cdc-e906-4cb6-be8a-a0eeff679259","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_50"
"True","LBTESTCD","1c98dabc-3e36-4aca-8131-9e79b29a8ab3","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_51"
"True","LBORRES","82976474-0413-4feb-805e-95fd67f11901","BiomedicalConceptProperty","True","text","LBORRES","BiomedicalConceptProperty_52"
"True","LBSPEC","6dded1b8-1695-4718-aec1-08f28b63833b","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_53"
"True","LBFAST","c3e8c8df-d85b-40cb-925b-17cabd9be691","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_54"
"True","LBTESTCD","7de9c62c-2c2b-4db1-9b4d-9ee789930e91","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_55"
"True","LBORRES","460332b9-b819-49f5-a4cc-c137687a4437","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_56"
"True","LBORRESU","158a6000-add4-49bc-bbaf-91a07fa8886f","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_57"
"True","LBSPEC","54e7a346-b54a-408e-b5a2-1ceef997ed33","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_58"
"True","LBFAST","d5c4c6f2-6bab-4707-9d1d-8f1ef642db7c","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_59"
"True","LBTESTCD","6b889a3c-7bbb-4170-98b7-8e8e3ce1b25f","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_60"
"True","LBORRES","dcc3cd6d-5deb-4abc-8baf-f1d19cc33670","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_61"
"True","LBORRESU","8615ddf8-34cf-47c2-a32c-643bb023a5e8","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_62"
"True","LBSPEC","0e76dd01-d402-419a-833e-c08783b54d5c","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_63"
"True","LBFAST","462af13e-44ba-4223-818f-276b70220eb9","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_64"
"True","LBTESTCD","e6aced54-32df-4938-92c3-930d219d1b36","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_65"
"True","LBORRES","4cac3c63-c61d-459e-8a60-0693fcc07862","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_66"
"True","LBORRESU","3b501ea1-22ba-449c-85f2-eae70b92be6a","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_67"
"True","LBSPEC","92ca77fa-295a-4328-a335-abbf756c301d","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_68"
"True","LBFAST","ce716386-b6a9-45ef-9218-17a9b63f1935","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_69"
"True","LBTESTCD","f176871b-0580-4136-a7ae-76b2cd225a6b","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_70"
"True","LBORRES","5bf898ac-684f-4fde-bcfc-62bf6584d838","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_71"
"True","LBORRESU","a5c9ad05-2021-4976-8f9d-6789666bf7aa","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_72"
"True","LBSPEC","0d28242d-8d33-4810-aeac-ef5e0946b4ba","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_73"
"True","LBFAST","f77c2d2e-11ad-4c61-8e71-3fe779a7a0bf","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_74"
"True","LBTESTCD","6f5a437f-66a1-4a09-9dfd-ed5a68ed1682","BiomedicalConceptProperty","True","","LBTESTCD","BiomedicalConceptProperty_75"
"True","LBORRES","7a15b3c5-0110-4e6c-a2ee-a43e0bab2f0b","BiomedicalConceptProperty","True","float","LBORRES","BiomedicalConceptProperty_76"
"True","LBORRESU","fba72962-8a7f-4e8a-889d-b1539a2c22b4","BiomedicalConceptProperty","True","","LBORRESU","BiomedicalConceptProperty_77"
"True","LBSPEC","747f096a-75b3-415f-95a9-46bb6083e6ef","BiomedicalConceptProperty","True","","LBSPEC","BiomedicalConceptProperty_78"
"True","LBFAST","e860f1f7-6cc3-4fd5-8c34-1185174d23d9","BiomedicalConceptProperty","True","","LBFAST","BiomedicalConceptProperty_79"
"True","VSTESTCD","036f74bd-479f-4d70-8c0b-ffe8fcdf712a","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_80"
"True","VSORRES","f73624ad-121b-4c67-9f6a-fb6c7e098822","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_81"
"True","VSORRESU","a9d9b12e-1ce2-4455-a0ea-fe8779869cb7","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_82"
"True","VSPOS","5791a777-017a-4337-96d5-04f3e89fdab7","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_83"
"True","VSLOC","ce4a5b39-afd3-490a-8285-410ae60a3e2f","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_84"
"True","VSLAT","a318c2a1-db56-4d87-8a50-58f106a31073","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_85"
"True","VSTESTCD","f446cc2d-5101-4655-96fb-cc4c1dcc84fb","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_86"
"True","VSORRES","2db35945-3036-4e52-a4dc-a3682e5f89e8","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_87"
"True","VSORRESU","93251494-6dd1-42ce-b13d-15c8933657af","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_88"
"True","VSPOS","3799789c-fd41-45d9-9de2-cfcfb6e05f72","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_89"
"True","VSLOC","a2b656ce-98bf-4747-8e29-a039a42877fe","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_90"
"True","VSLAT","79c11dc1-f9da-4fb8-9346-f1b9b7f01bf7","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_91"
"True","VSTESTCD","e2797edd-2a6b-42c2-91b6-66770c96c40c","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_92"
"True","VSORRES","24827333-0a4e-43da-b5d9-25a91f3e6798","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_93"
"True","VSORRESU","20365dd1-24e8-4e11-8c20-8f2b9cefd8c2","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_94"
"True","VSPOS","3db193bb-3f7b-4a09-9559-72da6ec56248","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_95"
"True","VSLOC","a9ad0050-f3e7-4004-b4d1-4a06e4fecf02","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_96"
"True","VSLAT","a35c96e0-2283-478c-a792-c2ed285c17b4","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_97"
"True","VSTESTCD","c8e0c073-c8f4-462a-a901-1fb5743dd8b0","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_98"
"True","VSORRES","2da123b8-b7bc-4c00-b858-e0d099828f55","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_99"
"True","VSORRESU","1bbba271-00cd-4240-8df5-6b011160b94b","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_100"
"True","VSPOS","161c6034-6d1c-4cbc-90dc-c568bad9cb30","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_101"
"True","VSLOC","c2522744-58a2-48ce-b7b3-d02c1ea714f6","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_102"
"True","VSLAT","3456daaa-dff4-469d-a4b9-d9b5e4a6066e","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_103"
"True","VSTESTCD","622f92f4-9532-4706-8765-6f17e786e7f2","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_104"
"True","VSORRES","0521b4e3-1c86-4fc7-885c-daeb25facde4","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_105"
"True","VSORRESU","52e738ce-7a0a-4675-a554-5129b6f13df1","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_106"
"True","VSPOS","58b724c0-94a8-4a99-96b0-6c1bbc225720","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_107"
"True","VSLOC","2aea5eff-206e-4a97-ac6e-1dca5aed6dd2","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_108"
"True","VSLAT","c2e3901d-b1b1-4288-9e4f-8a6e3bbc5985","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_109"
"True","VSTESTCD","773b02a8-b548-4401-bc4a-a4e092168762","BiomedicalConceptProperty","True","","VSTESTCD","BiomedicalConceptProperty_110"
"True","VSORRES","f47ad067-38d2-45ef-ad0f-0a8192b7f7e4","BiomedicalConceptProperty","True","integer","VSORRES","BiomedicalConceptProperty_111"
"True","VSORRESU","4f46c50d-aad1-4600-b6c7-3b131736eb67","BiomedicalConceptProperty","True","","VSORRESU","BiomedicalConceptProperty_112"
"True","VSPOS","19e90844-9da8-4254-be2f-5e005eb892a4","BiomedicalConceptProperty","True","","VSPOS","BiomedicalConceptProperty_113"
"True","VSLOC","3bea5ff0-524c-40be-a51e-7b7163528a40","BiomedicalConceptProperty","True","","VSLOC","BiomedicalConceptProperty_114"
"True","VSLAT","56ae3607-07f1-4649-a444-c9d3f7a1664c","BiomedicalConceptProperty","True","","VSLAT","BiomedicalConceptProperty_115"
